ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
335440869124215845!,system_12,0.000000,0.016077,,0.040744,0.003547,0.724165,0.871961,0.774867,0.218942,0.027461,0.370042,0.653094,0.524935,0.234644,0.616020,0.422330,0.189739,0.389373,-1.567961,-1.620134,-0.686103,-0.348517,-1.137029,1.772616,-4.146821
335440869124215845!,system_12,0.260221,0.107680,,0.084891,-0.009942,0.769880,0.360675,0.531650,0.213350,0.003743,0.402221,0.647968,0.589831,0.004871,0.492881,0.463851,0.039712,0.389373,-1.567961,-1.620134,-0.686103,-0.348517,-1.137029,1.772616,-4.146821
335440869124215845!,system_12,0.588156,0.298940,,0.061436,-0.007139,1.132054,0.022457,0.157486,0.193433,-0.019237,0.334867,0.679869,0.507351,-0.003920,0.639795,0.553708,0.089389,0.389373,-1.567961,-1.620134,-0.686103,-0.348517,-1.137029,1.772616,-4.146821
335440869124215845!,system_12,1.001427,0.203361,,0.103903,-0.024031,1.594165,-0.101712,0.063285,0.185405,0.006624,0.401610,0.544150,0.487515,0.022288,0.372576,0.681859,0.052398,,,,,,,,
335440869124215845!,system_12,1.522239,0.272707,,0.093892,0.007313,1.457030,-0.015555,0.058034,0.183806,0.002267,0.305007,0.615821,0.582749,0.010189,0.359151,0.727230,0.061336,,,,,,,,
335440869124215845!,system_12,2.178578,0.400507,,0.088046,0.044203,1.516729,0.009424,0.092790,0.159589,0.018468,0.342873,0.598412,0.556756,0.001927,0.188520,0.696274,0.039697,,,,,,,,
335440869124215845!,system_12,3.005710,0.418747,,0.079600,0.102499,1.685172,-0.018258,0.044181,0.107899,0.005432,0.279828,0.505591,0.614485,-0.007590,0.285335,0.748479,0.013107,,,,,,,,
335440869124215845!,system_12,4.048078,0.577154,,0.025808,0.092374,1.608180,0.032459,0.028508,0.035577,0.010468,0.265866,0.495632,0.526965,-0.017812,0.066318,0.734869,0.064531,,,,,,,,
335440869124215845!,system_12,5.361692,0.509620,,0.013409,0.114735,1.467841,0.069439,-0.045973,0.065381,0.032041,0.182060,0.403901,0.692105,0.010388,0.115346,0.699434,0.150692,,,,,,,,
335440869124215845!,system_12,7.017135,0.549374,,0.025051,0.193517,1.620750,-0.052625,0.116779,0.036265,0.000276,0.275820,0.527411,0.685988,0.015342,0.063491,0.827031,0.091410,,,,,,,,
335440869124215845!,system_12,9.103359,0.463398,,-0.005158,0.212344,1.562908,0.123827,0.026666,0.013315,0.045227,0.106400,0.535642,0.764157,0.000347,0.038419,0.738597,0.185678,,,,,,,,
335440869124215845!,system_12,11.732462,0.449405,,-0.015083,0.260658,1.555474,-0.035168,-0.020259,0.001876,0.023910,0.140811,0.375343,0.703260,0.008209,-0.053585,0.747801,0.201815,,,,,,,,
335440869124215845!,system_12,15.045711,0.540536,,0.018296,0.240893,1.550560,-0.002385,-0.008816,0.007597,0.045805,0.068104,0.293045,0.708259,-0.015039,-0.045768,0.722637,0.172127,,,,,,,,
335440869124215845!,system_12,19.221135,0.529572,,0.016452,0.281974,1.624967,-0.057870,-0.081057,-0.068372,0.040004,0.127098,0.302636,0.790935,0.012521,-0.022302,0.809584,0.233236,,,,,,,,
335440869124215845!,system_12,24.483092,0.592538,,0.019298,0.256709,1.600815,-0.010983,-0.073671,0.011916,0.039889,0.091143,0.347447,0.755430,0.004326,0.112803,0.765528,0.175752,,,,,,,,
335440869124215845!,system_12,31.114318,0.582124,,-0.004057,0.265370,1.481319,0.004280,0.029334,0.021205,0.013326,0.118823,0.224300,0.725217,0.000774,-0.021658,0.811423,0.217036,,,,,,,,
335440869124215845!,system_12,39.471125,0.574427,,0.013058,0.126416,1.468124,-0.022712,0.010757,0.019591,0.033136,0.111060,0.119812,0.777085,0.012357,0.014867,0.727327,0.155747,,,,,,,,
335440869124215845!,system_12,50.002546,0.596161,,-0.027684,0.155821,1.558057,-0.011253,-0.053006,-0.012447,0.033329,0.153620,0.075346,0.791995,0.018138,-0.037906,0.810746,0.123451,,,,,,,,
335440869124215845!,system_12,63.274460,0.479582,,0.035693,0.083156,1.399866,0.018797,-0.023702,-0.002894,0.051721,0.073661,-0.102369,0.755858,-0.000017,0.139071,0.816969,0.073591,,,,,,,,
335440869124215845!,system_12,80.000000,0.445412,,0.001817,0.048817,1.556229,0.000960,0.029031,0.006908,0.038407,0.093149,0.065469,0.772495,-0.005509,0.055416,0.788210,0.067659,,,,,,,,
