ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1917752249775539189!,talented-zippy-butterfly,0.000000,1.410898,-0.725682,0.978303,0.175906,0.335586,0.942010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.442403,-0.031822,0.023961,0.584445
1917752249775539189!,talented-zippy-butterfly,0.010000,1.408104,-0.723435,0.975530,0.178163,0.331745,0.943369,-0.558354,0.447919,-0.554549,0.449744,-0.768074,0.270101,0.395460,-0.017123,0.025553,0.506324
1917752249775539189!,talented-zippy-butterfly,0.020000,1.400386,-0.716762,0.967687,0.184776,0.320619,0.947208,-0.985194,0.884187,-1.014602,0.870073,-1.458210,0.493587,0.352258,-0.006964,0.025886,0.439377
1917752249775539189!,talented-zippy-butterfly,0.030000,1.388891,-0.705876,0.955611,0.195383,0.302927,0.953014,-1.314409,1.289504,-1.401517,1.247627,-2.081673,0.661686,0.312256,0.000337,0.025523,0.380535
1917752249775539189!,talented-zippy-butterfly,0.040000,1.374480,-0.691134,0.939961,0.209529,0.279292,0.960206,-1.568416,1.653830,-1.729614,1.576060,-2.645931,0.769613,0.275249,0.005855,0.024833,0.328010
1917752249775539189!,talented-zippy-butterfly,0.050000,1.357834,-0.672959,0.921275,0.226716,0.250276,0.968174,-1.762172,1.973505,-2.008512,1.853971,-3.155733,0.815767,0.241162,0.010261,0.024053,0.280757
1917752249775539189!,talented-zippy-butterfly,0.060000,1.339498,-0.651801,0.900009,0.246447,0.216408,0.976303,-1.906066,2.249038,-2.244881,2.083265,-3.613855,0.801051,0.209942,0.013965,0.023334,0.238132
1917752249775539189!,talented-zippy-butterfly,0.070000,1.319936,-0.628082,0.876564,0.268256,0.178196,0.983995,-2.007598,2.483898,-2.443518,2.268271,-4.021771,0.728321,0.181531,0.017198,0.022762,0.199746
1917752249775539189!,talented-zippy-butterfly,0.080000,1.299544,-0.602179,0.851302,0.291733,0.136138,0.990690,-2.072791,2.683326,-2.608287,2.414807,-4.380108,0.601903,0.155835,0.020082,0.022380,0.165324
1917752249775539189!,talented-zippy-butterfly,0.090000,1.278659,-0.574453,0.824553,0.316494,0.090764,0.995872,-2.107019,2.853524,-2.742669,2.529540,-4.688976,0.427356,0.132739,0.022668,0.022205,0.134661
1917752249775539189!,talented-zippy-butterfly,0.100000,1.257561,-0.545157,0.796599,0.342263,0.042561,0.999094,-2.115479,3.001164,-2.850225,2.619507,-4.948413,0.210801,0.112084,0.024974,0.022234,0.107544
1917752249775539189!,talented-zippy-butterfly,0.110000,1.236480,-0.514476,0.767686,0.368831,-0.007985,0.999968,-2.103504,3.132904,-2.934819,2.691704,-5.158483,-0.041193,0.093693,0.026995,0.022451,0.083768
1917752249775539189!,talented-zippy-butterfly,0.120000,1.215594,-0.482533,0.738022,0.396060,-0.060388,0.998175,-2.076706,3.255041,-3.000763,2.752756,-5.319430,-0.321816,0.077390,0.028717,0.022832,0.063128
1917752249775539189!,talented-zippy-butterfly,0.130000,1.195022,-0.449387,0.707769,0.423873,-0.114161,0.993462,-2.041025,3.373233,-3.052891,2.808641,-5.431804,-0.624180,0.063005,0.030123,0.023347,0.045423
1917752249775539189!,talented-zippy-butterfly,0.140000,1.174828,-0.415050,0.677041,0.452249,-0.168824,0.985646,-2.002642,3.492262,-3.096524,2.864427,-5.496489,-0.941455,0.050387,0.031195,0.023956,0.030465
1917752249775539189!,talented-zippy-butterfly,0.150000,1.155009,-0.379488,0.645896,0.481212,-0.223907,0.974611,-1.967884,3.615849,-3.137420,2.924057,-5.514791,-1.266968,0.039413,0.031922,0.024618,0.018076
1917752249775539189!,talented-zippy-butterfly,0.160000,1.135500,-0.342637,0.614336,0.510819,-0.278952,0.960305,-1.943071,3.746504,-3.181646,2.990166,-5.488468,-1.594302,0.029990,0.032292,0.025282,0.008094
1917752249775539189!,talented-zippy-butterfly,0.170000,1.116175,-0.304415,0.582296,0.541146,-0.333520,0.942743,-1.934297,3.885408,-3.235394,3.063908,-5.419749,-1.917381,0.022055,0.032303,0.025893,0.000372
1917752249775539189!,talented-zippy-butterfly,0.180000,1.096846,-0.264734,0.549653,0.572273,-0.387200,0.921996,-1.947186,4.032338,-3.304736,3.144841,-5.311339,-2.230541,0.015575,0.031957,0.026386,-0.005234
1917752249775539189!,talented-zippy-butterfly,0.190000,1.077273,-0.223516,0.516224,0.604266,-0.439605,0.898191,-1.986596,4.185648,-3.395317,3.230853,-5.166397,-2.528607,0.010537,0.031266,0.026693,-0.008871
1917752249775539189!,talented-zippy-butterfly,0.200000,1.057174,-0.180706,0.481770,0.637163,-0.490384,0.871506,-2.056301,4.342325,-3.512005,3.318179,-4.988504,-2.806961,0.006938,0.030254,0.026738,-0.010705
1917752249775539189!,talented-zippy-butterfly,0.210000,1.036232,-0.136287,0.446010,0.670954,-0.539224,0.842162,-2.158661,4.498123,-3.658494,3.401507,-4.781614,-3.061600,0.004778,0.028953,0.026444,-0.010930
1917752249775539189!,talented-zippy-butterfly,0.220000,1.014120,-0.090289,0.408635,0.705568,-0.585853,0.810418,-2.294320,4.647805,-3.836914,3.474207,-4.549984,-3.289194,0.004036,0.027411,0.025731,-0.009783
1917752249775539189!,talented-zippy-butterfly,0.230000,0.990511,-0.042798,0.369322,0.740862,-0.630041,0.776562,-2.461959,4.785488,-4.047471,3.528689,-4.298095,-3.487132,0.004663,0.025687,0.024525,-0.007553
1917752249775539189!,talented-zippy-butterfly,0.240000,0.965108,0.006039,0.327757,0.776612,-0.671606,0.740909,-2.658161,4.905083,-4.288162,3.556888,-4.030562,-3.653550,0.006564,0.023848,0.022764,-0.004580
1917752249775539189!,talented-zippy-butterfly,0.250000,0.937657,0.056013,0.283660,0.812510,-0.710412,0.703786,-2.877420,5.000818,-4.554635,3.550855,-3.752037,-3.787357,0.009589,0.021969,0.020400,-0.001252
1917752249775539189!,talented-zippy-butterfly,0.260000,0.907974,0.106863,0.236810,0.848172,-0.746370,0.665531,-3.112348,5.067783,-4.840212,3.503413,-3.467102,-3.888235,0.013529,0.020126,0.017412,0.002019
1917752249775539189!,talented-zippy-butterfly,0.270000,0.875960,0.158284,0.187063,0.883142,-0.779438,0.626479,-3.354073,5.102460,-5.136132,3.408810,-3.180172,-3.956633,0.018120,0.018388,0.013808,0.004820
1917752249775539189!,talented-zippy-butterfly,0.280000,0.841602,0.209922,0.134373,0.916906,-0.809624,0.586949,-3.592805,5.103081,-5.431961,3.263288,-2.895377,-3.993811,0.023045,0.016814,0.009634,0.006756
1917752249775539189!,talented-zippy-butterfly,0.290000,0.804920,0.261324,0.078779,0.948870,-0.837004,0.547197,-3.818344,5.069729,-5.716118,3.065427,-2.616293,-4.001934,0.027935,0.015458,0.004975,0.007456
1917752249775539189!,talented-zippy-butterfly,0.300000,0.766096,0.312169,0.020463,0.978526,-0.861654,0.507496,-4.021183,5.005207,-5.977011,2.816697,-2.346024,-3.983203,0.032505,0.014322,-0.000054,0.006783
1917752249775539189!,talented-zippy-butterfly,0.310000,0.725397,0.362175,-0.040285,1.005395,-0.883677,0.468097,-4.193301,4.914219,-6.203631,2.521149,-2.087243,-3.940310,0.036495,0.013381,-0.005314,0.004721
1917752249775539189!,talented-zippy-butterfly,0.320000,0.683155,0.411114,-0.103071,1.029052,-0.903199,0.429222,-4.328805,4.802952,-6.386277,2.185151,-1.842148,-3.876374,0.039705,0.012592,-0.010648,0.001387
1917752249775539189!,talented-zippy-butterfly,0.330000,0.639751,0.458824,-0.167419,1.049143,-0.920365,0.391061,-4.424369,4.678466,-6.517161,1.816898,-1.612428,-3.794860,0.042010,0.011895,-0.015893,-0.002978
1917752249775539189!,talented-zippy-butterfly,0.340000,0.595582,0.505215,-0.232784,1.065403,-0.935333,0.353768,-4.479394,4.547997,-6.590806,1.425794,-1.399246,-3.699484,0.043365,0.011218,-0.020895,-0.008036
1917752249775539189!,talented-zippy-butterfly,0.350000,0.551038,0.550266,-0.298582,1.077662,-0.948271,0.317462,-4.495873,4.418238,-6.604222,1.021750,-1.203230,-3.594096,0.043807,0.010486,-0.025520,-0.013390
1917752249775539189!,talented-zippy-butterfly,0.360000,0.506479,0.594014,-0.364212,1.085845,-0.959349,0.282221,-4.477982,4.294730,-6.556840,0.614520,-1.024497,-3.482551,0.043436,0.009633,-0.029663,-0.018625
1917752249775539189!,talented-zippy-butterfly,0.370000,0.462216,0.636546,-0.429077,1.089972,-0.968737,0.248089,-4.431478,4.181414,-6.450252,0.213138,-0.862679,-3.368582,0.042397,0.008599,-0.033256,-0.023362
1917752249775539189!,talented-zippy-butterfly,0.380000,0.418501,0.677977,-0.492606,1.090145,-0.976598,0.215073,-4.362974,4.080402,-6.287814,-0.174498,-0.716982,-3.255655,0.040854,0.007345,-0.036266,-0.027288
1917752249775539189!,talented-zippy-butterfly,0.390000,0.375518,0.718433,-0.554267,1.086537,-0.983086,0.183147,-4.279212,3.991978,-6.074171,-0.541864,-0.586253,-3.146854,0.038965,0.005847,-0.038696,-0.030192
1917752249775539189!,talented-zippy-butterfly,0.400000,0.333388,0.758038,-0.613576,1.079379,-0.988341,0.152259,-4.186407,3.914796,-5.814783,-0.883892,-0.469062,-3.044766,0.036865,0.004101,-0.040579,-0.031967
1917752249775539189!,talented-zippy-butterfly,0.410000,0.292176,0.796893,-0.670107,1.068943,-0.992489,0.122333,-4.089737,3.846233,-5.515498,-1.196919,-0.363787,-2.951410,0.034654,0.002120,-0.041970,-0.032616
1917752249775539189!,talented-zippy-butterfly,0.420000,0.251903,0.835071,-0.723492,1.055532,-0.995640,0.093277,-3.993011,3.782828,-5.182197,-1.478538,-0.268707,-2.868186,0.032395,-0.000068,-0.042938,-0.032236
1917752249775539189!,talented-zippy-butterfly,0.430000,0.212561,0.872607,-0.773420,1.039469,-0.997886,0.064987,-3.898524,3.720743,-4.820543,-1.727419,-0.182080,-2.795864,0.030114,-0.002427,-0.043558,-0.030991
1917752249775539189!,talented-zippy-butterfly,0.440000,0.174123,0.909498,-0.819632,1.021084,-0.999302,0.037357,-3.807090,3.656196,-4.435815,-1.943103,-0.102227,-2.734600,0.027809,-0.004908,-0.043903,-0.029092
1917752249775539189!,talented-zippy-butterfly,0.450000,0.136565,0.945707,-0.861921,1.000707,-0.999947,0.010278,-3.718214,3.585821,-4.032828,-2.125822,-0.027588,-2.683990,0.025461,-0.007462,-0.044040,-0.026769
1917752249775539189!,talented-zippy-butterfly,0.460000,0.099870,0.981165,-0.900127,0.978666,-0.999866,-0.016348,-3.630372,3.506930,-3.615916,-2.276349,0.043216,-2.643138,0.023044,-0.010031,-0.044023,-0.024247
1917752249775539189!,talented-zippy-butterfly,0.470000,0.064042,1.015779,-0.934126,0.955275,-0.999092,-0.042612,-3.541345,3.417667,-3.188957,-2.395882,0.111351,-2.610742,0.020532,-0.012559,-0.043894,-0.021733
1917752249775539189!,talented-zippy-butterfly,0.480000,0.029107,1.049443,-0.963835,0.930839,-0.997645,-0.068589,-3.448588,3.317069,-2.755429,-2.485962,0.177735,-2.585189,0.017909,-0.014987,-0.043678,-0.019403
1917752249775539189!,talented-zippy-butterfly,0.490000,-0.004881,1.082045,-0.989199,0.905642,-0.995540,-0.094338,-3.349571,3.205023,-2.318477,-2.548412,0.243029,-2.564655,0.015168,-0.017258,-0.043388,-0.017401
1917752249775539189!,talented-zippy-butterfly,0.500000,-0.037843,1.113475,-1.010195,0.879952,-0.992786,-0.119897,-3.242091,3.082069,-1.880984,-2.585365,0.307627,-2.547259,0.012308,-0.019313,-0.043027,-0.015846
1917752249775539189!,talented-zippy-butterfly,0.510000,-0.069681,1.143628,-1.026824,0.854011,-0.989389,-0.145288,-3.124536,2.949585,-1.445623,-2.598989,0.371655,-2.530912,0.009350,-0.021102,-0.042584,-0.014802
1917752249775539189!,talented-zippy-butterfly,0.520000,-0.100275,1.172417,-1.039108,0.828043,-0.985356,-0.170511,-2.996040,2.809077,-1.014936,-2.591808,0.434995,-2.513758,0.006305,-0.022572,-0.042046,-0.014340
1917752249775539189!,talented-zippy-butterfly,0.530000,-0.129493,1.199769,-1.047085,0.802244,-0.980694,-0.195549,-2.856618,2.662432,-0.591365,-2.566366,0.497287,-2.493930,0.003191,-0.023683,-0.041397,-0.014494
1917752249775539189!,talented-zippy-butterfly,0.540000,-0.157286,1.225635,-1.050891,0.776780,-0.975417,-0.220367,-2.707054,2.511417,-0.177133,-2.525286,0.557946,-2.469648,0.000012,-0.024402,-0.040621,-0.015304
1917752249775539189!,talented-zippy-butterfly,0.550000,-0.183560,1.249981,-1.050630,0.751794,-0.969545,-0.244913,-2.548985,2.357719,0.225531,-2.471187,0.616209,-2.439404,-0.003231,-0.024708,-0.039707,-0.016792
1917752249775539189!,talented-zippy-butterfly,0.560000,-0.208236,1.272786,-1.046423,0.727402,-0.963106,-0.269121,-2.384735,2.202755,0.614467,-2.406642,0.671164,-2.401901,-0.006546,-0.024591,-0.038644,-0.018967
1917752249775539189!,talented-zippy-butterfly,0.570000,-0.231254,1.294037,-1.038408,0.703696,-0.956139,-0.292914,-2.217137,2.047497,0.987573,-2.334194,0.721804,-2.356133,-0.009957,-0.024058,-0.037430,-0.021844
1917752249775539189!,talented-zippy-butterfly,0.580000,-0.252596,1.313744,-1.026750,0.680748,-0.948692,-0.316201,-2.049350,1.892700,1.342914,-2.256034,0.766971,-2.301129,-0.013487,-0.023130,-0.036066,-0.025398
1917752249775539189!,talented-zippy-butterfly,0.590000,-0.272263,1.331907,-1.011628,0.658602,-0.940827,-0.338888,-1.884622,1.738463,1.678607,-2.174366,0.805535,-2.236337,-0.017183,-0.021841,-0.034558,-0.029632
1917752249775539189!,talented-zippy-butterfly,0.600000,-0.290296,1.348530,-0.993241,0.637287,-0.932615,-0.360874,-1.726105,1.584583,1.992936,-2.091068,0.836319,-2.161319,-0.021094,-0.020235,-0.032919,-0.034525
1917752249775539189!,talented-zippy-butterfly,0.610000,-0.306763,1.363619,-0.971805,0.616813,-0.924142,-0.382050,-1.576663,1.430512,2.284335,-2.007768,0.858167,-2.075822,-0.025279,-0.018366,-0.031161,-0.040055
1917752249775539189!,talented-zippy-butterfly,0.620000,-0.321815,1.377162,-0.947596,0.597163,-0.915498,-0.402322,-1.438595,1.275279,2.551440,-1.925865,0.870063,-1.979861,-0.029817,-0.016291,-0.029300,-0.046223
1917752249775539189!,talented-zippy-butterfly,0.630000,-0.335573,1.389141,-0.920861,0.578315,-0.906789,-0.421586,-1.313781,1.117985,2.792951,-1.846424,0.871018,-1.873472,-0.034784,-0.014067,-0.027347,-0.053011
1917752249775539189!,talented-zippy-butterfly,0.640000,-0.348164,1.399533,-0.891851,0.560245,-0.898127,-0.439735,-1.203562,0.957781,3.007657,-1.770225,0.860126,-1.756745,-0.040264,-0.011750,-0.025312,-0.060412
1917752249775539189!,talented-zippy-butterfly,0.650000,-0.359730,1.408304,-0.860834,0.542917,-0.889637,-0.456668,-1.108701,0.793947,3.194414,-1.697782,0.836629,-1.629842,-0.046354,-0.009393,-0.023196,-0.068436
1917752249775539189!,talented-zippy-butterfly,0.660000,-0.370421,1.415418,-0.828092,0.526297,-0.881449,-0.472279,-1.029371,0.626070,3.352133,-1.629288,0.799900,-1.492913,-0.053165,-0.007036,-0.020997,-0.077114
1917752249775539189!,talented-zippy-butterfly,0.670000,-0.380390,1.420836,-0.793920,0.510346,-0.873699,-0.486467,-0.965257,0.454225,3.479734,-1.564620,0.749500,-1.346109,-0.060814,-0.004716,-0.018707,-0.086488
1917752249775539189!,talented-zippy-butterfly,0.680000,-0.389785,1.424522,-0.758626,0.495030,-0.866526,-0.499132,-0.915599,0.279120,3.576147,-1.503292,0.685185,-1.189526,-0.069420,-0.002463,-0.016312,-0.096611
1917752249775539189!,talented-zippy-butterfly,0.690000,-0.398746,1.426455,-0.722528,0.480323,-0.860072,-0.510173,-0.879270,0.102252,3.640333,-1.444430,0.606937,-1.023200,-0.079101,-0.000300,-0.013793,-0.107528
1917752249775539189!,talented-zippy-butterfly,0.700000,-0.407399,1.426629,-0.685955,0.466209,-0.854477,-0.519489,-0.854854,-0.073978,3.671347,-1.386736,0.515007,-0.847104,-0.089949,0.001748,-0.011130,-0.119264
1917752249775539189!,talented-zippy-butterfly,0.710000,-0.415861,1.425062,-0.649247,0.452678,-0.849872,-0.526990,-0.840687,-0.246208,3.668430,-1.328459,0.409976,-0.661164,-0.102022,0.003655,-0.008303,-0.131800
1917752249775539189!,talented-zippy-butterfly,0.720000,-0.424232,1.421800,-0.612744,0.439729,-0.846368,-0.532598,-0.834911,-0.410110,3.631151,-1.267383,0.292776,-0.465259,-0.115318,0.005391,-0.005300,-0.145047
1917752249775539189!,talented-zippy-butterfly,0.730000,-0.432583,1.416953,-0.576786,0.427405,-0.844086,-0.536209,-0.835501,-0.560472,3.559623,-1.200953,0.164668,-0.259215,-0.129760,0.006922,-0.002114,-0.158850
1917752249775539189!,talented-zippy-butterfly,0.740000,-0.440964,1.410689,-0.541710,0.415777,-0.843127,-0.537715,-0.840276,-0.691421,3.454666,-1.126331,0.027356,-0.042894,-0.145173,0.008211,0.001243,-0.172960
1917752249775539189!,talented-zippy-butterfly,0.750000,-0.449402,1.403237,-0.507842,0.404946,-0.843575,-0.537011,-0.846911,-0.796726,3.318014,-1.040540,-0.116982,0.183764,-0.161274,0.009218,0.004739,-0.187034
1917752249775539189!,talented-zippy-butterfly,0.760000,-0.457905,1.394888,-0.475488,0.395042,-0.845492,-0.533988,-0.852961,-0.870229,3.152454,-0.940669,-0.265681,0.420667,-0.177660,0.009905,0.008321,-0.200647
1917752249775539189!,talented-zippy-butterfly,0.770000,-0.466453,1.385985,-0.444917,0.386217,-0.848903,-0.528549,-0.855877,-0.906335,2.961912,-0.824094,-0.415612,0.667515,-0.193822,0.010240,0.011909,-0.213305
1917752249775539189!,talented-zippy-butterfly,0.780000,-0.475003,1.376926,-0.416354,0.378648,-0.853804,-0.520595,-0.853044,-0.900541,2.751480,-0.688772,-0.563223,0.923716,-0.209168,0.010207,0.015398,-0.224488
1917752249775539189!,talented-zippy-butterfly,0.790000,-0.483482,1.368156,-0.389971,0.372537,-0.860156,-0.510031,-0.841856,-0.849934,2.527319,-0.533493,-0.704607,1.188305,-0.223053,0.009807,0.018668,-0.233691
1917752249775539189!,talented-zippy-butterfly,0.800000,-0.491792,1.360135,-0.365878,0.368094,-0.867881,-0.496772,-0.819840,-0.753614,2.296427,-0.358083,-0.835639,1.459895,-0.234839,0.009061,0.021588,-0.240462
1917752249775539189!,talented-zippy-butterfly,0.810000,-0.499812,1.353329,-0.344110,0.365525,-0.876858,-0.480749,-0.784764,-0.612939,2.066318,-0.163541,-0.952138,1.736644,-0.243943,0.008014,0.024030,-0.244456
1917752249775539189!,talented-zippy-butterfly,0.820000,-0.507396,1.348182,-0.324630,0.365025,-0.886927,-0.461911,-0.734776,-0.431578,1.844629,0.047925,-1.050055,2.016239,-0.249894,0.006729,0.025884,-0.245463
1917752249775539189!,talented-zippy-butterfly,0.830000,-0.514384,1.345097,-0.307327,0.366768,-0.897887,-0.440227,-0.668553,-0.215340,1.638680,0.272969,-1.125675,2.295929,-0.252381,0.005288,0.027065,-0.243434
1917752249775539189!,talented-zippy-butterfly,0.840000,-0.520605,1.344400,-0.292013,0.370877,-0.909500,-0.415704,-0.585401,0.028207,1.455004,0.507311,-1.175858,2.572604,-0.251281,0.003780,0.027530,-0.238484
1917752249775539189!,talented-zippy-butterfly,0.850000,-0.525916,1.346190,-0.278372,0.377314,-0.921456,-0.388482,-0.485059,0.290402,1.298501,0.746093,-1.198631,2.843085,-0.246698,0.002302,0.027287,-0.230909
1917752249775539189!,talented-zippy-butterfly,0.860000,-0.530149,1.350617,-0.266117,0.386103,-0.933480,-0.358630,-0.368391,0.562014,1.173166,0.984009,-1.192465,3.103876,-0.238870,0.000938,0.026371,-0.221083
1917752249775539189!,talented-zippy-butterfly,0.870000,-0.533148,1.357734,-0.254929,0.397216,-0.945281,-0.326257,-0.237047,0.833802,1.081497,1.215726,-1.156746,3.351503,-0.228185,-0.000237,0.024854,-0.209462
1917752249775539189!,talented-zippy-butterfly,0.880000,-0.534779,1.367505,-0.244469,0.410572,-0.956569,-0.291505,-0.093393,1.097074,1.024467,1.436206,-1.091783,3.582667,-0.215137,-0.001165,0.022835,-0.196546
1917752249775539189!,talented-zippy-butterfly,0.890000,-0.534930,1.379813,-0.234397,0.426042,-0.967059,-0.254551,0.059614,1.344154,1.001609,1.640976,-0.998765,3.794393,-0.200287,-0.001807,0.020431,-0.182842
1917752249775539189!,talented-zippy-butterfly,0.900000,-0.533525,1.394468,-0.224383,0.443453,-0.976483,-0.215596,0.218590,1.568698,1.011186,1.826344,-0.879655,3.984153,-0.184214,-0.002141,0.017765,-0.168830
1917752249775539189!,talented-zippy-butterfly,0.910000,-0.530522,1.411228,-0.214118,0.462604,-0.984592,-0.174867,0.379928,1.765885,1.050438,1.989526,-0.737048,4.149958,-0.167482,-0.002166,0.014959,-0.154938
1917752249775539189!,talented-zippy-butterfly,0.920000,-0.525912,1.429810,-0.203326,0.483270,-0.991169,-0.132606,0.539997,1.932461,1.115851,2.128715,-0.574002,4.290416,-0.150609,-0.001894,0.012127,-0.141527
1917752249775539189!,talented-zippy-butterfly,0.930000,-0.519728,1.449916,-0.191770,0.505223,-0.996026,-0.089060,0.695332,2.066680,1.203450,2.243078,-0.393850,4.404737,-0.134044,-0.001353,0.009365,-0.128879
1917752249775539189!,talented-zippy-butterfly,0.940000,-0.512037,1.471269,-0.179264,0.528261,-0.999011,-0.044465,0.842781,2.168185,1.309100,2.332741,-0.199965,4.492674,-0.118148,-0.000581,0.006752,-0.117187
1917752249775539189!,talented-zippy-butterfly,0.950000,-0.502956,1.493526,-0.165646,0.552132,-1.000000,0.000902,0.979858,2.237783,1.428570,2.398561,0.004109,4.554655,-0.103221,0.000381,0.004353,-0.106597
1917752249775539189!,talented-zippy-butterfly,0.960000,-0.492619,1.516319,-0.150787,0.576558,-0.998906,0.046753,1.104685,2.277141,1.557803,2.441960,0.214908,4.591685,-0.089508,0.001493,0.002217,-0.097216
1917752249775539189!,talented-zippy-butterfly,0.970000,-0.481143,1.539308,-0.134596,0.601276,-0.995683,0.092818,1.215895,2.288541,1.693125,2.464849,0.429297,4.605176,-0.077183,0.002714,0.000380,-0.089096
1917752249775539189!,talented-zippy-butterfly,0.980000,-0.468584,1.562182,-0.117004,0.626024,-0.990312,0.138857,1.312522,2.274510,1.831318,2.469347,0.644541,4.596793,-0.066375,0.004007,-0.001134,-0.082269
1917752249775539189!,talented-zippy-butterfly,0.990000,-0.455115,1.584775,-0.098018,0.650708,-0.982796,0.184696,1.394311,2.238413,1.969790,2.458421,0.858516,4.568303,-0.057053,0.005325,-0.002333,-0.076616
1917752249775539189!,talented-zippy-butterfly,1.000000,-0.440898,1.606902,-0.077652,0.675208,-0.973155,0.230152,1.461635,2.183500,2.106437,2.434893,1.069361,4.521603,-0.049171,0.006630,-0.003227,-0.072031
1917752249775539189!,talented-zippy-butterfly,1.010000,-0.426081,1.628396,-0.055938,0.699421,-0.961429,0.275054,1.515332,2.112883,2.239642,2.401479,1.275557,4.458595,-0.042653,0.007897,-0.003831,-0.068398
1917752249775539189!,talented-zippy-butterfly,1.020000,-0.410798,1.649117,-0.032916,0.723263,-0.947670,0.319251,1.556589,2.029488,2.368229,2.360753,1.475911,4.381119,-0.037390,0.009102,-0.004165,-0.065586
1917752249775539189!,talented-zippy-butterfly,1.030000,-0.395170,1.668953,-0.008640,0.746676,-0.931943,0.362605,1.586839,1.935989,2.491396,2.315093,1.669517,4.290881,-0.033247,0.010231,-0.004250,-0.063454
1917752249775539189!,talented-zippy-butterfly,1.040000,-0.379306,1.687816,0.016834,0.769626,-0.914319,0.404996,1.607662,1.834775,2.608641,2.266633,1.855697,4.189422,-0.030068,0.011275,-0.004111,-0.061850
1917752249775539189!,talented-zippy-butterfly,1.050000,-0.363294,1.705642,0.043442,0.792096,-0.894875,0.446318,1.620681,1.727931,2.719680,2.217235,2.033940,4.078084,-0.027686,0.012228,-0.003772,-0.060618
1917752249775539189!,talented-zippy-butterfly,1.060000,-0.347210,1.722386,0.071119,0.814090,-0.873693,0.486477,1.627479,1.617246,2.824356,2.168486,2.203841,3.958008,-0.025926,0.013089,-0.003255,-0.059601
1917752249775539189!,talented-zippy-butterfly,1.070000,-0.331115,1.738020,0.099798,0.835627,-0.850861,0.525390,1.629528,1.504239,2.922571,2.121696,2.365039,3.830143,-0.024610,0.013859,-0.002581,-0.058642
1917752249775539189!,talented-zippy-butterfly,1.080000,-0.315056,1.752534,0.129411,0.856739,-0.826469,0.562982,1.628123,1.390193,3.014208,2.077928,2.517176,3.695264,-0.023567,0.014544,-0.001768,-0.057588
1917752249775539189!,talented-zippy-butterfly,1.090000,-0.299069,1.765928,0.159887,0.877469,-0.800611,0.599184,1.624341,1.276209,3.099078,2.038024,2.659851,3.554011,-0.022631,0.015146,-0.000830,-0.056291
1917752249775539189!,talented-zippy-butterfly,1.100000,-0.283102,1.778193,0.191180,0.897821,-0.773377,0.633946,1.618704,1.163127,3.176727,2.002479,2.792558,3.406757,-0.021674,0.015673,0.000226,-0.054631
1917752249775539189!,talented-zippy-butterfly,1.110000,-0.267134,1.789330,0.223229,0.917812,-0.744863,0.667217,1.611587,1.051844,3.246577,1.971779,2.914698,3.253890,-0.020564,0.016127,0.001394,-0.052486
1917752249775539189!,talented-zippy-butterfly,1.120000,-0.251193,1.799358,0.255950,0.937496,-0.715179,0.698941,1.603285,0.943334,3.307970,1.946416,3.025604,3.095894,-0.019173,0.016514,0.002667,-0.049730
1917752249775539189!,talented-zippy-butterfly,1.130000,-0.235300,1.808311,0.289252,0.956933,-0.684441,0.729068,1.593806,0.838569,3.360065,1.926798,3.124529,2.933271,-0.017396,0.016833,0.004043,-0.046257
1917752249775539189!,talented-zippy-butterfly,1.140000,-0.219479,1.816231,0.323035,0.976184,-0.652773,0.757553,1.582886,0.738566,3.401853,1.913280,3.210669,2.766588,-0.015149,0.017086,0.005520,-0.041980
