ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1872046640001481745!,lush-proficient-bumblebee,0.000000,-0.052354,2.135281,0.000000,2.135281,0.000000,0.000000,0.000000,0.000000,-0.042026,0.022924,0.080069,0.033566
1872046640001481745!,lush-proficient-bumblebee,0.010000,-0.050140,2.128348,0.000000,2.128348,0.442757,-1.386533,0.000000,-1.386533,-0.036459,0.019546,0.069021,0.029114
1872046640001481745!,lush-proficient-bumblebee,0.020000,-0.043781,2.108435,0.000000,2.108435,0.828244,-2.593720,0.000000,-2.593720,-0.031475,0.016522,0.059132,0.025129
1872046640001481745!,lush-proficient-bumblebee,0.030000,-0.033816,2.077226,0.000000,2.077226,1.162467,-3.640370,0.000000,-3.640370,-0.027017,0.013817,0.050286,0.021565
1872046640001481745!,lush-proficient-bumblebee,0.040000,-0.020726,2.036234,0.000000,2.036234,1.450836,-4.543424,0.000000,-4.543424,-0.023032,0.011399,0.042380,0.018379
1872046640001481745!,lush-proficient-bumblebee,0.050000,-0.004945,1.986814,0.000000,1.986814,1.698221,-5.318133,0.000000,-5.318133,-0.019474,0.009240,0.035320,0.015534
1872046640001481745!,lush-proficient-bumblebee,0.060000,0.013140,1.930179,0.000000,1.930179,1.909008,-5.978232,0.000000,-5.978232,-0.016300,0.007314,0.029021,0.012996
1872046640001481745!,lush-proficient-bumblebee,0.070000,0.033161,1.867484,0.000000,1.867484,2.087145,-6.536082,0.000000,-6.536082,-0.013472,0.005598,0.023409,0.010734
1872046640001481745!,lush-proficient-bumblebee,0.080000,0.054803,1.799709,0.000000,1.799709,2.236190,-7.002831,0.000000,-7.002831,-0.010955,0.004071,0.018415,0.008722
1872046640001481745!,lush-proficient-bumblebee,0.090000,0.077794,1.727710,0.000000,1.727710,2.359348,-7.388513,0.000000,-7.388513,-0.008718,0.002714,0.013977,0.006934
1872046640001481745!,lush-proficient-bumblebee,0.100000,0.101894,1.652240,0.000000,1.652240,2.459501,-7.702148,0.000000,-7.702148,-0.006733,0.001509,0.010039,0.005346
1872046640001481745!,lush-proficient-bumblebee,0.110000,0.126889,1.573965,0.000000,1.573965,2.539236,-7.951845,0.000000,-7.951845,-0.004974,0.000442,0.006548,0.003940
