ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1113021842393375731!,rebel-mauve-beetle,0.000000,1.132389,-1.994306,1.645902,-1.136224,0.000000,0.000000,0.000000,0.000000,-0.362949,-1.112926,1.284324
1113021842393375731!,rebel-mauve-beetle,0.010000,1.141780,-1.985730,1.652803,-1.126163,1.875830,1.716028,1.372949,2.014997,-0.151102,-0.355622,0.514322
1113021842393375731!,rebel-mauve-beetle,0.020000,1.162172,-1.963740,1.669154,-1.101783,2.198582,2.681480,1.889863,2.863060,-0.088088,-0.136335,0.286415
1113021842393375731!,rebel-mauve-beetle,0.030000,1.183577,-1.933339,1.689298,-1.070642,2.079213,3.396495,2.132741,3.365117,-0.067776,-0.071622,0.214078
1113021842393375731!,rebel-mauve-beetle,0.040000,1.203175,-1.896291,1.711345,-1.035035,1.839909,4.007198,2.270076,3.753385,-0.059428,-0.049790,0.185252
1113021842393375731!,rebel-mauve-beetle,0.050000,1.220214,-1.853413,1.734479,-0.995782,1.570647,4.558200,2.348966,4.091493,-0.054330,-0.039465,0.168213
1113021842393375731!,rebel-mauve-beetle,0.060000,1.234521,-1.805227,1.758185,-0.953303,1.296408,5.063187,2.383117,4.395204,-0.050028,-0.032120,0.154096
1113021842393375731!,rebel-mauve-beetle,0.070000,1.246082,-1.752177,1.782038,-0.907931,1.024898,5.525646,2.377707,4.666836,-0.045826,-0.025547,0.140421
1113021842393375731!,rebel-mauve-beetle,0.080000,1.254942,-1.694688,1.805660,-0.859996,0.759600,5.945249,2.336169,4.905051,-0.041530,-0.019255,0.126520
1113021842393375731!,rebel-mauve-beetle,0.090000,1.261175,-1.633204,1.828701,-0.809848,0.503165,6.320096,2.261995,5.107762,-0.037103,-0.013220,0.112282
1113021842393375731!,rebel-mauve-beetle,0.100000,1.264891,-1.568208,1.850848,-0.757866,0.258135,6.647828,2.159202,5.273170,-0.032572,-0.007531,0.097800
1113021842393375731!,rebel-mauve-beetle,0.110000,1.266231,-1.500211,1.871833,-0.704443,0.027028,6.926197,2.032283,5.400141,-0.027996,-0.002296,0.083268
1113021842393375731!,rebel-mauve-beetle,0.120000,1.265351,-1.429723,1.891438,-0.649970,-0.187782,7.153439,1.886001,5.488335,-0.023453,0.002385,0.068942
1113021842393375731!,rebel-mauve-beetle,0.130000,1.262425,-1.357261,1.909496,-0.594831,-0.384264,7.328691,1.725262,5.538346,-0.019037,0.006435,0.055109
1113021842393375731!,rebel-mauve-beetle,0.140000,1.257648,-1.283342,1.925889,-0.539398,-0.560879,7.452205,1.554909,5.551718,-0.014841,0.009800,0.042058
1113021842393375731!,rebel-mauve-beetle,0.150000,1.251222,-1.208470,1.940548,-0.484018,-0.716682,7.525448,1.379530,5.530873,-0.010953,0.012457,0.030053
1113021842393375731!,rebel-mauve-beetle,0.160000,1.243356,-1.133125,1.953445,-0.429013,-0.851362,7.551072,1.203287,5.478980,-0.007448,0.014413,0.019312
1113021842393375731!,rebel-mauve-beetle,0.170000,1.234256,-1.057757,1.964592,-0.374669,-0.965229,7.532772,1.029792,5.399760,-0.004379,0.015700,0.009987
1113021842393375731!,rebel-mauve-beetle,0.180000,1.224125,-0.982773,1.974034,-0.321232,-1.059147,7.475064,0.862017,5.297275,-0.001776,0.016375,0.002159
1113021842393375731!,rebel-mauve-beetle,0.190000,1.213153,-0.908535,1.981839,-0.268909,-1.134435,7.383019,0.702275,5.175707,0.000352,0.016514,-0.004163
1113021842393375731!,rebel-mauve-beetle,0.200000,1.201515,-0.835355,1.988098,-0.217870,-1.192748,7.261977,0.552226,5.039144,0.002019,0.016205,-0.009038
1113021842393375731!,rebel-mauve-beetle,0.210000,1.189370,-0.763493,1.992911,-0.168243,-1.235943,7.117279,0.412937,4.891421,0.003258,0.015541,-0.012579
1113021842393375731!,rebel-mauve-beetle,0.220000,1.176859,-0.693158,1.996389,-0.120123,-1.265966,6.954047,0.284963,4.735977,0.004114,0.014615,-0.014936
1113021842393375731!,rebel-mauve-beetle,0.230000,1.164103,-0.624514,1.998646,-0.073572,-1.284743,6.777005,0.168440,4.575785,0.004640,0.013518,-0.016285
1113021842393375731!,rebel-mauve-beetle,0.240000,1.151204,-0.557679,1.999795,-0.028630,-1.294100,6.590370,0.063182,4.413303,0.004893,0.012332,-0.016809
1113021842393375731!,rebel-mauve-beetle,0.250000,1.138250,-0.492735,1.999946,0.014690,-1.295703,6.397789,-0.031221,4.250482,0.004929,0.011129,-0.016689
1113021842393375731!,rebel-mauve-beetle,0.260000,1.125312,-0.429731,1.999205,0.056388,-1.291022,6.202332,-0.115324,4.088786,0.004803,0.009969,-0.016095
1113021842393375731!,rebel-mauve-beetle,0.270000,1.112447,-0.368688,1.997672,0.096475,-1.281312,6.006513,-0.189759,3.929244,0.004561,0.008903,-0.015180
1113021842393375731!,rebel-mauve-beetle,0.280000,1.099702,-0.309606,1.995440,0.134975,-1.267596,5.812310,-0.255179,3.772501,0.004246,0.007970,-0.014071
1113021842393375731!,rebel-mauve-beetle,0.290000,1.087112,-0.252465,1.992598,0.171913,-1.250678,5.621249,-0.312222,3.618887,0.003892,0.007195,-0.012877
1113021842393375731!,rebel-mauve-beetle,0.300000,1.074709,-0.197231,1.989226,0.207317,-1.231163,5.434466,-0.361486,3.468488,0.003526,0.006599,-0.011682
1113021842393375731!,rebel-mauve-beetle,0.310000,1.062517,-0.143863,1.985400,0.241216,-1.209474,5.252780,-0.403509,3.321198,0.003170,0.006191,-0.010549
1113021842393375731!,rebel-mauve-beetle,0.320000,1.050556,-0.092310,1.981192,0.273636,-1.185876,5.076753,-0.438767,3.176781,0.002837,0.005973,-0.009523
1113021842393375731!,rebel-mauve-beetle,0.330000,1.038847,-0.042517,1.976669,0.304600,-1.160497,4.906748,-0.467674,3.034916,0.002538,0.005941,-0.008632
1113021842393375731!,rebel-mauve-beetle,0.340000,1.027407,0.005574,1.971892,0.334128,-1.133349,4.742980,-0.490585,2.895241,0.002277,0.006085,-0.007889
1113021842393375731!,rebel-mauve-beetle,0.350000,1.016256,0.052022,1.966923,0.362234,-1.104357,4.585552,-0.507808,2.757386,0.002057,0.006391,-0.007294
1113021842393375731!,rebel-mauve-beetle,0.360000,1.005414,0.096887,1.961819,0.388930,-1.073370,4.434492,-0.519613,2.621004,0.001874,0.006839,-0.006838
1113021842393375731!,rebel-mauve-beetle,0.370000,0.994903,0.140230,1.956635,0.414222,-1.040190,4.289776,-0.526247,2.485797,0.001725,0.007404,-0.006503
