ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
867888246024017298!,thoughtful-zippy-butterfly,0.000000,-1.447293,2.291422,-0.280628,0.666955,0.177790,0.467323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.491969,-0.191148,0.084350,-0.022056
867888246024017298!,thoughtful-zippy-butterfly,0.010000,-1.438756,2.295796,-0.279314,0.666166,0.179211,0.466780,1.706925,0.870606,0.262119,-0.157339,0.283249,-0.108748,-0.289092,-0.083933,0.047158,-0.073499
867888246024017298!,thoughtful-zippy-butterfly,0.020000,-1.417264,2.305826,-0.275672,0.663642,0.183264,0.465204,2.592418,1.131006,0.465484,-0.347568,0.526146,-0.207272,-0.197345,-0.035704,0.030861,-0.095426
867888246024017298!,thoughtful-zippy-butterfly,0.030000,-1.388755,2.317057,-0.270155,0.659126,0.189623,0.462648,3.108764,1.111650,0.636875,-0.556126,0.744182,-0.305015,-0.155046,-0.013765,0.023873,-0.104113
867888246024017298!,thoughtful-zippy-butterfly,0.040000,-1.355926,2.327440,-0.263021,0.652459,0.198075,0.459093,3.455095,0.962586,0.788269,-0.777486,0.943591,-0.407110,-0.134953,-0.003545,0.021077,-0.107012
867888246024017298!,thoughtful-zippy-butterfly,0.050000,-1.320031,2.336006,-0.254443,0.643516,0.208445,0.454479,3.720669,0.749932,0.925057,-1.010180,1.126587,-0.516705,-0.124901,0.001439,0.020187,-0.107402
867888246024017298!,thoughtful-zippy-butterfly,0.060000,-1.281675,2.342262,-0.244552,0.632181,0.220573,0.448718,3.945881,0.502344,1.049548,-1.254212,1.293466,-0.635820,-0.119396,0.004064,0.020162,-0.106677
867888246024017298!,thoughtful-zippy-butterfly,0.070000,-1.241168,2.345918,-0.233467,0.618336,0.234296,0.441708,4.149018,0.232168,1.162530,-1.509854,1.443527,-0.765693,-0.115906,0.005604,0.020515,-0.105388
867888246024017298!,thoughtful-zippy-butterfly,0.080000,-1.198690,2.346775,-0.221304,0.601863,0.249439,0.433336,4.338198,-0.055103,1.263999,-1.777069,1.575519,-0.906908,-0.113217,0.006619,0.021002,-0.103711
867888246024017298!,thoughtful-zippy-butterfly,0.090000,-1.154360,2.344672,-0.208178,0.582645,0.265815,0.423488,4.516733,-0.356630,1.353504,-2.055238,1.687872,-1.059443,-0.110702,0.007347,0.021487,-0.101655
867888246024017298!,thoughtful-zippy-butterfly,0.100000,-1.108280,2.339476,-0.194212,0.560578,0.283219,0.412052,4.685567,-0.670363,1.430332,-2.343030,1.778866,-1.222681,-0.107993,0.007885,0.021880,-0.099153
867888246024017298!,thoughtful-zippy-butterfly,0.110000,-1.060544,2.331074,-0.179538,0.535572,0.301428,0.398925,4.844399,-0.994218,1.493629,-2.638354,1.846760,-1.395412,-0.104844,0.008264,0.022112,-0.096106
867888246024017298!,thoughtful-zippy-butterfly,0.120000,-1.011256,2.319373,-0.164294,0.507563,0.320202,0.384019,4.992237,-1.325725,1.542495,-2.938367,1.889927,-1.575856,-0.101069,0.008491,0.022127,-0.092415
867888246024017298!,thoughtful-zippy-butterfly,0.130000,-0.960531,2.304310,-0.148632,0.476519,0.339286,0.367267,5.127692,-1.661903,1.576068,-3.239524,1.906978,-1.761694,-0.096526,0.008561,0.021876,-0.087989
