ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
257802761707014359!,talented-antique-butterfly,0.000000,-1.240804,-1.915901,-1.645694,-1.001536,-0.962493,-0.271305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.257883,-0.062490,-0.431088,0.272815,-0.481118,-0.194341
257802761707014359!,talented-antique-butterfly,0.010000,-1.242933,-1.905215,-1.650713,-0.992135,-0.964259,-0.264961,-0.424332,2.137072,-0.997695,1.881010,-0.348460,1.268131,-0.210716,-0.058389,-0.336551,0.223235,-0.377809,-0.161063
257802761707014359!,talented-antique-butterfly,0.020000,-1.248219,-1.875243,-1.664296,-0.965914,-0.968956,-0.247233,-0.627278,3.858040,-1.705902,3.364499,-0.580687,2.275828,-0.174799,-0.055675,-0.263307,0.185426,-0.297876,-0.135570
257802761707014359!,talented-antique-butterfly,0.030000,-1.254610,-1.829585,-1.683709,-0.926327,-0.975405,-0.220420,-0.642398,5.270528,-2.159318,4.549904,-0.696488,3.082107,-0.146147,-0.052638,-0.205900,0.155069,-0.235019,-0.114346
257802761707014359!,talented-antique-butterfly,0.040000,-1.260439,-1.770991,-1.706591,-0.876034,-0.982484,-0.186346,-0.514491,6.438118,-2.397467,5.499420,-0.706294,3.723850,-0.122193,-0.048584,-0.160125,0.129430,-0.184526,-0.095380
257802761707014359!,talented-antique-butterfly,0.050000,-1.264479,-1.701718,-1.730972,-0.817193,-0.989206,-0.146535,-0.288109,7.396904,-2.459159,6.251906,-0.625729,4.224079,-0.101352,-0.043346,-0.122954,0.106861,-0.143079,-0.077612
257802761707014359!,talented-antique-butterfly,0.060000,-1.265944,-1.623756,-1.755265,-0.751652,-0.994750,-0.102331,-0.002974,8.166959,-2.380947,6.832724,-0.473006,4.598057,-0.082750,-0.037063,-0.092355,0.086484,-0.108511,-0.060621
257802761707014359!,talented-antique-butterfly,0.070000,-1.264414,-1.538947,-1.778232,-0.681047,-0.998489,-0.054947,0.307911,8.760621,-2.196719,7.260534,-0.267316,4.857666,-0.066006,-0.030049,-0.067057,0.067958,-0.079515,-0.044421
257802761707014359!,talented-antique-butterfly,0.080000,-1.259770,-1.449033,-1.798962,-0.606850,-0.999985,-0.005488,0.618719,9.188259,-1.937431,7.551734,-0.027517,5.014198,-0.051049,-0.022718,-0.046297,0.051280,-0.055361,-0.029296
257802761707014359!,talented-antique-butterfly,0.090000,-1.252126,-1.355667,-1.816837,-0.530379,-0.998985,0.045049,0.910706,9.461871,-1.630595,7.722959,0.229071,5.079824,-0.037957,-0.015508,-0.029598,0.036605,-0.035633,-0.015647
257802761707014359!,talented-antique-butterfly,0.100000,-1.241744,-1.260346,-1.831504,-0.452767,-0.995400,0.095804,1.171656,9.596686,-1.299562,7.792003,0.487766,5.067855,-0.026827,-0.008815,-0.016590,0.024102,-0.020018,-0.003854
257802761707014359!,talented-antique-butterfly,0.110000,-1.228981,-1.164382,-1.842820,-0.374951,-0.989275,0.146068,1.395123,9.611228,-0.963051,7.777581,0.737121,4.992315,-0.017685,-0.002939,-0.006895,0.013849,-0.008177,0.005818
257802761707014359!,talented-antique-butterfly,0.120000,-1.214224,-1.068870,-1.850811,-0.297665,-0.980748,0.195276,1.579315,9.526207,-0.634998,7.698414,0.969090,4.867125,-0.010450,0.001942,-0.000083,0.005794,0.000315,0.013275
257802761707014359!,talented-antique-butterfly,0.130000,-1.197843,-0.974659,-1.855615,-0.221442,-0.970021,0.243019,1.725797,9.362895,-0.324815,7.572129,1.178791,4.705189,-0.004936,0.005773,0.004328,-0.000248,0.005968,0.018594
257802761707014359!,talented-antique-butterfly,0.140000,-1.180181,-0.882398,-1.857441,-0.146654,-0.957328,0.289003,1.838407,9.141667,-0.038079,7.414344,1.363856,4.517798,-0.000878,0.008602,0.006845,-0.004562,0.009342,0.021991
257802761707014359!,talented-antique-butterfly,0.150000,-1.161544,-0.792550,-1.856538,-0.073534,-0.942916,0.333031,1.922103,8.880707,0.222664,7.238048,1.523763,4.314255,0.002022,0.010545,0.007960,-0.007481,0.010996,0.023770
257802761707014359!,talented-antique-butterfly,0.160000,-1.142186,-0.705421,-1.853166,-0.002208,-0.927031,0.374984,1.982090,8.595261,0.457062,7.053389,1.659177,4.101794,0.004059,0.011756,0.008112,-0.009345,0.011441,0.024270
257802761707014359!,talented-antique-butterfly,0.170000,-1.122316,-0.621188,-1.847582,0.067281,-0.909911,0.414804,2.023236,8.297369,0.666191,6.867792,1.771409,3.885744,0.005496,0.012397,0.007670,-0.010460,0.011112,0.023818
257802761707014359!,talented-antique-butterfly,0.180000,-1.102096,-0.539925,-1.840027,0.134951,-0.891777,0.452476,2.049747,7.996012,0.851941,6.686292,1.862016,3.669817,0.006548,0.012618,0.006921,-0.011087,0.010356,0.022708
257802761707014359!,talented-antique-butterfly,0.190000,-1.081654,-0.461634,-1.830722,0.200859,-0.872837,0.488012,2.065054,7.697492,1.016566,6.511987,1.932543,3.456464,0.007380,0.012546,0.006076,-0.011425,0.009428,0.021183
257802761707014359!,talented-antique-butterfly,0.200000,-1.061087,-0.386266,-1.819864,0.265084,-0.853284,0.521447,2.071829,7.405929,1.162385,6.346491,1.984395,3.247220,0.008107,0.012284,0.005277,-0.011620,0.008507,0.019431
257802761707014359!,talented-antique-butterfly,0.210000,-1.040470,-0.313742,-1.807630,0.327714,-0.833297,0.552825,2.072075,7.123765,1.291609,6.190353,2.018781,3.042994,0.008805,0.011910,0.004612,-0.011772,0.007706,0.017593
257802761707014359!,talented-antique-butterfly,0.220000,-1.019860,-0.243963,-1.794173,0.388840,-0.813045,0.582200,2.067252,6.852217,1.406252,6.043400,2.036730,2.844303,0.009515,0.011478,0.004127,-0.011941,0.007086,0.015769
257802761707014359!,talented-antique-butterfly,0.230000,-0.999302,-0.176822,-1.779629,0.448549,-0.792688,0.609628,2.058404,6.591649,1.508108,5.905000,2.039122,2.651434,0.010258,0.011029,0.003838,-0.012158,0.006675,0.014025
257802761707014359!,talented-antique-butterfly,0.240000,-0.978834,-0.112214,-1.764118,0.506921,-0.772376,0.635166,2.046267,6.341862,1.598752,5.774254,2.026737,2.464557,0.011034,0.010586,0.003743,-0.012437,0.006474,0.012404
257802761707014359!,talented-antique-butterfly,0.250000,-0.958487,-0.050037,-1.747744,0.564026,-0.752253,0.658875,2.031365,6.102299,1.679561,5.650124,2.000301,2.283790,0.011837,0.010165,0.003825,-0.012775,0.006471,0.010929
257802761707014359!,talented-antique-butterfly,0.260000,-0.938288,0.009806,-1.730600,0.619922,-0.732455,0.680815,2.014083,5.872200,1.751743,5.531520,1.960525,2.109232,0.012653,0.009775,0.004062,-0.013164,0.006641,0.009613
257802761707014359!,talented-antique-butterfly,0.270000,-0.918260,0.067401,-1.712766,0.674658,-0.713114,0.701048,1.994717,5.650698,1.816364,5.417350,1.908138,1.940979,0.013464,0.009418,0.004428,-0.013590,0.006959,0.008458
257802761707014359!,talented-antique-butterfly,0.280000,-0.898426,0.122829,-1.694314,0.728273,-0.694352,0.719636,1.973515,5.436885,1.874368,5.306550,1.843902,1.779117,0.014255,0.009095,0.004896,-0.014037,0.007395,0.007462
257802761707014359!,talented-antique-butterfly,0.290000,-0.878806,0.176158,-1.675308,0.780793,-0.676283,0.736641,1.950703,5.229851,1.926599,5.198099,1.768632,1.623716,0.015009,0.008806,0.005441,-0.014489,0.007922,0.006619
257802761707014359!,talented-antique-butterfly,0.300000,-0.859417,0.227448,-1.655804,0.832236,-0.659017,0.752128,1.926497,5.028715,1.973815,5.091024,1.683192,1.474820,0.015711,0.008547,0.006039,-0.014933,0.008512,0.005920
257802761707014359!,talented-antique-butterfly,0.310000,-0.840278,0.276752,-1.635849,0.882612,-0.642653,0.766157,1.901120,4.832621,2.016700,4.984393,1.588500,1.332436,0.016350,0.008314,0.006669,-0.015353,0.009142,0.005353
257802761707014359!,talented-antique-butterfly,0.320000,-0.821402,0.324113,-1.615489,0.931918,-0.627282,0.778792,1.874807,4.640766,2.055874,4.877328,1.485523,1.196522,0.016914,0.008104,0.007310,-0.015739,0.009790,0.004906
257802761707014359!,talented-antique-butterfly,0.330000,-0.802803,0.369566,-1.594759,0.980144,-0.612985,0.790095,1.847802,4.452402,2.091898,4.769009,1.375269,1.066984,0.017396,0.007914,0.007946,-0.016080,0.010437,0.004567
257802761707014359!,talented-antique-butterfly,0.340000,-0.784492,0.413139,-1.573693,1.027273,-0.599833,0.800125,1.820369,4.266831,2.125280,4.658662,1.258778,0.943673,0.017791,0.007738,0.008564,-0.016369,0.011066,0.004323
257802761707014359!,talented-antique-butterfly,0.350000,-0.766476,0.454852,-1.552319,1.073279,-0.587889,0.808942,1.792788,4.083403,2.156487,4.545560,1.137112,0.826383,0.018093,0.007573,0.009149,-0.016598,0.011663,0.004163
257802761707014359!,talented-antique-butterfly,0.360000,-0.748763,0.494721,-1.530662,1.118127,-0.577204,0.816600,1.765356,3.901516,2.185938,4.429025,1.011351,0.714861,0.018302,0.007416,0.009693,-0.016763,0.012217,0.004073
257802761707014359!,talented-antique-butterfly,0.370000,-0.731337,0.532766,-1.508728,1.161783,-0.567804,0.823163,1.738354,3.720573,2.213992,4.308405,0.882570,0.608782,0.018418,0.007264,0.010189,-0.016862,0.012718,0.004043
257802761707014359!,talented-antique-butterfly,0.380000,-0.714154,0.569020,-1.486503,1.204218,-0.559687,0.828704,1.712017,3.539966,2.240920,4.183068,0.751812,0.507755,0.018444,0.007114,0.010631,-0.016895,0.013163,0.004060
257802761707014359!,talented-antique-butterfly,0.390000,-0.697211,0.603481,-1.464001,1.245379,-0.552867,0.833270,1.686619,3.359200,2.266971,4.052468,0.620121,0.411444,0.018381,0.006962,0.011014,-0.016859,0.013542,0.004116
257802761707014359!,talented-antique-butterfly,0.400000,-0.680500,0.636144,-1.441230,1.285212,-0.547351,0.836903,1.662425,3.177827,2.292348,3.916117,0.488532,0.319510,0.018229,0.006808,0.011332,-0.016753,0.013851,0.004200
257802761707014359!,talented-antique-butterfly,0.410000,-0.664010,0.666997,-1.418198,1.323656,-0.543136,0.839645,1.639680,2.995455,2.317200,3.773602,0.358077,0.231627,0.017990,0.006648,0.011583,-0.016577,0.014085,0.004304
257802761707014359!,talented-antique-butterfly,0.420000,-0.647729,0.696027,-1.394912,1.360646,-0.540207,0.841532,1.618597,2.811748,2.341617,3.624589,0.229776,0.147501,0.017665,0.006481,0.011761,-0.016329,0.014239,0.004423
257802761707014359!,talented-antique-butterfly,0.430000,-0.631642,0.723218,-1.371379,1.396115,-0.538539,0.842601,1.599340,2.626442,2.365623,3.468839,0.104645,0.066883,0.017254,0.006307,0.011863,-0.016010,0.014309,0.004551
257802761707014359!,talented-antique-butterfly,0.440000,-0.615734,0.748550,-1.347604,1.429995,-0.538098,0.842882,1.582015,2.439356,2.389162,3.306230,-0.016311,-0.010413,0.016756,0.006125,0.011887,-0.015617,0.014292,0.004687
257802761707014359!,talented-antique-butterfly,0.450000,-0.599987,0.772003,-1.323595,1.462215,-0.538841,0.842408,1.566645,2.250416,2.412097,3.136774,-0.132097,-0.084495,0.016169,0.005934,0.011827,-0.015147,0.014182,0.004830
