ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
156144986507366957!,thoughtful-ruddy-butterfly,0.000000,1.246422,-0.472507,-0.197363,0.911503,-0.275018,0.417570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.114724,-0.150328,0.561397
156144986507366957!,thoughtful-ruddy-butterfly,0.010000,1.229054,-0.488729,-0.199602,0.910893,-0.276193,0.416794,-3.484457,-3.224531,-0.445626,-0.122661,-0.234492,-0.155389,-0.060420,-0.066589,0.250345
156144986507366957!,thoughtful-ruddy-butterfly,0.020000,1.185869,-0.527620,-0.205187,0.909378,-0.279078,0.414868,-5.161899,-4.530032,-0.669143,-0.180914,-0.341679,-0.229844,-0.034650,-0.027077,0.106461
156144986507366957!,thoughtful-ruddy-butterfly,0.030000,1.130030,-0.575034,-0.212471,0.907427,-0.282730,0.412388,-6.004261,-4.935540,-0.785598,-0.209575,-0.387995,-0.266006,-0.020968,-0.007688,0.039340
156144986507366957!,thoughtful-ruddy-butterfly,0.040000,1.067808,-0.624418,-0.220636,0.905259,-0.286694,0.409642,-6.434702,-4.931789,-0.845783,-0.224251,-0.404465,-0.283072,-0.013028,0.002162,0.007852
156144986507366957!,thoughtful-ruddy-butterfly,0.050000,1.002361,-0.672825,-0.229242,0.902978,-0.290748,0.406775,-6.651451,-4.747586,-0.874184,-0.232237,-0.406090,-0.290258,-0.008018,0.007354,-0.007001
156144986507366957!,thoughtful-ruddy-butterfly,0.060000,0.935354,-0.718986,-0.238032,0.900633,-0.294778,0.403864,-6.751057,-4.488082,-0.883353,-0.237030,-0.400337,-0.292204,-0.004589,0.010198,-0.014052
156144986507366957!,thoughtful-ruddy-butterfly,0.070000,0.867719,-0.762397,-0.246848,0.898248,-0.298732,0.400948,-6.781774,-4.201321,-0.880139,-0.240352,-0.391076,-0.291377,-0.002073,0.011799,-0.017420
156144986507366957!,thoughtful-ruddy-butterfly,0.080000,0.800014,-0.802904,-0.255586,0.895834,-0.302586,0.398047,-6.768423,-3.909275,-0.868577,-0.243096,-0.380421,-0.289186,-0.000129,0.012696,-0.019030
156144986507366957!,thoughtful-ruddy-butterfly,0.090000,0.732609,-0.840511,-0.264177,0.893392,-0.306332,0.395172,-6.724333,-3.622070,-0.851268,-0.245764,-0.369611,-0.286517,0.001422,0.013157,-0.019784
156144986507366957!,thoughtful-ruddy-butterfly,0.100000,0.665765,-0.875295,-0.272574,0.890921,-0.309973,0.392322,-6.657145,-3.344450,-0.830046,-0.248684,-0.359429,-0.283984,0.002676,0.013320,-0.020108
156144986507366957!,thoughtful-ruddy-butterfly,0.110000,0.599686,-0.907366,-0.280745,0.888419,-0.313519,0.389494,-6.571631,-3.078706,-0.806311,-0.252104,-0.350403,-0.282053,0.003690,0.013262,-0.020207
156144986507366957!,thoughtful-ruddy-butterfly,0.120000,0.534534,-0.936849,-0.288672,0.885878,-0.316984,0.386680,-6.471078,-2.825994,-0.781187,-0.256243,-0.342906,-0.281100,0.004500,0.013028,-0.020180
156144986507366957!,thoughtful-ruddy-butterfly,0.130000,0.470443,-0.963879,-0.296347,0.883290,-0.320383,0.383868,-6.357962,-2.586935,-0.755606,-0.261304,-0.337209,-0.281440,0.005132,0.012650,-0.020075
156144986507366957!,thoughtful-ruddy-butterfly,0.140000,0.407528,-0.988594,-0.303769,0.880646,-0.323736,0.381045,-6.234291,-2.361887,-0.730350,-0.267485,-0.333503,-0.283345,0.005606,0.012151,-0.019919
156144986507366957!,thoughtful-ruddy-butterfly,0.150000,0.345885,-1.011134,-0.310945,0.877933,-0.327063,0.378193,-6.101776,-2.151068,-0.706078,-0.274979,-0.331920,-0.287047,0.005939,0.011550,-0.019726
156144986507366957!,thoughtful-ruddy-butterfly,0.160000,0.285594,-1.031643,-0.317888,0.875137,-0.330386,0.375293,-5.961922,-1.954608,-0.683336,-0.283975,-0.332537,-0.292747,0.006148,0.010864,-0.019504
156144986507366957!,thoughtful-ruddy-butterfly,0.170000,0.226722,-1.050263,-0.324615,0.872243,-0.333727,0.372326,-5.816086,-1.772577,-0.662574,-0.294653,-0.335386,-0.300617,0.006247,0.010107,-0.019256
156144986507366957!,thoughtful-ruddy-butterfly,0.180000,0.169323,-1.067138,-0.331147,0.869233,-0.337107,0.369268,-5.665507,-1.604993,-0.644144,-0.307183,-0.340455,-0.310804,0.006248,0.009293,-0.018985
156144986507366957!,thoughtful-ruddy-butterfly,0.190000,0.113442,-1.082410,-0.337508,0.866087,-0.340548,0.366097,-5.511323,-1.451822,-0.628315,-0.321724,-0.347694,-0.323430,0.006165,0.008435,-0.018693
156144986507366957!,thoughtful-ruddy-butterfly,0.200000,0.059110,-1.096224,-0.343726,0.862786,-0.344073,0.362787,-5.354591,-1.312979,-0.615271,-0.338420,-0.357015,-0.338599,0.006010,0.007545,-0.018379
156144986507366957!,thoughtful-ruddy-butterfly,0.210000,0.006352,-1.108721,-0.349828,0.859307,-0.347700,0.359312,-5.196290,-1.188325,-0.605125,-0.357400,-0.368294,-0.356392,0.005794,0.006634,-0.018043
156144986507366957!,thoughtful-ruddy-butterfly,0.220000,-0.044818,-1.120042,-0.355844,0.855626,-0.351449,0.355646,-5.037327,-1.077667,-0.597904,-0.378776,-0.381373,-0.376873,0.005528,0.005714,-0.017686
156144986507366957!,thoughtful-ruddy-butterfly,0.230000,-0.094392,-1.130324,-0.361801,0.851718,-0.355338,0.351760,-4.878547,-0.980754,-0.593577,-0.402642,-0.396060,-0.400088,0.005223,0.004793,-0.017306
156144986507366957!,thoughtful-ruddy-butterfly,0.240000,-0.142371,-1.139705,-0.367730,0.847557,-0.359382,0.347627,-4.720729,-0.897273,-0.592044,-0.429072,-0.412132,-0.426068,0.004887,0.003884,-0.016902
156144986507366957!,thoughtful-ruddy-butterfly,0.250000,-0.188763,-1.148319,-0.373658,0.843116,-0.363596,0.343217,-4.564587,-0.826852,-0.593142,-0.458123,-0.429334,-0.454825,0.004532,0.002994,-0.016475
156144986507366957!,thoughtful-ruddy-butterfly,0.260000,-0.233582,-1.156295,-0.379612,0.838367,-0.367990,0.338502,-4.410771,-0.769061,-0.596653,-0.489827,-0.447383,-0.486357,0.004164,0.002132,-0.016025
156144986507366957!,thoughtful-ruddy-butterfly,0.270000,-0.276847,-1.163760,-0.385615,0.833280,-0.372574,0.333450,-4.259862,-0.723407,-0.602307,-0.524199,-0.465970,-0.520642,0.003794,0.001307,-0.015552
156144986507366957!,thoughtful-ruddy-butterfly,0.280000,-0.318584,-1.170836,-0.391690,0.827827,-0.377352,0.328033,-4.112378,-0.689345,-0.609785,-0.561230,-0.484760,-0.557643,0.003426,0.000527,-0.015055
156144986507366957!,thoughtful-ruddy-butterfly,0.290000,-0.358827,-1.177641,-0.397855,0.821979,-0.382328,0.322220,-3.968766,-0.666272,-0.618730,-0.600886,-0.503397,-0.597303,0.003070,-0.000201,-0.014537
156144986507366957!,thoughtful-ruddy-butterfly,0.300000,-0.397624,-1.184281,-0.404124,0.815709,-0.387496,0.315985,-3.829388,-0.653514,-0.628753,-0.643113,-0.521519,-0.639545,0.002731,-0.000871,-0.014001
156144986507366957!,thoughtful-ruddy-butterfly,0.310000,-0.435017,-1.190861,-0.410507,0.808989,-0.392852,0.309301,-3.694529,-0.650383,-0.639432,-0.687826,-0.538740,-0.684269,0.002413,-0.001478,-0.013447
156144986507366957!,thoughtful-ruddy-butterfly,0.320000,-0.471123,-1.197451,-0.416996,0.801816,-0.398368,0.302163,-3.564321,-0.656034,-0.650350,-0.734926,-0.554739,-0.731361,0.002124,-0.002016,-0.012887
156144986507366957!,thoughtful-ruddy-butterfly,0.330000,-0.505973,-1.204140,-0.423593,0.794162,-0.404034,0.294545,-3.438836,-0.669753,-0.661052,-0.784268,-0.569116,-0.780668,0.001864,-0.002484,-0.012313
156144986507366957!,thoughtful-ruddy-butterfly,0.340000,-0.539611,-1.211004,-0.430293,0.786006,-0.409830,0.286425,-3.318161,-0.690779,-0.671083,-0.835682,-0.581483,-0.832012,0.001636,-0.002879,-0.011724
156144986507366957!,thoughtful-ruddy-butterfly,0.350000,-0.572082,-1.218111,-0.437087,0.777327,-0.415736,0.277783,-3.202347,-0.718329,-0.679992,-0.888971,-0.591458,-0.885187,0.001441,-0.003198,-0.011120
156144986507366957!,thoughtful-ruddy-butterfly,0.360000,-0.603434,-1.225524,-0.443962,0.768108,-0.421725,0.268603,-3.091407,-0.751601,-0.687332,-0.943904,-0.598673,-0.939958,0.001280,-0.003441,-0.010502
156144986507366957!,thoughtful-ruddy-butterfly,0.370000,-0.633713,-1.233294,-0.450900,0.758333,-0.427770,0.258869,-2.985317,-0.789781,-0.692672,-1.000225,-0.602775,-0.996061,0.001154,-0.003608,-0.009872
156144986507366957!,thoughtful-ruddy-butterfly,0.380000,-0.662965,-1.241467,-0.457879,0.747990,-0.433836,0.248568,-2.884016,-0.832049,-0.695603,-1.057644,-0.603439,-1.053207,0.001063,-0.003698,-0.009232
156144986507366957!,thoughtful-ruddy-butterfly,0.390000,-0.691237,-1.250081,-0.464873,0.737068,-0.439889,0.237692,-2.787409,-0.877579,-0.695744,-1.115848,-0.600365,-1.111076,0.001004,-0.003715,-0.008583
156144986507366957!,thoughtful-ruddy-butterfly,0.400000,-0.718573,-1.259164,-0.471853,0.725560,-0.445890,0.226235,-2.695373,-0.925553,-0.692747,-1.174498,-0.593291,-1.169327,0.000978,-0.003659,-0.007928
156144986507366957!,thoughtful-ruddy-butterfly,0.410000,-0.745020,-1.268736,-0.478785,0.713465,-0.451798,0.214194,-2.607764,-0.975161,-0.686310,-1.233237,-0.581995,-1.227598,0.000982,-0.003535,-0.007268
