ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1431149216720255953!,talented-ruddy-butterfly,0.000000,-0.052354,2.135281,0.558093,1.343224,-0.354768,0.934954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333095,-0.028349,-0.081712
1431149216720255953!,talented-ruddy-butterfly,0.010000,-0.051734,2.127049,0.560660,1.336496,-0.355121,0.934820,0.122743,-1.644541,0.509778,-1.344728,-0.068608,-0.026063,0.288157,-0.010163,-0.064314
1431149216720255953!,talented-ruddy-butterfly,0.020000,-0.049704,2.103642,0.568026,1.317252,-0.355844,0.934545,0.279259,-3.033607,0.954864,-2.502902,-0.070781,-0.026951,0.248425,-0.003966,-0.053165
1431149216720255953!,talented-ruddy-butterfly,0.030000,-0.046221,2.067315,0.579349,1.287147,-0.356352,0.934352,0.410228,-4.223407,1.296379,-3.512856,-0.024569,-0.009370,0.212109,-0.002763,-0.044832
1431149216720255953!,talented-ruddy-butterfly,0.040000,-0.041694,2.019991,0.593482,1.247623,-0.356201,0.934409,0.488805,-5.240627,1.519134,-4.393311,0.062344,0.023766,0.178159,-0.002503,-0.037351
1431149216720255953!,talented-ruddy-butterfly,0.050000,-0.036668,1.963309,0.609256,1.199907,-0.354984,0.934873,0.508135,-6.094149,1.623373,-5.150533,0.188054,0.071406,0.146025,-0.001040,-0.029746
1431149216720255953!,talented-ruddy-butterfly,0.060000,-0.031713,1.898898,0.625536,1.145224,-0.352307,0.935884,0.472224,-6.784386,1.619079,-5.784261,0.352370,0.132647,0.115587,0.002570,-0.021670
1431149216720255953!,talented-ruddy-butterfly,0.070000,-0.027324,1.828402,0.641321,1.084821,-0.347779,0.937577,0.391184,-7.309674,1.522659,-6.292225,0.555291,0.205976,0.087071,0.008466,-0.013198
1431149216720255953!,talented-ruddy-butterfly,0.080000,-0.023902,1.753466,0.655782,1.019961,-0.341020,0.940056,0.277894,-7.670733,1.354160,-6.673439,0.796058,0.288783,0.060925,0.016279,-0.004654
1431149216720255953!,talented-ruddy-butterfly,0.090000,-0.021704,1.675709,0.668300,0.951903,-0.331664,0.943398,0.146008,-7.873480,1.135210,-6.930474,1.073052,0.377245,0.037652,0.025372,0.003532
1431149216720255953!,talented-ruddy-butterfly,0.100000,-0.020849,1.596660,0.678480,0.881860,-0.319355,0.947635,0.008361,-7.929954,0.887053,-7.070282,1.383854,0.466361,0.017653,0.035049,0.010949
1431149216720255953!,talented-ruddy-butterfly,0.110000,-0.021333,1.517704,0.686131,0.810954,-0.303765,0.952747,-0.123893,-7.857625,0.629110,-7.103861,1.725468,0.550133,0.001118,0.044709,0.017281
1431149216720255953!,talented-ruddy-butterfly,0.120000,-0.023050,1.440027,0.691245,0.740182,-0.284600,0.958646,-0.241581,-7.677796,0.378164,-7.045254,2.094608,0.621840,-0.012013,0.053931,0.022342
1431149216720255953!,talented-ruddy-butterfly,0.130000,-0.025846,1.364582,0.693944,0.670390,-0.261621,0.965171,-0.337334,-7.413586,0.148129,-6.910221,2.487887,0.674373,-0.022016,0.062488,0.026074
1431149216720255953!,talented-ruddy-butterfly,0.140000,-0.029500,1.292083,0.694473,0.602254,-0.234626,0.972086,-0.405384,-7.088413,-0.049845,-6.715277,2.902011,0.700438,-0.029318,0.070318,0.028519
1431149216720255953!,talented-ruddy-butterfly,0.150000,-0.033705,1.223025,0.693202,0.536290,-0.203417,0.979092,-0.441335,-6.724940,-0.207085,-6.476987,3.333672,0.692606,-0.034411,0.077464,0.029779
