ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1882341057303352166!,thoughtful-antique-butterfly,0.000000,-1.251297,0.547499,0.695692,0.090078,0.393602,-0.308346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015741,-0.097000,0.045782,0.024620,0.027646,-0.163266
1882341057303352166!,thoughtful-antique-butterfly,0.010000,-1.251568,0.541228,0.696744,0.089473,0.393698,-0.308224,-0.052992,-1.252864,0.209479,-0.120892,0.018992,0.024259,0.030334,-0.044385,0.028878,-0.004931,0.021299,-0.090336
1882341057303352166!,thoughtful-antique-butterfly,0.020000,-1.251603,0.525654,0.699891,0.087849,0.394085,-0.307729,0.047083,-1.861587,0.418931,-0.204088,0.058320,0.074686,0.036464,-0.020506,0.021193,-0.018026,0.018403,-0.056791
1882341057303352166!,thoughtful-antique-butterfly,0.030000,-1.250307,0.505458,0.705100,0.085477,0.394908,-0.306672,0.211985,-2.177386,0.621473,-0.270834,0.106197,0.136752,0.038601,-0.009522,0.017574,-0.023600,0.016978,-0.040788
1882341057303352166!,thoughtful-antique-butterfly,0.040000,-1.247245,0.482780,0.712283,0.082470,0.396226,-0.304967,0.398664,-2.357626,0.812663,-0.331090,0.156903,0.203855,0.038846,-0.004305,0.015722,-0.025733,0.016154,-0.032573
1882341057303352166!,thoughtful-antique-butterfly,0.050000,-1.242301,0.458624,0.721314,0.078868,0.398053,-0.302579,0.586668,-2.472885,0.989557,-0.389655,0.207562,0.273054,0.038176,-0.001650,0.014614,-0.026282,0.015554,-0.027775
1882341057303352166!,thoughtful-antique-butterfly,0.060000,-1.235511,0.433482,0.732040,0.074676,0.400380,-0.299492,0.766033,-2.554678,1.150056,-0.448853,0.256627,0.343075,0.037050,-0.000115,0.013804,-0.026098,0.015021,-0.024440
1882341057303352166!,thoughtful-antique-butterfly,0.070000,-1.226986,0.407620,0.744290,0.069881,0.403189,-0.295700,0.931527,-2.616916,1.292551,-0.509731,0.303181,0.413389,0.035693,0.000944,0.013106,-0.025576,0.014501,-0.021704
1882341057303352166!,thoughtful-antique-butterfly,0.080000,-1.216880,0.381205,0.757880,0.064465,0.406451,-0.291200,1.080063,-2.665598,1.415765,-0.572617,0.346615,0.483798,0.034222,0.001808,0.012450,-0.024902,0.013982,-0.019200
1882341057303352166!,thoughtful-antique-butterfly,0.090000,-1.205372,0.354361,0.772610,0.058408,0.410133,-0.285991,1.209574,-2.703226,1.518675,-0.637377,0.386482,0.554245,0.032708,0.002592,0.011820,-0.024171,0.013473,-0.016784
1882341057303352166!,thoughtful-antique-butterfly,0.100000,-1.192659,0.327196,0.788274,0.051693,0.414198,-0.280071,1.318530,-2.730814,1.600475,-0.703566,0.422425,0.624728,0.031196,0.003340,0.011221,-0.023431,0.012989,-0.014417
1882341057303352166!,thoughtful-antique-butterfly,0.110000,-1.178955,0.299811,0.804658,0.044310,0.418606,-0.273439,1.405745,-2.748804,1.660563,-0.770501,0.454145,0.695249,0.029722,0.004060,0.010668,-0.022710,0.012549,-0.012102
1882341057303352166!,thoughtful-antique-butterfly,0.120000,-1.164480,0.272303,0.821541,0.036255,0.423313,-0.266094,1.470305,-2.757480,1.698525,-0.837327,0.481378,0.765797,0.028312,0.004748,0.010179,-0.022029,0.012172,-0.009862
1882341057303352166!,thoughtful-antique-butterfly,0.130000,-1.149467,0.244767,0.838700,0.027534,0.428273,-0.258035,1.511548,-2.757146,1.714131,-0.903056,0.503890,0.836330,0.026989,0.005392,0.009772,-0.021399,0.011873,-0.007724
1882341057303352166!,thoughtful-antique-butterfly,0.140000,-1.134153,0.217293,0.855909,0.018166,0.433438,-0.249262,1.529058,-2.748192,1.707325,-0.966604,0.521465,0.906767,0.025772,0.005982,0.009461,-0.020829,0.011666,-0.005715
1882341057303352166!,thoughtful-antique-butterfly,0.150000,-1.118777,0.189967,0.872944,0.008177,0.438757,-0.239776,1.522670,-2.731106,1.678225,-1.026823,0.533907,0.976973,0.024673,0.006508,0.009260,-0.020327,0.011564,-0.003856
1882341057303352166!,thoughtful-antique-butterfly,0.160000,-1.103580,0.162870,0.889581,-0.002391,0.444177,-0.229580,1.492480,-2.706471,1.627128,-1.082520,0.541035,1.046758,0.023703,0.006960,0.009179,-0.019897,0.011575,-0.002167
1882341057303352166!,thoughtful-antique-butterfly,0.170000,-1.088801,0.136075,0.905599,-0.013486,0.449644,-0.218679,1.438844,-2.674941,1.554513,-1.132490,0.542688,1.115864,0.022866,0.007333,0.009226,-0.019539,0.011707,-0.000657
1882341057303352166!,thoughtful-antique-butterfly,0.180000,-1.074682,0.109637,0.920778,-0.025041,0.455098,-0.207089,1.362482,-2.637175,1.461134,-1.175499,0.538754,1.183960,0.022163,0.007618,0.009404,-0.019253,0.011962,0.000661
