ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
906762880735915107!,thoughtful-steel-butterfly,0.000000,1.430128,1.201192,-0.371364,0.332498,-0.474816,-0.156683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033604,-0.076931,0.041493
906762880735915107!,thoughtful-steel-butterfly,0.010000,1.429649,1.200268,-0.372281,0.332483,-0.474743,-0.156906,-0.095531,-0.184368,-0.182909,-0.002932,0.014639,-0.044292,0.018282,-0.066326,0.032402
906762880735915107!,thoughtful-steel-butterfly,0.020000,1.428074,1.197795,-0.375030,0.332453,-0.474530,-0.157547,-0.219177,-0.310359,-0.366363,-0.003670,0.027791,-0.083708,0.012062,-0.062276,0.028943
906762880735915107!,thoughtful-steel-butterfly,0.030000,1.425201,1.194175,-0.379614,0.332407,-0.474191,-0.158566,-0.354889,-0.413866,-0.549488,-0.006313,0.040088,-0.119884,0.009715,-0.061111,0.027972
906762880735915107!,thoughtful-steel-butterfly,0.040000,1.420938,1.189551,-0.386033,0.332314,-0.473731,-0.159936,-0.496401,-0.510935,-0.732310,-0.013663,0.051773,-0.153352,0.008936,-0.061193,0.028094
906762880735915107!,thoughtful-steel-butterfly,0.050000,1.415235,1.183950,-0.394289,0.332113,-0.473156,-0.161628,-0.641662,-0.608771,-0.915096,-0.027926,0.062903,-0.184146,0.008699,-0.061776,0.028687
906762880735915107!,thoughtful-steel-butterfly,0.060000,1.408055,1.177347,-0.404382,0.331727,-0.472472,-0.163615,-0.790287,-0.710666,-1.098030,-0.051074,0.073452,-0.212109,0.008533,-0.062496,0.029462
906762880735915107!,thoughtful-steel-butterfly,0.070000,1.399364,1.169696,-0.416314,0.331056,-0.471686,-0.165868,-0.942436,-0.818081,-1.281046,-0.084981,0.083346,-0.237015,0.008200,-0.063148,0.030268
906762880735915107!,thoughtful-steel-butterfly,0.080000,1.389142,1.160947,-0.430062,0.329986,-0.470805,-0.168352,-1.098274,-0.931588,-1.463754,-0.131450,0.092502,-0.258687,0.007553,-0.063587,0.031013
906762880735915107!,thoughtful-steel-butterfly,0.090000,1.377352,1.151041,-0.445621,0.328380,-0.469838,-0.171033,-1.257761,-1.051091,-1.645335,-0.192247,0.100806,-0.276921,0.006505,-0.063707,0.031632
