ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
299374065721759097!,great-bipedal-bumblebee,0.000000,1.878974,-0.807587,0.000000,-0.807587,0.000000,0.000000,0.000000,0.000000,0.145918,-0.339437
299374065721759097!,great-bipedal-bumblebee,0.010000,1.875618,-0.802722,0.000000,-0.802722,-0.671214,0.972989,0.000000,0.972989,0.128489,-0.298035
299374065721759097!,great-bipedal-bumblebee,0.020000,1.865978,-0.788748,0.000000,-0.788748,-1.255607,1.820123,0.000000,1.820123,0.112887,-0.260976
299374065721759097!,great-bipedal-bumblebee,0.030000,1.850870,-0.766847,0.000000,-0.766847,-1.762286,2.554602,0.000000,2.554602,0.098932,-0.227827
299374065721759097!,great-bipedal-bumblebee,0.040000,1.831026,-0.738082,0.000000,-0.738082,-2.199449,3.188313,0.000000,3.188313,0.086459,-0.198199
299374065721759097!,great-bipedal-bumblebee,0.050000,1.807102,-0.703401,0.000000,-0.703401,-2.574483,3.731960,0.000000,3.731960,0.075320,-0.171742
299374065721759097!,great-bipedal-bumblebee,0.060000,1.779686,-0.663659,0.000000,-0.663659,-2.894033,4.195179,0.000000,4.195179,0.065384,-0.148138
299374065721759097!,great-bipedal-bumblebee,0.070000,1.749302,-0.619615,0.000000,-0.619615,-3.164086,4.586647,0.000000,4.586647,0.056528,-0.127103
299374065721759097!,great-bipedal-bumblebee,0.080000,1.716425,-0.571957,0.000000,-0.571957,-3.390026,4.914169,0.000000,4.914169,0.048645,-0.108379
299374065721759097!,great-bipedal-bumblebee,0.090000,1.681498,-0.521327,0.000000,-0.521327,-3.576703,5.184774,0.000000,5.184774,0.041640,-0.091739
299374065721759097!,great-bipedal-bumblebee,0.100000,1.644897,-0.468270,0.000000,-0.468270,-3.728483,5.404794,0.000000,5.404794,0.035423,-0.076972
299374065721759097!,great-bipedal-bumblebee,0.110000,1.606954,-0.413268,0.000000,-0.413268,-3.849296,5.579924,0.000000,5.579924,0.029916,-0.063889
299374065721759097!,great-bipedal-bumblebee,0.120000,1.567958,-0.356739,0.000000,-0.356739,-3.942674,5.715285,0.000000,5.715285,0.025045,-0.052319
299374065721759097!,great-bipedal-bumblebee,0.130000,1.528165,-0.299055,0.000000,-0.299055,-4.011791,5.815476,0.000000,5.815476,0.020746,-0.042108
299374065721759097!,great-bipedal-bumblebee,0.140000,1.487798,-0.240540,0.000000,-0.240540,-4.059492,5.884624,0.000000,5.884624,0.016960,-0.033114
299374065721759097!,great-bipedal-bumblebee,0.150000,1.447055,-0.181478,0.000000,-0.181478,-4.088334,5.926433,0.000000,5.926433,0.013633,-0.025213
299374065721759097!,great-bipedal-bumblebee,0.160000,1.406109,-0.122124,0.000000,-0.122124,-4.100607,5.944223,0.000000,5.944223,0.010719,-0.018291
299374065721759097!,great-bipedal-bumblebee,0.170000,1.365114,-0.062698,0.000000,-0.062698,-4.098363,5.940971,0.000000,5.940971,0.008174,-0.012245
299374065721759097!,great-bipedal-bumblebee,0.180000,1.324205,-0.003396,0.000000,-0.003396,-4.083442,5.919342,0.000000,5.919342,0.005960,-0.006986
299374065721759097!,great-bipedal-bumblebee,0.190000,1.283501,0.055609,0.000000,0.055609,-4.057492,5.881724,0.000000,5.881724,0.004041,-0.002429
299374065721759097!,great-bipedal-bumblebee,0.200000,1.243104,0.114168,0.000000,0.114168,-4.021985,5.830253,0.000000,5.830253,0.002388,0.001500
299374065721759097!,great-bipedal-bumblebee,0.210000,1.203105,0.172151,0.000000,0.172151,-3.978239,5.766840,0.000000,5.766840,0.000970,0.004866
