ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
779751303894793151!,thoughtful-antique-butterfly,0.000000,1.077790,0.716693,-0.804078,0.039512,-0.416596,-0.276492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.099617,-0.274601,0.072178,0.172154,0.015696,-0.370651
779751303894793151!,thoughtful-antique-butterfly,0.010000,1.071707,0.732396,-0.804755,0.040379,-0.417217,-0.275554,-1.225563,3.132753,-0.134373,0.173899,-0.123589,0.187127,-0.058169,-0.128330,0.030239,0.088494,0.003521,-0.165010
779751303894793151!,thoughtful-antique-butterfly,0.020000,1.056068,0.770570,-0.806641,0.042343,-0.418772,-0.273185,-1.913268,4.495460,-0.241526,0.219364,-0.186904,0.286509,-0.038789,-0.061505,0.011545,0.049903,-0.001535,-0.071132
779751303894793151!,thoughtful-antique-butterfly,0.030000,1.034721,0.818281,-0.809515,0.044464,-0.420811,-0.270034,-2.362350,5.042200,-0.332764,0.205086,-0.220579,0.343742,-0.029071,-0.030790,0.003411,0.031564,-0.003362,-0.028399
779751303894793151!,thoughtful-antique-butterfly,0.040000,1.009456,0.869570,-0.813243,0.046302,-0.423108,-0.266419,-2.692657,5.212190,-0.411973,0.162798,-0.238657,0.379018,-0.023745,-0.016487,0.000019,0.022440,-0.003780,-0.008949
779751303894793151!,thoughtful-antique-butterfly,0.050000,0.981199,0.921671,-0.817713,0.047649,-0.425542,-0.262515,-2.958025,5.205875,-0.480743,0.107138,-0.247794,0.401679,-0.020471,-0.009658,-0.001273,0.017558,-0.003624,-0.000101
779751303894793151!,thoughtful-antique-butterfly,0.060000,0.950478,0.973278,-0.822825,0.048403,-0.428038,-0.258425,-3.184029,5.114730,-0.539862,0.044952,-0.251300,0.416238,-0.018189,-0.006249,-0.001664,0.014662,-0.003270,0.003900
779751303894793151!,thoughtful-antique-butterfly,0.070000,0.917628,1.023750,-0.828486,0.048515,-0.430550,-0.254218,-3.383096,4.980823,-0.589818,-0.020413,-0.250952,0.425019,-0.016414,-0.004417,-0.001699,0.012724,-0.002889,0.005671
779751303894793151!,thoughtful-antique-butterfly,0.080000,0.882889,1.072758,-0.834606,0.047960,-0.433044,-0.249946,-3.561322,4.823855,-0.631004,-0.087171,-0.247814,0.429350,-0.014928,-0.003320,-0.001628,0.011276,-0.002558,0.006408
779751303894793151!,thoughtful-antique-butterfly,0.090000,0.846456,1.120116,-0.841099,0.046730,-0.435495,-0.245650,-3.721734,4.653395,-0.663806,-0.154216,-0.242604,0.430096,-0.013631,-0.002572,-0.001563,0.010106,-0.002315,0.006658
779751303894793151!,thoughtful-antique-butterfly,0.100000,0.808501,1.165713,-0.847882,0.044824,-0.437886,-0.241363,-3.865882,4.474412,-0.688636,-0.220734,-0.235866,0.427913,-0.012478,-0.001995,-0.001558,0.009115,-0.002176,0.006676
779751303894793151!,thoughtful-antique-butterfly,0.110000,0.769184,1.209477,-0.854879,0.042251,-0.440202,-0.237111,-3.994607,4.289774,-0.705942,-0.286032,-0.228037,0.423356,-0.011451,-0.001506,-0.001637,0.008259,-0.002148,0.006584
779751303894793151!,thoughtful-antique-butterfly,0.120000,0.728660,1.251358,-0.862016,0.039025,-0.442436,-0.232918,-4.108425,4.101380,-0.716212,-0.349469,-0.219488,0.416926,-0.010538,-0.001065,-0.001810,0.007515,-0.002232,0.006440
779751303894793151!,thoughtful-antique-butterfly,0.130000,0.687078,1.291323,-0.869223,0.035167,-0.444580,-0.228799,-4.207704,3.910672,-0.719963,-0.410428,-0.210535,0.409091,-0.009736,-0.000653,-0.002079,0.006872,-0.002427,0.006275
779751303894793151!,thoughtful-antique-butterfly,0.140000,0.644586,1.329354,-0.876438,0.030706,-0.446632,-0.224767,-4.292757,3.718872,-0.717742,-0.468319,-0.201447,0.400293,-0.009040,-0.000259,-0.002443,0.006322,-0.002729,0.006102
779751303894793151!,thoughtful-antique-butterfly,0.150000,0.601330,1.365443,-0.883603,0.025676,-0.448591,-0.220830,-4.363884,3.527081,-0.710117,-0.522580,-0.192453,0.390948,-0.008446,0.000121,-0.002899,0.005860,-0.003135,0.005931
779751303894793151!,thoughtful-antique-butterfly,0.160000,0.557452,1.399595,-0.890665,0.020118,-0.450461,-0.216990,-4.421397,3.336327,-0.697669,-0.572688,-0.183743,0.381442,-0.007950,0.000490,-0.003441,0.005482,-0.003636,0.005768
779751303894793151!,thoughtful-antique-butterfly,0.170000,0.513086,1.431842,-0.897577,0.014086,-0.452246,-0.213246,-4.465633,3.147537,-0.680993,-0.618170,-0.175467,0.372125,-0.007547,0.000849,-0.004063,0.005183,-0.004226,0.005614
779751303894793151!,thoughtful-antique-butterfly,0.180000,0.468364,1.462209,-0.904299,0.007631,-0.453950,-0.209593,-4.496958,2.961637,-0.660676,-0.658602,-0.167752,0.363329,-0.007232,0.001199,-0.004756,0.004957,-0.004896,0.005470
779751303894793151!,thoughtful-antique-butterfly,0.190000,0.423413,1.490734,-0.910798,0.000807,-0.455582,-0.206023,-4.515774,2.779501,-0.637302,-0.693621,-0.160697,0.355351,-0.007000,0.001539,-0.005513,0.004800,-0.005637,0.005338
779751303894793151!,thoughtful-antique-butterfly,0.200000,0.378350,1.517469,-0.917046,-0.006325,-0.457148,-0.202524,-4.522522,2.601931,-0.611440,-0.722926,-0.154373,0.348459,-0.006844,0.001867,-0.006324,0.004707,-0.006439,0.005216
779751303894793151!,thoughtful-antique-butterfly,0.210000,0.333293,1.542466,-0.923022,-0.013707,-0.458656,-0.199084,-4.517686,2.429710,-0.583640,-0.746289,-0.148834,0.342890,-0.006758,0.002184,-0.007180,0.004672,-0.007293,0.005105
779751303894793151!,thoughtful-antique-butterfly,0.220000,0.288355,1.565781,-0.928710,-0.021277,-0.460115,-0.195688,-4.501797,2.263561,-0.554425,-0.763556,-0.144112,0.338846,-0.006736,0.002488,-0.008071,0.004690,-0.008187,0.005003
779751303894793151!,thoughtful-antique-butterfly,0.230000,0.243642,1.587479,-0.934100,-0.028975,-0.461534,-0.192319,-4.475429,2.104142,-0.524287,-0.774643,-0.140217,0.336497,-0.006773,0.002777,-0.008987,0.004757,-0.009113,0.004908
779751303894793151!,thoughtful-antique-butterfly,0.240000,0.199256,1.607631,-0.939184,-0.036739,-0.462919,-0.188961,-4.439199,1.952043,-0.493681,-0.779540,-0.137144,0.335979,-0.006860,0.003050,-0.009918,0.004866,-0.010059,0.004818
779751303894793151!,thoughtful-antique-butterfly,0.250000,0.155290,1.626314,-0.943962,-0.044507,-0.464279,-0.185592,-4.393764,1.807772,-0.463023,-0.778304,-0.134871,0.337395,-0.006993,0.003304,-0.010855,0.005014,-0.011015,0.004733
779751303894793151!,thoughtful-antique-butterfly,0.260000,0.111832,1.643609,-0.948434,-0.052220,-0.465623,-0.182195,-4.339813,1.671763,-0.432682,-0.771056,-0.133360,0.340821,-0.007166,0.003539,-0.011788,0.005194,-0.011971,0.004650
779751303894793151!,thoughtful-antique-butterfly,0.270000,0.068964,1.659599,-0.952607,-0.059818,-0.466958,-0.178747,-4.278065,1.544361,-0.402983,-0.757974,-0.132560,0.346298,-0.007371,0.003753,-0.012710,0.005402,-0.012920,0.004567
779751303894793151!,thoughtful-antique-butterfly,0.280000,0.026757,1.674373,-0.956489,-0.067244,-0.468289,-0.175229,-4.209254,1.425828,-0.374197,-0.739289,-0.132405,0.353844,-0.007604,0.003945,-0.013611,0.005634,-0.013852,0.004483
779751303894793151!,thoughtful-antique-butterfly,0.290000,-0.014723,1.688020,-0.960090,-0.074445,-0.469624,-0.171621,-4.134129,1.316338,-0.346548,-0.715278,-0.132820,0.363450,-0.007859,0.004114,-0.014484,0.005885,-0.014759,0.004397
779751303894793151!,thoughtful-antique-butterfly,0.300000,-0.055417,1.700631,-0.963422,-0.081370,-0.470967,-0.167900,-4.053440,1.215982,-0.320208,-0.686257,-0.133718,0.375083,-0.008131,0.004260,-0.015323,0.006150,-0.015634,0.004308
779751303894793151!,thoughtful-antique-butterfly,0.310000,-0.095276,1.712298,-0.966500,-0.087971,-0.472322,-0.164049,-3.967933,1.124765,-0.295302,-0.652573,-0.135001,0.388690,-0.008414,0.004382,-0.016122,0.006426,-0.016471,0.004215
779751303894793151!,thoughtful-antique-butterfly,0.320000,-0.134255,1.723111,-0.969339,-0.094205,-0.473693,-0.160047,-3.878341,1.042613,-0.271906,-0.614599,-0.136566,0.404196,-0.008706,0.004481,-0.016875,0.006709,-0.017265,0.004118
779751303894793151!,thoughtful-antique-butterfly,0.330000,-0.172319,1.733160,-0.971953,-0.100031,-0.475081,-0.155877,-3.785375,0.969378,-0.250049,-0.572724,-0.138300,0.421511,-0.009001,0.004555,-0.017579,0.006996,-0.018010,0.004016
779751303894793151!,thoughtful-antique-butterfly,0.340000,-0.209439,1.742532,-0.974358,-0.105413,-0.476489,-0.151521,-3.689723,0.904842,-0.229723,-0.527355,-0.140086,0.440530,-0.009295,0.004607,-0.018231,0.007283,-0.018703,0.003908
779751303894793151!,thoughtful-antique-butterfly,0.350000,-0.245593,1.751312,-0.976569,-0.110320,-0.477914,-0.146963,-3.592036,0.848723,-0.210881,-0.478901,-0.141803,0.461132,-0.009587,0.004636,-0.018826,0.007567,-0.019342,0.003796
779751303894793151!,thoughtful-antique-butterfly,0.360000,-0.280764,1.759582,-0.978601,-0.114723,-0.479356,-0.142189,-3.492931,0.800683,-0.193440,-0.427777,-0.143325,0.483188,-0.009871,0.004643,-0.019364,0.007845,-0.019923,0.003679
779751303894793151!,thoughtful-antique-butterfly,0.370000,-0.314942,1.767421,-0.980467,-0.118600,-0.480812,-0.137184,-3.392983,0.760335,-0.177294,-0.374393,-0.144529,0.506556,-0.010147,0.004629,-0.019843,0.008117,-0.020444,0.003557
779751303894793151!,thoughtful-antique-butterfly,0.380000,-0.348123,1.774902,-0.982178,-0.121930,-0.482279,-0.131937,-3.292724,0.727252,-0.162309,-0.319154,-0.145289,0.531087,-0.010411,0.004596,-0.020262,0.008378,-0.020906,0.003432
779751303894793151!,thoughtful-antique-butterfly,0.390000,-0.380306,1.782095,-0.983746,-0.124698,-0.483750,-0.126437,-3.192641,0.700969,-0.148335,-0.262458,-0.145485,0.556626,-0.010662,0.004544,-0.020622,0.008628,-0.021308,0.003304
779751303894793151!,thoughtful-antique-butterfly,0.400000,-0.411498,1.789065,-0.985180,-0.126892,-0.485219,-0.120676,-3.093174,0.680998,-0.135206,-0.204687,-0.144998,0.583013,-0.010898,0.004475,-0.020923,0.008866,-0.021650,0.003173
779751303894793151!,thoughtful-antique-butterfly,0.410000,-0.441706,1.795870,-0.986487,-0.128503,-0.486679,-0.114647,-2.994717,0.666830,-0.122750,-0.146211,-0.143717,0.610083,-0.011118,0.004391,-0.021166,0.009089,-0.021932,0.003040
779751303894793151!,thoughtful-antique-butterfly,0.420000,-0.470942,1.802567,-0.987672,-0.129528,-0.488121,-0.108343,-2.897621,0.657941,-0.110788,-0.087384,-0.141537,0.637671,-0.011321,0.004292,-0.021353,0.009297,-0.022157,0.002906
779751303894793151!,thoughtful-antique-butterfly,0.430000,-0.499224,1.809203,-0.988739,-0.129966,-0.489535,-0.101760,-2.802191,0.653805,-0.099142,-0.028542,-0.138361,0.665610,-0.011506,0.004181,-0.021485,0.009489,-0.022327,0.002772
779751303894793151!,thoughtful-antique-butterfly,0.440000,-0.526568,1.815823,-0.989691,-0.129817,-0.490912,-0.094898,-2.708690,0.653891,-0.087636,0.029999,-0.134105,0.693732,-0.011674,0.004058,-0.021566,0.009666,-0.022442,0.002638
