ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
248077201549996372!,great-mauve-beetle,0.000000,0.710217,-1.364609,1.497429,-0.087779,0.000000,0.000000,0.000000,0.000000,-0.165659,-0.638856,0.610946
248077201549996372!,great-mauve-beetle,0.010000,0.718573,-1.359310,1.497986,-0.077704,1.668814,1.061267,0.104401,2.012670,-0.123517,-0.416779,0.444266
248077201549996372!,great-mauve-beetle,0.020000,0.739826,-1.343990,1.499154,-0.050382,2.576593,2.005246,0.115931,3.449616,-0.096813,-0.286287,0.340582
248077201549996372!,great-mauve-beetle,0.030000,0.767955,-1.319759,1.499963,-0.010498,3.040273,2.841086,0.031658,4.523204,-0.078858,-0.207578,0.272573
248077201549996372!,great-mauve-beetle,0.040000,0.799418,-1.287724,1.499496,0.038885,3.241348,3.568431,-0.138793,5.352198,-0.066100,-0.158756,0.225595
248077201549996372!,great-mauve-beetle,0.050000,0.832109,-1.248934,1.496945,0.095683,3.285923,4.190102,-0.383804,6.004574,-0.056540,-0.127414,0.191381
248077201549996372!,great-mauve-beetle,0.060000,0.864775,-1.204409,1.491620,0.158333,3.237607,4.712324,-0.692078,6.519931,-0.049008,-0.106372,0.165118
248077201549996372!,great-mauve-beetle,0.070000,0.896684,-1.155107,1.482941,0.225582,3.135014,5.143385,-1.052905,6.921625,-0.042810,-0.091452,0.143959
248077201549996372!,great-mauve-beetle,0.080000,0.927413,-1.101896,1.470431,0.296364,3.002064,5.492475,-1.455939,7.223754,-0.037525,-0.080196,0.126193
248077201549996372!,great-mauve-beetle,0.090000,0.956739,-1.045554,1.453721,0.369723,2.853927,5.769027,-1.890995,7.435230,-0.032889,-0.071122,0.110759
248077201549996372!,great-mauve-beetle,0.100000,0.984564,-0.986762,1.432539,0.444782,2.700401,5.982373,-2.347937,7.562157,-0.028728,-0.063313,0.096973
248077201549996372!,great-mauve-beetle,0.110000,1.010870,-0.926111,1.406719,0.520714,2.547817,6.141540,-2.816657,7.609251,-0.024924,-0.056176,0.084367
248077201549996372!,great-mauve-beetle,0.120000,1.035690,-0.864105,1.376192,0.596737,2.400139,6.255090,-3.287104,7.580707,-0.021389,-0.049314,0.072609
248077201549996372!,great-mauve-beetle,0.130000,1.059091,-0.801162,1.340995,0.672110,2.259610,6.330950,-3.749366,7.480743,-0.018055,-0.042456,0.061449
248077201549996372!,great-mauve-beetle,0.140000,1.081151,-0.737626,1.301261,0.746136,2.127178,6.376255,-4.193776,7.313942,-0.014870,-0.035414,0.050693
248077201549996372!,great-mauve-beetle,0.150000,1.101938,-0.673775,1.257221,0.818166,2.002857,6.397112,-4.611049,7.085497,-0.011791,-0.028067,0.040195
248077201549996372!,great-mauve-beetle,0.160000,1.121483,-0.609822,1.209192,0.887612,1.886073,6.398406,-4.992523,6.801307,-0.008790,-0.020354,0.029857
248077201549996372!,great-mauve-beetle,0.170000,1.139860,-0.545937,1.157567,0.953959,1.775681,6.384114,-5.330324,6.468004,-0.005841,-0.012239,0.019596
248077201549996372!,great-mauve-beetle,0.180000,1.157133,-0.482258,1.102816,1.016758,1.670289,6.357025,-5.617489,6.092949,-0.002928,-0.003729,0.009368
248077201549996372!,great-mauve-beetle,0.190000,1.173350,-0.418904,1.045471,1.075635,1.568505,6.318765,-5.848165,5.684163,-0.000044,0.005129,-0.000839
248077201549996372!,great-mauve-beetle,0.200000,1.188545,-0.355982,0.986119,1.130296,1.469175,6.269895,-6.017807,5.250191,0.002808,0.014249,-0.011001
248077201549996372!,great-mauve-beetle,0.210000,1.202745,-0.293600,0.925386,1.180534,1.371581,6.210081,-6.123346,4.799907,0.005615,0.023512,-0.021060
248077201549996372!,great-mauve-beetle,0.220000,1.215973,-0.231872,0.863922,1.226230,1.275556,6.138342,-6.163310,4.342268,0.008359,0.032766,-0.030928
248077201549996372!,great-mauve-beetle,0.230000,1.228253,-0.170926,0.802386,1.267350,1.181611,6.053315,-6.137911,3.886041,0.011009,0.041833,-0.040484
248077201549996372!,great-mauve-beetle,0.240000,1.239607,-0.110906,0.741428,1.303950,1.090976,5.953561,-6.049068,3.439508,0.013531,0.050516,-0.049588
248077201549996372!,great-mauve-beetle,0.250000,1.250090,-0.051970,0.681674,1.336159,1.005322,5.837903,-5.900282,3.010170,0.015886,0.058612,-0.058085
248077201549996372!,great-mauve-beetle,0.260000,1.259767,0.005712,0.623711,1.364179,0.926785,5.705636,-5.696538,2.604494,0.018031,0.065918,-0.065814
248077201549996372!,great-mauve-beetle,0.270000,1.268725,0.061961,0.568076,1.388269,0.857681,5.556737,-5.444077,2.227703,0.019926,0.072249,-0.072619
248077201549996372!,great-mauve-beetle,0.280000,1.277079,0.116602,0.515240,1.408733,0.800262,5.391973,-5.150112,1.883637,0.021534,0.077445,-0.078358
248077201549996372!,great-mauve-beetle,0.290000,1.284962,0.169465,0.465602,1.425909,0.756473,5.212908,-4.822522,1.574697,0.022824,0.081383,-0.082918
248077201549996372!,great-mauve-beetle,0.300000,1.292529,0.220399,0.419484,1.440150,0.727745,5.021835,-4.469508,1.301870,0.023773,0.083985,-0.086220
248077201549996372!,great-mauve-beetle,0.310000,1.299920,0.269319,0.377066,1.451834,0.714947,4.821636,-4.099169,1.064625,0.024374,0.085242,-0.088236
248077201549996372!,great-mauve-beetle,0.320000,1.307237,0.316248,0.338343,1.461343,0.718280,4.615574,-3.719025,0.861061,0.024635,0.085219,-0.089003
248077201549996372!,great-mauve-beetle,0.330000,1.314641,0.361141,0.303380,1.469000,0.736916,4.406888,-3.336132,0.688982,0.024568,0.083987,-0.088571
248077201549996372!,great-mauve-beetle,0.340000,1.322280,0.403986,0.272177,1.475100,0.769436,4.198741,-2.956825,0.545578,0.024195,0.081652,-0.087027
248077201549996372!,great-mauve-beetle,0.350000,1.330286,0.444799,0.244677,1.479910,0.813937,3.994064,-2.586588,0.427648,0.023549,0.078350,-0.084491
248077201549996372!,great-mauve-beetle,0.360000,1.338769,0.483624,0.220771,1.483664,0.868181,3.795422,-2.229983,0.331824,0.022666,0.074243,-0.081102
248077201549996372!,great-mauve-beetle,0.370000,1.347816,0.520529,0.200308,1.486565,0.929738,3.604938,-1.890634,0.254755,0.021588,0.069500,-0.077016
248077201549996372!,great-mauve-beetle,0.380000,1.357490,0.555601,0.183108,1.488782,0.996143,3.424242,-1.571250,0.193251,0.020358,0.064295,-0.072394
248077201549996372!,great-mauve-beetle,0.390000,1.367829,0.588939,0.168966,1.490453,1.065020,3.254469,-1.273679,0.144391,0.019021,0.058797,-0.067395
248077201549996372!,great-mauve-beetle,0.400000,1.378848,0.620654,0.157662,1.491691,1.134184,3.096287,-0.998997,0.105587,0.017615,0.053159,-0.062171
248077201549996372!,great-mauve-beetle,0.410000,1.390541,0.650860,0.148970,1.492584,1.201722,2.949940,-0.747606,0.074616,0.016180,0.047519,-0.056858
248077201549996372!,great-mauve-beetle,0.420000,1.402887,0.679672,0.142661,1.493201,1.266031,2.815314,-0.519341,0.049618,0.014747,0.041992,-0.051574
248077201549996372!,great-mauve-beetle,0.430000,1.415848,0.707202,0.138510,1.493591,1.325839,2.692004,-0.313582,0.029080,0.013344,0.036670,-0.046417
248077201549996372!,great-mauve-beetle,0.440000,1.429376,0.733559,0.136302,1.493794,1.380201,2.579387,-0.129355,0.011803,0.011993,0.031624,-0.041464
248077201549996372!,great-mauve-beetle,0.450000,1.443415,0.758842,0.135829,1.493838,1.428476,2.476686,0.034562,-0.003143,0.010709,0.026902,-0.036773
248077201549996372!,great-mauve-beetle,0.460000,1.457905,0.783144,0.136900,1.493740,1.470297,2.383035,0.179562,-0.016457,0.009504,0.022532,-0.032382
248077201549996372!,great-mauve-beetle,0.470000,1.472782,0.806548,0.139336,1.493514,1.505526,2.297526,0.307122,-0.028653,0.008385,0.018526,-0.028312
248077201549996372!,great-mauve-beetle,0.480000,1.487983,0.829127,0.142975,1.493171,1.534223,2.219262,0.418755,-0.040097,0.007354,0.014883,-0.024573
248077201549996372!,great-mauve-beetle,0.490000,1.503445,0.850946,0.147667,1.492714,1.556595,2.147378,0.515958,-0.051041,0.006411,0.011592,-0.021161
248077201549996372!,great-mauve-beetle,0.500000,1.519110,0.872061,0.153279,1.492148,1.572965,2.081068,0.600170,-0.061652,0.005554,0.008633,-0.018066
248077201549996372!,great-mauve-beetle,0.510000,1.534920,0.892518,0.159692,1.491475,1.583729,2.019600,0.672754,-0.072032,0.004778,0.005981,-0.015269
248077201549996372!,great-mauve-beetle,0.520000,1.550824,0.912356,0.166800,1.490697,1.589335,1.962323,0.734975,-0.082239,0.004078,0.003609,-0.012749
248077201549996372!,great-mauve-beetle,0.530000,1.566774,0.931604,0.174509,1.489814,1.590256,1.908672,0.787993,-0.092301,0.003448,0.001489,-0.010482
248077201549996372!,great-mauve-beetle,0.540000,1.582721,0.950297,0.182727,1.488829,1.586964,1.858160,0.832871,-0.102220,0.002881,-0.000405,-0.008447
248077201549996372!,great-mauve-beetle,0.550000,1.598608,0.968498,0.191348,1.487745,1.579887,1.810350,0.870595,-0.111972,0.002375,-0.002080,-0.006634
248077201549996372!,great-mauve-beetle,0.560000,1.614405,0.986217,0.200314,1.486565,1.569505,1.764840,0.902043,-0.121550,0.001921,-0.003576,-0.005009
248077201549996372!,great-mauve-beetle,0.570000,1.630083,1.003453,0.209578,1.485287,1.556267,1.721341,0.927975,-0.130940,0.001513,-0.004925,-0.003545
248077201549996372!,great-mauve-beetle,0.580000,1.645609,1.020241,0.219073,1.483916,1.540536,1.679629,0.949056,-0.140110,0.001146,-0.006132,-0.002231
248077201549996372!,great-mauve-beetle,0.590000,1.660951,1.036632,0.228736,1.482457,1.522619,1.639478,0.965885,-0.149032,0.000820,-0.007200,-0.001064
248077201549996372!,great-mauve-beetle,0.600000,1.676092,1.052639,0.238531,1.480913,1.502862,1.600665,0.979017,-0.157691,0.000527,-0.008156,-0.000017
248077201549996372!,great-mauve-beetle,0.610000,1.691017,1.068272,0.248426,1.479285,1.481566,1.563032,0.988920,-0.166076,0.000264,-0.009018,0.000925
248077201549996372!,great-mauve-beetle,0.620000,1.705712,1.083543,0.258392,1.477577,1.458998,1.526466,0.995997,-0.174175,0.000026,-0.009799,0.001777
248077201549996372!,great-mauve-beetle,0.630000,1.720169,1.098460,0.268404,1.475791,1.435394,1.490877,1.000598,-0.181980,-0.000190,-0.010511,0.002551
248077201549996372!,great-mauve-beetle,0.640000,1.734378,1.113033,0.278440,1.473930,1.410959,1.456197,1.003028,-0.189482,-0.000387,-0.011162,0.003255
248077201549996372!,great-mauve-beetle,0.650000,1.748333,1.127269,0.288483,1.471998,1.385877,1.422370,1.003555,-0.196677,-0.000567,-0.011759,0.003900
248077201549996372!,great-mauve-beetle,0.660000,1.762029,1.141177,0.298514,1.469996,1.360304,1.389349,1.002413,-0.203561,-0.000731,-0.012309,0.004491
248077201549996372!,great-mauve-beetle,0.670000,1.775464,1.154764,0.308519,1.467929,1.334382,1.357096,0.999808,-0.210132,-0.000883,-0.012818,0.005035
248077201549996372!,great-mauve-beetle,0.680000,1.788634,1.168037,0.318485,1.465799,1.308229,1.325581,0.995920,-0.216391,-0.001023,-0.013291,0.005539
248077201549996372!,great-mauve-beetle,0.690000,1.801539,1.181003,0.328402,1.463609,1.281951,1.294777,0.990909,-0.222338,-0.001152,-0.013730,0.006005
248077201549996372!,great-mauve-beetle,0.700000,1.814179,1.193669,0.338259,1.461363,1.255639,1.264660,0.984914,-0.227976,-0.001273,-0.014141,0.006440
248077201549996372!,great-mauve-beetle,0.710000,1.826553,1.206041,0.348047,1.459062,1.229371,1.235211,0.978059,-0.233308,-0.001385,-0.014525,0.006846
248077201549996372!,great-mauve-beetle,0.720000,1.838664,1.218126,0.357760,1.456711,1.203213,1.206413,0.970453,-0.238337,-0.001491,-0.014886,0.007226
