ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1497902094570957956!,great-wine-beetle,0.000000,0.097082,-2.420335,-0.835699,-1.245635,0.000000,0.000000,0.000000,0.000000,-0.031817,0.089463,0.153590,0.026457
1497902094570957956!,great-wine-beetle,0.010000,0.093176,-2.416557,-0.840386,-1.242478,-0.781243,0.752903,-0.933797,0.631601,-0.087798,-0.003311,0.101253,0.069381
1497902094570957956!,great-wine-beetle,0.020000,0.084445,-2.404950,-0.852922,-1.233906,-0.964271,1.568172,-1.568707,1.084349,-0.089030,-0.009610,0.094613,0.070265
1497902094570957956!,great-wine-beetle,0.030000,0.074089,-2.385339,-0.871455,-1.220887,-1.104887,2.353505,-2.130483,1.520713,-0.088990,-0.012751,0.090514,0.070187
1497902094570957956!,great-wine-beetle,0.040000,0.062420,-2.357958,-0.895306,-1.203506,-1.225971,3.117642,-2.627694,1.954781,-0.088953,-0.015266,0.087227,0.070121
1497902094570957956!,great-wine-beetle,0.050000,0.049607,-2.322980,-0.923835,-1.181748,-1.332608,3.866564,-3.060598,2.392632,-0.088654,-0.017222,0.084346,0.069857
1497902094570957956!,great-wine-beetle,0.060000,0.035775,-2.280544,-0.956395,-1.155556,-1.427765,4.601301,-3.428021,2.837200,-0.087786,-0.018558,0.081580,0.069151
1497902094570957956!,great-wine-beetle,0.070000,0.021025,-2.230802,-0.992324,-1.124853,-1.513168,5.318439,-3.728158,3.288910,-0.086071,-0.019196,0.078696,0.067785
1497902094570957956!,great-wine-beetle,0.080000,0.005445,-2.173963,-1.030939,-1.089571,-1.589503,6.010817,-3.959138,3.746092,-0.083275,-0.019057,0.075515,0.065576
1497902094570957956!,great-wine-beetle,0.090000,-0.010881,-2.110333,-1.071538,-1.049670,-1.656525,6.668467,-4.119592,4.205415,-0.079234,-0.018074,0.071926,0.062395
1497902094570957956!,great-wine-beetle,0.100000,-0.027863,-2.040330,-1.113406,-1.005151,-1.713258,7.279609,-4.209062,4.662378,-0.073880,-0.016222,0.067879,0.058189
1497902094570957956!,great-wine-beetle,0.110000,-0.045402,-1.964499,-1.155832,-0.956061,-1.758107,7.831908,-4.228332,5.111847,-0.067259,-0.013523,0.063402,0.052992
1497902094570957956!,great-wine-beetle,0.120000,-0.063383,-1.883511,-1.198118,-0.902504,-1.789052,8.313782,-4.179599,5.548625,-0.059531,-0.010049,0.058593,0.046931
1497902094570957956!,great-wine-beetle,0.130000,-0.081668,-1.798152,-1.239596,-0.844631,-1.803869,8.715617,-4.066452,5.968004,-0.050961,-0.005924,0.053611,0.040214
1497902094570957956!,great-wine-beetle,0.140000,-0.100078,-1.709302,-1.279626,-0.782660,-1.800339,9.030841,-3.893720,6.366118,-0.041888,-0.001305,0.048661,0.033105
1497902094570957956!,great-wine-beetle,0.150000,-0.118426,-1.617868,-1.317638,-0.716819,-1.776654,9.256199,-3.666916,6.740436,-0.032700,0.003609,0.043954,0.025911
1497902094570957956!,great-wine-beetle,0.160000,-0.136513,-1.524769,-1.353122,-0.647350,-1.731373,9.392128,-3.391833,7.089771,-0.023773,0.008624,0.039692,0.018924
1497902094570957956!,great-wine-beetle,0.170000,-0.154127,-1.430898,-1.385623,-0.574499,-1.663573,9.442474,-3.074045,7.414223,-0.015431,0.013568,0.036040,0.012399
1497902094570957956!,great-wine-beetle,0.180000,-0.171050,-1.337091,-1.414742,-0.498503,-1.572909,9.413846,-2.718451,7.714915,-0.007915,0.018300,0.033109,0.006524
1497902094570957956!,great-wine-beetle,0.190000,-0.187007,-1.244057,-1.440115,-0.419605,-1.459771,9.314609,-2.329030,7.993397,-0.001370,0.022724,0.030947,0.001413
1497902094570957956!,great-wine-beetle,0.200000,-0.201747,-1.152411,-1.461418,-0.338022,-1.325059,9.154034,-1.908551,8.251506,0.004153,0.026782,0.029540,-0.002896
1497902094570957956!,great-wine-beetle,0.210000,-0.215046,-1.062685,-1.478348,-0.253942,-1.170038,8.941514,-1.458515,8.490897,0.008689,0.030454,0.028823,-0.006430
1497902094570957956!,great-wine-beetle,0.220000,-0.226682,-0.975310,-1.490613,-0.167549,-0.996395,8.685762,-0.979309,8.712497,0.012336,0.033752,0.028692,-0.009266
1497902094570957956!,great-wine-beetle,0.230000,-0.236474,-0.890658,-1.497917,-0.079018,-0.806093,8.394426,-0.470346,8.916241,0.015233,0.036703,0.029015,-0.011515
1497902094570957956!,great-wine-beetle,0.240000,-0.244262,-0.809037,-1.499956,0.011469,-0.601501,8.073731,0.069587,9.100757,0.017541,0.039348,0.029651,-0.013301
1497902094570957956!,great-wine-beetle,0.250000,-0.249913,-0.730709,-1.496411,0.103703,-0.385464,7.728403,0.641955,9.263227,0.019423,0.041726,0.030456,-0.014755
1497902094570957956!,great-wine-beetle,0.260000,-0.253327,-0.655893,-1.486949,0.197439,-0.161401,7.361777,1.248060,9.399368,0.021030,0.043873,0.031293,-0.015994
1497902094570957956!,great-wine-beetle,0.270000,-0.254438,-0.584788,-1.471229,0.292378,0.066602,6.976031,1.888638,9.503532,0.022498,0.045819,0.032037,-0.017127
1497902094570957956!,great-wine-beetle,0.280000,-0.253228,-0.517575,-1.448908,0.388156,0.293713,6.572539,2.563469,9.568906,0.023938,0.047586,0.032584,-0.018241
1497902094570957956!,great-wine-beetle,0.290000,-0.249729,-0.454424,-1.419653,0.484339,0.514320,6.152268,3.271048,9.587810,0.025441,0.049192,0.032849,-0.019406
1497902094570957956!,great-wine-beetle,0.300000,-0.244035,-0.395500,-1.383157,0.580412,0.722054,5.716221,4.008322,9.552081,0.027071,0.050649,0.032769,-0.020673
1497902094570957956!,great-wine-beetle,0.310000,-0.236309,-0.340952,-1.339151,0.675778,0.909882,5.265874,4.770538,9.453511,0.028873,0.051970,0.032306,-0.022079
1497902094570957956!,great-wine-beetle,0.320000,-0.226784,-0.290915,-1.287425,0.769764,1.070295,4.803592,5.551194,9.284328,0.030871,0.053166,0.031447,-0.023642
1497902094570957956!,great-wine-beetle,0.330000,-0.215775,-0.245493,-1.227842,0.861629,1.195582,4.333006,6.342127,9.037679,0.033072,0.054251,0.030200,-0.025367
1497902094570957956!,great-wine-beetle,0.340000,-0.203670,-0.204748,-1.160352,0.950570,1.278204,3.859303,7.133737,8.708080,0.035468,0.055243,0.028600,-0.027247
1497902094570957956!,great-wine-beetle,0.350000,-0.190934,-0.168681,-1.085005,1.035743,1.311236,3.389426,7.915323,8.291790,0.038035,0.056163,0.026701,-0.029264
1497902094570957956!,great-wine-beetle,0.360000,-0.178094,-0.137216,-1.001961,1.116277,1.288891,2.932161,8.675520,7.787070,0.040736,0.057031,0.024574,-0.031387
1497902094570957956!,great-wine-beetle,0.370000,-0.165730,-0.110181,-0.911490,1.191296,1.207072,2.498072,9.402798,7.194309,0.043519,0.057868,0.022309,-0.033576
1497902094570957956!,great-wine-beetle,0.380000,-0.154449,-0.087291,-0.813975,1.259938,1.063942,2.099310,10.085959,6.515973,0.046321,0.058690,0.020000,-0.035780
1497902094570957956!,great-wine-beetle,0.390000,-0.144868,-0.068133,-0.709908,1.321374,0.860473,1.749254,10.714581,5.756410,0.049062,0.059498,0.017748,-0.037935
1497902094570957956!,great-wine-beetle,0.400000,-0.137576,-0.052156,-0.599878,1.374826,0.600944,1.462013,11.279354,4.921519,0.051646,0.060278,0.015648,-0.039967
1497902094570957956!,great-wine-beetle,0.410000,-0.133101,-0.038666,-0.484559,1.419578,0.293365,1.251768,11.772252,4.018339,0.053958,0.060991,0.013788,-0.041786
1497902094570957956!,great-wine-beetle,0.420000,-0.131876,-0.026832,-0.364702,1.454989,-0.050215,1.131973,12.186517,3.054622,0.055865,0.061563,0.012234,-0.043285
1497902094570957956!,great-wine-beetle,0.430000,-0.134194,-0.015691,-0.241121,1.480493,-0.413448,1.114445,12.516464,2.038497,0.057210,0.061881,0.011028,-0.044344
1497902094570957956!,great-wine-beetle,0.440000,-0.140156,-0.004174,-0.114681,1.495610,-0.776024,1.208067,12.757068,0.978194,0.057809,0.061781,0.010179,-0.044819
1497902094570957956!,great-wine-beetle,0.450000,-0.149646,0.008858,0.013702,1.499937,-1.113676,1.417714,12.903500,-0.117870,0.057455,0.061046,0.009656,-0.044550
1497902094570957956!,great-wine-beetle,0.460000,-0.162290,0.024571,0.143061,1.493162,-1.398901,1.742763,12.950683,-1.240815,0.055926,0.059408,0.009383,-0.043365
1497902094570957956!,great-wine-beetle,0.470000,-0.177424,0.044092,0.272378,1.475063,-1.602290,2.175577,12.892887,-2.380736,0.052986,0.056551,0.009232,-0.041081
1497902094570957956!,great-wine-beetle,0.480000,-0.194089,0.068434,0.400570,1.445525,-1.694493,2.700208,12.723516,-3.525818,0.048397,0.052113,0.009025,-0.037517
