ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1139504529984728183!,thoughtful-zippy-butterfly,0.000000,0.710217,-1.364609,-0.186667,0.423014,0.312274,0.390493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.653247,0.328510,-0.242557,-0.325987
1139504529984728183!,thoughtful-zippy-butterfly,0.010000,0.725519,-1.355396,-0.186793,0.424403,0.312067,0.390659,3.049981,1.851767,-0.024220,0.275955,-0.040688,0.032502,0.370897,0.150788,-0.129342,-0.100458
1139504529984728183!,thoughtful-zippy-butterfly,0.020000,0.762835,-1.331551,-0.187322,0.428336,0.311302,0.391268,4.403163,2.929395,-0.080379,0.508746,-0.111599,0.088790,0.233613,0.066064,-0.074406,0.005647
1139504529984728183!,thoughtful-zippy-butterfly,0.030000,0.809557,-1.298747,-0.188465,0.434444,0.309771,0.392481,4.934088,3.637654,-0.147278,0.711655,-0.194299,0.153353,0.163070,0.025674,-0.046603,0.053213
1139504529984728183!,thoughtful-zippy-butterfly,0.040000,0.859592,-1.259834,-0.190277,0.442451,0.307402,0.394340,5.067901,4.145507,-0.214094,0.887881,-0.278909,0.217420,0.124105,0.006358,-0.031700,0.072785
1139504529984728183!,thoughtful-zippy-butterfly,0.050000,0.909989,-1.216431,-0.192736,0.452101,0.304198,0.396817,5.008818,4.531654,-0.275980,1.038957,-0.360794,0.276584,0.100455,-0.002906,-0.023063,0.079104
1139504529984728183!,thoughtful-zippy-butterfly,0.060000,0.959307,-1.169570,-0.195782,0.463148,0.300195,0.399854,4.855279,4.835491,-0.331091,1.166321,-0.437971,0.328812,0.084481,-0.007339,-0.017564,0.079199
1139504529984728183!,thoughtful-zippy-butterfly,0.070000,1.006842,-1.119974,-0.199348,0.475365,0.295443,0.403377,4.655467,5.077928,-0.379005,1.271509,-0.509685,0.373305,0.072565,-0.009419,-0.013716,0.076417
1139504529984728183!,thoughtful-zippy-butterfly,0.080000,1.052250,-1.068203,-0.203361,0.488537,0.289997,0.407310,4.433658,5.270900,-0.419940,1.356159,-0.575731,0.409909,0.062984,-0.010330,-0.010807,0.072365
1139504529984728183!,thoughtful-zippy-butterfly,0.090000,1.095373,-1.014720,-0.207756,0.502466,0.283914,0.411574,4.202642,5.421958,-0.454386,1.421982,-0.636137,0.438823,0.054903,-0.010643,-0.008493,0.067818
1139504529984728183!,thoughtful-zippy-butterfly,0.100000,1.136153,-0.959923,-0.212469,0.516972,0.277249,0.416093,3.969573,5.536503,-0.482913,1.470729,-0.691027,0.460441,0.047908,-0.010638,-0.006599,0.063158
1139504529984728183!,thoughtful-zippy-butterfly,0.110000,1.174588,-0.904162,-0.217445,0.531890,0.270057,0.420796,3.738729,5.618860,-0.506086,1.504159,-0.740554,0.475270,0.041774,-0.010458,-0.005035,0.058568
1139504529984728183!,thoughtful-zippy-butterfly,0.120000,1.210714,-0.847746,-0.222632,0.547074,0.262392,0.425617,3.512830,5.672767,-0.524417,1.524008,-0.784880,0.483877,0.036365,-0.010179,-0.003746,0.054140
1139504529984728183!,thoughtful-zippy-butterfly,0.130000,1.244587,-0.790950,-0.227982,0.562394,0.254307,0.430497,3.293686,5.701590,-0.538353,1.531960,-0.824168,0.486860,0.031584,-0.009845,-0.002694,0.049911
1139504529984728183!,thoughtful-zippy-butterfly,0.140000,1.276295,-0.734007,-0.233451,0.577735,0.245856,0.435379,3.082496,5.708406,-0.548255,1.529601,-0.858558,0.484822,0.027348,-0.009485,-0.001850,0.045898
1139504529984728183!,thoughtful-zippy-butterfly,0.150000,1.305932,-0.677119,-0.238996,0.592997,0.237089,0.440214,2.880053,5.696007,-0.554417,1.518431,-0.888192,0.478359,0.023586,-0.009117,-0.001188,0.042100
1139504529984728183!,thoughtful-zippy-butterfly,0.160000,1.333592,-0.620462,-0.244581,0.608102,0.228055,0.444962,2.686872,5.666912,-0.557071,1.499851,-0.913219,0.468051,0.020237,-0.008754,-0.000685,0.038510
1139504529984728183!,thoughtful-zippy-butterfly,0.170000,1.359372,-0.564188,-0.250170,0.622982,0.218800,0.449585,2.503261,5.623380,-0.556395,1.475156,-0.933790,0.454450,0.017242,-0.008406,-0.000323,0.035116
1139504529984728183!,thoughtful-zippy-butterfly,0.180000,1.383373,-0.508427,-0.255731,0.637582,0.209368,0.454054,2.329373,5.567423,-0.552524,1.445528,-0.950061,0.438082,0.014552,-0.008078,-0.000082,0.031905
1139504529984728183!,thoughtful-zippy-butterfly,0.190000,1.405695,-0.453290,-0.261232,0.651860,0.199801,0.458344,2.165249,5.500820,-0.545559,1.412036,-0.962195,0.419440,0.012121,-0.007776,0.000055,0.028863
1139504529984728183!,thoughtful-zippy-butterfly,0.200000,1.426436,-0.398870,-0.266642,0.665784,0.190140,0.462436,2.010854,5.425129,-0.535575,1.375643,-0.970361,0.398984,0.009912,-0.007502,0.000101,0.025977
1139504529984728183!,thoughtful-zippy-butterfly,0.210000,1.445695,-0.345248,-0.271931,0.679331,0.180422,0.466313,1.866095,5.341719,-0.522634,1.337203,-0.974739,0.377138,0.007894,-0.007258,0.000071,0.023236
1139504529984728183!,thoughtful-zippy-butterfly,0.220000,1.463567,-0.292491,-0.277071,0.692485,0.170684,0.469965,1.730842,5.251784,-0.506787,1.297473,-0.975518,0.354293,0.006039,-0.007042,-0.000025,0.020628
1139504529984728183!,thoughtful-zippy-butterfly,0.230000,1.480148,-0.240656,-0.282033,0.705238,0.160960,0.473383,1.604943,5.156371,-0.488081,1.257112,-0.972894,0.330804,0.004327,-0.006854,-0.000176,0.018145
1139504529984728183!,thoughtful-zippy-butterfly,0.240000,1.495530,-0.189791,-0.286790,0.717588,0.151283,0.476564,1.488229,5.056395,-0.466567,1.216688,-0.967073,0.306992,0.002741,-0.006693,-0.000374,0.015779
1139504529984728183!,thoughtful-zippy-butterfly,0.250000,1.509802,-0.139935,-0.291314,0.729537,0.141681,0.479506,1.380517,4.952665,-0.442301,1.176685,-0.958271,0.283143,0.001270,-0.006554,-0.000610,0.013523
1139504529984728183!,thoughtful-zippy-butterfly,0.260000,1.523053,-0.091120,-0.295579,0.741091,0.132184,0.482211,1.281619,4.845895,-0.415351,1.137505,-0.946710,0.259512,-0.000096,-0.006435,-0.000878,0.011372
1139504529984728183!,thoughtful-zippy-butterfly,0.270000,1.535370,-0.043373,-0.299559,0.752262,0.122816,0.484682,1.191334,4.736722,-0.385794,1.099477,-0.932617,0.236320,-0.001362,-0.006334,-0.001171,0.009323
1139504529984728183!,thoughtful-zippy-butterfly,0.280000,1.546835,0.003287,-0.303230,0.763062,0.113600,0.486924,1.109455,4.625714,-0.353720,1.062857,-0.916224,0.213757,-0.002533,-0.006245,-0.001484,0.007374
1139504529984728183!,thoughtful-zippy-butterfly,0.290000,1.557532,0.048844,-0.306567,0.773506,0.104559,0.488945,1.035762,4.513387,-0.319235,1.027835,-0.897769,0.191985,-0.003611,-0.006166,-0.001812,0.005523
