ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
436999801709808606!,talented-steel-butterfly,0.000000,-1.402599,-0.507457,-1.238522,0.478991,-0.888987,-0.457933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.078680,0.501477,-0.454988
436999801709808606!,talented-steel-butterfly,0.010000,-1.396313,-0.504725,-1.235016,0.482181,-0.889804,-0.456344,1.255744,0.545194,0.701233,0.635822,-0.163048,0.317919,-0.006835,0.404410,-0.408959
436999801709808606!,talented-steel-butterfly,0.020000,-1.379016,-0.496704,-1.225320,0.491414,-0.892273,-0.451496,2.202568,1.056266,1.238721,1.206187,-0.329970,0.652107,0.039159,0.327743,-0.365856
436999801709808606!,talented-steel-butterfly,0.030000,-1.353395,-0.483797,-1.210861,0.505993,-0.896387,-0.443273,2.920569,1.519853,1.654005,1.702243,-0.490466,0.991820,0.068796,0.266124,-0.326628
436999801709808606!,talented-steel-butterfly,0.040000,-1.321447,-0.466501,-1.192709,0.525177,-0.902043,-0.431647,3.465409,1.931493,1.976231,2.124816,-0.636908,1.330990,0.087984,0.216009,-0.291604
436999801709808606!,talented-steel-butterfly,0.050000,-1.284712,-0.445329,-1.171692,0.548263,-0.909073,-0.416636,3.876636,2.292298,2.226462,2.480004,-0.763628,1.666186,0.100316,0.174991,-0.260710
436999801709808606!,talented-steel-butterfly,0.060000,-1.244382,-0.420768,-1.148451,0.574620,-0.917260,-0.398288,4.183525,2.606255,2.420659,2.776152,-0.866293,1.995079,0.107976,0.141340,-0.233641
436999801709808606!,talented-steel-butterfly,0.070000,-1.201397,-0.393257,-1.123489,0.603703,-0.926347,-0.376672,4.408510,2.878577,2.571441,3.022136,-0.941612,2.315703,0.112296,0.113748,-0.209958
436999801709808606!,talented-steel-butterfly,0.080000,-1.156503,-0.363222,-1.097195,0.635018,-0.936034,-0.351910,4.569334,3.114642,2.689085,3.226352,-0.987274,2.626017,0.114123,0.091159,-0.189164
436999801709808606!,talented-steel-butterfly,0.090000,-1.110264,-0.331005,-1.069855,0.668178,-0.946015,-0.324124,4.680157,3.319345,2.782210,3.396102,-1.001773,2.923855,0.114020,0.072684,-0.170757
436999801709808606!,talented-steel-butterfly,0.100000,-1.063117,-0.296898,-1.041673,0.702872,-0.955975,-0.293449,4.752368,3.496715,2.858066,3.537346,-0.984383,3.206841,0.112402,0.057559,-0.154260
436999801709808606!,talented-steel-butterfly,0.110000,-1.015396,-0.261154,-1.012787,0.738843,-0.965597,-0.260043,4.795059,3.649781,2.922674,3.654667,-0.935150,3.472414,0.109605,0.045118,-0.139249
436999801709808606!,talented-steel-butterfly,0.120000,-0.967359,-0.224000,-0.983285,0.775874,-0.974569,-0.224089,4.815352,3.780584,2.980899,3.751364,-0.854886,3.717930,0.105917,0.034785,-0.125365
436999801709808606!,talented-steel-butterfly,0.130000,-0.919201,-0.185646,-0.953212,0.813775,-0.982589,-0.185793,4.818667,3.890299,3.036510,3.829651,-0.745145,3.940791,0.101602,0.026072,-0.112326
436999801709808606!,talented-steel-butterfly,0.140000,-0.871077,-0.146297,-0.922583,0.852375,-0.989374,-0.145392,4.808910,3.979437,3.092184,3.890898,-0.608181,4.138602,0.096892,0.018576,-0.099928
436999801709808606!,talented-steel-butterfly,0.150000,-0.823106,-0.106155,-0.891390,0.891511,-0.994667,-0.103142,4.788768,4.048069,3.149639,3.935880,-0.446854,4.309312,0.092000,0.011977,-0.088044
436999801709808606!,talented-steel-butterfly,0.160000,-0.775388,-0.065423,-0.859613,0.931024,-0.998239,-0.059321,4.759895,4.096080,3.209686,3.965048,-0.264526,4.451360,0.087106,0.006033,-0.076617
436999801709808606!,talented-steel-butterfly,0.170000,-0.728013,-0.024307,-0.827230,0.970759,-0.999899,-0.014221,4.723186,4.123394,3.272392,3.978737,-0.064909,4.563774,0.082359,0.000572,-0.065646
436999801709808606!,talented-steel-butterfly,0.180000,-0.681065,0.016986,-0.794220,1.010564,-0.999492,0.031859,4.679006,4.130154,3.337236,3.977345,0.148100,4.646232,0.077873,-0.004515,-0.055176
