ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1256292504489691930!,great-impartial-bumblebee,0.000000,1.757976,-0.986013,0.000000,-0.986013,0.000000,0.000000,0.000000,0.000000,-0.004352,0.059161,0.001690
1256292504489691930!,great-impartial-bumblebee,0.010000,1.753128,-0.987838,0.000000,-0.987838,-0.969674,-0.365008,0.000000,-0.365008,-0.004237,0.050293,0.003028
1256292504489691930!,great-impartial-bumblebee,0.020000,1.739201,-0.993081,0.000000,-0.993081,-1.813921,-0.682804,0.000000,-0.682804,-0.004135,0.042356,0.004226
1256292504489691930!,great-impartial-bumblebee,0.030000,1.717376,-1.001296,0.000000,-1.001296,-2.545898,-0.958337,0.000000,-0.958337,-0.004043,0.035256,0.005298
1256292504489691930!,great-impartial-bumblebee,0.040000,1.688708,-1.012088,0.000000,-1.012088,-3.177449,-1.196068,0.000000,-1.196068,-0.003962,0.028910,0.006255
1256292504489691930!,great-impartial-bumblebee,0.050000,1.654146,-1.025098,0.000000,-1.025098,-3.719243,-1.400012,0.000000,-1.400012,-0.003889,0.023243,0.007111
1256292504489691930!,great-impartial-bumblebee,0.060000,1.614539,-1.040007,0.000000,-1.040007,-4.180884,-1.573785,0.000000,-1.573785,-0.003823,0.018187,0.007874
1256292504489691930!,great-impartial-bumblebee,0.070000,1.570686,-1.056514,0.000000,-1.056514,-4.571017,-1.720641,0.000000,-1.720641,-0.003765,0.013683,0.008554
1256292504489691930!,great-impartial-bumblebee,0.080000,1.523280,-1.074359,0.000000,-1.074359,-4.897437,-1.843513,0.000000,-1.843513,-0.003714,0.009674,0.009159
1256292504489691930!,great-impartial-bumblebee,0.090000,1.472921,-1.093315,0.000000,-1.093315,-5.167159,-1.945043,0.000000,-1.945043,-0.003668,0.006112,0.009696
1256292504489691930!,great-impartial-bumblebee,0.100000,1.420137,-1.113184,0.000000,-1.113184,-5.386495,-2.027606,0.000000,-2.027606,-0.003627,0.002950,0.010174
1256292504489691930!,great-impartial-bumblebee,0.110000,1.365394,-1.133791,0.000000,-1.133791,-5.561115,-2.093337,0.000000,-2.093337,-0.003591,0.000149,0.010596
1256292504489691930!,great-impartial-bumblebee,0.120000,1.309107,-1.154979,0.000000,-1.154979,-5.696113,-2.144154,0.000000,-2.144154,-0.003559,-0.002329,0.010970
1256292504489691930!,great-impartial-bumblebee,0.130000,1.251646,-1.176608,0.000000,-1.176608,-5.796063,-2.181777,0.000000,-2.181777,-0.003531,-0.004517,0.011301
1256292504489691930!,great-impartial-bumblebee,0.140000,1.193339,-1.198556,0.000000,-1.198556,-5.865072,-2.207754,0.000000,-2.207754,-0.003506,-0.006443,0.011591
1256292504489691930!,great-impartial-bumblebee,0.150000,1.134477,-1.220713,0.000000,-1.220713,-5.906826,-2.223471,0.000000,-2.223471,-0.003484,-0.008137,0.011847
1256292504489691930!,great-impartial-bumblebee,0.160000,1.075318,-1.242982,0.000000,-1.242982,-5.924631,-2.230173,0.000000,-2.230173,-0.003465,-0.009620,0.012071
1256292504489691930!,great-impartial-bumblebee,0.170000,1.016088,-1.265278,0.000000,-1.265278,-5.921453,-2.228977,0.000000,-2.228977,-0.003448,-0.010916,0.012266
1256292504489691930!,great-impartial-bumblebee,0.180000,0.956987,-1.287525,0.000000,-1.287525,-5.899952,-2.220883,0.000000,-2.220883,-0.003434,-0.012043,0.012437
1256292504489691930!,great-impartial-bumblebee,0.190000,0.898188,-1.309658,0.000000,-1.309658,-5.862508,-2.206789,0.000000,-2.206789,-0.003421,-0.013019,0.012584
1256292504489691930!,great-impartial-bumblebee,0.200000,0.839844,-1.331621,0.000000,-1.331621,-5.811254,-2.187496,0.000000,-2.187496,-0.003410,-0.013861,0.012711
1256292504489691930!,great-impartial-bumblebee,0.210000,0.782086,-1.353362,0.000000,-1.353362,-5.748099,-2.163722,0.000000,-2.163722,-0.003401,-0.014581,0.012820
1256292504489691930!,great-impartial-bumblebee,0.220000,0.725028,-1.374840,0.000000,-1.374840,-5.674748,-2.136111,0.000000,-2.136111,-0.003393,-0.015195,0.012912
1256292504489691930!,great-impartial-bumblebee,0.230000,0.668767,-1.396018,0.000000,-1.396018,-5.592726,-2.105236,0.000000,-2.105236,-0.003386,-0.015711,0.012990
1256292504489691930!,great-impartial-bumblebee,0.240000,0.613387,-1.416864,0.000000,-1.416864,-5.503392,-2.071609,0.000000,-2.071609,-0.003381,-0.016143,0.013055
1256292504489691930!,great-impartial-bumblebee,0.250000,0.558958,-1.437353,0.000000,-1.437353,-5.407960,-2.035686,0.000000,-2.035686,-0.003376,-0.016497,0.013109
1256292504489691930!,great-impartial-bumblebee,0.260000,0.505537,-1.457461,0.000000,-1.457461,-5.307509,-1.997874,0.000000,-1.997874,-0.003373,-0.016784,0.013152
1256292504489691930!,great-impartial-bumblebee,0.270000,0.453174,-1.477172,0.000000,-1.477172,-5.202999,-1.958534,0.000000,-1.958534,-0.003370,-0.017011,0.013186
1256292504489691930!,great-impartial-bumblebee,0.280000,0.401908,-1.496470,0.000000,-1.496470,-5.095283,-1.917987,0.000000,-1.917987,-0.003367,-0.017184,0.013213
1256292504489691930!,great-impartial-bumblebee,0.290000,0.351768,-1.515344,0.000000,-1.515344,-4.985119,-1.876518,0.000000,-1.876518,-0.003366,-0.017310,0.013232
1256292504489691930!,great-impartial-bumblebee,0.300000,0.302757,-1.533793,0.000000,-1.533793,-4.873174,-1.834380,0.000000,-1.834380,-0.003365,-0.017395,0.013244
1256292504489691930!,great-impartial-bumblebee,0.310000,0.254877,-1.551816,0.000000,-1.551816,-4.760033,-1.791791,0.000000,-1.791791,-0.003364,-0.017443,0.013252
1256292504489691930!,great-impartial-bumblebee,0.320000,0.208138,-1.569410,0.000000,-1.569410,-4.646207,-1.748944,0.000000,-1.748944,-0.003364,-0.017460,0.013254
1256292504489691930!,great-impartial-bumblebee,0.330000,0.162547,-1.586571,0.000000,-1.586571,-4.532144,-1.706008,0.000000,-1.706008,-0.003364,-0.017449,0.013252
1256292504489691930!,great-impartial-bumblebee,0.340000,0.118105,-1.603300,0.000000,-1.603300,-4.418237,-1.663131,0.000000,-1.663131,-0.003364,-0.017413,0.013247
1256292504489691930!,great-impartial-bumblebee,0.350000,0.074811,-1.619597,0.000000,-1.619597,-4.304831,-1.620442,0.000000,-1.620442,-0.003365,-0.017357,0.013239
1256292504489691930!,great-impartial-bumblebee,0.360000,0.032660,-1.635464,0.000000,-1.635464,-4.192223,-1.578053,0.000000,-1.578053,-0.003366,-0.017282,0.013227
1256292504489691930!,great-impartial-bumblebee,0.370000,-0.008355,-1.650903,0.000000,-1.650903,-4.080674,-1.536064,0.000000,-1.536064,-0.003367,-0.017191,0.013214
1256292504489691930!,great-impartial-bumblebee,0.380000,-0.048245,-1.665919,0.000000,-1.665919,-3.970407,-1.494556,0.000000,-1.494556,-0.003369,-0.017087,0.013198
1256292504489691930!,great-impartial-bumblebee,0.390000,-0.087022,-1.680515,0.000000,-1.680515,-3.861614,-1.453604,0.000000,-1.453604,-0.003370,-0.016971,0.013180
1256292504489691930!,great-impartial-bumblebee,0.400000,-0.124706,-1.694700,0.000000,-1.694700,-3.754459,-1.413268,0.000000,-1.413268,-0.003372,-0.016846,0.013161
1256292504489691930!,great-impartial-bumblebee,0.410000,-0.161330,-1.708486,0.000000,-1.708486,-3.649078,-1.373601,0.000000,-1.373601,-0.003373,-0.016713,0.013141
1256292504489691930!,great-impartial-bumblebee,0.420000,-0.196915,-1.721881,0.000000,-1.721881,-3.545580,-1.334641,0.000000,-1.334641,-0.003375,-0.016574,0.013120
1256292504489691930!,great-impartial-bumblebee,0.430000,-0.231480,-1.734892,0.000000,-1.734892,-3.444052,-1.296424,0.000000,-1.296424,-0.003377,-0.016429,0.013099
1256292504489691930!,great-impartial-bumblebee,0.440000,-0.265045,-1.747527,0.000000,-1.747527,-3.344567,-1.258975,0.000000,-1.258975,-0.003379,-0.016281,0.013076
1256292504489691930!,great-impartial-bumblebee,0.450000,-0.297631,-1.759793,0.000000,-1.759793,-3.247178,-1.222316,0.000000,-1.222316,-0.003381,-0.016130,0.013053
1256292504489691930!,great-impartial-bumblebee,0.460000,-0.329261,-1.771700,0.000000,-1.771700,-3.151927,-1.186461,0.000000,-1.186461,-0.003383,-0.015977,0.013030
