ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
121049609879451649!,thoughtful-antique-butterfly,0.000000,2.047652,-1.165329,0.788415,0.388480,0.499613,-0.019678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029075,0.362416,-0.226790,-0.100418,-0.163468,0.541588
121049609879451649!,thoughtful-antique-butterfly,0.010000,2.029616,-1.178334,0.787342,0.389070,0.499606,-0.019840,-3.615385,-2.581065,-0.213068,0.115501,-0.001330,-0.033491,-0.004734,0.176032,-0.083795,-0.059697,-0.050864,0.273678
121049609879451649!,thoughtful-antique-butterfly,0.020000,1.983956,-1.209197,0.784346,0.391095,0.499604,-0.019905,-5.527709,-3.569125,-0.384690,0.286179,0.000762,0.019137,0.007006,0.087962,-0.016771,-0.040506,0.001758,0.146466
121049609879451649!,thoughtful-antique-butterfly,0.030000,1.923157,-1.246027,0.779758,0.394900,0.499629,-0.019259,-6.638950,-3.782533,-0.532609,0.472370,0.004212,0.109275,0.012661,0.045474,0.013872,-0.030923,0.025314,0.083863
121049609879451649!,thoughtful-antique-butterfly,0.040000,1.853258,-1.283141,0.773783,0.400525,0.499688,-0.017652,-7.343669,-3.632150,-0.662810,0.651251,0.007486,0.211906,0.015365,0.024120,0.027423,-0.025672,0.035153,0.051172
121049609879451649!,thoughtful-antique-butterfly,0.050000,1.777419,-1.317894,0.766578,0.407852,0.499775,-0.015014,-7.822750,-3.314593,-0.778155,0.811716,0.009457,0.314780,0.016595,0.012605,0.032966,-0.022363,0.038550,0.032463
121049609879451649!,thoughtful-antique-butterfly,0.060000,1.697480,-1.349086,0.758282,0.416674,0.499871,-0.011372,-8.161170,-2.923650,-0.880321,0.948994,0.009371,0.411886,0.017039,0.005730,0.034721,-0.019911,0.038896,0.020422
121049609879451649!,thoughtful-antique-butterfly,0.070000,1.614654,-1.376213,0.749022,0.426751,0.499954,-0.006798,-8.399906,-2.505433,-0.970389,1.061597,0.006802,0.500214,0.017019,0.001114,0.034644,-0.017827,0.037770,0.011711
121049609879451649!,thoughtful-antique-butterfly,0.080000,1.529842,-1.399123,0.738914,0.437840,0.499998,-0.001386,-8.559804,-2.084072,-1.049108,1.149755,0.001603,0.578223,0.016692,-0.002323,0.033650,-0.015901,0.035917,0.004828
121049609879451649!,thoughtful-antique-butterfly,0.090000,1.443785,-1.417852,0.728069,0.449700,0.499977,0.004757,-8.652814,-1.673322,-1.117083,1.214652,-0.006138,0.645147,0.016139,-0.005061,0.032178,-0.014052,0.033705,-0.000883
