ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1078731074136207635!,rebel-devious-beetle,0.000000,0.884996,2.533285,0.039304,1.999614,0.000000,0.000000,0.000000,0.000000,-0.992377,-0.271209
1078731074136207635!,rebel-devious-beetle,0.010000,0.896927,2.526117,0.046854,1.999451,2.381263,-1.437269,1.512761,-0.035449,0.072369,-0.034640
1078731074136207635!,rebel-devious-beetle,0.020000,0.919924,2.509913,0.060236,1.999093,2.215548,-1.802859,1.165164,-0.035108,0.063733,-0.036165
1078731074136207635!,rebel-devious-beetle,0.030000,0.941297,2.490042,0.070294,1.998764,2.056480,-2.169392,0.849719,-0.029884,0.060713,-0.036785
1078731074136207635!,rebel-devious-beetle,0.040000,0.961034,2.466504,0.077305,1.998505,1.887967,-2.535573,0.556600,-0.021530,0.057589,-0.037636
1078731074136207635!,rebel-devious-beetle,0.050000,0.979032,2.439300,0.081506,1.998339,1.707624,-2.904213,0.286504,-0.011686,0.054268,-0.038615
1078731074136207635!,rebel-devious-beetle,0.060000,0.995164,2.408399,0.083136,1.998271,1.513439,-3.276587,0.040760,-0.001696,0.050617,-0.039630
1078731074136207635!,rebel-devious-beetle,0.070000,1.009274,2.373755,0.082433,1.998300,1.303884,-3.652499,-0.178693,0.007371,0.046476,-0.040592
1078731074136207635!,rebel-devious-beetle,0.080000,1.021218,2.335344,0.079690,1.998412,1.078375,-4.030322,-0.369170,0.014721,0.041788,-0.041382
1078731074136207635!,rebel-devious-beetle,0.090000,1.030825,2.293146,0.075191,1.998586,0.836758,-4.406898,-0.527723,0.019854,0.036369,-0.041907
1078731074136207635!,rebel-devious-beetle,0.100000,1.037935,2.247179,0.069272,1.998800,0.580048,-4.777783,-0.650825,0.022556,0.030149,-0.042052
1078731074136207635!,rebel-devious-beetle,0.110000,1.042411,2.197496,0.062303,1.999029,0.310225,-5.137269,-0.734682,0.022898,0.023069,-0.041708
1078731074136207635!,rebel-devious-beetle,0.120000,1.044143,2.144272,0.054715,1.999251,0.030177,-5.478821,-0.775968,0.021236,0.015090,-0.040786
1078731074136207635!,rebel-devious-beetle,0.130000,1.043058,2.087749,0.046964,1.999449,-0.256225,-5.795274,-0.771563,0.018123,0.006210,-0.039221
1078731074136207635!,rebel-devious-beetle,0.140000,1.039118,2.028221,0.039527,1.999609,-0.544211,-6.079191,-0.718627,0.014205,-0.003521,-0.036985
1078731074136207635!,rebel-devious-beetle,0.150000,1.032329,1.966074,0.032895,1.999729,-0.828355,-6.323408,-0.615076,0.010118,-0.014009,-0.034097
1078731074136207635!,rebel-devious-beetle,0.160000,1.022723,1.901789,0.027538,1.999810,-1.102811,-6.521445,-0.459855,0.006332,-0.025140,-0.030628
1078731074136207635!,rebel-devious-beetle,0.170000,1.010437,1.835803,0.023985,1.999856,-1.361449,-6.668191,-0.251984,0.003022,-0.036626,-0.026677
1078731074136207635!,rebel-devious-beetle,0.180000,0.995663,1.768629,0.022766,1.999870,-1.598723,-6.760048,0.008010,-0.000091,-0.048227,-0.022397
1078731074136207635!,rebel-devious-beetle,0.190000,0.978636,1.700825,0.024391,1.999851,-1.809779,-6.795297,0.318409,-0.003883,-0.059693,-0.017971
1078731074136207635!,rebel-devious-beetle,0.200000,0.959651,1.632942,0.029368,1.999784,-1.990825,-6.774080,0.676507,-0.009935,-0.070790,-0.013595
1078731074136207635!,rebel-devious-beetle,0.210000,0.939021,1.565542,0.038153,1.999636,-2.139155,-6.698452,1.078654,-0.020581,-0.081293,-0.009454
1078731074136207635!,rebel-devious-beetle,0.220000,0.917088,1.499152,0.051174,1.999345,-2.253335,-6.571980,1.520478,-0.038917,-0.091022,-0.005714
1078731074136207635!,rebel-devious-beetle,0.230000,0.894199,1.434254,0.068809,1.998816,-2.333083,-6.399419,1.997060,-0.068748,-0.099850,-0.002499
1078731074136207635!,rebel-devious-beetle,0.240000,0.870703,1.371281,0.091387,1.997911,-2.379092,-6.186291,2.503095,-0.114494,-0.107696,0.000110
1078731074136207635!,rebel-devious-beetle,0.250000,0.846937,1.310608,0.119183,1.996446,-2.392771,-5.938470,3.033025,-0.181064,-0.114525,0.002081
1078731074136207635!,rebel-devious-beetle,0.260000,0.823220,1.252550,0.152416,1.994184,-2.375939,-5.661830,3.581108,-0.273704,-0.120338,0.003426
1078731074136207635!,rebel-devious-beetle,0.270000,0.799855,1.197364,0.191247,1.990835,-2.330533,-5.361977,4.141439,-0.397842,-0.125162,0.004194
1078731074136207635!,rebel-devious-beetle,0.280000,0.777124,1.145253,0.235778,1.986054,-2.258337,-5.044094,4.707906,-0.558908,-0.129032,0.004461
1078731074136207635!,rebel-devious-beetle,0.290000,0.755292,1.096370,0.286048,1.979438,-2.160775,-4.712894,5.274107,-0.762160,-0.131982,0.004323
1078731074136207635!,rebel-devious-beetle,0.300000,0.734612,1.050820,0.342030,1.970537,-2.038780,-4.372667,5.833238,-1.012486,-0.134034,0.003886
1078731074136207635!,rebel-devious-beetle,0.310000,0.715332,1.008670,0.403625,1.958848,-1.892735,-4.027403,6.377967,-1.314196,-0.135190,0.003257
1078731074136207635!,rebel-devious-beetle,0.320000,0.697695,0.969945,0.470660,1.943831,-1.722512,-3.680962,6.900333,-1.670778,-0.135430,0.002541
1078731074136207635!,rebel-devious-beetle,0.330000,0.681951,0.934630,0.542875,1.924912,-1.527574,-3.337270,7.391674,-2.084643,-0.134706,0.001836
1078731074136207635!,rebel-devious-beetle,0.340000,0.668354,0.902672,0.619921,1.901499,-1.307158,-3.000499,7.842626,-2.556829,-0.132947,0.001231
1078731074136207635!,rebel-devious-beetle,0.350000,0.657167,0.873971,0.701351,1.872994,-1.060526,-2.675231,8.243200,-3.086701,-0.130064,0.000804
1078731074136207635!,rebel-devious-beetle,0.360000,0.648663,0.848375,0.786614,1.838815,-0.787259,-2.366545,8.582971,-3.671649,-0.125950,0.000618
1078731074136207635!,rebel-devious-beetle,0.370000,0.643073,0.825706,0.874992,1.798441,-0.487363,-2.079974,8.851653,-4.306577,-0.120490,0.000725
1078731074136207635!,rebel-devious-beetle,0.380000,0.640567,0.805762,0.965582,1.751471,-0.161388,-1.821413,9.039772,-4.983604,-0.113548,0.001156
1078731074136207635!,rebel-devious-beetle,0.390000,0.641388,0.788240,1.057508,1.697550,0.188406,-1.597124,9.138195,-5.692744,-0.105014,0.001933
