ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1456769048765912847!,thoughtful-ruddy-butterfly,0.000000,-1.806083,-1.588326,-0.943969,0.216323,-0.499823,-0.013316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096354,0.105627,0.080094
1456769048765912847!,thoughtful-ruddy-butterfly,0.010000,-1.807920,-1.584394,-0.943316,0.219064,-0.499858,-0.011901,-0.366368,0.785317,0.130994,0.546874,-0.006725,0.282451,0.092056,0.096692,0.037664
1456769048765912847!,thoughtful-ruddy-butterfly,0.020000,-1.811895,-1.573535,-0.941353,0.227064,-0.499939,-0.007786,-0.426853,1.384932,0.263530,1.051150,-0.008410,0.540022,0.088158,0.090601,0.017155
1456769048765912847!,thoughtful-ruddy-butterfly,0.030000,-1.815737,-1.557187,-0.938023,0.239927,-0.499999,-0.001184,-0.339266,1.880635,0.404635,1.517312,-0.001844,0.778862,0.084512,0.085936,0.007164
1456769048765912847!,thoughtful-ruddy-butterfly,0.040000,-1.818333,-1.536191,-0.933213,0.257286,-0.499940,0.007737,-0.178622,2.311484,0.559750,1.947081,0.015510,1.002160,0.081024,0.082014,0.002388
1456769048765912847!,thoughtful-ruddy-butterfly,0.050000,-1.819133,-1.511095,-0.926758,0.278783,-0.499645,0.018831,0.018442,2.696873,0.732907,2.340664,0.045660,1.211488,0.077621,0.078480,0.000336
1456769048765912847!,thoughtful-ruddy-butterfly,0.060000,-1.817865,-1.482302,-0.918460,0.304055,-0.498977,0.031963,0.233064,3.046630,0.926836,2.697325,0.090156,1.407417,0.074248,0.075141,-0.000178
1456769048765912847!,thoughtful-ruddy-butterfly,0.070000,-1.814409,-1.450138,-0.908103,0.332728,-0.497786,0.047001,0.454532,3.365741,1.143045,3.015741,0.150113,1.589844,0.070865,0.071887,0.000264
1456769048765912847!,thoughtful-ruddy-butterfly,0.080000,-1.808732,-1.414895,-0.895458,0.364411,-0.495912,0.063807,0.675874,3.656621,1.381891,3.294240,0.226220,1.758187,0.067445,0.068650,0.001360
1456769048765912847!,thoughtful-ruddy-butterfly,0.090000,-1.800868,-1.376846,-0.880299,0.398698,-0.493191,0.082238,0.891873,3.920285,1.642672,3.531017,0.318739,1.911520,0.063981,0.065393,0.002931
1456769048765912847!,thoughtful-ruddy-butterfly,0.100000,-1.790900,-1.336272,-0.862419,0.435146,-0.489458,0.102129,1.098279,4.156990,1.923680,3.724360,0.427476,2.048693,0.060477,0.062100,0.004858
1456769048765912847!,thoughtful-ruddy-butterfly,0.110000,-1.778954,-1.293505,-0.841655,0.473263,-0.484563,0.123284,1.291568,4.366642,2.222218,3.872917,0.551705,2.168449,0.056957,0.058773,0.007048
1456769048765912847!,thoughtful-ruddy-butterfly,0.120000,-1.765170,-1.248801,-0.817841,0.512610,-0.478352,0.145530,1.468501,4.549203,2.535145,3.975536,0.690455,2.269502,0.053449,0.055423,0.009403
1456769048765912847!,thoughtful-ruddy-butterfly,0.130000,-1.749721,-1.202416,-0.790846,0.552736,-0.470688,0.168680,1.626525,4.704774,2.858798,4.031558,0.842397,2.350637,0.049992,0.052075,0.011832
1456769048765912847!,thoughtful-ruddy-butterfly,0.140000,-1.732805,-1.154612,-0.760580,0.593180,-0.461444,0.192533,1.763798,4.833756,3.189157,4.040887,1.005876,2.410782,0.046626,0.048759,0.014258
1456769048765912847!,thoughtful-ruddy-butterfly,0.150000,-1.714637,-1.105645,-0.726994,0.633482,-0.450516,0.216877,1.879206,4.936964,3.522010,4.004023,1.178980,2.449075,0.043393,0.045507,0.016608
1456769048765912847!,thoughtful-ruddy-butterfly,0.160000,-1.695439,-1.055763,-0.690085,0.673186,-0.437815,0.241492,1.972363,5.015664,3.853115,3.922038,1.359598,2.464897,0.040326,0.042351,0.018825
