ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1546512937059069278!,thoughtful-steel-butterfly,0.000000,-1.240804,-1.915901,-0.549482,-0.039182,-0.245060,-0.435827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.574592,-0.243177,0.054859
1546512937059069278!,thoughtful-steel-butterfly,0.010000,-1.248155,-1.912026,-0.549246,-0.038119,-0.245724,-0.435453,-1.467072,0.776403,0.046927,0.211729,-0.132422,0.074725,0.290444,-0.069718,-0.013231
1546512937059069278!,thoughtful-steel-butterfly,0.020000,-1.265933,-1.901795,-0.548216,-0.035011,-0.247480,-0.434458,-2.085507,1.272077,0.159425,0.408976,-0.218484,0.124455,0.166786,0.005009,-0.041817
1546512937059069278!,thoughtful-steel-butterfly,0.030000,-1.288036,-1.887205,-0.545905,-0.029992,-0.249987,-0.433020,-2.331800,1.645616,0.302918,0.592800,-0.282404,0.163034,0.112637,0.036481,-0.052874
1546512937059069278!,thoughtful-steel-butterfly,0.040000,-1.311781,-1.869158,-0.542074,-0.023203,-0.253076,-0.431222,-2.414043,1.960878,0.462725,0.761354,-0.334787,0.196480,0.088698,0.048872,-0.056069
1546512937059069278!,thoughtful-steel-butterfly,0.050000,-1.335980,-1.848105,-0.536588,-0.014809,-0.256656,-0.429101,-2.422999,2.244454,0.632732,0.912030,-0.380354,0.227499,0.078006,0.052676,-0.055631
1546512937059069278!,thoughtful-steel-butterfly,0.060000,-1.360101,-1.824305,-0.529356,-0.005002,-0.260670,-0.426674,-2.398636,2.507360,0.810263,1.042086,-0.421267,0.257367,0.073236,0.052463,-0.053426
1546512937059069278!,thoughtful-steel-butterfly,0.070000,-1.383902,-1.797941,-0.520308,0.006000,-0.265077,-0.423951,-2.359009,2.753990,0.993837,1.148893,-0.458554,0.286713,0.071221,0.050244,-0.050300
1546512937059069278!,thoughtful-steel-butterfly,0.080000,-1.407277,-1.769167,-0.509387,0.017952,-0.269844,-0.420933,-2.312732,2.985967,1.182185,1.230039,-0.492731,0.315871,0.070592,0.046925,-0.046658
1546512937059069278!,thoughtful-steel-butterfly,0.090000,-1.430183,-1.738123,-0.496550,0.030586,-0.274941,-0.417621,-2.264339,3.203861,1.373834,1.283410,-0.524069,0.345021,0.070750,0.042935,-0.042714
1546512937059069278!,thoughtful-steel-butterfly,0.100000,-1.452618,-1.704945,-0.481773,0.043615,-0.280341,-0.414015,-2.216569,3.407944,1.566943,1.307241,-0.552706,0.374253,0.071428,0.038496,-0.038599
1546512937059069278!,thoughtful-steel-butterfly,0.110000,-1.474591,-1.669804,-0.465075,0.056718,-0.286012,-0.410119,-2.171289,3.598532,1.759272,1.300291,-0.578648,0.403542,0.072480,0.033758,-0.034416
1546512937059069278!,thoughtful-steel-butterfly,0.120000,-1.496130,-1.632842,-0.446484,0.069581,-0.291925,-0.405931,-2.129910,3.776125,1.948201,1.261724,-0.601888,0.432848,0.073827,0.028823,-0.030241
1546512937059069278!,thoughtful-steel-butterfly,0.130000,-1.517278,-1.594187,-0.426050,0.081887,-0.298053,-0.401453,-2.093522,3.941475,2.130788,1.191188,-0.622401,0.462094,0.075411,0.023777,-0.026144
1546512937059069278!,thoughtful-steel-butterfly,0.140000,-1.538084,-1.553955,-0.403850,0.093319,-0.304371,-0.396684,-2.062916,4.095604,2.303853,1.088856,-0.640143,0.491173,0.077180,0.018695,-0.022187
1546512937059069278!,thoughtful-steel-butterfly,0.150000,-1.558610,-1.512248,-0.379992,0.103568,-0.310849,-0.391629,-2.038555,4.239781,2.464064,0.955454,-0.655055,0.519940,0.079081,0.013650,-0.018423
1546512937059069278!,thoughtful-steel-butterfly,0.160000,-1.578917,-1.469154,-0.354618,0.112329,-0.317461,-0.386288,-2.020553,4.375490,2.608050,0.792275,-0.667070,0.548215,0.081062,0.008708,-0.014899
