ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1911058506689627684!,thoughtful-antique-butterfly,0.000000,0.183606,-2.465918,0.819788,-0.569798,0.393555,-0.308406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040927,0.167572,-0.024204,-0.096155,0.011814,0.259140
1911058506689627684!,thoughtful-antique-butterfly,0.010000,0.175373,-2.460274,0.821385,-0.567480,0.394385,-0.307344,-1.642954,1.131627,0.317760,0.462434,0.165122,0.211886,0.037708,0.090470,0.029136,-0.069770,0.052067,0.156369
1911058506689627684!,thoughtful-antique-butterfly,0.020000,0.155326,-2.444672,0.826127,-0.560520,0.396862,-0.304139,-2.364482,1.995060,0.627873,0.929713,0.328998,0.429300,0.035760,0.054919,0.052279,-0.057035,0.069055,0.108348
1911058506689627684!,thoughtful-antique-butterfly,0.030000,0.130184,-2.421024,0.833859,-0.548902,0.400930,-0.298756,-2.662498,2.737071,0.913193,1.393076,0.482090,0.646964,0.034265,0.038100,0.061445,-0.050312,0.075163,0.084856
1911058506689627684!,thoughtful-antique-butterfly,0.040000,0.103043,-2.390250,0.844274,-0.532677,0.406451,-0.291201,-2.765644,3.415656,1.161771,1.848491,0.618035,0.862638,0.032910,0.029534,0.064278,-0.046165,0.076287,0.072096
1911058506689627684!,thoughtful-antique-butterfly,0.050000,0.075337,-2.352869,0.856966,-0.511930,0.413232,-0.281495,-2.777306,4.053029,1.365448,2.294091,0.732586,1.075429,0.031548,0.024418,0.064276,-0.043019,0.075124,0.063744
1911058506689627684!,thoughtful-antique-butterfly,0.060000,0.047754,-2.309264,0.871457,-0.486762,0.421045,-0.269669,-2.743602,4.654537,1.518559,2.728201,0.822783,1.284647,0.030101,0.020568,0.063002,-0.040144,0.072873,0.056919
1911058506689627684!,thoughtful-antique-butterfly,0.070000,0.020652,-2.259809,0.887221,-0.457294,0.429636,-0.255760,-2.685037,5.216882,1.617333,3.148494,0.886575,1.489305,0.028533,0.017027,0.061143,-0.037219,0.070057,0.050357
1911058506689627684!,thoughtful-antique-butterfly,0.080000,-0.005760,-2.204936,0.903702,-0.423679,0.438733,-0.239819,-2.611156,5.732437,1.659701,3.551853,0.922692,1.688002,0.026837,0.013422,0.058998,-0.034131,0.066917,0.043583
1911058506689627684!,thoughtful-antique-butterfly,0.090000,-0.031344,-2.145166,0.920330,-0.386100,0.448056,-0.221914,-2.527250,6.191952,1.645255,3.934581,0.930635,1.879000,0.025036,0.009667,0.056705,-0.030881,0.063584,0.036519
1911058506689627684!,thoughtful-antique-butterfly,0.100000,-0.056005,-2.081116,0.936540,-0.344783,0.457322,-0.202130,-2.437344,6.586489,1.575199,4.292786,0.910663,2.060391,0.023169,0.005821,0.054345,-0.027537,0.060157,0.029294
1911058506689627684!,thoughtful-antique-butterfly,0.110000,-0.079687,-2.013488,0.951784,-0.299993,0.466255,-0.180572,-2.345385,6.908831,1.452211,4.622795,0.863754,2.230298,0.021293,0.002006,0.051981,-0.024200,0.056733,0.022133
1911058506689627684!,thoughtful-antique-butterfly,0.120000,-0.102381,-1.943050,0.965546,-0.252035,0.474590,-0.157368,-2.255546,7.154439,1.280214,4.921499,0.791517,2.387050,0.019468,-0.001639,0.049675,-0.020982,0.053410,0.015287
1911058506689627684!,thoughtful-antique-butterfly,0.130000,-0.124213,-1.870608,0.977342,-0.201304,0.482072,-0.132690,-2.172029,7.322111,1.064303,5.186492,0.696176,2.529247,0.017751,-0.004994,0.047487,-0.017984,0.050281,0.008972
1911058506689627684!,thoughtful-antique-butterfly,0.140000,-0.145288,-1.796918,0.986763,-0.148143,0.488485,-0.106690,-2.098573,7.413189,0.809731,5.416342,0.580088,2.655943,0.016191,-0.007956,0.045464,-0.015291,0.047419,0.003370
1911058506689627684!,thoughtful-antique-butterfly,0.150000,-0.165738,-1.722708,0.993457,-0.092902,0.493636,-0.079523,-2.038515,7.431493,0.521812,5.610470,0.445689,2.766593,0.014819,-0.010470,0.043642,-0.012957,0.044876,-0.001417
1911058506689627684!,thoughtful-antique-butterfly,0.160000,-0.185712,-1.648661,0.997119,-0.035927,0.497357,-0.051345,-1.994540,7.382653,0.205640,5.768971,0.295356,2.860987,0.013651,-0.012525,0.042044,-0.010998,0.042680,-0.005367
1911058506689627684!,thoughtful-antique-butterfly,0.170000,-0.205379,-1.575403,0.997495,0.022438,0.499502,-0.022315,-1.968499,7.273341,-0.134092,5.892377,0.131302,2.939135,0.012684,-0.014148,0.040674,-0.009402,0.040829,-0.008524
