ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2286949617084337457!,talented-steel-butterfly,0.000000,-1.838181,0.499790,-1.528536,-0.451062,-0.935267,0.353942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.705399,-0.406922,-0.044674
2286949617084337457!,talented-steel-butterfly,0.010000,-1.829433,0.502220,-1.524772,-0.450240,-0.934202,0.356745,1.747334,0.483572,0.752203,0.165262,0.213622,0.559408,0.563598,-0.323058,-0.038526
2286949617084337457!,talented-steel-butterfly,0.020000,-1.805053,0.508837,-1.514258,-0.447949,-0.931208,0.364488,3.126543,0.834529,1.350014,0.294590,0.386077,0.986365,0.453706,-0.257918,-0.035048
2286949617084337457!,talented-steel-butterfly,0.030000,-1.768274,0.518408,-1.498327,-0.444467,-0.926623,0.375992,4.223630,1.072427,1.834447,0.402609,0.531705,1.310373,0.366488,-0.204039,-0.034866
2286949617084337457!,talented-steel-butterfly,0.040000,-1.721624,0.529911,-1.477983,-0.439955,-0.920668,0.390346,5.092827,1.219473,2.228992,0.500048,0.658850,1.553960,0.295810,-0.157623,-0.037452
2286949617084337457!,talented-steel-butterfly,0.050000,-1.667206,0.542540,-1.454057,-0.434480,-0.913504,0.406830,5.770427,1.296889,2.547677,0.593805,0.772429,1.734427,0.237581,-0.116909,-0.041815
2286949617084337457!,talented-steel-butterfly,0.060000,-1.606856,0.555679,-1.427284,-0.428066,-0.905258,0.424863,6.283516,1.323162,2.800164,0.687313,0.875446,1.865316,0.189092,-0.081190,-0.046936
2286949617084337457!,talented-steel-butterfly,0.070000,-1.542119,0.568890,-1.398293,-0.420713,-0.896027,0.444000,6.654410,1.313429,2.994111,0.781452,0.969851,1.957238,0.148572,-0.050240,-0.051984
2286949617084337457!,talented-steel-butterfly,0.080000,-1.474310,0.581873,-1.367632,-0.412421,-0.885891,0.463893,6.903144,1.279580,3.136503,0.875457,1.057037,2.018614,0.114834,-0.023975,-0.056391
2286949617084337457!,talented-steel-butterfly,0.090000,-1.404545,0.594434,-1.335777,-0.403198,-0.874916,0.484274,7.048535,1.230622,3.234233,0.967701,1.138125,2.056201,0.087019,-0.002266,-0.059847
2286949617084337457!,talented-steel-butterfly,0.100000,-1.333757,0.606458,-1.303135,-0.393073,-0.863157,0.504936,7.108411,1.173159,3.294221,1.056309,1.214115,2.075455,0.064423,0.015137,-0.062255
2286949617084337457!,talented-steel-butterfly,0.110000,-1.262713,0.617885,-1.270047,-0.382088,-0.850658,0.525719,7.099403,1.111865,3.323289,1.139560,1.285947,2.080771,0.046398,0.028615,-0.063666
2286949617084337457!,talented-steel-butterfly,0.120000,-1.192028,0.628694,-1.236789,-0.370304,-0.837457,0.546503,7.036602,1.049921,3.327928,1.216094,1.354515,2.075650,0.032309,0.038648,-0.064217
