ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
634312787324066903!,great-wine-beetle,0.000000,0.884996,2.533285,-0.190658,1.487834,0.000000,0.000000,0.000000,0.000000,0.390310,0.552229,0.242917,-0.300650
634312787324066903!,great-wine-beetle,0.010000,0.900319,2.523933,-0.185025,1.488545,3.055854,-1.877283,1.130880,0.140568,-0.019684,-0.088400,-0.090322,0.014285
634312787324066903!,great-wine-beetle,0.020000,0.927427,2.504517,-0.177010,1.489519,2.367600,-2.003458,0.474558,0.056395,0.047923,0.017802,-0.034645,-0.037639
634312787324066903!,great-wine-beetle,0.030000,0.950700,2.482414,-0.173965,1.489878,2.283741,-2.417919,0.135884,0.015866,0.038052,0.002284,-0.042789,-0.030058
634312787324066903!,great-wine-beetle,0.040000,0.972604,2.456401,-0.174447,1.489822,2.093761,-2.786983,-0.231856,-0.027149,0.040618,0.006115,-0.040933,-0.032031
634312787324066903!,great-wine-beetle,0.050000,0.992626,2.426636,-0.178477,1.489344,1.907214,-3.168379,-0.573584,-0.068736,0.041229,0.006872,-0.040691,-0.032504
634312787324066903!,great-wine-beetle,0.060000,1.010702,2.393027,-0.185846,1.488443,1.704699,-3.554146,-0.897501,-0.112061,0.041962,0.007936,-0.040201,-0.033068
634312787324066903!,great-wine-beetle,0.070000,1.026672,2.355521,-0.196369,1.487091,1.487021,-3.944866,-1.201416,-0.158646,0.042406,0.008797,-0.039625,-0.033407
634312787324066903!,great-wine-beetle,0.080000,1.040378,2.314075,-0.209842,1.485250,1.252987,-4.338182,-1.483988,-0.209664,0.042496,0.009483,-0.038847,-0.033468
634312787324066903!,great-wine-beetle,0.090000,1.051652,2.268675,-0.226045,1.482870,1.002647,-4.730496,-1.743253,-0.265737,0.042116,0.009952,-0.037787,-0.033160
634312787324066903!,great-wine-beetle,0.100000,1.060335,2.219352,-0.244736,1.479900,0.737006,-5.116845,-1.976953,-0.326935,0.041163,0.010165,-0.036367,-0.032404
634312787324066903!,great-wine-beetle,0.110000,1.066281,2.166193,-0.265647,1.476290,0.458143,-5.491119,-2.182674,-0.392756,0.039545,0.010089,-0.034520,-0.031126
634312787324066903!,great-wine-beetle,0.120000,1.069371,2.109352,-0.288487,1.471997,0.169223,-5.846352,-2.358035,-0.462135,0.037193,0.009696,-0.032199,-0.029271
634312787324066903!,great-wine-beetle,0.130000,1.069527,2.049058,-0.312935,1.466994,-0.125575,-6.175123,-2.500898,-0.533485,0.034070,0.008974,-0.029377,-0.026812
634312787324066903!,great-wine-beetle,0.140000,1.066716,1.985620,-0.338652,1.461272,-0.421224,-6.470050,-2.609583,-0.604774,0.030184,0.007925,-0.026059,-0.023754
634312787324066903!,great-wine-beetle,0.150000,1.060977,1.919449,-0.365259,1.454849,-0.712098,-6.724422,-2.683155,-0.673641,0.025585,0.006564,-0.022287,-0.020137
634312787324066903!,great-wine-beetle,0.160000,1.052405,1.851015,-0.392377,1.447771,-0.992376,-6.932516,-2.721411,-0.737561,0.020385,0.004942,-0.018129,-0.016049
634312787324066903!,great-wine-beetle,0.170000,1.041147,1.780819,-0.419645,1.440103,-1.256373,-7.090009,-2.724851,-0.794020,0.014746,0.003137,-0.013679,-0.011616
634312787324066903!,great-wine-beetle,0.180000,1.027406,1.709396,-0.446710,1.431939,-1.498879,-7.194438,-2.694782,-0.840669,0.008860,0.001235,-0.009056,-0.006988
634312787324066903!,great-wine-beetle,0.190000,1.011432,1.637295,-0.473238,1.423392,-1.715558,-7.245340,-2.633287,-0.875494,0.002936,-0.000671,-0.004394,-0.002332
634312787324066903!,great-wine-beetle,0.200000,0.993506,1.565042,-0.498930,1.414591,-1.903169,-7.244116,-2.543020,-0.896930,-0.002812,-0.002486,0.000175,0.002188
634312787324066903!,great-wine-beetle,0.210000,0.973922,1.493129,-0.523526,1.405674,-2.059768,-7.193952,-2.427121,-0.903951,-0.008194,-0.004125,0.004529,0.006420
634312787324066903!,great-wine-beetle,0.220000,0.952941,1.421951,-0.546847,1.396767,-2.184589,-7.099131,-2.288747,-0.896066,-0.013042,-0.005510,0.008571,0.010234
