ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1109350821824134205!,great-impartial-bumblebee,0.000000,1.382094,0.434754,0.000000,0.434754,0.000000,0.000000,0.000000,0.000000,0.018495,0.090299,-0.071798
1109350821824134205!,great-impartial-bumblebee,0.010000,1.379348,0.430543,0.000000,0.430543,-0.549245,-0.842227,0.000000,-0.842227,0.015655,0.077404,-0.060954
1109350821824134205!,great-impartial-bumblebee,0.020000,1.371459,0.418447,0.000000,0.418447,-1.027445,-1.575512,0.000000,-1.575512,0.013112,0.065861,-0.051247
1109350821824134205!,great-impartial-bumblebee,0.030000,1.359097,0.399489,0.000000,0.399489,-1.442052,-2.211283,0.000000,-2.211283,0.010837,0.055536,-0.042565
1109350821824134205!,great-impartial-bumblebee,0.040000,1.342875,0.374615,0.000000,0.374615,-1.799777,-2.759827,0.000000,-2.759827,0.008804,0.046309,-0.034806
1109350821824134205!,great-impartial-bumblebee,0.050000,1.323341,0.344660,0.000000,0.344660,-2.106666,-3.230420,0.000000,-3.230420,0.006989,0.038070,-0.027878
1109350821824134205!,great-impartial-bumblebee,0.060000,1.300966,0.310351,0.000000,0.310351,-2.368168,-3.631413,0.000000,-3.631413,0.005370,0.030721,-0.021698
1109350821824134205!,great-impartial-bumblebee,0.070000,1.276176,0.272337,0.000000,0.272337,-2.589183,-3.970323,0.000000,-3.970323,0.003927,0.024173,-0.016191
1109350821824134205!,great-impartial-bumblebee,0.080000,1.249352,0.231204,0.000000,0.231204,-2.774119,-4.253910,0.000000,-4.253910,0.002643,0.018344,-0.011290
1109350821824134205!,great-impartial-bumblebee,0.090000,1.220835,0.187475,0.000000,0.187475,-2.926945,-4.488257,0.000000,-4.488257,0.001502,0.013163,-0.006933
1109350821824134205!,great-impartial-bumblebee,0.100000,1.190929,0.141616,0.000000,0.141616,-3.051226,-4.678833,0.000000,-4.678833,0.000489,0.008564,-0.003066
1109350821824134205!,great-impartial-bumblebee,0.110000,1.159904,0.094042,0.000000,0.094042,-3.150171,-4.830559,0.000000,-4.830559,-0.000409,0.004489,0.000361
1109350821824134205!,great-impartial-bumblebee,0.120000,1.128002,0.045122,0.000000,0.045122,-3.226664,-4.947854,0.000000,-4.947854,-0.001203,0.000884,0.003393
