ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1565428472143570222!,thoughtful-ruddy-butterfly,0.000000,0.097082,-2.420335,0.536901,-0.469294,0.037759,-0.498572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.106996,0.061799,0.346091
1565428472143570222!,thoughtful-ruddy-butterfly,0.010000,0.083532,-2.415567,0.536467,-0.467529,0.037433,-0.498597,-2.704638,0.959885,-0.087568,0.351395,-0.065386,-0.004909,-0.093429,0.016570,0.165064
1565428472143570222!,thoughtful-ruddy-butterfly,0.020000,0.050413,-2.402669,0.535561,-0.462403,0.036876,-0.498638,-3.913882,1.626765,-0.095125,0.671915,-0.046055,-0.003406,-0.086247,-0.003670,0.084931
1565428472143570222!,thoughtful-ruddy-butterfly,0.030000,0.008547,-2.383727,0.534728,-0.454185,0.036710,-0.498651,-4.457078,2.165503,-0.073635,0.970148,0.012900,0.000950,-0.081154,-0.012768,0.048940
1565428472143570222!,thoughtful-ruddy-butterfly,0.040000,-0.037247,-2.359733,0.534137,-0.443090,0.037229,-0.498612,-4.700729,2.634959,-0.047239,1.247673,0.091407,0.006825,-0.076795,-0.016927,0.032205
1565428472143570222!,thoughtful-ruddy-butterfly,0.050000,-0.084777,-2.331267,0.533780,-0.429324,0.038589,-0.498509,-4.806145,3.058464,-0.027616,1.504375,0.180613,0.013981,-0.072646,-0.018911,0.023801
1565428472143570222!,thoughtful-ruddy-butterfly,0.060000,-0.133021,-2.298741,0.533559,-0.413092,0.040878,-0.498326,-4.844456,3.444765,-0.020486,1.739484,0.276521,0.022683,-0.068486,-0.019955,0.018934
1565428472143570222!,thoughtful-ruddy-butterfly,0.070000,-0.181467,-2.262516,0.533337,-0.394615,0.044152,-0.498047,-4.847027,3.795950,-0.028365,1.951956,0.377279,0.033446,-0.064230,-0.020614,0.015534
1565428472143570222!,thoughtful-ruddy-butterfly,0.080000,-0.229826,-2.222949,0.532961,-0.374123,0.048459,-0.497646,-4.827970,4.111216,-0.051866,2.140696,0.481936,0.046929,-0.059867,-0.021146,0.012738
1565428472143570222!,thoughtful-ruddy-butterfly,0.090000,-0.277913,-2.180409,0.532277,-0.351860,0.053834,-0.497093,-4.794053,4.388852,-0.090325,2.304734,0.589897,0.063885,-0.055427,-0.021675,0.010219
1565428472143570222!,thoughtful-ruddy-butterfly,0.100000,-0.325596,-2.135282,0.531144,-0.328075,0.060311,-0.496349,-4.748992,4.627342,-0.142139,2.443379,0.700689,0.085140,-0.050961,-0.022266,0.007888
