ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
98191121272942397!,talented-zippy-butterfly,0.000000,-1.422876,2.541181,-1.105315,1.592943,-0.351071,0.936349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.369798,-0.055675,0.019257,-0.262114
98191121272942397!,talented-zippy-butterfly,0.010000,-1.419338,2.541482,-1.104286,1.592407,-0.348858,0.937175,0.706839,0.059161,0.206294,-0.106998,0.441719,0.164427,-0.275695,-0.034545,0.030868,-0.183278
98191121272942397!,talented-zippy-butterfly,0.020000,-1.409723,2.541774,-1.101792,1.590366,-0.342621,0.939474,1.216464,-0.003610,0.294100,-0.302141,0.804789,0.293503,-0.220055,-0.021258,0.039321,-0.135747
98191121272942397!,talented-zippy-butterfly,0.030000,-1.395578,2.540973,-1.098760,1.586039,-0.332983,0.942933,1.613607,-0.161188,0.314579,-0.564958,1.121691,0.396109,-0.189414,-0.012870,0.046042,-0.108452
98191121272942397!,talented-zippy-butterfly,0.040000,-1.377744,2.538189,-1.095696,1.578789,-0.320297,0.947317,1.954046,-0.400388,0.302241,-0.885993,1.412792,0.477678,-0.175313,-0.007492,0.051949,-0.094484
98191121272942397!,talented-zippy-butterfly,0.050000,-1.356600,2.532623,-1.092805,1.568044,-0.304757,0.952430,2.275208,-0.717325,0.281516,-1.262563,1.690338,0.540872,-0.172507,-0.003933,0.057589,-0.089636
98191121272942397!,talented-zippy-butterfly,0.060000,-1.332207,2.523482,-1.090081,1.553237,-0.286464,0.958091,2.602894,-1.113783,0.271003,-1.695710,1.961052,0.586343,-0.177735,-0.001448,0.063239,-0.091396
98191121272942397!,talented-zippy-butterfly,0.070000,-1.304408,2.509942,-1.087345,1.533784,-0.265468,0.964120,2.955186,-1.594164,0.286069,-2.187679,2.227534,0.613347,-0.188852,0.000418,0.068960,-0.098237
98191121272942397!,talented-zippy-butterfly,0.080000,-1.272889,2.491135,-1.084273,1.509084,-0.241815,0.970322,3.344480,-2.162718,0.340253,-2.739721,2.489020,0.620291,-0.204174,0.001937,0.074608,-0.109093
98191121272942397!,talented-zippy-butterfly,0.090000,-1.237244,2.466167,-1.080410,1.478542,-0.215574,0.976488,3.778212,-2.820834,0.445697,-3.350036,2.741849,0.605303,-0.221945,0.003261,0.079827,-0.122908
