ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1538436706842215332!,rebel-vivacious-beetle,0.000000,1.552669,0.520539,1.961163,-0.392222,0.000000,0.000000,0.000000,0.000000,-1.369386,-0.445772
1538436706842215332!,rebel-vivacious-beetle,0.010000,1.552362,0.509259,1.958673,-0.404476,-0.064215,-2.252336,-0.505655,-2.448631,-0.864466,-0.264057
1538436706842215332!,rebel-vivacious-beetle,0.020000,1.550605,0.479194,1.951710,-0.436838,-0.294650,-3.753116,-0.899293,-4.017873,-0.536710,-0.146882
1538436706842215332!,rebel-vivacious-beetle,0.030000,1.545982,0.436622,1.941042,-0.482034,-0.637719,-4.749598,-1.244281,-5.010445,-0.326525,-0.073719
1538436706842215332!,rebel-vivacious-beetle,0.040000,1.537622,0.385768,1.927034,-0.535296,-1.036792,-5.405155,-1.563288,-5.627750,-0.191807,-0.029104
1538436706842215332!,rebel-vivacious-beetle,0.050000,1.525176,0.329516,1.909906,-0.593513,-1.449201,-5.826466,-1.864380,-5.999518,-0.104617,-0.002432
1538436706842215332!,rebel-vivacious-beetle,0.060000,1.508654,0.269869,1.889829,-0.654634,-1.847571,-6.083073,-2.150419,-6.207939,-0.047164,0.013165
1538436706842215332!,rebel-vivacious-beetle,0.070000,1.488290,0.208265,1.866956,-0.717268,-2.216095,-6.220665,-2.422343,-6.305048,-0.008413,0.021987
1538436706842215332!,rebel-vivacious-beetle,0.080000,1.464433,0.145745,1.841431,-0.780469,-2.546678,-6.269734,-2.680428,-6.324175,0.018366,0.026666
1538436706842215332!,rebel-vivacious-beetle,0.090000,1.437484,0.083090,1.813393,-0.843567,-2.836105,-6.251248,-2.924721,-6.287196,0.037259,0.028799
1538436706842215332!,rebel-vivacious-beetle,0.100000,1.407865,0.020903,1.782984,-0.906073,-3.084136,-6.180181,-3.155259,-6.208962,0.050759,0.029355
1538436706842215332!,rebel-vivacious-beetle,0.110000,1.375986,-0.040344,1.750341,-0.967630,-3.292286,-6.067679,-3.372189,-6.099936,0.060417,0.028928
