ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
2143977681789151003!,great-bipedal-bumblebee,0.000000,1.077790,0.716693,0.000000,0.716693,0.000000,0.000000,0.000000,0.000000,0.102738,-0.281298
2143977681789151003!,great-bipedal-bumblebee,0.010000,1.073786,0.719459,0.000000,0.719459,-0.800836,0.553096,0.000000,0.553096,0.090893,-0.247416
2143977681789151003!,great-bipedal-bumblebee,0.020000,1.062284,0.727402,0.000000,0.727402,-1.498085,1.034650,0.000000,1.034650,0.080291,-0.217089
2143977681789151003!,great-bipedal-bumblebee,0.030000,1.044259,0.739851,0.000000,0.739851,-2.102610,1.452165,0.000000,1.452165,0.070808,-0.189961
2143977681789151003!,great-bipedal-bumblebee,0.040000,1.020583,0.756203,0.000000,0.756203,-2.624197,1.812398,0.000000,1.812398,0.062332,-0.165715
2143977681789151003!,great-bipedal-bumblebee,0.050000,0.992039,0.775917,0.000000,0.775917,-3.071655,2.121434,0.000000,2.121434,0.054763,-0.144063
2143977681789151003!,great-bipedal-bumblebee,0.060000,0.959327,0.798509,0.000000,0.798509,-3.452916,2.384751,0.000000,2.384751,0.048011,-0.124747
2143977681789151003!,great-bipedal-bumblebee,0.070000,0.923077,0.823546,0.000000,0.823546,-3.775120,2.607281,0.000000,2.607281,0.041993,-0.107532
2143977681789151003!,great-bipedal-bumblebee,0.080000,0.883866,0.850626,0.000000,0.850626,-4.044693,2.793461,0.000000,2.793461,0.036637,-0.092211
2143977681789151003!,great-bipedal-bumblebee,0.090000,0.842197,0.879405,0.000000,0.879405,-4.267424,2.947290,0.000000,2.947290,0.031876,-0.078593
2143977681789151003!,great-bipedal-bumblebee,0.100000,0.798515,0.909574,0.000000,0.909574,-4.448521,3.072364,0.000000,3.072364,0.027651,-0.066507
2143977681789151003!,great-bipedal-bumblebee,0.110000,0.753214,0.940861,0.000000,0.940861,-4.592665,3.171917,0.000000,3.171917,0.023907,-0.055798
2143977681789151003!,great-bipedal-bumblebee,0.120000,0.706649,0.973021,0.000000,0.973021,-4.704067,3.248857,0.000000,3.248857,0.020596,-0.046326
2143977681789151003!,great-bipedal-bumblebee,0.130000,0.659138,1.005835,0.000000,1.005835,-4.786511,3.305797,0.000000,3.305797,0.017674,-0.037967
