ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
474730470602769571!,thoughtful-zippy-butterfly,0.000000,1.660480,1.997172,0.901050,0.146965,0.483369,-0.127884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.408812,0.300794,-0.134221,-0.366561
474730470602769571!,thoughtful-zippy-butterfly,0.010000,1.647180,2.001195,0.900759,0.145702,0.483046,-0.129100,-2.659728,0.795482,-0.058367,-0.250984,-0.064562,-0.241567,0.150424,0.146113,-0.079770,-0.253633
474730470602769571!,thoughtful-zippy-butterfly,0.020000,1.613805,2.009942,0.900054,0.141638,0.482060,-0.132735,-4.018246,0.943269,-0.083344,-0.559986,-0.133255,-0.483949,0.034011,0.075755,-0.054926,-0.200924
474730470602769571!,thoughtful-zippy-butterfly,0.030000,1.569789,2.018607,0.899156,0.134396,0.480362,-0.138754,-4.787921,0.781838,-0.097830,-0.887469,-0.207694,-0.719026,-0.017258,0.043396,-0.043136,-0.173631
474730470602769571!,thoughtful-zippy-butterfly,0.040000,1.519431,2.024923,0.898108,0.123882,0.477883,-0.147063,-5.284547,0.476850,-0.113979,-1.213062,-0.289522,-0.940802,-0.039183,0.027965,-0.037036,-0.157103
474730470602769571!,thoughtful-zippy-butterfly,0.050000,1.464765,2.027839,0.896858,0.110163,0.474542,-0.157511,-5.647911,0.105142,-0.138599,-1.526403,-0.380150,-1.145301,-0.048012,0.019949,-0.033312,-0.144848
474730470602769571!,thoughtful-zippy-butterfly,0.060000,1.406821,2.026869,0.895302,0.093388,0.470245,-0.169911,-5.938711,-0.297134,-0.175617,-1.821811,-0.480454,-1.329699,-0.051032,0.015071,-0.030466,-0.133906
474730470602769571!,thoughtful-zippy-butterfly,0.070000,1.346203,2.021798,0.893303,0.073752,0.464892,-0.184054,-6.181814,-0.711285,-0.227195,-2.095671,-0.590604,-1.491774,-0.051483,0.011425,-0.027824,-0.122945
474730470602769571!,thoughtful-zippy-butterfly,0.080000,1.283346,2.012563,0.890710,0.051482,0.458386,-0.199706,-6.386006,-1.125681,-0.294250,-2.345335,-0.710029,-1.629732,-0.050801,0.008192,-0.025098,-0.111438
474730470602769571!,thoughtful-zippy-butterfly,0.090000,1.218638,1.999213,0.887369,0.026838,0.450642,-0.216614,-6.553251,-1.531381,-0.376716,-2.568756,-0.837457,-1.742237,-0.049622,0.005052,-0.022189,-0.099285
474730470602769571!,thoughtful-zippy-butterfly,0.100000,1.152457,1.981899,0.883130,0.000116,0.441596,-0.234506,-6.683123,-1.920560,-0.473705,-2.764426,-0.971022,-1.828525,-0.048241,0.001918,-0.019093,-0.086629
474730470602769571!,thoughtful-zippy-butterfly,0.110000,1.085176,1.960823,0.877856,-0.028403,0.431198,-0.253117,-6.774779,-2.286115,-0.583762,-2.931353,-1.108491,-1.888368,-0.046795,-0.001177,-0.015862,-0.073767
474730470602769571!,thoughtful-zippy-butterfly,0.120000,1.017172,1.936251,0.871423,-0.058431,0.419420,-0.272189,-6.828163,-2.621747,-0.705001,-3.069158,-1.247426,-1.922173,-0.045363,-0.004157,-0.012577,-0.061064
474730470602769571!,thoughtful-zippy-butterfly,0.130000,0.948820,1.908506,0.863733,-0.089683,0.406258,-0.291469,-6.844432,-2.922233,-0.835275,-3.178116,-1.385372,-1.930975,-0.044004,-0.006936,-0.009328,-0.048901
474730470602769571!,thoughtful-zippy-butterfly,0.140000,0.880474,1.877955,0.854704,-0.121879,0.391734,-0.310716,-6.826023,-3.183691,-0.972337,-3.259124,-1.520023,-1.916365,-0.042770,-0.009435,-0.006203,-0.037630
474730470602769571!,thoughtful-zippy-butterfly,0.150000,0.812466,1.844997,0.844280,-0.154750,0.375889,-0.329708,-6.776481,-3.403723,-1.113992,-3.313639,-1.649357,-1.880377,-0.041703,-0.011598,-0.003281,-0.027532
474730470602769571!,thoughtful-zippy-butterfly,0.160000,0.745086,1.810049,0.832425,-0.188043,0.358784,-0.348244,-6.700157,-3.581428,-1.258213,-3.343556,-1.771723,-1.825343,-0.040837,-0.013394,-0.000624,-0.018804
474730470602769571!,thoughtful-zippy-butterfly,0.170000,0.678584,1.773531,0.819121,-0.221525,0.340494,-0.366147,-6.601855,-3.717281,-1.403216,-3.351075,-1.885868,-1.753737,-0.040194,-0.014818,0.001728,-0.011545
474730470602769571!,thoughtful-zippy-butterfly,0.180000,0.613163,1.735855,0.804370,-0.254984,0.321106,-0.383264,-6.486485,-3.812912,-1.547490,-3.338554,-1.990920,-1.668031,-0.039784,-0.015887,0.003752,-0.005766
474730470602769571!,thoughtful-zippy-butterfly,0.190000,0.548977,1.697410,0.788184,-0.288233,0.300713,-0.399464,-6.358748,-3.870841,-1.689810,-3.308381,-2.086340,-1.570581,-0.039600,-0.016636,0.005445,-0.001400
474730470602769571!,thoughtful-zippy-butterfly,0.200000,0.486136,1.658561,0.770589,-0.321107,0.279416,-0.414641,-6.222921,-3.894190,-1.829216,-3.262871,-2.171857,-1.463558,-0.039627,-0.017107,0.006815,0.001676
474730470602769571!,thoughtful-zippy-butterfly,0.210000,0.424713,1.619638,0.751618,-0.353464,0.257312,-0.428708,-6.082713,-3.886422,-1.964980,-3.204193,-2.247394,-1.348895,-0.039836,-0.017350,0.007885,0.003619
474730470602769571!,thoughtful-zippy-butterfly,0.220000,0.364744,1.580937,0.731312,-0.385183,0.234504,-0.441597,-5.941204,-3.851126,-2.096561,-3.134323,-2.312995,-1.228286,-0.040193,-0.017411,0.008680,0.004607
474730470602769571!,thoughtful-zippy-butterfly,0.230000,0.306238,1.542717,0.709714,-0.416162,0.211092,-0.453255,-5.800845,-3.791842,-2.223568,-3.055020,-2.368768,-1.103192,-0.040658,-0.017335,0.009233,0.004820
474730470602769571!,thoughtful-zippy-butterfly,0.240000,0.249182,1.505205,0.686874,-0.446314,0.187174,-0.463644,-5.663499,-3.711947,-2.345723,-2.967829,-2.414841,-0.974875,-0.041190,-0.017162,0.009573,0.004430
474730470602769571!,thoughtful-zippy-butterfly,0.250000,0.193548,1.468592,0.662841,-0.475569,0.162849,-0.472737,-5.530508,-3.614582,-2.462825,-2.874087,-2.451328,-0.844438,-0.041747,-0.016922,0.009733,0.003594
474730470602769571!,thoughtful-zippy-butterfly,0.260000,0.139214,1.433032,0.637665,-0.503859,0.138210,-0.480519,-5.402561,-3.502638,-2.574815,-2.774929,-2.478450,-0.712868,-0.042290,-0.016640,0.009740,0.002448
474730470602769571!,thoughtful-zippy-butterfly,0.270000,0.086105,1.398652,0.611394,-0.531133,0.113347,-0.486983,-5.280149,-3.378648,-2.681639,-2.671331,-2.496343,-0.581034,-0.042785,-0.016335,0.009622,0.001112
474730470602769571!,thoughtful-zippy-butterfly,0.280000,0.034163,1.365561,0.584082,-0.557350,0.088353,-0.492132,-5.163549,-3.244846,-2.783248,-2.564123,-2.505077,-0.449742,-0.043200,-0.016023,0.009400,-0.000314
474730470602769571!,thoughtful-zippy-butterfly,0.290000,-0.016667,1.333846,0.555779,-0.582480,0.063319,-0.495974,-5.052821,-3.103199,-2.879609,-2.454015,-2.504708,-0.319767,-0.043511,-0.015715,0.009098,-0.001747
474730470602769571!,thoughtful-zippy-butterfly,0.300000,-0.066444,1.303575,0.526539,-0.606496,0.038336,-0.498528,-4.947862,-2.955424,-2.970702,-2.341613,-2.495285,-0.191881,-0.043696,-0.015418,0.008733,-0.003119
474730470602769571!,thoughtful-zippy-butterfly,0.310000,-0.115222,1.274802,0.496415,-0.629377,0.013492,-0.499818,-4.848450,-2.803019,-3.056516,-2.227436,-2.476874,-0.066862,-0.043739,-0.015136,0.008321,-0.004377
474730470602769571!,thoughtful-zippy-butterfly,0.320000,-0.163055,1.247567,0.465459,-0.651109,-0.011121,-0.499876,-4.754285,-2.647275,-3.137043,-2.111923,-2.449575,0.054497,-0.043626,-0.014872,0.007878,-0.005481
474730470602769571!,thoughtful-zippy-butterfly,0.330000,-0.209992,1.221896,0.433724,-0.671680,-0.035417,-0.498744,-4.665010,-2.489301,-3.212278,-1.995449,-2.413534,0.171389,-0.043351,-0.014626,0.007417,-0.006400
474730470602769571!,thoughtful-zippy-butterfly,0.340000,-0.256078,1.197808,0.401264,-0.691081,-0.059308,-0.496470,-4.580235,-2.330044,-3.282215,-1.878328,-2.368963,0.282997,-0.042907,-0.014398,0.006950,-0.007109
474730470602769571!,thoughtful-zippy-butterfly,0.350000,-0.301354,1.175312,0.368130,-0.709308,-0.082713,-0.493111,-4.499546,-2.170305,-3.346835,-1.760821,-2.316150,0.388503,-0.042293,-0.014185,0.006487,-0.007594
474730470602769571!,thoughtful-zippy-butterfly,0.360000,-0.345859,1.154409,0.334377,-0.726357,-0.105549,-0.488732,-4.422520,-2.010758,-3.406104,-1.643140,-2.255462,0.487102,-0.041507,-0.013985,0.006038,-0.007844
474730470602769571!,thoughtful-zippy-butterfly,0.370000,-0.389625,1.135096,0.300057,-0.742227,-0.127742,-0.483407,-4.348730,-1.851967,-3.459961,-1.525454,-2.187354,0.578017,-0.040552,-0.013794,0.005611,-0.007854
474730470602769571!,thoughtful-zippy-butterfly,0.380000,-0.432681,1.117362,0.265227,-0.756918,-0.149220,-0.477214,-4.277745,-1.694408,-3.508308,-1.407900,-2.112366,0.660514,-0.039427,-0.013609,0.005215,-0.007621
474730470602769571!,thoughtful-zippy-butterfly,0.390000,-0.475053,1.101194,0.229940,-0.770433,-0.169917,-0.470243,-4.209134,-1.538489,-3.550999,-1.290587,-2.031114,0.733922,-0.038133,-0.013424,0.004856,-0.007145
474730470602769571!,thoughtful-zippy-butterfly,0.400000,-0.516759,1.086574,0.194255,-0.782773,-0.189776,-0.462585,-4.142469,-1.384571,-3.587830,-1.173612,-1.944286,0.797644,-0.036670,-0.013234,0.004539,-0.006428
474730470602769571!,thoughtful-zippy-butterfly,0.410000,-0.557817,1.073481,0.158232,-0.793943,-0.208743,-0.454342,-4.077321,-1.232993,-3.618530,-1.057073,-1.852624,0.851172,-0.035036,-0.013033,0.004268,-0.005473
474730470602769571!,thoughtful-zippy-butterfly,0.420000,-0.598237,1.061891,0.121932,-0.803948,-0.226776,-0.445615,-4.013264,-1.084094,-3.642754,-0.941086,-1.756912,0.894101,-0.033228,-0.012813,0.004049,-0.004284
474730470602769571!,thoughtful-zippy-butterfly,0.430000,-0.638029,1.051775,0.085424,-0.812794,-0.243837,-0.436513,-3.949878,-0.938242,-3.660080,-0.825800,-1.657958,0.926137,-0.031242,-0.012568,0.003883,-0.002866
474730470602769571!,thoughtful-zippy-butterfly,0.440000,-0.677195,1.043100,0.048778,-0.820488,-0.259898,-0.427145,-3.886747,-0.795849,-3.670014,-0.711419,-1.556574,0.947103,-0.029069,-0.012290,0.003773,-0.001224
474730470602769571!,thoughtful-zippy-butterfly,0.450000,-0.715735,1.035831,0.012071,-0.827043,-0.274939,-0.417622,-3.823471,-0.657399,-3.671992,-0.598217,-1.453558,0.956942,-0.026705,-0.011971,0.003719,0.000635
474730470602769571!,thoughtful-zippy-butterfly,0.460000,-0.753644,1.029925,-0.024615,-0.832470,-0.288948,-0.408055,-3.759665,-0.523459,-3.665397,-0.486558,-1.349674,0.955718,-0.024141,-0.011604,0.003721,0.002704
474730470602769571!,thoughtful-zippy-butterfly,0.470000,-0.790915,1.025334,-0.061190,-0.836788,-0.301919,-0.398554,-3.694972,-0.394694,-3.649575,-0.376904,-1.245639,0.943616,-0.021373,-0.011182,0.003780,0.004975
474730470602769571!,thoughtful-zippy-butterfly,0.480000,-0.827536,1.022003,-0.097558,-0.840021,-0.313853,-0.389225,-3.629069,-0.271870,-3.623860,-0.269828,-1.142101,0.920935,-0.018395,-0.010698,0.003893,0.007436
474730470602769571!,thoughtful-zippy-butterfly,0.490000,-0.863491,1.019866,-0.133619,-0.842199,-0.324757,-0.380175,-3.561661,-0.155852,-3.587585,-0.166014,-1.039619,0.888075,-0.015208,-0.010146,0.004057,0.010074
474730470602769571!,thoughtful-zippy-butterfly,0.500000,-0.898764,1.018851,-0.169259,-0.843358,-0.334643,-0.371502,-3.492561,-0.047598,-3.540167,-0.066247,-0.938694,0.845561,-0.011817,-0.009524,0.004271,0.012871
474730470602769571!,thoughtful-zippy-butterfly,0.510000,-0.933322,1.018866,-0.204356,-0.843554,-0.343519,-0.363311,-3.421600,0.051867,-3.481069,0.028590,-0.839731,0.793986,-0.008231,-0.008830,0.004530,0.015808
474730470602769571!,thoughtful-zippy-butterfly,0.520000,-0.967126,1.019796,-0.238765,-0.842860,-0.351385,-0.355709,-3.348754,0.141468,-3.409911,0.117554,-0.743102,0.734069,-0.004471,-0.008066,0.004831,0.018860
474730470602769571!,thoughtful-zippy-butterfly,0.530000,-1.000186,1.021559,-0.272389,-0.841318,-0.358290,-0.348752,-3.273910,0.220175,-3.326410,0.199664,-0.648869,0.666615,-0.000557,-0.007231,0.005164,0.021992
474730470602769571!,thoughtful-zippy-butterfly,0.540000,-1.032536,1.024093,-0.305167,-0.838952,-0.364308,-0.342462,-3.196985,0.286959,-3.230370,0.273925,-0.556862,0.592385,0.003485,-0.006330,0.005522,0.025169
474730470602769571!,thoughtful-zippy-butterfly,0.550000,-1.064115,1.027236,-0.336930,-0.835880,-0.369423,-0.336937,-3.118254,0.340817,-3.121930,0.339382,-0.467217,0.512265,0.007606,-0.005375,0.005901,0.028358
474730470602769571!,thoughtful-zippy-butterfly,0.560000,-1.094898,1.030850,-0.367549,-0.832202,-0.373654,-0.332239,-3.037895,0.380905,-3.001359,0.395169,-0.379830,0.427176,0.011761,-0.004376,0.006293,0.031515
474730470602769571!,thoughtful-zippy-butterfly,0.570000,-1.124871,1.034794,-0.396904,-0.828016,-0.377022,-0.328412,-2.956176,0.406547,-2.869154,0.440555,-0.294502,0.338093,0.015896,-0.003347,0.006688,0.034597
474730470602769571!,thoughtful-zippy-butterfly,0.580000,-1.154020,1.038919,-0.424880,-0.823433,-0.379545,-0.325493,-2.873363,0.417272,-2.725970,0.474978,-0.210966,0.246000,0.019954,-0.002302,0.007078,0.037555
474730470602769571!,thoughtful-zippy-butterfly,0.590000,-1.182336,1.043071,-0.451369,-0.818565,-0.381239,-0.323507,-2.789769,0.412839,-2.572652,0.498089,-0.128901,0.151903,0.023877,-0.001258,0.007454,0.040344
474730470602769571!,thoughtful-zippy-butterfly,0.600000,-1.209814,1.047106,-0.476282,-0.813520,-0.382119,-0.322467,-2.705712,0.393259,-2.410176,0.509770,-0.047928,0.056794,0.027606,-0.000232,0.007805,0.042919
474730470602769571!,thoughtful-zippy-butterfly,0.610000,-1.236453,1.050875,-0.499533,-0.808412,-0.382197,-0.322375,-2.621506,0.358814,-2.239651,0.510161,0.032328,-0.038327,0.031086,0.000758,0.008122,0.045242
474730470602769571!,thoughtful-zippy-butterfly,0.620000,-1.262250,1.054228,-0.521044,-0.803355,-0.381474,-0.323230,-2.537454,0.310063,-2.062283,0.499664,0.112235,-0.132459,0.034266,0.001696,0.008399,0.047276
474730470602769571!,thoughtful-zippy-butterfly,0.630000,-1.287207,1.057023,-0.540751,-0.798457,-0.379951,-0.325019,-2.453826,0.247827,-1.879335,0.478944,0.192144,-0.224619,0.037103,0.002566,0.008625,0.048991
474730470602769571!,thoughtful-zippy-butterfly,0.640000,-1.311330,1.059125,-0.558600,-0.793818,-0.377624,-0.327719,-2.370862,0.173162,-1.692091,0.448902,0.272377,-0.313855,0.039564,0.003355,0.008795,0.050369
474730470602769571!,thoughtful-zippy-butterfly,0.650000,-1.334624,1.060414,-0.574551,-0.789529,-0.374488,-0.331299,-2.288757,0.087327,-1.501821,0.410651,0.353208,-0.399253,0.041625,0.004053,0.008903,0.051395
474730470602769571!,thoughtful-zippy-butterfly,0.660000,-1.357099,1.060780,-0.588576,-0.785669,-0.370533,-0.335717,-2.207668,-0.008249,-1.309758,0.365476,0.434852,-0.479949,0.043276,0.004651,0.008945,0.052069
474730470602769571!,thoughtful-zippy-butterfly,0.670000,-1.378765,1.060128,-0.600660,-0.782303,-0.365748,-0.340923,-2.127715,-0.112021,-1.117073,0.314798,0.517457,-0.555136,0.044515,0.005144,0.008919,0.052395
474730470602769571!,thoughtful-zippy-butterfly,0.680000,-1.399633,1.058379,-0.610797,-0.779483,-0.360121,-0.346861,-2.048985,-0.222366,-0.924864,0.260122,0.601092,-0.624071,0.045352,0.005529,0.008823,0.052389
474730470602769571!,thoughtful-zippy-butterfly,0.690000,-1.419716,1.055470,-0.618993,-0.777244,-0.353640,-0.353466,-1.971540,-0.337637,-0.734138,0.202990,0.685748,-0.686086,0.045809,0.005807,0.008659,0.052073
474730470602769571!,thoughtful-zippy-butterfly,0.700000,-1.439027,1.051352,-0.625262,-0.775609,-0.346293,-0.360668,-1.895428,-0.456201,-0.545816,0.144942,0.771332,-0.740590,0.045913,0.005980,0.008429,0.051478
474730470602769571!,thoughtful-zippy-butterfly,0.710000,-1.457578,1.045993,-0.629627,-0.774582,-0.338068,-0.368389,-1.820682,-0.576483,-0.360727,0.087467,0.857673,-0.787080,0.045698,0.006052,0.008137,0.050637
474730470602769571!,thoughtful-zippy-butterfly,0.720000,-1.475384,1.039376,-0.632117,-0.774157,-0.328955,-0.376548,-1.747334,-0.696996,-0.179612,0.031973,0.944520,-0.825138,0.045204,0.006031,0.007787,0.049590
474730470602769571!,thoughtful-zippy-butterfly,0.730000,-1.492462,1.031512,-0.632785,-0.774300,-0.318955,-0.385056,-1.675414,-0.816392,-0.003107,-0.020271,1.031568,-0.854483,0.044472,0.005921,0.007388,0.048379
474730470602769571!,thoughtful-zippy-butterfly,0.740000,-1.508826,1.022419,-0.631679,-0.774971,-0.308067,-0.393820,-1.604949,-0.933445,0.168210,-0.068122,1.118442,-0.874905,0.043545,0.005733,0.006946,0.047047
474730470602769571!,thoughtful-zippy-butterfly,0.750000,-1.524497,1.012164,-0.628884,-0.776097,-0.296311,-0.402740,-1.535970,-1.047115,0.333879,-0.110641,1.204750,-0.886381,0.042466,0.005472,0.006470,0.045637
474730470602769571!,thoughtful-zippy-butterfly,0.760000,-1.539493,1.000825,-0.624492,-0.777594,-0.283711,-0.411714,-1.468506,-1.156512,0.493500,-0.147055,1.290075,-0.888987,0.041276,0.005148,0.005967,0.044193
474730470602769571!,thoughtful-zippy-butterfly,0.770000,-1.553827,0.988447,-0.618562,-0.779399,-0.270276,-0.420655,-1.402588,-1.260856,0.646678,-0.176708,1.373950,-0.882781,0.040016,0.004770,0.005445,0.042749
474730470602769571!,thoughtful-zippy-butterfly,0.780000,-1.567516,0.975081,-0.611158,-0.781444,-0.256024,-0.429478,-1.338267,-1.359525,0.793066,-0.199099,1.455901,-0.867902,0.038722,0.004348,0.004910,0.041336
474730470602769571!,thoughtful-zippy-butterfly,0.790000,-1.580574,0.960785,-0.602348,-0.783656,-0.240974,-0.438100,-1.275605,-1.452040,0.932369,-0.213880,1.535450,-0.844566,0.037425,0.003889,0.004370,0.039984
474730470602769571!,thoughtful-zippy-butterfly,0.800000,-1.593018,0.945618,-0.592200,-0.785961,-0.225153,-0.446437,-1.214662,-1.538057,1.064333,-0.220843,1.612132,-0.813051,0.036153,0.003401,0.003830,0.038719
474730470602769571!,thoughtful-zippy-butterfly,0.810000,-1.604864,0.929646,-0.580789,-0.788280,-0.208590,-0.454412,-1.155503,-1.617350,1.188748,-0.219916,1.685500,-0.773699,0.034927,0.002889,0.003297,0.037562
474730470602769571!,thoughtful-zippy-butterfly,0.820000,-1.616130,0.912935,-0.568188,-0.790537,-0.191320,-0.461949,-1.098182,-1.689801,1.305442,-0.211140,1.755130,-0.726901,0.033767,0.002361,0.002776,0.036531
474730470602769571!,thoughtful-zippy-butterfly,0.830000,-1.626834,0.895552,-0.554474,-0.792656,-0.173382,-0.468976,-1.042750,-1.755385,1.414281,-0.194664,1.820630,-0.673090,0.032688,0.001820,0.002272,0.035638
474730470602769571!,thoughtful-zippy-butterfly,0.840000,-1.636995,0.877564,-0.539725,-0.794561,-0.154817,-0.475428,-0.989251,-1.814156,1.515167,-0.170724,1.881643,-0.612734,0.031701,0.001271,0.001788,0.034894
474730470602769571!,thoughtful-zippy-butterfly,0.850000,-1.646632,0.859037,-0.524020,-0.796180,-0.135673,-0.481241,-0.937719,-1.866231,1.608035,-0.139633,1.937852,-0.546325,0.030814,0.000718,0.001328,0.034304
474730470602769571!,thoughtful-zippy-butterfly,0.860000,-1.655764,0.840036,-0.507437,-0.797446,-0.115998,-0.486358,-0.888181,-1.911784,1.692854,-0.101765,1.988977,-0.474375,0.030032,0.000166,0.000894,0.033871
474730470602769571!,thoughtful-zippy-butterfly,0.870000,-1.664411,0.820624,-0.490056,-0.798292,-0.095843,-0.490728,-0.840657,-1.951027,1.769621,-0.057543,2.034782,-0.397407,0.029360,-0.000384,0.000489,0.033595
474730470602769571!,thoughtful-zippy-butterfly,0.880000,-1.672593,0.800863,-0.471957,-0.798660,-0.075262,-0.494303,-0.795161,-1.984207,1.838364,-0.007427,2.075070,-0.315946,0.028797,-0.000928,0.000112,0.033474
474730470602769571!,thoughtful-zippy-butterfly,0.890000,-1.680329,0.780810,-0.453218,-0.798493,-0.054310,-0.497042,-0.751700,-2.011594,1.899138,0.048096,2.109685,-0.230519,0.028342,-0.001465,-0.000234,0.033504
474730470602769571!,thoughtful-zippy-butterfly,0.900000,-1.687641,0.760520,-0.433918,-0.797740,-0.033045,-0.498907,-0.710277,-2.033474,1.952021,0.108520,2.138510,-0.141646,0.027994,-0.001991,-0.000551,0.033677
