ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
543666424199292149!,great-bipedal-bumblebee,0.000000,-0.931043,-1.496734,0.000000,-1.496734,0.000000,0.000000,0.000000,0.000000,0.148955,-0.244985
543666424199292149!,great-bipedal-bumblebee,0.010000,-0.930531,-1.490523,0.000000,-1.490523,0.102445,1.242271,0.000000,1.242271,0.131133,-0.215801
543666424199292149!,great-bipedal-bumblebee,0.020000,-0.929059,-1.472681,0.000000,-1.472681,0.191638,2.323855,0.000000,2.323855,0.115180,-0.189677
543666424199292149!,great-bipedal-bumblebee,0.030000,-0.926753,-1.444720,0.000000,-1.444720,0.268971,3.261606,0.000000,3.261606,0.100910,-0.166310
543666424199292149!,great-bipedal-bumblebee,0.040000,-0.923725,-1.407993,0.000000,-1.407993,0.335693,4.070701,0.000000,4.070701,0.088156,-0.145426
543666424199292149!,great-bipedal-bumblebee,0.050000,-0.920073,-1.363715,0.000000,-1.363715,0.392933,4.764805,0.000000,4.764805,0.076766,-0.126775
543666424199292149!,great-bipedal-bumblebee,0.060000,-0.915889,-1.312973,0.000000,-1.312973,0.441705,5.356224,0.000000,5.356224,0.066605,-0.110137
543666424199292149!,great-bipedal-bumblebee,0.070000,-0.911251,-1.256740,0.000000,-1.256740,0.482922,5.856032,0.000000,5.856032,0.057550,-0.095309
543666424199292149!,great-bipedal-bumblebee,0.080000,-0.906233,-1.195887,0.000000,-1.195887,0.517406,6.274199,0.000000,6.274199,0.049490,-0.082110
543666424199292149!,great-bipedal-bumblebee,0.090000,-0.900898,-1.131193,0.000000,-1.131193,0.545898,6.619694,0.000000,6.619694,0.042325,-0.070377
543666424199292149!,great-bipedal-bumblebee,0.100000,-0.895304,-1.063353,0.000000,-1.063353,0.569062,6.900588,0.000000,6.900588,0.035965,-0.059963
543666424199292149!,great-bipedal-bumblebee,0.110000,-0.889501,-0.992990,0.000000,-0.992990,0.587497,7.124140,0.000000,7.124140,0.030329,-0.050734
543666424199292149!,great-bipedal-bumblebee,0.120000,-0.883537,-0.920666,0.000000,-0.920666,0.601742,7.296878,0.000000,7.296878,0.025344,-0.042571
543666424199292149!,great-bipedal-bumblebee,0.130000,-0.877452,-0.846874,0.000000,-0.846874,0.612281,7.424676,0.000000,7.424676,0.020945,-0.035368
543666424199292149!,great-bipedal-bumblebee,0.140000,-0.871281,-0.772046,0.000000,-0.772046,0.619549,7.512810,0.000000,7.512810,0.017071,-0.029025
543666424199292149!,great-bipedal-bumblebee,0.150000,-0.865056,-0.696559,0.000000,-0.696559,0.623937,7.566020,0.000000,7.566020,0.013670,-0.023454
543666424199292149!,great-bipedal-bumblebee,0.160000,-0.858804,-0.620744,0.000000,-0.620744,0.625796,7.588561,0.000000,7.588561,0.010691,-0.018577
543666424199292149!,great-bipedal-bumblebee,0.170000,-0.852548,-0.544888,0.000000,-0.544888,0.625440,7.584247,0.000000,7.584247,0.008092,-0.014320
543666424199292149!,great-bipedal-bumblebee,0.180000,-0.846310,-0.469243,0.000000,-0.469243,0.623152,7.556497,0.000000,7.556497,0.005832,-0.010620
543666424199292149!,great-bipedal-bumblebee,0.190000,-0.840107,-0.394025,0.000000,-0.394025,0.619183,7.508371,0.000000,7.508371,0.003875,-0.007416
543666424199292149!,great-bipedal-bumblebee,0.200000,-0.833955,-0.319420,0.000000,-0.319420,0.613760,7.442608,0.000000,7.442608,0.002191,-0.004658
543666424199292149!,great-bipedal-bumblebee,0.210000,-0.827866,-0.245587,0.000000,-0.245587,0.607084,7.361655,0.000000,7.361655,0.000748,-0.002296
