ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
159191340477788388!,thoughtful-steel-butterfly,0.000000,0.183606,-2.465918,0.090782,-0.468073,-0.386076,-0.317719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133056,-0.107104,-0.056901
159191340477788388!,thoughtful-steel-butterfly,0.010000,0.183157,-2.463219,0.090376,-0.465372,-0.386982,-0.316615,-0.089839,0.538659,-0.081235,0.539059,-0.180479,0.220590,0.118974,-0.098275,-0.058198
159191340477788388!,thoughtful-steel-butterfly,0.020000,0.181991,-2.455240,0.089172,-0.457395,-0.389630,-0.313351,-0.143364,1.056409,-0.159826,1.055644,-0.347440,0.432017,0.111851,-0.093169,-0.058755
159191340477788388!,thoughtful-steel-butterfly,0.030000,0.180371,-2.442164,0.087180,-0.444337,-0.393873,-0.308000,-0.181089,1.558527,-0.239060,1.555823,-0.499108,0.638263,0.107963,-0.089737,-0.059261
159191340477788388!,thoughtful-steel-butterfly,0.040000,0.178408,-2.424124,0.084382,-0.426336,-0.399550,-0.300599,-0.212106,2.048891,-0.321384,2.043748,-0.633587,0.842153,0.105498,-0.086975,-0.059934
159191340477788388!,thoughtful-steel-butterfly,0.050000,0.176152,-2.401224,0.080736,-0.403501,-0.406480,-0.291160,-0.240265,2.529828,-0.408566,2.521789,-0.748947,1.045584,0.103514,-0.084352,-0.060781
159191340477788388!,thoughtful-steel-butterfly,0.060000,0.173621,-2.373545,0.076187,-0.375920,-0.414463,-0.279679,-0.266985,3.002052,-0.501766,2.990601,-0.843257,1.249645,0.101469,-0.081561,-0.061717
159191340477788388!,thoughtful-steel-butterfly,0.070000,0.170830,-2.341180,0.070671,-0.343689,-0.423280,-0.266147,-0.292453,3.464680,-0.601532,3.449182,-0.914642,1.454646,0.099031,-0.078412,-0.062612
159191340477788388!,thoughtful-steel-butterfly,0.080000,0.167793,-2.304233,0.064122,-0.306922,-0.432691,-0.250557,-0.316281,3.915383,-0.707816,3.895060,-0.961369,1.660205,0.095982,-0.074787,-0.063323
159191340477788388!,thoughtful-steel-butterfly,0.090000,0.164530,-2.262843,0.056478,-0.265764,-0.442441,-0.232907,-0.337795,4.350590,-0.819969,4.324502,-0.981923,1.865308,0.092185,-0.070623,-0.063709
159191340477788388!,thoughtful-steel-butterfly,0.100000,0.161070,-2.217186,0.047686,-0.220403,-0.452263,-0.213210,-0.356202,4.765740,-0.936764,4.732774,-0.975098,2.068388,0.087579,-0.065908,-0.063644
159191340477788388!,thoughtful-steel-butterfly,0.110000,0.157448,-2.167489,0.037707,-0.171077,-0.461876,-0.191495,-0.370691,5.155593,-1.056436,5.114463,-0.940076,2.267418,0.082177,-0.060679,-0.063031
