ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1986773399713427512!,great-wine-beetle,0.000000,-1.831912,-1.674022,-1.484541,-0.214798,0.000000,0.000000,0.000000,0.000000,-0.205166,-0.181261,0.012874,0.159616
1986773399713427512!,great-wine-beetle,0.010000,-1.824498,-1.674482,-1.484733,-0.213469,1.479378,-0.090435,-0.037723,0.262374,-0.085480,-0.000212,0.102464,0.067594
1986773399713427512!,great-wine-beetle,0.020000,-1.807047,-1.672216,-1.485641,-0.207054,2.009826,0.546011,-0.141882,1.018021,-0.087907,-0.007013,0.096612,0.069414
1986773399713427512!,great-wine-beetle,0.030000,-1.784271,-1.663745,-1.487480,-0.193400,2.546243,1.151140,-0.222329,1.709980,-0.088902,-0.010506,0.093304,0.070150
1986773399713427512!,great-wine-beetle,0.040000,-1.756132,-1.649242,-1.489985,-0.173042,3.079503,1.749678,-0.273407,2.354180,-0.089964,-0.013582,0.090613,0.070945
1986773399713427512!,great-wine-beetle,0.050000,-1.722648,-1.628727,-1.492835,-0.146436,3.610920,2.349291,-0.289771,2.954050,-0.090721,-0.016171,0.088185,0.071506
1986773399713427512!,great-wine-beetle,0.060000,-1.683842,-1.602167,-1.495660,-0.114018,4.138227,2.953076,-0.267591,3.510205,-0.090808,-0.018175,0.085705,0.071546
1986773399713427512!,great-wine-beetle,0.070000,-1.639779,-1.569518,-1.498062,-0.076227,4.655955,3.559779,-0.204608,4.021058,-0.089872,-0.019478,0.082901,0.070787
1986773399713427512!,great-wine-beetle,0.080000,-1.590595,-1.530772,-1.499625,-0.033533,5.155939,4.164115,-0.100253,4.483472,-0.087600,-0.019963,0.079546,0.068984
1986773399713427512!,great-wine-beetle,0.090000,-1.536522,-1.485992,-1.499939,0.013562,5.628056,4.757243,0.044246,4.893467,-0.083752,-0.019530,0.075478,0.065947
1986773399713427512!,great-wine-beetle,0.100000,-1.477904,-1.435348,-1.498612,0.064509,6.061203,5.327535,0.225862,5.246969,-0.078197,-0.018128,0.070610,0.061575
1986773399713427512!,great-wine-beetle,0.110000,-1.415204,-1.379140,-1.495294,0.118720,6.444462,5.861634,0.439899,5.540569,-0.070953,-0.015763,0.064953,0.055880
1986773399713427512!,great-wine-beetle,0.120000,-1.348994,-1.317812,-1.489689,0.175575,6.768319,6.345771,0.680313,5.772208,-0.062199,-0.012518,0.058616,0.049005
1986773399713427512!,great-wine-beetle,0.130000,-1.279949,-1.251978,-1.481571,0.234409,7.025984,6.767223,0.940075,5.941695,-0.052262,-0.008532,0.051811,0.041205
1986773399713427512!,great-wine-beetle,0.140000,-1.208773,-1.182341,-1.470786,0.294598,7.213555,7.115561,1.211989,6.050868,-0.041616,-0.004042,0.044806,0.032851
1986773399713427512!,great-wine-beetle,0.150000,-1.136192,-1.109686,-1.457252,0.355552,7.330868,7.383617,1.489204,6.103603,-0.030796,0.000693,0.037907,0.024363
1986773399713427512!,great-wine-beetle,0.160000,-1.062908,-1.034851,-1.440950,0.416729,7.381434,7.568119,1.765767,6.105604,-0.020334,0.005412,0.031417,0.016158
1986773399713427512!,great-wine-beetle,0.170000,-0.989570,-0.958684,-1.421915,0.477658,7.371937,7.669763,2.037034,6.063935,-0.010695,0.009886,0.025600,0.008601
1986773399713427512!,great-wine-beetle,0.180000,-0.916743,-0.882002,-1.400219,0.537946,7.311428,7.692786,2.299902,5.986416,-0.002227,0.013935,0.020644,0.001963
1986773399713427512!,great-wine-beetle,0.190000,-0.844880,-0.805560,-1.375957,0.597279,7.210324,7.644147,2.552813,5.880939,0.004860,0.017446,0.016654,-0.003590
1986773399713427512!,great-wine-beetle,0.200000,-0.774252,-0.729998,-1.349228,0.655427,7.079131,7.532430,2.795486,5.754642,0.010491,0.020363,0.013647,-0.008001
1986773399713427512!,great-wine-beetle,0.210000,-0.705079,-0.655878,-1.320125,0.712229,6.928291,7.367055,3.028865,5.614033,0.014712,0.022687,0.011570,-0.011305
1986773399713427512!,great-wine-beetle,0.220000,-0.637489,-0.583672,-1.288727,0.767582,6.767331,7.157336,3.254669,5.464405,0.017654,0.024457,0.010315,-0.013607
1986773399713427512!,great-wine-beetle,0.230000,-0.571521,-0.513764,-1.255095,0.821424,6.604445,6.911813,3.475009,5.309642,0.019502,0.025731,0.009738,-0.015049
1986773399713427512!,great-wine-beetle,0.240000,-0.507148,-0.446463,-1.219267,0.873721,6.446301,6.637862,3.692031,5.152183,0.020456,0.026572,0.009675,-0.015792
1986773399713427512!,great-wine-beetle,0.250000,-0.444282,-0.382013,-1.181263,0.924455,6.298009,6.341529,3.907588,4.993090,0.020714,0.027033,0.009959,-0.015989
1986773399713427512!,great-wine-beetle,0.260000,-0.382800,-0.320607,-1.141089,0.973610,6.163184,6.027563,4.122967,4.832190,0.020451,0.027149,0.010426,-0.015779
1986773399713427512!,great-wine-beetle,0.270000,-0.322550,-0.262400,-1.098742,1.021159,6.044072,5.699582,4.338658,4.668287,0.019811,0.026938,0.010922,-0.015276
1986773399713427512!,great-wine-beetle,0.280000,-0.263365,-0.207517,-1.054223,1.067058,5.941693,5.360333,4.554179,4.499398,0.018908,0.026394,0.011306,-0.014570
1986773399713427512!,great-wine-beetle,0.290000,-0.205077,-0.156059,-1.007545,1.111240,5.855991,5.011989,4.767942,4.323024,0.017821,0.025492,0.011450,-0.013723
