ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
364176368075238296!,talented-zippy-butterfly,0.000000,-2.081594,-0.077920,-1.601896,-0.955354,-0.985847,-0.167646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.268544,-0.021425,0.260531,0.747072
364176368075238296!,talented-zippy-butterfly,0.010000,-2.072359,-0.082215,-1.596675,-0.961831,-0.985369,-0.170437,1.845625,-0.858872,1.045436,-1.291603,0.096639,-0.558712,0.170749,-0.023627,0.208660,0.562858
364176368075238296!,talented-zippy-butterfly,0.020000,-2.046323,-0.093940,-1.582004,-0.979608,-0.984011,-0.178106,3.361964,-1.484281,1.891914,-2.254969,0.176496,-0.975113,0.092276,-0.025433,0.168348,0.417184
364176368075238296!,talented-zippy-butterfly,0.030000,-2.006341,-0.111015,-1.559577,-1.005667,-0.981900,-0.189402,4.632245,-1.925409,2.594452,-2.943024,0.247271,-1.281904,0.031043,-0.025982,0.135368,0.299392
364176368075238296!,talented-zippy-butterfly,0.040000,-1.954624,-0.131791,-1.530673,-1.037476,-0.979107,-0.203344,5.699554,-2.223042,3.182633,-3.401215,0.312177,-1.503142,-0.015560,-0.025078,0.107241,0.202327
364176368075238296!,talented-zippy-butterfly,0.050000,-1.893096,-0.154996,-1.496355,-1.072926,-0.975688,-0.219166,6.585026,-2.409953,3.671716,-3.669124,0.372185,-1.656898,-0.050027,-0.022858,0.082612,0.121399
364176368075238296!,talented-zippy-butterfly,0.060000,-1.823527,-0.179646,-1.457579,-1.110281,-0.971690,-0.236261,7.300031,-2.511881,4.069916,-3.782042,0.427196,-1.756968,-0.074539,-0.019621,0.060848,0.053827
364176368075238296!,talented-zippy-butterfly,0.070000,-1.747627,-0.204982,-1.415250,-1.148129,-0.967168,-0.254136,7.853371,-2.549059,4.382899,-3.772098,0.476723,-1.814268,-0.090968,-0.015731,0.041750,-0.002016
364176368075238296!,talented-zippy-butterfly,0.080000,-1.666993,-0.230433,-1.370208,-1.185377,-0.962182,-0.272407,8.255211,-2.537629,4.616416,-3.668521,0.520333,-1.837893,-0.100945,-0.011560,0.025329,-0.047152
364176368075238296!,talented-zippy-butterfly,0.090000,-1.583078,-0.255579,-1.323215,-1.221225,-0.956791,-0.290777,8.518870,-2.490636,4.777526,-3.497460,0.557886,-1.835705,-0.105902,-0.007438,0.011637,-0.082404
364176368075238296!,talented-zippy-butterfly,0.100000,-1.497170,-0.280123,-1.274946,-1.255118,-0.951054,-0.309024,8.660966,-2.418660,4.874826,-3.281606,0.589607,-1.814576,-0.107085,-0.003623,0.000655,-0.108648
364176368075238296!,talented-zippy-butterfly,0.110000,-1.410375,-0.303860,-1.225985,-1.286713,-0.945027,-0.326993,8.700444,-2.330238,4.918029,-3.039848,0.616061,-1.780447,-0.105558,-0.000285,-0.007755,-0.126919
364176368075238296!,talented-zippy-butterfly,0.120000,-1.323608,-0.326665,-1.176814,-1.315833,-0.938756,-0.344581,8.657076,-2.232162,4.917232,-2.787160,0.638071,-1.738322,-0.102197,0.002489,-0.013844,-0.138401
364176368075238296!,talented-zippy-butterfly,0.130000,-1.237590,-0.348469,-1.127821,-1.342426,-0.932283,-0.361730,8.549964,-2.129706,4.882157,-2.534765,0.656599,-1.692246,-0.097698,0.004686,-0.017947,-0.144353
364176368075238296!,talented-zippy-butterfly,0.140000,-1.152867,-0.369248,-1.079302,-1.366538,-0.925636,-0.378415,8.396358,-2.026845,4.821564,-2.290540,0.672638,-1.645328,-0.092593,0.006341,-0.020439,-0.146018
364176368075238296!,talented-zippy-butterfly,0.150000,-1.069831,-0.389012,-1.031476,-1.388276,-0.918836,-0.394640,8.210940,-1.926462,4.742886,-2.059578,0.687119,-1.599811,-0.087270,0.007521,-0.021686,-0.144533
364176368075238296!,talented-zippy-butterfly,0.160000,-0.988742,-0.407795,-0.984494,-1.407786,-0.911894,-0.410425,8.005567,-1.830550,4.652107,-1.844795,0.700853,-1.557176,-0.081997,0.008307,-0.022024,-0.140879
364176368075238296!,talented-zippy-butterfly,0.170000,-0.909762,-0.425649,-0.938456,-1.425238,-0.904816,-0.425804,7.789432,-1.740403,4.553831,-1.647522,0.714504,-1.518292,-0.076955,0.008779,-0.021734,-0.135860
