ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
21818006679598106!,lush-impartial-bumblebee,0.000000,-1.422876,2.541181,0.000000,2.541181,0.000000,0.000000,0.000000,0.000000,0.059510,0.086561,-0.192445
21818006679598106!,lush-impartial-bumblebee,0.010000,-1.417773,2.534325,0.000000,2.534325,1.020534,-1.371102,0.000000,-1.371102,0.051364,0.074149,-0.165995
21818006679598106!,lush-impartial-bumblebee,0.020000,-1.403116,2.514634,0.000000,2.514634,1.909063,-2.564854,0.000000,-2.564854,0.044072,0.063039,-0.142320
21818006679598106!,lush-impartial-bumblebee,0.030000,-1.380146,2.483772,0.000000,2.483772,2.679432,-3.599856,0.000000,-3.599856,0.037550,0.053101,-0.121143
21818006679598106!,lush-impartial-bumblebee,0.040000,-1.349975,2.443237,0.000000,2.443237,3.344108,-4.492859,0.000000,-4.492859,0.031720,0.044219,-0.102215
21818006679598106!,lush-impartial-bumblebee,0.050000,-1.313600,2.394367,0.000000,2.394367,3.914320,-5.258947,0.000000,-5.258947,0.026514,0.036287,-0.085312
21818006679598106!,lush-impartial-bumblebee,0.060000,-1.271915,2.338362,0.000000,2.338362,4.400174,-5.911699,0.000000,-5.911699,0.021870,0.029211,-0.070233
21818006679598106!,lush-impartial-bumblebee,0.070000,-1.225719,2.276298,0.000000,2.276298,4.810770,-6.463341,0.000000,-6.463341,0.017731,0.022905,-0.056795
21818006679598106!,lush-impartial-bumblebee,0.080000,-1.175748,2.209161,0.000000,2.209161,5.154297,-6.924874,0.000000,-6.924874,0.014048,0.017292,-0.044834
21818006679598106!,lush-impartial-bumblebee,0.090000,-1.122664,2.137842,0.000000,2.137842,5.438130,-7.306208,0.000000,-7.306208,0.010774,0.012304,-0.034204
21818006679598106!,lush-impartial-bumblebee,0.100000,-1.067038,2.063108,0.000000,2.063108,5.668912,-7.616266,0.000000,-7.616266,0.007869,0.007878,-0.024771
21818006679598106!,lush-impartial-bumblebee,0.110000,-1.009370,1.985630,0.000000,1.985630,5.852616,-7.863076,0.000000,-7.863076,0.005295,0.003956,-0.016415
21818006679598106!,lush-impartial-bumblebee,0.120000,-0.950098,1.905997,0.000000,1.905997,5.994613,-8.053852,0.000000,-8.053852,0.003019,0.000488,-0.009024
21818006679598106!,lush-impartial-bumblebee,0.130000,-0.889608,1.824727,0.000000,1.824727,6.099724,-8.195070,0.000000,-8.195070,0.001009,-0.002574,-0.002500
21818006679598106!,lush-impartial-bumblebee,0.140000,-0.828240,1.742279,0.000000,1.742279,6.172277,-8.292545,0.000000,-8.292545,-0.000760,-0.005270,0.003246
21818006679598106!,lush-impartial-bumblebee,0.150000,-0.766296,1.659056,0.000000,1.659056,6.216153,-8.351494,0.000000,-8.351494,-0.002315,-0.007639,0.008294
21818006679598106!,lush-impartial-bumblebee,0.160000,-0.704040,1.575415,0.000000,1.575415,6.234835,-8.376593,0.000000,-8.376593,-0.003677,-0.009714,0.012717
21818006679598106!,lush-impartial-bumblebee,0.170000,-0.641709,1.491672,0.000000,1.491672,6.231443,-8.372036,0.000000,-8.372036,-0.004867,-0.011527,0.016579
21818006679598106!,lush-impartial-bumblebee,0.180000,-0.579508,1.408104,0.000000,1.408104,6.208774,-8.341579,0.000000,-8.341579,-0.005902,-0.013104,0.019940
21818006679598106!,lush-impartial-bumblebee,0.190000,-0.517619,1.324954,0.000000,1.324954,6.169331,-8.288588,0.000000,-8.288588,-0.006799,-0.014471,0.022852
21818006679598106!,lush-impartial-bumblebee,0.200000,-0.456199,1.242437,0.000000,1.242437,6.115357,-8.216072,0.000000,-8.216072,-0.007572,-0.015648,0.025362
21818006679598106!,lush-impartial-bumblebee,0.210000,-0.395387,1.160735,0.000000,1.160735,6.048856,-8.126728,0.000000,-8.126728,-0.008234,-0.016658,0.027512
21818006679598106!,lush-impartial-bumblebee,0.220000,-0.335302,1.080009,0.000000,1.080009,5.971622,-8.022962,0.000000,-8.022962,-0.008798,-0.017516,0.029342
21818006679598106!,lush-impartial-bumblebee,0.230000,-0.276046,1.000398,0.000000,1.000398,5.885255,-7.906926,0.000000,-7.906926,-0.009273,-0.018241,0.030886
21818006679598106!,lush-impartial-bumblebee,0.240000,-0.217706,0.922017,0.000000,0.922017,5.791184,-7.780541,0.000000,-7.780541,-0.009670,-0.018845,0.032174
21818006679598106!,lush-impartial-bumblebee,0.250000,-0.160356,0.844967,0.000000,0.844967,5.690684,-7.645518,0.000000,-7.645518,-0.009996,-0.019343,0.033235
21818006679598106!,lush-impartial-bumblebee,0.260000,-0.104058,0.769330,0.000000,0.769330,5.584889,-7.503380,0.000000,-7.503380,-0.010261,-0.019746,0.034094
21818006679598106!,lush-impartial-bumblebee,0.270000,-0.048864,0.695176,0.000000,0.695176,5.474808,-7.355485,0.000000,-7.355485,-0.010470,-0.020065,0.034773
21818006679598106!,lush-impartial-bumblebee,0.280000,0.005185,0.622559,0.000000,0.622559,5.361338,-7.203037,0.000000,-7.203037,-0.010630,-0.020309,0.035292
21818006679598106!,lush-impartial-bumblebee,0.290000,0.058057,0.551525,0.000000,0.551525,5.245274,-7.047103,0.000000,-7.047103,-0.010747,-0.020486,0.035671
21818006679598106!,lush-impartial-bumblebee,0.300000,0.109726,0.482108,0.000000,0.482108,5.127319,-6.888629,0.000000,-6.888629,-0.010825,-0.020606,0.035925
21818006679598106!,lush-impartial-bumblebee,0.310000,0.160173,0.414331,0.000000,0.414331,5.008097,-6.728452,0.000000,-6.728452,-0.010869,-0.020673,0.036070
21818006679598106!,lush-impartial-bumblebee,0.320000,0.209386,0.348212,0.000000,0.348212,4.888154,-6.567307,0.000000,-6.567307,-0.010884,-0.020696,0.036117
21818006679598106!,lush-impartial-bumblebee,0.330000,0.257367,0.283750,0.000000,0.283750,4.767973,-6.405842,0.000000,-6.405842,-0.010873,-0.020678,0.036081
21818006679598106!,lush-impartial-bumblebee,0.340000,0.304146,0.220901,0.000000,0.220901,4.647975,-6.244623,0.000000,-6.244623,-0.010840,-0.020628,0.035973
21818006679598106!,lush-impartial-bumblebee,0.350000,0.349730,0.159659,0.000000,0.159659,4.528516,-6.084128,0.000000,-6.084128,-0.010787,-0.020548,0.035803
21818006679598106!,lush-impartial-bumblebee,0.360000,0.394129,0.100008,0.000000,0.100008,4.409905,-5.924772,0.000000,-5.924772,-0.010719,-0.020443,0.035579
