ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
623851876671317584!,thoughtful-ruddy-butterfly,0.000000,-2.004839,1.967921,-0.338933,0.861234,0.006722,0.499955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049004,0.085346,0.048842
623851876671317584!,thoughtful-ruddy-butterfly,0.010000,-2.002339,1.968992,-0.336941,0.861540,0.008368,0.499930,0.499294,0.213783,0.397522,0.060738,0.328165,-0.005493,0.040381,0.079773,0.018428
623851876671317584!,thoughtful-ruddy-butterfly,0.020000,-1.995615,1.971159,-0.331104,0.862374,0.013219,0.499825,0.844953,0.218846,0.768766,0.104473,0.640915,-0.016950,0.036079,0.077204,0.004285
623851876671317584!,thoughtful-ruddy-butterfly,0.030000,-1.985788,1.972876,-0.321628,0.863564,0.021148,0.499553,1.120061,0.123146,1.125424,0.131192,0.943681,-0.039949,0.033685,0.076081,-0.002727
623851876671317584!,thoughtful-ruddy-butterfly,0.040000,-1.973378,1.973360,-0.308633,0.864927,0.032066,0.498971,1.362472,-0.027712,1.473102,0.138441,1.238880,-0.079615,0.032134,0.075675,-0.006531
623851876671317584!,thoughtful-ruddy-butterfly,0.050000,-1.958614,1.972161,-0.292191,0.866253,0.045903,0.497888,1.590329,-0.214623,1.814245,0.122783,1.527074,-0.140790,0.030941,0.075616,-0.008808
623851876671317584!,thoughtful-ruddy-butterfly,0.060000,-1.941592,1.968956,-0.272359,0.867293,0.062590,0.496067,1.812557,-0.429760,2.149247,0.080392,1.807404,-0.228046,0.029875,0.075685,-0.010242
623851876671317584!,thoughtful-ruddy-butterfly,0.070000,-1.922345,1.963469,-0.249198,0.867760,0.082045,0.493223,2.033560,-0.669564,2.476917,0.007441,2.077712,-0.345617,0.028816,0.075723,-0.011086
623851876671317584!,thoughtful-ruddy-butterfly,0.080000,-1.900870,1.955468,-0.222790,0.867328,0.104153,0.489032,2.255274,-0.931442,2.794698,-0.099567,2.334590,-0.497215,0.027688,0.075593,-0.011409
623851876671317584!,thoughtful-ruddy-butterfly,0.090000,-1.877164,1.944748,-0.193261,0.865642,0.128750,0.483139,2.477769,-1.212492,3.098704,-0.243547,2.573397,-0.685778,0.026447,0.075168,-0.011192
