ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
689207025273429061!,talented-zippy-butterfly,0.000000,-0.622496,-2.082305,-0.326827,-1.127014,-0.941158,-0.337966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.730859,0.196487,0.161718,-0.935555
689207025273429061!,talented-zippy-butterfly,0.010000,-0.617469,-2.074164,-0.323204,-1.118440,-0.942756,-0.333484,1.003185,1.627916,0.722409,1.714366,-0.316398,0.894455,-0.638365,0.165163,0.137868,-0.809586
689207025273429061!,talented-zippy-butterfly,0.020000,-0.603361,-2.050921,-0.313035,-1.093993,-0.947160,-0.320763,1.814211,3.021320,1.307380,3.175089,-0.557367,1.645813,-0.571080,0.140721,0.119511,-0.716234
689207025273429061!,talented-zippy-butterfly,0.030000,-0.581924,-2.014587,-0.297597,-1.055860,-0.953594,-0.301096,2.465875,4.245375,1.773767,4.450631,-0.720718,2.282569,-0.513317,0.120580,0.104089,-0.637242
689207025273429061!,talented-zippy-butterfly,0.040000,-0.554617,-1.966669,-0.277999,-1.005689,-0.961289,-0.275542,2.983354,5.328828,2.135633,5.572843,-0.807827,2.818282,-0.456484,0.102978,0.089998,-0.562239
689207025273429061!,talented-zippy-butterfly,0.050000,-0.522687,-1.908534,-0.255237,-0.944962,-0.969501,-0.245086,3.385506,6.278423,2.403167,6.551081,-0.823602,3.257975,-0.396616,0.086794,0.076323,-0.486102
689207025273429061!,talented-zippy-butterfly,0.060000,-0.487223,-1.841553,-0.230222,-0.875142,-0.977553,-0.210690,3.686695,7.090779,2.584294,7.383944,-0.776702,3.603723,-0.332889,0.071451,0.062692,-0.407362
689207025273429061!,talented-zippy-butterfly,0.070000,-0.449185,-1.767152,-0.203791,-0.797728,-0.984870,-0.173295,3.898688,7.759822,2.686103,8.066768,-0.678799,3.857741,-0.266673,0.056818,0.049166,-0.327157
689207025273429061!,talented-zippy-butterfly,0.080000,-0.409416,-1.686807,-0.176709,-0.714260,-0.991007,-0.133813,4.032269,8.281997,2.716039,8.596940,-0.543397,4.024341,-0.200661,0.043085,0.036098,-0.248252
689207025273429061!,talented-zippy-butterfly,0.090000,-0.368655,-1.602005,-0.149659,-0.626280,-0.995657,-0.093095,4.098261,8.659298,2.682572,8.977041,-0.384360,4.110774,-0.138020,0.030602,0.023971,-0.174041
689207025273429061!,talented-zippy-butterfly,0.100000,-0.327524,-1.514176,-0.123233,-0.535266,-0.998652,-0.051901,4.107903,8.900264,2.595305,9.215932,-0.214493,4.127119,-0.081627,0.019732,0.013247,-0.107662
689207025273429061!,talented-zippy-butterfly,0.110000,-0.286534,-1.424627,-0.097921,-0.442576,-0.999941,-0.010881,4.072690,9.019286,2.464620,9.328132,-0.044455,4.085463,-0.033526,0.010734,0.004251,-0.051351
689207025273429061!,talented-zippy-butterfly,0.120000,-0.246075,-1.334496,-0.074106,-0.349394,-0.999566,0.029451,4.003882,9.034791,2.301058,9.332053,0.117816,3.998727,0.005303,0.003697,-0.002887,-0.006155
689207025273429061!,talented-zippy-butterfly,0.130000,-0.206430,-1.244719,-0.052065,-0.256705,-0.997637,0.068707,3.911917,8.967004,2.114649,9.247806,0.267178,3.879479,0.034894,-0.001454,-0.008222,0.028034
689207025273429061!,talented-zippy-butterfly,0.140000,-0.167780,-1.156024,-0.031977,-0.165288,-0.994299,0.106624,3.805920,8.835857,1.914376,9.095137,0.400953,3.738991,0.056056,-0.004930,-0.011949,0.052206
689207025273429061!,talented-zippy-butterfly,0.150000,-0.130224,-1.068945,-0.013941,-0.075729,-0.989716,0.143044,3.693413,8.659444,1.707844,8.891910,0.518385,3.586677,0.070052,-0.007018,-0.014346,0.067880
689207025273429061!,talented-zippy-butterfly,0.160000,-0.093791,-0.983850,0.002018,0.011550,-0.984050,0.177893,3.580229,8.453116,1.501185,8.653227,0.620041,3.429881,0.078313,-0.008030,-0.015709,0.076771
689207025273429061!,talented-zippy-butterfly,0.170000,-0.058463,-0.900966,0.015926,0.096263,-0.977452,0.211158,3.470605,8.229170,1.299126,8.391151,0.707268,3.273954,0.082218,-0.008263,-0.016319,0.080538
689207025273429061!,talented-zippy-butterfly,0.180000,-0.024185,-0.820415,0.027850,0.178230,-0.970059,0.242871,3.367373,7.996972,1.105160,8.114845,0.781774,3.122505,0.082975,-0.007975,-0.016412,0.080643
689207025273429061!,talented-zippy-butterfly,0.190000,0.009118,-0.742232,0.037889,0.257354,-0.961987,0.273096,3.272195,7.763296,0.921740,7.830949,0.845332,2.977702,0.081565,-0.007373,-0.016171,0.078282
689207025273429061!,talented-zippy-butterfly,0.200000,0.041532,-0.666400,0.046161,0.333589,-0.953337,0.301908,3.185811,7.532833,0.750504,7.544106,0.899591,2.840645,0.078743,-0.006617,-0.015730,0.074382
689207025273429061!,talented-zippy-butterfly,0.210000,0.073135,-0.592814,0.052800,0.406980,-0.944187,0.329410,3.108243,7.308534,0.592343,7.257364,0.946022,2.711576,0.075067,-0.005818,-0.015183,0.069636
689207025273429061!,talented-zippy-butterfly,0.220000,0.104010,-0.521403,0.057940,0.477535,-0.934608,0.355681,3.039025,7.092284,0.447774,6.972778,0.985802,2.590351,0.070933,-0.005053,-0.014587,0.064534
689207025273429061!,talented-zippy-butterfly,0.230000,0.134238,-0.452086,0.061718,0.545281,-0.924661,0.380792,2.977331,6.885081,0.316939,6.691642,1.019859,2.476478,0.066607,-0.004370,-0.013976,0.059410
689207025273429061!,talented-zippy-butterfly,0.240000,0.163885,-0.384775,0.064270,0.610251,-0.914400,0.404812,2.922097,6.687303,0.199685,6.414755,1.048897,2.369273,0.062265,-0.003793,-0.013365,0.054479
689207025273429061!,talented-zippy-butterfly,0.250000,0.193007,-0.319373,0.065729,0.672494,-0.903872,0.427803,2.872132,6.498897,0.095618,6.142611,1.073432,2.267969,0.058019,-0.003329,-0.012762,0.049867
689207025273429061!,talented-zippy-butterfly,0.260000,0.221648,-0.255789,0.066224,0.732058,-0.893120,0.449819,2.826203,6.319544,0.004187,5.875539,1.093828,2.171807,0.053934,-0.002975,-0.012168,0.045637
689207025273429061!,talented-zippy-butterfly,0.270000,0.249841,-0.193939,0.065876,0.788994,-0.882184,0.470904,2.783108,6.148755,-0.075284,5.613782,1.110331,2.080077,0.050042,-0.002722,-0.011582,0.041806
689207025273429061!,talented-zippy-butterfly,0.280000,0.277605,-0.133741,0.064801,0.843354,-0.871103,0.491099,2.741731,5.985939,-0.143546,5.357547,1.123114,1.992160,0.046357,-0.002553,-0.011003,0.038358
689207025273429061!,talented-zippy-butterfly,0.290000,0.304951,-0.075120,0.063104,0.895195,-0.859914,0.510439,2.701088,5.830464,-0.201390,5.107034,1.132303,1.907541,0.042875,-0.002453,-0.010433,0.035256
689207025273429061!,talented-zippy-butterfly,0.300000,0.331882,-0.018008,0.060886,0.944573,-0.848652,0.528952,2.660354,5.681683,-0.249608,4.862442,1.138003,1.825814,0.039586,-0.002404,-0.009874,0.032450
689207025273429061!,talented-zippy-butterfly,0.310000,0.358391,0.037658,0.058238,0.991550,-0.837350,0.546666,2.618883,5.538965,-0.288971,4.623975,1.140324,1.746680,0.036473,-0.002392,-0.009330,0.029885
689207025273429061!,talented-zippy-butterfly,0.320000,0.384470,0.091935,0.055243,1.036186,-0.826044,0.563606,2.576209,5.401709,-0.320200,4.391836,1.139390,1.669936,0.033515,-0.002403,-0.008806,0.027504
689207025273429061!,talented-zippy-butterfly,0.330000,0.410103,0.144874,0.051980,1.078548,-0.814764,0.579793,2.532044,5.269352,-0.343956,4.166222,1.135348,1.595466,0.030692,-0.002426,-0.008307,0.025253
689207025273429061!,talented-zippy-butterfly,0.340000,0.435277,0.196520,0.048518,1.118701,-0.803539,0.595252,2.486259,5.141378,-0.360833,3.947317,1.128379,1.523216,0.027983,-0.002452,-0.007840,0.023085
689207025273429061!,talented-zippy-butterfly,0.350000,0.459975,0.246915,0.044923,1.156713,-0.792399,0.610003,2.438865,5.017312,-0.371352,3.735283,1.118689,1.453186,0.025369,-0.002476,-0.007407,0.020961
689207025273429061!,talented-zippy-butterfly,0.360000,0.484184,0.296095,0.041257,1.192653,-0.781369,0.624070,2.389989,4.896726,-0.375966,3.530260,1.106513,1.385413,0.022834,-0.002494,-0.007014,0.018849
689207025273429061!,talented-zippy-butterfly,0.370000,0.507889,0.344094,0.037576,1.226593,-0.770471,0.637475,2.339851,4.779231,-0.375068,3.332361,1.092107,1.319952,0.020364,-0.002504,-0.006661,0.016729
689207025273429061!,talented-zippy-butterfly,0.380000,0.531082,0.390938,0.033933,1.258604,-0.759727,0.650243,2.288734,4.664475,-0.369002,3.141666,1.075743,1.256870,0.017949,-0.002505,-0.006350,0.014586
689207025273429061!,talented-zippy-butterfly,0.390000,0.553754,0.436655,0.030379,1.288758,-0.749153,0.662396,2.236963,4.552139,-0.358073,2.958227,1.057703,1.196234,0.015583,-0.002499,-0.006080,0.012416
689207025273429061!,talented-zippy-butterfly,0.400000,0.575903,0.481266,0.026961,1.317127,-0.738766,0.673962,2.184889,4.441935,-0.342558,2.782062,1.038269,1.138103,0.013260,-0.002485,-0.005848,0.010219
689207025273429061!,talented-zippy-butterfly,0.410000,0.597528,0.524791,0.023723,1.343783,-0.728578,0.684963,2.132865,4.333602,-0.322719,2.613162,1.017722,1.082524,0.010981,-0.002465,-0.005651,0.008001
689207025273429061!,talented-zippy-butterfly,0.420000,0.618632,0.567246,0.020707,1.368798,-0.718597,0.695427,2.081238,4.226904,-0.298810,2.451485,0.996333,1.029529,0.008747,-0.002440,-0.005486,0.005772
689207025273429061!,talented-zippy-butterfly,0.430000,0.639222,0.608646,0.017953,1.392243,-0.708831,0.705378,2.030335,4.121631,-0.271091,2.296965,0.974361,0.979131,0.006561,-0.002410,-0.005347,0.003545
689207025273429061!,talented-zippy-butterfly,0.440000,0.659306,0.649014,0.015495,1.414199,-0.699282,0.714846,1.980458,4.017599,-0.239821,2.149500,0.952060,0.931332,0.004429,-0.002376,-0.005229,0.001336
689207025273429061!,talented-zippy-butterfly,0.450000,0.678894,0.688378,0.013360,1.434745,-0.689947,0.723860,1.931875,3.914643,-0.205271,2.008956,0.929669,0.886114,0.002359,-0.002339,-0.005128,-0.000839
689207025273429061!,talented-zippy-butterfly,0.460000,0.698003,0.726745,0.011582,1.453949,-0.680827,0.732444,1.884815,3.812619,-0.167730,1.875186,0.907379,0.843434,0.000359,-0.002297,-0.005037,-0.002965
689207025273429061!,talented-zippy-butterfly,0.470000,0.716647,0.764124,0.010186,1.471876,-0.671921,0.740623,1.839472,3.711411,-0.127505,1.748023,0.885360,0.803231,-0.001565,-0.002249,-0.004953,-0.005028
689207025273429061!,talented-zippy-butterfly,0.480000,0.734845,0.800521,0.009198,1.488589,-0.663224,0.748421,1.796001,3.610936,-0.084921,1.627286,0.863761,0.765435,-0.003404,-0.002194,-0.004871,-0.007016
689207025273429061!,talented-zippy-butterfly,0.490000,0.752616,0.835942,0.008639,1.504148,-0.654734,0.755859,1.754519,3.511143,-0.040318,1.512781,0.842706,0.729962,-0.005148,-0.002129,-0.004786,-0.008917
689207025273429061!,talented-zippy-butterfly,0.500000,0.769981,0.870391,0.008529,1.518612,-0.646445,0.762961,1.715103,3.412010,0.005949,1.404300,0.822295,0.696718,-0.006789,-0.002052,-0.004695,-0.010718
