ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1009715208197324721!,great-impartial-bumblebee,0.000000,-1.447293,2.291422,0.000000,2.291422,0.000000,0.000000,0.000000,0.000000,0.035921,0.020788,-0.110214
1009715208197324721!,great-impartial-bumblebee,0.010000,-1.442063,2.287954,0.000000,2.287954,1.045988,-0.693563,0.000000,-0.693563,0.030826,0.016884,-0.094401
1009715208197324721!,great-impartial-bumblebee,0.020000,-1.427041,2.277993,0.000000,2.277993,1.956679,-1.297414,0.000000,-1.297414,0.026265,0.013389,-0.080246
1009715208197324721!,great-impartial-bumblebee,0.030000,-1.403497,2.262382,0.000000,2.262382,2.746263,-1.820962,0.000000,-1.820962,0.022186,0.010263,-0.067585
1009715208197324721!,great-impartial-bumblebee,0.040000,-1.372573,2.241878,0.000000,2.241878,3.427519,-2.272682,0.000000,-2.272682,0.018540,0.007469,-0.056269
1009715208197324721!,great-impartial-bumblebee,0.050000,-1.335291,2.217157,0.000000,2.217157,4.011953,-2.660202,0.000000,-2.660202,0.015284,0.004974,-0.046164
1009715208197324721!,great-impartial-bumblebee,0.060000,-1.292567,2.188828,0.000000,2.188828,4.509925,-2.990392,0.000000,-2.990392,0.012380,0.002748,-0.037149
1009715208197324721!,great-impartial-bumblebee,0.070000,-1.245219,2.157433,0.000000,2.157433,4.930763,-3.269437,0.000000,-3.269437,0.009791,0.000765,-0.029114
1009715208197324721!,great-impartial-bumblebee,0.080000,-1.193981,2.123458,0.000000,2.123458,5.282858,-3.502900,0.000000,-3.502900,0.007487,-0.001001,-0.021963
1009715208197324721!,great-impartial-bumblebee,0.090000,-1.139508,2.087339,0.000000,2.087339,5.573764,-3.695791,0.000000,-3.695791,0.005439,-0.002571,-0.015606
1009715208197324721!,great-impartial-bumblebee,0.100000,-1.082397,2.049471,0.000000,2.049471,5.810276,-3.852614,0.000000,-3.852614,0.003620,-0.003964,-0.009963
1009715208197324721!,great-impartial-bumblebee,0.110000,-1.023184,2.010208,0.000000,2.010208,5.998509,-3.977426,0.000000,-3.977426,0.002010,-0.005198,-0.004964
1009715208197324721!,great-impartial-bumblebee,0.120000,-0.962331,1.969858,0.000000,1.969858,6.143967,-4.073875,0.000000,-4.073875,0.000585,-0.006290,-0.000542
1009715208197324721!,great-impartial-bumblebee,0.130000,-0.900245,1.928691,0.000000,1.928691,6.251597,-4.145241,0.000000,-4.145241,-0.000672,-0.007253,0.003360
1009715208197324721!,great-impartial-bumblebee,0.140000,-0.837282,1.886943,0.000000,1.886943,6.325842,-4.194471,0.000000,-4.194471,-0.001779,-0.008101,0.006795
1009715208197324721!,great-impartial-bumblebee,0.150000,-0.773755,1.844820,0.000000,1.844820,6.370690,-4.224208,0.000000,-4.224208,-0.002751,-0.008846,0.009813
1009715208197324721!,great-impartial-bumblebee,0.160000,-0.709935,1.802503,0.000000,1.802503,6.389720,-4.236826,0.000000,-4.236826,-0.003603,-0.009499,0.012456
1009715208197324721!,great-impartial-bumblebee,0.170000,-0.646059,1.760148,0.000000,1.760148,6.386136,-4.234450,0.000000,-4.234450,-0.004346,-0.010069,0.014763
1009715208197324721!,great-impartial-bumblebee,0.180000,-0.582333,1.717893,0.000000,1.717893,6.362810,-4.218983,0.000000,-4.218983,-0.004993,-0.010564,0.016770
1009715208197324721!,great-impartial-bumblebee,0.190000,-0.518935,1.675856,0.000000,1.675856,6.322313,-4.192131,0.000000,-4.192131,-0.005553,-0.010993,0.018509
1009715208197324721!,great-impartial-bumblebee,0.200000,-0.456021,1.634140,0.000000,1.634140,6.266942,-4.155416,0.000000,-4.155416,-0.006036,-0.011363,0.020007
1009715208197324721!,great-impartial-bumblebee,0.210000,-0.393726,1.592834,0.000000,1.592834,6.198751,-4.110201,0.000000,-4.110201,-0.006449,-0.011680,0.021291
1009715208197324721!,great-impartial-bumblebee,0.220000,-0.332164,1.552014,0.000000,1.552014,6.119573,-4.057700,0.000000,-4.057700,-0.006802,-0.011950,0.022384
1009715208197324721!,great-impartial-bumblebee,0.230000,-0.271437,1.511748,0.000000,1.511748,6.031043,-3.998999,0.000000,-3.998999,-0.007099,-0.012178,0.023306
1009715208197324721!,great-impartial-bumblebee,0.240000,-0.211628,1.472091,0.000000,1.472091,5.934621,-3.935064,0.000000,-3.935064,-0.007347,-0.012368,0.024077
1009715208197324721!,great-impartial-bumblebee,0.250000,-0.152810,1.433090,0.000000,1.433090,5.831606,-3.866758,0.000000,-3.866758,-0.007552,-0.012525,0.024713
