ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1197717171691454868!,great-mauve-beetle,0.000000,-1.982134,0.524272,-0.711064,1.320753,0.000000,0.000000,0.000000,0.000000,0.241017,1.037061,-0.909205
1197717171691454868!,great-mauve-beetle,0.010000,-1.976765,0.540693,-0.699367,1.326984,1.080773,3.281429,2.341135,1.233860,0.119548,0.386934,-0.426880
1197717171691454868!,great-mauve-beetle,0.020000,-1.960966,0.578204,-0.670017,1.342042,2.082960,4.215245,3.533321,1.764016,0.080146,0.190764,-0.273207
1197717171691454868!,great-mauve-beetle,0.030000,-1.935595,0.621531,-0.630551,1.361031,2.991750,4.440312,4.362573,2.021132,0.064534,0.126143,-0.214794
1197717171691454868!,great-mauve-beetle,0.040000,-1.901591,0.665954,-0.583463,1.381872,3.804369,4.433621,5.053516,2.133728,0.056173,0.100415,-0.185192
1197717171691454868!,great-mauve-beetle,0.050000,-1.859875,0.709858,-0.529798,1.403323,4.527501,4.336956,5.672189,2.141426,0.050216,0.086805,-0.164992
1197717171691454868!,great-mauve-beetle,0.060000,-1.811307,0.752571,-0.470174,1.424407,5.167297,4.195259,6.237499,2.058900,0.045190,0.077524,-0.148366
1197717171691454868!,great-mauve-beetle,0.070000,-1.756697,0.793740,-0.405098,1.444263,5.727832,4.025637,6.753637,1.894311,0.040610,0.070194,-0.133430
1197717171691454868!,great-mauve-beetle,0.080000,-1.696825,0.833141,-0.335057,1.462100,6.211749,3.837063,7.219807,1.654504,0.036296,0.063983,-0.119492
1197717171691454868!,great-mauve-beetle,0.090000,-1.632454,0.870637,-0.260562,1.477196,6.621133,3.635944,7.633393,1.346454,0.032173,0.058522,-0.106260
1197717171691454868!,great-mauve-beetle,0.100000,-1.564342,0.906140,-0.182172,1.488897,6.958226,3.427642,7.991161,0.977748,0.028214,0.053608,-0.093617
1197717171691454868!,great-mauve-beetle,0.110000,-1.493220,0.939616,-0.100476,1.496631,7.225884,3.217034,8.289923,0.556544,0.024412,0.049080,-0.081511
1197717171691454868!,great-mauve-beetle,0.120000,-1.419784,0.971061,-0.016105,1.499914,7.427846,3.008515,8.526844,0.091555,0.020771,0.044804,-0.069928
