ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1140955920009907516!,thoughtful-antique-butterfly,0.000000,-1.006028,-0.945457,-0.200191,0.885015,0.104887,0.488875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.048018,-0.206199,0.032806,0.116262,-0.011260,-0.318830
1140955920009907516!,thoughtful-antique-butterfly,0.010000,-0.993399,-0.949304,-0.198028,0.885740,0.105839,0.488670,2.524711,-0.763330,0.431769,0.143822,0.190047,-0.041161,-0.014660,-0.092928,0.002118,0.050339,-0.018750,-0.159443
1140955920009907516!,thoughtful-antique-butterfly,0.020000,-0.962135,-0.958024,-0.192153,0.887817,0.108272,0.488136,3.728279,-0.975280,0.742971,0.270023,0.296303,-0.065722,0.000538,-0.042398,-0.010569,0.020540,-0.021005,-0.087898
1140955920009907516!,thoughtful-antique-butterfly,0.030000,-0.921791,-0.967644,-0.183460,0.891084,0.111559,0.487396,4.337499,-0.947029,0.994548,0.380871,0.360482,-0.082510,0.007574,-0.019493,-0.015265,0.006741,-0.020886,-0.054831
1140955920009907516!,thoughtful-antique-butterfly,0.040000,-0.876736,-0.976491,-0.172410,0.895387,0.115371,0.486507,4.669346,-0.824198,1.213106,0.476272,0.401231,-0.095149,0.010917,-0.008832,-0.016483,0.000093,-0.019784,-0.038794
1140955920009907516!,thoughtful-antique-butterfly,0.050000,-0.829044,-0.983948,-0.159270,0.900569,0.119518,0.485505,4.865002,-0.672003,1.410924,0.555607,0.427168,-0.105157,0.012562,-0.003614,-0.016223,-0.003327,-0.018319,-0.030324
1140955920009907516!,thoughtful-antique-butterfly,0.060000,-0.779761,-0.989868,-0.144218,0.906467,0.123870,0.484413,4.988050,-0.519355,1.593830,0.618194,0.442473,-0.113145,0.013402,-0.000820,-0.015362,-0.005269,-0.016753,-0.025223
1140955920009907516!,thoughtful-antique-butterfly,0.070000,-0.729471,-0.994312,-0.127387,0.912910,0.128332,0.483250,5.067451,-0.379206,1.764590,0.663461,0.449347,-0.119329,0.013842,0.000886,-0.014276,-0.006512,-0.015193,-0.021631
1140955920009907516!,thoughtful-antique-butterfly,0.080000,-0.678545,-0.997435,-0.108894,0.919723,0.132826,0.482035,5.116673,-0.257511,1.924422,0.691013,0.449104,-0.123752,0.014068,0.002090,-0.013121,-0.007409,-0.013671,-0.018731
1140955920009907516!,thoughtful-antique-butterfly,0.090000,-0.627257,-0.999437,-0.088845,0.926729,0.137283,0.480784,5.142280,-0.157086,2.073687,0.700664,0.442651,-0.126394,0.014169,0.003046,-0.011955,-0.008119,-0.012194,-0.016175
1140955920009907516!,thoughtful-antique-butterfly,0.100000,-0.575828,-1.000539,-0.067350,0.933744,0.141644,0.479517,5.147794,-0.079228,2.212221,0.692466,0.430708,-0.127226,0.014195,0.003858,-0.010790,-0.008716,-0.010751,-0.013819
1140955920009907516!,thoughtful-antique-butterfly,0.110000,-0.524443,-1.000985,-0.044536,0.940584,0.145858,0.478252,5.135445,-0.024340,2.339494,0.666750,0.413903,-0.126233,0.014173,0.004565,-0.009621,-0.009237,-0.009327,-0.011614
1140955920009907516!,thoughtful-antique-butterfly,0.120000,-0.473268,-1.001006,-0.020520,0.947075,0.149881,0.477007,5.106867,0.007676,2.454732,0.624052,0.392774,-0.123414,0.014123,0.005176,-0.008434,-0.009701,-0.007905,-0.009549
1140955920009907516!,thoughtful-antique-butterfly,0.130000,-0.422452,-1.000831,0.004571,0.953050,0.153673,0.475799,5.063483,0.017346,2.556975,0.565146,0.367800,-0.118792,0.014058,0.005690,-0.007211,-0.010119,-0.006466,-0.007626
1140955920009907516!,thoughtful-antique-butterfly,0.140000,-0.372133,-1.000678,0.030604,0.958354,0.157199,0.474646,5.006644,0.005567,2.645134,0.491044,0.339405,-0.112409,0.013989,0.006102,-0.005934,-0.010498,-0.004993,-0.005852
