ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
60952771927058696!,talented-zippy-butterfly,0.000000,-2.160070,-1.836900,-1.705632,-0.946121,-0.745530,-0.666472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.841036,0.184758,0.060840,0.645024
60952771927058696!,talented-zippy-butterfly,0.010000,-2.152643,-1.843955,-1.702456,-0.951020,-0.742944,-0.669354,1.485262,-1.406791,0.636460,-0.978854,0.517842,-0.574774,0.546883,0.122322,0.024825,0.391814
60952771927058696!,talented-zippy-butterfly,0.020000,-2.132568,-1.862342,-1.694043,-0.963623,-0.736007,-0.676974,2.530324,-2.262566,1.047576,-1.539068,0.870129,-0.946006,0.352651,0.080761,0.000745,0.224812
60952771927058696!,talented-zippy-butterfly,0.030000,-2.103451,-1.887406,-1.682236,-0.980445,-0.726070,-0.687621,3.289681,-2.739086,1.313367,-1.821237,1.116739,-1.179183,0.224837,0.053211,-0.015089,0.115336
60952771927058696!,talented-zippy-butterfly,0.040000,-2.067665,-1.915948,-1.668245,-0.999179,-0.714004,-0.700141,3.859340,-2.957747,1.483148,-1.922482,1.294330,-1.319958,0.141070,0.035006,-0.025316,0.044125
60952771927058696!,talented-zippy-butterfly,0.050000,-2.026815,-1.945792,-1.652878,-1.018338,-0.700390,-0.713761,4.300579,-3.001861,1.588857,-1.908530,1.426024,-1.399311,0.086442,0.023002,-0.031747,-0.001674
60952771927058696!,talented-zippy-butterfly,0.060000,-1.982019,-1.975466,-1.636672,-1.036991,-0.685620,-0.727960,4.653146,-2.927658,1.651948,-1.823256,1.526748,-1.437949,0.051046,0.015092,-0.035596,-0.030587
60952771927058696!,talented-zippy-butterfly,0.070000,-1.934026,-2.003988,-1.619976,-1.054581,-0.669953,-0.742404,4.942859,-2.772827,1.687228,-1.695911,1.606259,-1.449504,0.028308,0.009876,-0.037657,-0.048242
60952771927058696!,talented-zippy-butterfly,0.080000,-1.883376,-2.030683,-1.603016,-1.070789,-0.653566,-0.756870,5.186316,-2.562843,1.705080,-1.546064,1.670972,-1.442904,0.013862,0.006423,-0.038443,-0.058353
60952771927058696!,talented-zippy-butterfly,0.090000,-1.830474,-2.055091,-1.585926,-1.085454,-0.636585,-0.771206,5.393885,-2.315334,1.712858,-1.386959,1.725112,-1.423978,0.004804,0.004115,-0.038277,-0.063368
60952771927058696!,talented-zippy-butterfly,0.100000,-1.775644,-2.076899,-1.568783,-1.098529,-0.619102,-0.785310,5.571699,-2.043017,1.715778,-1.227744,1.771445,-1.396525,-0.000812,0.002544,-0.037361,-0.064915
60952771927058696!,talented-zippy-butterfly,0.110000,-1.719165,-2.095904,-1.551618,-1.110040,-0.601185,-0.799110,5.723012,-1.755643,1.717506,-1.074908,1.811761,-1.363022,-0.004299,0.001438,-0.035825,-0.064090
60952771927058696!,talented-zippy-butterfly,0.120000,-1.661293,-2.111993,-1.534430,-1.120073,-0.582889,-0.812552,5.849170,-1.461234,1.720542,-0.933195,1.847198,-1.325097,-0.006549,0.000619,-0.033759,-0.061649
60952771927058696!,talented-zippy-butterfly,0.130000,-1.602279,-2.125128,-1.517199,-1.128754,-0.564258,-0.825599,5.950338,-1.166806,1.726489,-0.806134,1.878459,-1.283839,-0.008170,-0.000031,-0.031233,-0.058134
60952771927058696!,talented-zippy-butterfly,0.140000,-1.542375,-2.135336,-1.499894,-1.136238,-0.545334,-0.838219,6.026055,-0.878755,1.736231,-0.696354,1.905958,-1.239991,-0.009571,-0.000588,-0.028315,-0.053948
60952771927058696!,talented-zippy-butterfly,0.150000,-1.481844,-2.142708,-1.482476,-1.142708,-0.526156,-0.850388,6.075664,-0.602999,1.750075,-0.605736,1.929917,-1.194086,-0.011010,-0.001096,-0.025082,-0.049403
60952771927058696!,talented-zippy-butterfly,0.160000,-1.420968,-2.147401,-1.464908,-1.148367,-0.506763,-0.862086,6.098676,-0.344955,1.767856,-0.535437,1.950445,-1.146537,-0.012633,-0.001579,-0.021620,-0.044747
60952771927058696!,talented-zippy-butterfly,0.170000,-1.360039,-2.149661,-1.447142,-1.153462,-0.487190,-0.873296,6.095378,-0.109235,1.789129,-0.485751,1.967745,-1.097756,-0.014522,-0.002053,-0.018032,-0.040201
60952771927058696!,talented-zippy-butterfly,0.180000,-1.299306,-2.149746,-1.429136,-1.158210,-0.467463,-0.884013,6.066629,0.100532,1.813289,-0.456395,1.981990,-1.048069,-0.016685,-0.002521,-0.014424,-0.035936
60952771927058696!,talented-zippy-butterfly,0.190000,-1.238962,-2.147885,-1.410869,-1.162771,-0.447600,-0.894234,6.013677,0.281686,1.839638,-0.446703,1.993243,-0.997698,-0.019056,-0.002975,-0.010899,-0.032055
60952771927058696!,talented-zippy-butterfly,0.200000,-1.179240,-2.144352,-1.392330,-1.167319,-0.427634,-0.903952,5.938211,0.432419,1.867309,-0.455438,2.001463,-0.946835,-0.021511,-0.003400,-0.007556,-0.028614
60952771927058696!,talented-zippy-butterfly,0.210000,-1.120359,-2.139453,-1.373511,-1.172027,-0.407597,-0.913162,5.842659,0.552053,1.895497,-0.480824,2.006684,-0.895700,-0.023927,-0.003782,-0.004489,-0.025648
60952771927058696!,talented-zippy-butterfly,0.220000,-1.062508,-2.133499,-1.354412,-1.177051,-0.387521,-0.921861,5.729975,0.641032,1.923513,-0.520682,2.008981,-0.844512,-0.026182,-0.004112,-0.001772,-0.023164
60952771927058696!,talented-zippy-butterfly,0.230000,-1.005848,-2.126791,-1.335037,-1.182527,-0.367434,-0.930049,5.603426,0.700814,1.950808,-0.572562,2.008452,-0.793478,-0.028171,-0.004383,0.000542,-0.021145
60952771927058696!,talented-zippy-butterfly,0.240000,-0.950501,-2.119612,-1.315396,-1.188564,-0.347366,-0.937730,5.466387,0.733691,1.976974,-0.633874,2.005196,-0.742790,-0.029815,-0.004590,0.002422,-0.019559
60952771927058696!,talented-zippy-butterfly,0.250000,-0.896558,-2.112220,-1.295501,-1.195244,-0.327342,-0.944906,5.322159,0.742576,2.001741,-0.702014,1.999312,-0.692618,-0.031061,-0.004733,0.003863,-0.018360
60952771927058696!,talented-zippy-butterfly,0.260000,-0.844079,-2.104843,-1.275365,-1.202628,-0.307390,-0.951584,5.173846,0.730799,2.024964,-0.774462,1.990900,-0.643119,-0.031893,-0.004818,0.004877,-0.017500
60952771927058696!,talented-zippy-butterfly,0.270000,-0.793092,-2.097671,-1.255007,-1.210746,-0.287534,-0.957770,5.024130,0.701829,2.046545,-0.848912,1.980000,-0.594419,-0.032314,-0.004848,0.005494,-0.016925
60952771927058696!,talented-zippy-butterfly,0.280000,-0.743602,-2.090863,-1.234441,-1.219612,-0.267800,-0.963474,4.875351,0.659159,2.066478,-0.923285,1.966676,-0.546643,-0.032359,-0.004833,0.005755,-0.016592
60952771927058696!,talented-zippy-butterfly,0.290000,-0.695591,-2.084544,-1.213683,-1.229219,-0.248213,-0.968705,4.729366,0.606100,2.084765,-0.995802,1.950954,-0.499897,-0.032075,-0.004782,0.005709,-0.016458
60952771927058696!,talented-zippy-butterfly,0.300000,-0.649029,-2.078809,-1.192751,-1.239544,-0.228797,-0.973474,4.587578,0.545682,2.101411,-1.064995,1.932841,-0.454279,-0.031518,-0.004702,0.005406,-0.016485
60952771927058696!,talented-zippy-butterfly,0.310000,-0.603869,-2.073721,-1.171661,-1.250548,-0.209578,-0.977792,4.450974,0.480588,2.116407,-1.129705,1.912334,-0.409886,-0.030748,-0.004604,0.004899,-0.016643
60952771927058696!,talented-zippy-butterfly,0.320000,-0.560061,-2.069321,-1.150430,-1.262187,-0.190580,-0.981672,4.320162,0.413110,2.129723,-1.189062,1.889420,-0.366810,-0.029823,-0.004493,0.004234,-0.016903
60952771927058696!,talented-zippy-butterfly,0.330000,-0.517550,-2.065629,-1.129076,-1.274405,-0.171831,-0.985126,4.195439,0.345153,2.141302,-1.242462,1.864089,-0.325145,-0.028795,-0.004376,0.003455,-0.017243
60952771927058696!,talented-zippy-butterfly,0.340000,-0.476278,-2.062650,-1.107619,-1.287145,-0.153358,-0.988171,4.076846,0.278246,2.151066,-1.289535,1.836338,-0.284988,-0.027708,-0.004259,0.002599,-0.017642
60952771927058696!,talented-zippy-butterfly,0.350000,-0.436192,-2.060373,-1.086080,-1.300342,-0.135188,-0.990820,3.964227,0.213577,2.158918,-1.330107,1.806175,-0.246435,-0.026599,-0.004143,0.001698,-0.018083
60952771927058696!,talented-zippy-butterfly,0.360000,-0.397241,-2.058779,-1.064481,-1.313936,-0.117350,-0.993091,3.857288,0.152026,2.164750,-1.364170,1.773628,-0.209583,-0.025494,-0.004033,0.000778,-0.018548
60952771927058696!,talented-zippy-butterfly,0.370000,-0.359380,-2.057843,-1.042849,-1.327863,-0.099874,-0.995000,3.755642,0.094218,2.168449,-1.391848,1.738744,-0.174527,-0.024412,-0.003930,-0.000141,-0.019022
60952771927058696!,talented-zippy-butterfly,0.380000,-0.322525,-2.057473,-1.021201,-1.342035,-0.082770,-0.996569,3.658845,0.040512,2.170002,-1.413448,1.701697,-0.141334,-0.023374,-0.003834,-0.001039,-0.019498
60952771927058696!,talented-zippy-butterfly,0.390000,-0.286624,-2.057613,-0.999560,-1.356384,-0.066056,-0.997816,3.566422,-0.008908,2.169347,-1.429304,1.662615,-0.110067,-0.022391,-0.003747,-0.001905,-0.019964
60952771927058696!,talented-zippy-butterfly,0.400000,-0.251628,-2.058210,-0.977946,-1.370851,-0.049748,-0.998762,3.477901,-0.053999,2.166437,-1.439795,1.621642,-0.080774,-0.021465,-0.003669,-0.002730,-0.020412
60952771927058696!,talented-zippy-butterfly,0.410000,-0.217498,-2.059218,-0.956380,-1.385383,-0.033863,-0.999426,3.392829,-0.094820,2.161221,-1.445319,1.578920,-0.053498,-0.020594,-0.003598,-0.003510,-0.020833
60952771927058696!,talented-zippy-butterfly,0.420000,-0.184203,-2.060597,-0.934887,-1.399935,-0.018418,-0.999830,3.310782,-0.131506,2.153669,-1.446288,1.534603,-0.028269,-0.019774,-0.003533,-0.004240,-0.021218
60952771927058696!,talented-zippy-butterfly,0.430000,-0.151716,-2.062306,-0.913490,-1.414463,-0.003426,-0.999994,3.231377,-0.164245,2.143772,-1.443118,1.488858,-0.005101,-0.018997,-0.003474,-0.004920,-0.021562
60952771927058696!,talented-zippy-butterfly,0.440000,-0.120011,-2.064309,-0.892211,-1.428929,0.011098,-0.999938,3.154273,-0.193261,2.131541,-1.436225,1.441863,0.016002,-0.018258,-0.003418,-0.005548,-0.021857
60952771927058696!,talented-zippy-butterfly,0.450000,-0.089068,-2.066570,-0.871074,-1.443300,0.025143,-0.999684,3.079176,-0.218798,2.117010,-1.426009,1.393802,0.035055,-0.017548,-0.003365,-0.006126,-0.022099
60952771927058696!,talented-zippy-butterfly,0.460000,-0.058868,-2.069057,-0.850101,-1.457543,0.038700,-0.999251,3.005831,-0.241113,2.100233,-1.412859,1.344865,0.052086,-0.016860,-0.003314,-0.006655,-0.022285
60952771927058696!,talented-zippy-butterfly,0.470000,-0.029394,-2.071740,-0.829314,-1.471634,0.051762,-0.998659,2.934027,-0.260462,2.081282,-1.397140,1.295239,0.067134,-0.016189,-0.003263,-0.007136,-0.022412
60952771927058696!,talented-zippy-butterfly,0.480000,-0.000633,-2.074591,-0.808734,-1.485547,0.064323,-0.997929,2.863590,-0.277100,2.060245,-1.379199,1.245113,0.080256,-0.015527,-0.003212,-0.007571,-0.022480
60952771927058696!,talented-zippy-butterfly,0.490000,0.027430,-2.077585,-0.788380,-1.499265,0.076379,-0.997079,2.794381,-0.291269,2.037224,-1.359357,1.194669,0.091515,-0.014870,-0.003159,-0.007963,-0.022486
60952771927058696!,talented-zippy-butterfly,0.500000,0.054808,-2.080697,-0.768270,-1.512769,0.087931,-0.996127,2.726292,-0.303205,2.012339,-1.337913,1.144085,0.100992,-0.014214,-0.003103,-0.008313,-0.022432
60952771927058696!,talented-zippy-butterfly,0.510000,0.081518,-2.083905,-0.748418,-1.526046,0.098981,-0.995089,2.659242,-0.313132,1.985719,-1.315144,1.093531,0.108773,-0.013556,-0.003045,-0.008624,-0.022320
60952771927058696!,talented-zippy-butterfly,0.520000,0.107569,-2.087191,-0.728839,-1.539085,0.109530,-0.993983,2.593170,-0.321252,1.957492,-1.291297,1.043161,0.114949,-0.012895,-0.002984,-0.008897,-0.022152
60952771927058696!,talented-zippy-butterfly,0.530000,0.132971,-2.090540,-0.709551,-1.551877,0.119582,-0.992824,2.528037,-0.327755,1.927791,-1.266599,0.993118,0.119617,-0.012226,-0.002919,-0.009136,-0.021929
60952771927058696!,talented-zippy-butterfly,0.540000,0.157731,-2.093937,-0.690566,-1.564415,0.129138,-0.991627,2.463820,-0.332814,1.896755,-1.241254,0.943536,0.122875,-0.011550,-0.002851,-0.009342,-0.021653
60952771927058696!,talented-zippy-butterfly,0.550000,0.181858,-2.097370,-0.671896,-1.576694,0.138205,-0.990404,2.400513,-0.336585,1.864526,-1.215444,0.894538,0.124827,-0.010864,-0.002777,-0.009518,-0.021328
60952771927058696!,talented-zippy-butterfly,0.560000,0.205361,-2.100828,-0.653554,-1.588711,0.146788,-0.989168,2.338120,-0.339212,1.831245,-1.189334,0.846235,0.125578,-0.010171,-0.002700,-0.009665,-0.020957
60952771927058696!,talented-zippy-butterfly,0.570000,0.228249,-2.104302,-0.635549,-1.600464,0.154896,-0.987931,2.276655,-0.340824,1.797056,-1.163068,0.798725,0.125231,-0.009469,-0.002618,-0.009785,-0.020543
60952771927058696!,talented-zippy-butterfly,0.580000,0.250530,-2.107781,-0.617890,-1.611952,0.162535,-0.986703,2.216138,-0.341538,1.762095,-1.136772,0.752097,0.123889,-0.008760,-0.002532,-0.009880,-0.020092
60952771927058696!,talented-zippy-butterfly,0.590000,0.272215,-2.111259,-0.600583,-1.623177,0.169715,-0.985493,2.156594,-0.341458,1.726500,-1.110559,0.706424,0.121656,-0.008045,-0.002441,-0.009951,-0.019606
60952771927058696!,talented-zippy-butterfly,0.600000,0.293317,-2.114727,-0.583630,-1.634139,0.176450,-0.984310,2.098049,-0.340681,1.690406,-1.084524,0.661770,0.118631,-0.007328,-0.002347,-0.010002,-0.019091
60952771927058696!,talented-zippy-butterfly,0.610000,0.313855,-2.118176,-0.567029,-1.644843,0.182754,-0.983159,2.040528,-0.339297,1.653938,-1.058750,0.618182,0.114910,-0.006612,-0.002249,-0.010033,-0.018552
60952771927058696!,talented-zippy-butterfly,0.620000,0.333838,-2.121601,-0.550783,-1.655291,0.188637,-0.982047,1.984055,-0.337381,1.617212,-1.033306,0.575698,0.110583,-0.005897,-0.002148,-0.010045,-0.017994
60952771927058696!,talented-zippy-butterfly,0.630000,0.353275,-2.124999,-0.534896,-1.665487,0.194110,-0.980980,1.928652,-0.334999,1.580333,-1.008250,0.534348,0.105733,-0.005186,-0.002044,-0.010041,-0.017419
60952771927058696!,talented-zippy-butterfly,0.640000,0.372177,-2.128367,-0.519368,-1.675435,0.199184,-0.979962,1.874344,-0.332210,1.543404,-0.983628,0.494155,0.100440,-0.004481,-0.001938,-0.010022,-0.016832
60952771927058696!,talented-zippy-butterfly,0.650000,0.390554,-2.131699,-0.504200,-1.685141,0.203869,-0.978998,1.821150,-0.329065,1.506519,-0.959480,0.455131,0.094778,-0.003782,-0.001829,-0.009989,-0.016235
60952771927058696!,talented-zippy-butterfly,0.660000,0.408416,-2.134995,-0.489392,-1.694608,0.208178,-0.978091,1.769091,-0.325610,1.469767,-0.935835,0.417285,0.088815,-0.003092,-0.001717,-0.009944,-0.015632
60952771927058696!,talented-zippy-butterfly,0.670000,0.425775,-2.138252,-0.474941,-1.703843,0.212121,-0.977243,1.718182,-0.321885,1.433227,-0.912717,0.380617,0.082617,-0.002413,-0.001604,-0.009887,-0.015027
60952771927058696!,talented-zippy-butterfly,0.680000,0.442641,-2.141467,-0.460846,-1.712850,0.215710,-0.976458,1.668436,-0.317927,1.396975,-0.890141,0.345122,0.076241,-0.001747,-0.001490,-0.009819,-0.014421
60952771927058696!,talented-zippy-butterfly,0.690000,0.459024,-2.144638,-0.447104,-1.721635,0.218955,-0.975735,1.619863,-0.313766,1.361077,-0.868120,0.310793,0.069742,-0.001095,-0.001374,-0.009742,-0.013819
60952771927058696!,talented-zippy-butterfly,0.700000,0.474937,-2.147765,-0.433711,-1.730203,0.221868,-0.975077,1.572470,-0.309431,1.325592,-0.846657,0.277614,0.063168,-0.000458,-0.001258,-0.009657,-0.013223
60952771927058696!,talented-zippy-butterfly,0.710000,0.490390,-2.150845,-0.420665,-1.738560,0.224460,-0.974483,1.526259,-0.304945,1.290574,-0.825755,0.245568,0.056563,0.000161,-0.001141,-0.009565,-0.012635
60952771927058696!,talented-zippy-butterfly,0.720000,0.505394,-2.153879,-0.407960,-1.746713,0.226742,-0.973955,1.481232,-0.300331,1.256071,-0.805412,0.214633,0.049968,0.000763,-0.001023,-0.009466,-0.012057
60952771927058696!,talented-zippy-butterfly,0.730000,0.519961,-2.156864,-0.395591,-1.754665,0.228723,-0.973492,1.437384,-0.295607,1.222122,-0.785622,0.184788,0.043416,0.001344,-0.000906,-0.009361,-0.011491
60952771927058696!,talented-zippy-butterfly,0.740000,0.534101,-2.159800,-0.383554,-1.762422,0.230415,-0.973092,1.394709,-0.290791,1.188763,-0.766377,0.156005,0.036940,0.001906,-0.000789,-0.009251,-0.010938
