ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
67622628597392150!,thoughtful-antique-butterfly,0.000000,1.086226,1.211054,-0.368478,-0.161475,-0.000509,-0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030596,0.147473,-0.089487,-0.029457,-0.063554,0.239824
67622628597392150!,thoughtful-antique-butterfly,0.010000,1.090945,1.203314,-0.370047,-0.162519,-0.001120,-0.499999,0.940072,-1.548309,-0.312629,-0.208330,-0.121808,0.000273,-0.050045,0.074462,-0.058964,0.009711,-0.047103,0.143061
67622628597392150!,thoughtful-antique-butterfly,0.020000,1.101811,1.183315,-0.374823,-0.165593,-0.003099,-0.499990,1.229543,-2.454169,-0.641058,-0.406444,-0.273898,0.001698,-0.057587,0.040673,-0.044313,0.026812,-0.038917,0.097311
67622628597392150!,thoughtful-antique-butterfly,0.030000,1.114072,1.155740,-0.382858,-0.170609,-0.006652,-0.499956,1.220734,-3.061067,-0.963051,-0.596427,-0.435838,0.005799,-0.059289,0.024682,-0.036703,0.033591,-0.034306,0.074424
67622628597392150!,thoughtful-antique-butterfly,0.040000,1.125573,1.122822,-0.394029,-0.177490,-0.011828,-0.499860,1.079709,-3.519952,-1.266202,-0.778418,-0.597711,0.014143,-0.058168,0.016716,-0.032186,0.035580,-0.031218,0.061730
67622628597392150!,thoughtful-antique-butterfly,0.050000,1.135375,1.085708,-0.408116,-0.186156,-0.018604,-0.499654,0.883644,-3.897666,-1.543609,-0.952035,-0.754746,0.028103,-0.055665,0.012320,-0.028994,0.035348,-0.028750,0.053492
67622628597392150!,thoughtful-antique-butterfly,0.060000,1.143106,1.045065,-0.424843,-0.196521,-0.026923,-0.499275,0.668672,-4.223136,-1.791259,-1.116588,-0.904599,0.048780,-0.052473,0.009474,-0.026347,0.034090,-0.026521,0.047126
67622628597392150!,thoughtful-antique-butterfly,0.070000,1.148663,1.001358,-0.443902,-0.208491,-0.036708,-0.498651,0.452304,-4.508053,-2.006738,-1.271131,-1.046077,0.077007,-0.048943,0.007274,-0.023924,0.032370,-0.024386,0.041497
67622628597392150!,thoughtful-antique-butterfly,0.080000,1.152076,0.954974,-0.464966,-0.221961,-0.047873,-0.497703,0.243707,-4.756397,-2.188627,-1.414508,-1.178543,0.113362,-0.045270,0.005333,-0.021611,0.030466,-0.022311,0.036141
67622628597392150!,thoughtful-antique-butterfly,0.090000,1.153447,0.906278,-0.487694,-0.236813,-0.060327,-0.496347,0.048328,-4.968931,-2.336228,-1.545414,-1.301640,0.158205,-0.041584,0.003501,-0.019392,0.028522,-0.020314,0.030908
