ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
572478565458262802!,great-wine-beetle,0.000000,-1.880384,1.613104,-1.490948,0.164539,0.000000,0.000000,0.000000,0.000000,0.349869,0.428132,0.131516,-0.270468
572478565458262802!,great-wine-beetle,0.010000,-1.867474,1.618724,-1.490695,0.166815,2.580476,1.116367,0.051485,0.460079,0.085881,0.022204,-0.074589,-0.067592
572478565458262802!,great-wine-beetle,0.020000,-1.838881,1.626811,-1.490584,0.167809,3.136970,0.496657,-0.029178,-0.259175,0.088974,0.030282,-0.067892,-0.069921
572478565458262802!,great-wine-beetle,0.030000,-1.804684,1.628854,-1.491230,0.161970,3.702061,-0.093802,-0.098396,-0.905913,0.089225,0.033067,-0.064602,-0.070079
572478565458262802!,great-wine-beetle,0.040000,-1.764895,1.624978,-1.492489,0.149920,4.255941,-0.687100,-0.150766,-1.500906,0.089394,0.035410,-0.061785,-0.070178
572478565458262802!,great-wine-beetle,0.050000,-1.719600,1.615106,-1.494168,0.132142,4.799006,-1.289906,-0.181029,-2.046942,0.089085,0.037182,-0.059129,-0.069908
572478565458262802!,great-wine-beetle,0.060000,-1.668918,1.599122,-1.496026,0.109119,5.327482,-1.904715,-0.185588,-2.544425,0.087958,0.038306,-0.056325,-0.069001
572478565458262802!,great-wine-beetle,0.070000,-1.613025,1.576907,-1.497793,0.081340,5.834508,-2.529744,-0.162475,-2.991806,0.085689,0.038682,-0.053113,-0.067201
572478565458262802!,great-wine-beetle,0.080000,-1.552177,1.548383,-1.499189,0.049319,6.310748,-3.159237,-0.111399,-3.386242,0.082003,0.038217,-0.049282,-0.064293
572478565458262802!,great-wine-beetle,0.090000,-1.486736,1.513547,-1.499938,0.013605,6.745296,-3.783922,-0.033780,-3.724251,0.076708,0.036847,-0.044684,-0.060126
572478565458262802!,great-wine-beetle,0.100000,-1.417180,1.472507,-1.499788,-0.025217,7.126788,-4.391790,0.067294,-4.002419,0.069731,0.034557,-0.039253,-0.054642
