ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2259726560439325294!,thoughtful-steel-butterfly,0.000000,-1.422876,2.541181,-0.626291,0.706664,-0.189954,0.462512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518602,-0.286983,0.107585
2259726560439325294!,thoughtful-steel-butterfly,0.010000,-1.415672,2.543709,-0.626227,0.706108,-0.189468,0.462711,1.440059,0.502395,0.013195,-0.110595,0.096951,0.039699,0.248685,-0.176480,0.079530
2259726560439325294!,thoughtful-steel-butterfly,0.020000,-1.397825,2.549400,-0.626338,0.704188,-0.188239,0.463213,2.130337,0.631830,-0.034941,-0.273477,0.148730,0.060440,0.137942,-0.133401,0.070059
2259726560439325294!,thoughtful-steel-butterfly,0.030000,-1.374583,2.555554,-0.627058,0.700505,-0.186596,0.463877,2.518298,0.595437,-0.107684,-0.462748,0.179763,0.072310,0.093593,-0.118586,0.068417
2259726560439325294!,thoughtful-steel-butterfly,0.040000,-1.348038,2.560942,-0.628549,0.694840,-0.184695,0.464637,2.790465,0.479558,-0.188165,-0.668873,0.199970,0.079489,0.076865,-0.115728,0.070137
2259726560439325294!,thoughtful-steel-butterfly,0.050000,-1.318953,2.564937,-0.630847,0.687037,-0.182627,0.465454,3.025348,0.317497,-0.267677,-0.889144,0.213246,0.083670,0.071563,-0.117957,0.073289
2259726560439325294!,thoughtful-steel-butterfly,0.060000,-1.287535,2.567131,-0.633914,0.676951,-0.180453,0.466301,3.256253,0.120382,-0.340646,-1.123421,0.220947,0.085504,0.070887,-0.122287,0.076965
2259726560439325294!,thoughtful-steel-butterfly,0.070000,-1.253750,2.567182,-0.637663,0.664437,-0.178229,0.467156,3.497239,-0.109531,-0.402474,-1.372213,0.223344,0.085210,0.071921,-0.127312,0.080659
2259726560439325294!,thoughtful-steel-butterfly,0.080000,-1.217468,2.564754,-0.641962,0.649345,-0.176008,0.467997,3.753780,-0.373095,-0.448634,-1.635759,0.220238,0.082829,0.073344,-0.132246,0.084000
2259726560439325294!,thoughtful-steel-butterfly,0.090000,-1.178527,2.559502,-0.646629,0.631528,-0.173849,0.468803,4.027081,-0.671617,-0.474330,-1.913487,0.211226,0.078330,0.074467,-0.136520,0.086654
2259726560439325294!,thoughtful-steel-butterfly,0.100000,-1.136767,2.551066,-0.651435,0.610846,-0.171814,0.469553,4.315730,-1.005417,-0.474454,-2.203646,0.195837,0.071659,0.074838,-0.139624,0.088288
2259726560439325294!,thoughtful-steel-butterfly,0.110000,-1.092074,2.539137,-0.656080,0.587238,-0.169964,0.470226,4.616642,-1.372698,-0.443829,-2.503052,0.173802,0.062821,0.073990,-0.141010,0.088546
2259726560439325294!,thoughtful-steel-butterfly,0.120000,-1.044351,2.523393,-0.660234,0.560626,-0.168369,0.470799,4.924313,-1.769294,-0.377331,-2.806835,0.144719,0.051755,0.071650,-0.140223,0.087128
2259726560439325294!,thoughtful-steel-butterfly,0.130000,-0.993571,2.503568,-0.663524,0.530988,-0.167105,0.471249,5.231741,-2.187809,-0.270402,-3.108413,0.108287,0.038399,0.067552,-0.136851,0.083786
2259726560439325294!,thoughtful-steel-butterfly,0.140000,-0.939777,2.479523,-0.665518,0.498417,-0.166240,0.471555,5.531179,-2.617293,-0.119549,-3.399565,0.064573,0.022764,0.061390,-0.130541,0.078352
2259726560439325294!,thoughtful-steel-butterfly,0.150000,-0.883074,2.451204,-0.665768,0.463045,-0.165843,0.471695,5.813450,-3.043712,0.077213,-3.670682,0.013617,0.004788,0.053116,-0.121194,0.070831
2259726560439325294!,thoughtful-steel-butterfly,0.160000,-0.823673,2.418716,-0.663818,0.425114,-0.165987,0.471644,6.069405,-3.450316,0.319770,-3.911345,-0.044345,-0.015606,0.042831,-0.108953,0.061409
2259726560439325294!,thoughtful-steel-butterfly,0.170000,-0.761892,2.382338,-0.659226,0.384975,-0.166747,0.471376,6.290803,-3.818841,0.605582,-4.111066,-0.108909,-0.038526,0.030825,-0.094244,0.050468
2259726560439325294!,thoughtful-steel-butterfly,0.180000,-0.698112,2.342540,-0.651584,0.343081,-0.168188,0.470864,6.471194,-4.131001,0.929655,-4.259954,-0.179491,-0.064113,0.017578,-0.077762,0.038570
