ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1329403767078249783!,lush-proficient-bumblebee,0.000000,-1.806083,-1.588326,0.000000,-1.588326,0.000000,0.000000,0.000000,0.000000,-0.012635,-0.057558,-0.059027,0.009158
1329403767078249783!,lush-proficient-bumblebee,0.010000,-1.804107,-1.582587,0.000000,-1.582587,0.395211,1.147783,0.000000,1.147783,-0.010869,-0.050526,-0.052083,0.007863
1329403767078249783!,lush-proficient-bumblebee,0.020000,-1.798431,-1.566103,0.000000,-1.566103,0.739303,2.147102,0.000000,2.147102,-0.009288,-0.044231,-0.045867,0.006704
1329403767078249783!,lush-proficient-bumblebee,0.030000,-1.789536,-1.540268,0.000000,-1.540268,1.037635,3.013527,0.000000,3.013527,-0.007874,-0.038601,-0.040307,0.005667
1329403767078249783!,lush-proficient-bumblebee,0.040000,-1.777852,-1.506335,0.000000,-1.506335,1.295038,3.761081,0.000000,3.761081,-0.006610,-0.033569,-0.035338,0.004741
1329403767078249783!,lush-proficient-bumblebee,0.050000,-1.763765,-1.465425,0.000000,-1.465425,1.515857,4.402392,0.000000,4.402392,-0.005482,-0.029076,-0.030901,0.003914
1329403767078249783!,lush-proficient-bumblebee,0.060000,-1.747622,-1.418542,0.000000,-1.418542,1.704009,4.948827,0.000000,4.948827,-0.004475,-0.025067,-0.026942,0.003175
1329403767078249783!,lush-proficient-bumblebee,0.070000,-1.729733,-1.366586,0.000000,-1.366586,1.863016,5.410620,0.000000,5.410620,-0.003577,-0.021494,-0.023414,0.002518
1329403767078249783!,lush-proficient-bumblebee,0.080000,-1.710373,-1.310362,0.000000,-1.310362,1.996050,5.796980,0.000000,5.796980,-0.002779,-0.018314,-0.020273,0.001932
1329403767078249783!,lush-proficient-bumblebee,0.090000,-1.689792,-1.250588,0.000000,-1.250588,2.105965,6.116197,0.000000,6.116197,-0.002069,-0.015487,-0.017482,0.001412
1329403767078249783!,lush-proficient-bumblebee,0.100000,-1.668209,-1.187909,0.000000,-1.187909,2.195327,6.375726,0.000000,6.375726,-0.001438,-0.012977,-0.015004,0.000949
1329403767078249783!,lush-proficient-bumblebee,0.110000,-1.645824,-1.122897,0.000000,-1.122897,2.266447,6.582275,0.000000,6.582275,-0.000880,-0.010754,-0.012808,0.000540
1329403767078249783!,lush-proficient-bumblebee,0.120000,-1.622812,-1.056065,0.000000,-1.056065,2.321402,6.741875,0.000000,6.741875,-0.000386,-0.008787,-0.010866,0.000178
1329403767078249783!,lush-proficient-bumblebee,0.130000,-1.599333,-0.987876,0.000000,-0.987876,2.362058,6.859949,0.000000,6.859949,0.000050,-0.007051,-0.009151,-0.000142
1329403767078249783!,lush-proficient-bumblebee,0.140000,-1.575524,-0.918730,0.000000,-0.918730,2.390094,6.941373,0.000000,6.941373,0.000434,-0.005523,-0.007642,-0.000423
1329403767078249783!,lush-proficient-bumblebee,0.150000,-1.551506,-0.848977,0.000000,-0.848977,2.407020,6.990529,0.000000,6.990529,0.000771,-0.004180,-0.006317,-0.000670
1329403767078249783!,lush-proficient-bumblebee,0.160000,-1.527385,-0.778924,0.000000,-0.778924,2.414188,7.011346,0.000000,7.011346,0.001066,-0.003005,-0.005156,-0.000887
