ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1262249706122919812!,rebel-wine-beetle,0.000000,0.097082,-2.420335,-0.732012,-1.861225,0.000000,0.000000,0.000000,0.000000,-0.075336,0.187202,0.331916,0.062287
1262249706122919812!,rebel-wine-beetle,0.010000,0.090648,-2.416682,-0.739035,-1.858447,-1.286351,0.728881,-1.401721,0.557412,-0.129579,-0.001375,0.153966,0.102450
1262249706122919812!,rebel-wine-beetle,0.020000,0.076078,-2.405416,-0.756447,-1.851429,-1.627294,1.523974,-2.076766,0.848514,-0.136721,-0.037397,0.116104,0.107575
1262249706122919812!,rebel-wine-beetle,0.030000,0.059027,-2.386266,-0.779722,-1.841747,-1.783655,2.305135,-2.572982,1.089297,-0.136012,-0.045472,0.104840,0.106898
1262249706122919812!,rebel-wine-beetle,0.040000,0.040607,-2.359385,-0.807588,-1.829700,-1.901578,3.065656,-2.991482,1.320372,-0.134465,-0.049068,0.098344,0.105622
1262249706122919812!,rebel-wine-beetle,0.050000,0.021061,-2.324954,-0.839348,-1.815350,-2.009047,3.808559,-3.347954,1.547965,-0.132837,-0.052164,0.092396,0.104290
1262249706122919812!,rebel-wine-beetle,0.060000,0.000465,-2.283139,-0.874381,-1.798738,-2.112085,4.534497,-3.642441,1.770621,-0.130798,-0.055220,0.086005,0.102633
1262249706122919812!,rebel-wine-beetle,0.070000,-0.021145,-2.234120,-0.912051,-1.779933,-2.212404,5.240089,-3.872277,1.984184,-0.127886,-0.058096,0.078796,0.100289
1262249706122919812!,rebel-wine-beetle,0.080000,-0.043739,-2.178133,-0.951691,-1.759058,-2.310635,5.918254,-4.034736,2.182885,-0.123687,-0.060574,0.070555,0.096932
1262249706122919812!,rebel-wine-beetle,0.090000,-0.067289,-2.115500,-0.992604,-1.736300,-2.406985,6.559001,-4.127847,2.359797,-0.117894,-0.062458,0.061163,0.092324
1262249706122919812!,rebel-wine-beetle,0.100000,-0.091763,-2.046660,-1.034076,-1.711925,-2.501473,7.150454,-4.150850,2.507291,-0.110344,-0.063609,0.050605,0.086337
1262249706122919812!,rebel-wine-beetle,0.110000,-0.117125,-1.972180,-1.075385,-1.686282,-2.594115,7.680013,-4.104505,2.617548,-0.101042,-0.063962,0.038970,0.078976
1262249706122919812!,rebel-wine-beetle,0.120000,-0.143336,-1.892768,-1.115821,-1.659802,-2.685146,8.135570,-3.991300,2.683198,-0.090176,-0.063539,0.026457,0.070389
1262249706122919812!,rebel-wine-beetle,0.130000,-0.170379,-1.809267,-1.154718,-1.632981,-2.775200,8.506532,-3.815456,2.697995,-0.078102,-0.062449,0.013350,0.060857
1262249706122919812!,rebel-wine-beetle,0.140000,-0.198241,-1.722591,-1.191464,-1.606367,-2.865384,8.784600,-3.582404,2.657118,-0.065306,-0.060865,0.000014,0.050761
1262249706122919812!,rebel-wine-beetle,0.150000,-0.227016,-1.633739,-1.225596,-1.580479,-2.957283,8.964041,-3.298941,2.558193,-0.052357,-0.059008,-0.013156,0.040548
1262249706122919812!,rebel-wine-beetle,0.160000,-0.256765,-1.543675,-1.256691,-1.555869,-3.052962,9.042371,-2.971965,2.400485,-0.039818,-0.057079,-0.025739,0.030660
1262249706122919812!,rebel-wine-beetle,0.170000,-0.287557,-1.453369,-1.284374,-1.533096,-3.155311,9.020181,-2.608653,2.185438,-0.028193,-0.055257,-0.037362,0.021494
1262249706122919812!,rebel-wine-beetle,0.180000,-0.319478,-1.363779,-1.308327,-1.512707,-3.267942,8.900513,-2.216134,1.916715,-0.017872,-0.053668,-0.047718,0.013355
1262249706122919812!,rebel-wine-beetle,0.190000,-0.352647,-1.275842,-1.328289,-1.495208,-3.394872,8.687956,-1.801234,1.600151,-0.009102,-0.052355,-0.056566,0.006439
1262249706122919812!,rebel-wine-beetle,0.200000,-0.387217,-1.190454,-1.344064,-1.481044,-3.540032,8.387735,-1.370404,1.243657,-0.001980,-0.051256,-0.063708,0.000823
1262249706122919812!,rebel-wine-beetle,0.210000,-0.423379,-1.108462,-1.355515,-1.470571,-3.706649,8.004997,-0.929915,0.857160,0.003534,-0.050187,-0.068956,-0.003521
1262249706122919812!,rebel-wine-beetle,0.220000,-0.461351,-1.030673,-1.362570,-1.464036,-3.896514,7.544461,-0.486294,0.452591,0.007595,-0.048836,-0.072095,-0.006714
1262249706122919812!,rebel-wine-beetle,0.230000,-0.501355,-0.957848,-1.365226,-1.461560,-4.109166,7.010608,-0.046936,0.043842,0.010445,-0.046767,-0.072853,-0.008937
1262249706122919812!,rebel-wine-beetle,0.240000,-0.543591,-0.890705,-1.363557,-1.463117,-4.341172,6.408369,0.379100,-0.353303,0.012383,-0.043427,-0.070876,-0.010422
1262249706122919812!,rebel-wine-beetle,0.250000,-0.588224,-0.829894,-1.357757,-1.468502,-4.585513,5.744306,0.779801,-0.720993,0.013745,-0.038175,-0.065741,-0.011422
1262249706122919812!,rebel-wine-beetle,0.260000,-0.635312,-0.775996,-1.348139,-1.477336,-4.831265,5.028801,1.140309,-1.040587,0.014879,-0.030328,-0.056986,-0.012206
1262249706122919812!,rebel-wine-beetle,0.270000,-0.684783,-0.729464,-1.335182,-1.489057,-5.064127,4.277849,1.442214,-1.293179,0.016135,-0.019246,-0.044208,-0.013038
1262249706122919812!,rebel-wine-beetle,0.280000,-0.736386,-0.690571,-1.319556,-1.502921,-5.267623,3.515094,1.663969,-1.460955,0.017841,-0.004460,-0.027193,-0.014173
1262249706122919812!,rebel-wine-beetle,0.290000,-0.789524,-0.659416,-1.302144,-1.518032,-5.425392,2.774572,1.781576,-1.528209,0.020298,0.014125,-0.006183,-0.015847
1262249706122919812!,rebel-wine-beetle,0.300000,-0.843906,-0.635324,-1.284385,-1.533087,-5.522129,2.092385,1.777381,-1.489049,0.023612,0.036237,0.018344,-0.018147
1262249706122919812!,rebel-wine-beetle,0.310000,-0.899070,-0.617423,-1.267494,-1.547081,-5.549108,1.506786,1.636798,-1.340998,0.027872,0.061108,0.045292,-0.021155
1262249706122919812!,rebel-wine-beetle,0.320000,-0.954325,-0.604666,-1.252637,-1.559134,-5.503968,1.056840,1.351435,-1.085768,0.033094,0.087357,0.072859,-0.024905
1262249706122919812!,rebel-wine-beetle,0.330000,-1.008820,-0.595577,-1.241296,-1.568179,-5.390092,0.777301,0.924957,-0.732152,0.039111,0.112983,0.098669,-0.029291
1262249706122919812!,rebel-wine-beetle,0.340000,-1.061877,-0.588359,-1.234808,-1.573293,-5.215371,0.686713,0.375826,-0.294969,0.045595,0.135822,0.120324,-0.034088
1262249706122919812!,rebel-wine-beetle,0.350000,-1.112928,-0.581114,-1.234255,-1.573726,-4.989435,0.784939,-0.264444,0.207400,0.052106,0.153895,0.135800,-0.038975
1262249706122919812!,rebel-wine-beetle,0.360000,-1.161496,-0.572027,-1.240370,-1.568911,-4.720851,1.052900,-0.954900,0.754937,0.058143,0.165780,0.143869,-0.043576
1262249706122919812!,rebel-wine-beetle,0.370000,-1.207190,-0.559567,-1.253429,-1.558498,-4.415771,1.455858,-1.651072,1.327883,0.063223,0.170885,0.144346,-0.047520
1262249706122919812!,rebel-wine-beetle,0.380000,-1.249655,-0.542583,-1.273303,-1.542303,-4.077864,1.949550,-2.310785,1.907751,0.066945,0.169489,0.138072,-0.050483
1262249706122919812!,rebel-wine-beetle,0.390000,-1.288566,-0.520382,-1.299468,-1.520323,-3.709951,2.487342,-2.899749,2.478508,0.069051,0.162584,0.126639,-0.052249
1262249706122919812!,rebel-wine-beetle,0.400000,-1.323623,-0.492722,-1.331114,-1.492694,-3.315658,3.026550,-3.394597,3.027141,0.069450,0.151591,0.111984,-0.052724
1262249706122919812!,rebel-wine-beetle,0.410000,-1.354656,-0.459857,-1.367130,-1.459780,-2.900342,3.532930,-3.784128,3.543955,0.068236,0.138057,0.095993,-0.051960
1262249706122919812!,rebel-wine-beetle,0.420000,-1.381488,-0.422230,-1.406467,-1.421918,-2.471579,3.982611,-4.066654,4.022467,0.065594,0.123345,0.080200,-0.050084
1262249706122919812!,rebel-wine-beetle,0.430000,-1.404026,-0.380469,-1.448097,-1.379498,-2.038452,4.361805,-4.248033,4.459279,0.061787,0.108528,0.065670,-0.047288
1262249706122919812!,rebel-wine-beetle,0.440000,-1.422270,-0.335303,-1.491070,-1.332933,-1.610490,4.665380,-4.338789,4.853532,0.057111,0.094340,0.052999,-0.043795
1262249706122919812!,rebel-wine-beetle,0.450000,-1.436311,-0.287476,-1.534547,-1.282639,-1.196600,4.894753,-4.351553,5.206190,0.051854,0.081213,0.042390,-0.039829
1262249706122919812!,rebel-wine-beetle,0.460000,-1.446325,-0.237700,-1.577820,-1.229017,-0.804265,5.055705,-4.299163,5.519294,0.046279,0.069335,0.033776,-0.035592
1262249706122919812!,rebel-wine-beetle,0.470000,-1.452546,-0.186619,-1.620298,-1.172448,-0.439135,5.156431,-4.193466,5.795280,0.040604,0.058729,0.026923,-0.031258
1262249706122919812!,rebel-wine-beetle,0.480000,-1.455266,-0.134784,-1.661503,-1.113287,-0.104859,5.206190,-4.044815,6.036607,0.035003,0.049318,0.021519,-0.026965
1262249706122919812!,rebel-wine-beetle,0.490000,-1.454796,-0.082663,-1.701051,-1.051868,0.196680,5.214085,-3.861852,6.245274,0.029604,0.040973,0.017249,-0.022817
1262249706122919812!,rebel-wine-beetle,0.500000,-1.451457,-0.030633,-1.738634,-0.988510,0.465145,5.188530,-3.651712,6.422788,0.024497,0.033553,0.013820,-0.018886
1262249706122919812!,rebel-wine-beetle,0.510000,-1.445561,0.021001,-1.774010,-0.923520,0.701441,5.136806,-3.420287,6.570099,0.019733,0.026919,0.010992,-0.015215
1262249706122919812!,rebel-wine-beetle,0.520000,-1.437444,0.071984,-1.806972,-0.857236,0.907367,5.065074,-3.172619,6.687581,0.015340,0.020950,0.008575,-0.011827
1262249706122919812!,rebel-wine-beetle,0.530000,-1.427472,0.122157,-1.837374,-0.789972,1.084725,4.978888,-2.913085,6.775468,0.011346,0.015528,0.006385,-0.008747
1262249706122919812!,rebel-wine-beetle,0.540000,-1.415902,0.171412,-1.865129,-0.722006,1.235738,4.882285,-2.645417,6.833803,0.007746,0.010568,0.004316,-0.005972
1262249706122919812!,rebel-wine-beetle,0.550000,-1.402969,0.219662,-1.890179,-0.653623,1.362789,4.778276,-2.373057,6.862524,0.004519,0.006005,0.002311,-0.003487
1262249706122919812!,rebel-wine-beetle,0.560000,-1.388889,0.266847,-1.912496,-0.585113,1.468156,4.669157,-2.099272,6.861667,0.001639,0.001790,0.000339,-0.001270
1262249706122919812!,rebel-wine-beetle,0.570000,-1.373834,0.312944,-1.932097,-0.516720,1.553748,4.556751,-1.827049,6.831618,-0.000922,-0.002116,-0.001620,0.000699
1262249706122919812!,rebel-wine-beetle,0.580000,-1.357996,0.357916,-1.949006,-0.448748,1.621526,4.442245,-1.559396,6.772778,-0.003199,-0.005739,-0.003554,0.002447
1262249706122919812!,rebel-wine-beetle,0.590000,-1.341549,0.401743,-1.963280,-0.381488,1.673112,4.326561,-1.299158,6.685956,-0.005227,-0.009095,-0.005444,0.004002
1262249706122919812!,rebel-wine-beetle,0.600000,-1.324650,0.444416,-1.975004,-0.315216,1.709848,4.210415,-1.048965,6.572354,-0.007037,-0.012196,-0.007267,0.005388
1262249706122919812!,rebel-wine-beetle,0.610000,-1.307444,0.485931,-1.984289,-0.250195,1.732843,4.094388,-0.811194,6.433550,-0.008659,-0.015047,-0.008993,0.006630
1262249706122919812!,rebel-wine-beetle,0.620000,-1.290067,0.526290,-1.991269,-0.186672,1.743011,3.978980,-0.587919,6.271465,-0.010119,-0.017650,-0.010595,0.007746
