ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
2275678403517399939!,talented-zippy-butterfly,0.000000,1.552669,0.520539,1.351071,-0.458929,0.450165,-0.892945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.402405,0.014640,-0.103634,-0.632133
2275678403517399939!,talented-zippy-butterfly,0.010000,1.549385,0.515941,1.348899,-0.463756,0.446549,-0.894759,-0.656832,-0.918063,-0.435319,-0.963394,-0.723106,-0.360882,-0.338985,0.007274,-0.090031,-0.526703
2275678403517399939!,talented-zippy-butterfly,0.020000,1.540196,0.502725,1.342745,-0.477588,0.436258,-0.899822,-1.181705,-1.721873,-0.797959,-1.799166,-1.334604,-0.647052,-0.283729,0.003023,-0.077818,-0.438607
2275678403517399939!,talented-zippy-butterfly,0.030000,1.526232,0.481999,1.333215,-0.499196,0.420315,-0.907378,-1.612010,-2.416177,-1.110869,-2.514760,-1.851754,-0.857767,-0.235735,0.000516,-0.066889,-0.363951
2275678403517399939!,talented-zippy-butterfly,0.040000,1.508315,0.454815,1.320728,-0.527433,0.399598,-0.916690,-1.971579,-3.009173,-1.388958,-3.120441,-2.286428,-0.996687,-0.194253,-0.001070,-0.057119,-0.300075
2275678403517399939!,talented-zippy-butterfly,0.050000,1.487073,0.422134,1.305580,-0.561258,0.374891,-0.927069,-2.275506,-3.510597,-1.641780,-3.627556,-2.646896,-1.070359,-0.158633,-0.002198,-0.048373,-0.245131
2275678403517399939!,talented-zippy-butterfly,0.060000,1.463017,0.384822,1.287995,-0.599742,0.346905,-0.937900,-2.533484,-3.930471,-1.875461,-4.047446,-2.939180,-1.087128,-0.128291,-0.003104,-0.040520,-0.197800
2275678403517399939!,talented-zippy-butterfly,0.070000,1.436583,0.343647,1.268147,-0.642066,0.316305,-0.948657,-2.752090,-4.278343,-2.094076,-4.390782,-3.168115,-1.056327,-0.102686,-0.003895,-0.033434,-0.157083
2275678403517399939!,talented-zippy-butterfly,0.080000,1.408148,0.299285,1.246177,-0.687511,0.283710,-0.958910,-2.936088,-4.562880,-2.300450,-4.667213,-3.338034,-0.987616,-0.081305,-0.004607,-0.027004,-0.122170
2275678403517399939!,talented-zippy-butterfly,0.090000,1.378053,0.252334,1.222204,-0.735447,0.249698,-0.968324,-3.089179,-4.791687,-2.496626,-4.885179,-3.453201,-0.890464,-0.063659,-0.005243,-0.021131,-0.092365
2275678403517399939!,talented-zippy-butterfly,0.100000,1.346587,0.203379,1.196326,-0.785267,0.214811,-0.976656,-3.214580,-4.971298,-2.684129,-5.051919,-3.518325,-0.773841,-0.049270,-0.005805,-0.015732,-0.067015
