ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1334517482950442976!,rebel-mauve-beetle,0.000000,-1.240804,-1.915901,-0.243205,-1.985158,0.000000,0.000000,0.000000,0.000000,0.477180,1.929190,-1.776648
1334517482950442976!,rebel-mauve-beetle,0.010000,-1.255324,-1.899160,-0.258859,-1.983177,-2.887644,3.353253,-3.135862,0.409317,0.107865,0.590349,-0.430773
1334517482950442976!,rebel-mauve-beetle,0.020000,-1.286461,-1.858297,-0.293690,-1.978319,-3.315381,4.817919,-3.829124,0.568449,0.003893,0.207890,-0.050826
1334517482950442976!,rebel-mauve-beetle,0.030000,-1.318190,-1.805729,-0.332148,-1.972227,-3.014270,5.684279,-3.864200,0.650780,-0.021524,0.105745,0.043693
1334517482950442976!,rebel-mauve-beetle,0.040000,-1.345829,-1.745599,-0.370289,-1.965423,-2.503463,6.323584,-3.768407,0.709975,-0.024495,0.083231,0.056740
1334517482950442976!,rebel-mauve-beetle,0.050000,-1.368032,-1.679644,-0.407564,-1.958033,-1.931112,6.842487,-3.691659,0.768417,-0.020834,0.083709,0.045816
1334517482950442976!,rebel-mauve-beetle,0.060000,-1.384419,-1.608916,-0.444388,-1.950005,-1.342967,7.270275,-3.676932,0.837940,-0.014940,0.091214,0.026957
1334517482950442976!,rebel-mauve-beetle,0.070000,-1.394938,-1.534285,-0.481464,-1.941183,-0.758060,7.613354,-3.736542,0.926760,-0.008062,0.101100,0.004737
1334517482950442976!,rebel-mauve-beetle,0.080000,-1.399697,-1.456590,-0.519573,-1.931332,-0.189131,7.871694,-3.873116,1.041957,-0.000598,0.111895,-0.019387
1334517482950442976!,rebel-mauve-beetle,0.090000,-1.398936,-1.376686,-0.559501,-1.920146,0.352211,8.044318,-4.085123,1.190342,0.007261,0.123030,-0.044744
1334517482950442976!,rebel-mauve-beetle,0.100000,-1.392995,-1.295490,-0.601960,-1.907261,0.854484,8.131419,-4.368006,1.378608,0.015356,0.134213,-0.070812
1334517482950442976!,rebel-mauve-beetle,0.110000,-1.382316,-1.213850,-0.647618,-1.892245,1.306730,8.135467,-4.715185,1.613766,0.023507,0.145195,-0.097005
1334517482950442976!,rebel-mauve-beetle,0.120000,-1.367445,-1.132568,-0.697071,-1.874591,1.699271,8.061651,-5.117610,1.902994,0.031511,0.155734,-0.122682
1334517482950442976!,rebel-mauve-beetle,0.130000,-1.349019,-1.052378,-0.750813,-1.853721,2.024402,7.917942,-5.563633,2.253440,0.039162,0.165585,-0.147180
1334517482950442976!,rebel-mauve-beetle,0.140000,-1.327739,-0.973918,-0.809215,-1.828981,2.276920,7.714831,-6.039027,2.671909,0.046258,0.174507,-0.169865
1334517482950442976!,rebel-mauve-beetle,0.150000,-1.304348,-0.897711,-0.872493,-1.799654,2.454443,7.464849,-6.527131,3.164429,0.052627,0.182267,-0.190175
1334517482950442976!,rebel-mauve-beetle,0.160000,-1.279599,-0.824148,-0.940688,-1.764966,2.557524,7.181925,-7.009147,3.735722,0.058125,0.188643,-0.207649
1334517482950442976!,rebel-mauve-beetle,0.170000,-1.254227,-0.753474,-1.013643,-1.724102,2.589580,6.880668,-7.464567,4.388608,0.062651,0.193440,-0.221947
