ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
703118974325333681!,thoughtful-steel-butterfly,0.000000,-1.831912,-1.674022,-0.388907,-0.289198,0.066524,-0.495555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.070640,0.082897,0.065992
703118974325333681!,thoughtful-steel-butterfly,0.010000,-1.830107,-1.671636,-0.386612,-0.287324,0.068060,-0.495346,0.360294,0.476066,0.458146,0.374030,0.306273,0.042082,-0.081718,0.087459,0.061102
703118974325333681!,thoughtful-steel-butterfly,0.020000,-1.824623,-1.664742,-0.379819,-0.281795,0.072586,-0.494703,0.736759,0.902167,0.900487,0.731116,0.597685,0.087697,-0.086221,0.088375,0.059063
703118974325333681!,thoughtful-steel-butterfly,0.030000,-1.815347,-1.653717,-0.368644,-0.272757,0.079959,-0.493565,1.117866,1.300787,1.333609,1.074773,0.874309,0.141640,-0.087911,0.087651,0.058645
703118974325333681!,thoughtful-steel-butterfly,0.040000,-1.802246,-1.638774,-0.353147,-0.260329,0.090033,-0.491827,1.499498,1.683436,1.762329,1.407133,1.135922,0.207940,-0.088324,0.086084,0.059188
703118974325333681!,thoughtful-steel-butterfly,0.050000,-1.785319,-1.620040,-0.333353,-0.244615,0.102658,-0.489348,1.879968,2.055895,2.189601,1.729031,1.381806,0.289882,-0.088000,0.083934,0.060286
703118974325333681!,thoughtful-steel-butterfly,0.060000,-1.764582,-1.597598,-0.309266,-0.225718,0.117672,-0.485956,2.257848,2.420598,2.616517,2.040115,1.610712,0.390026,-0.087038,0.081232,0.061643
703118974325333681!,thoughtful-steel-butterfly,0.070000,-1.740069,-1.571525,-0.280891,-0.203753,0.134897,-0.481459,2.631022,2.777749,3.042327,2.338958,1.820876,0.510178,-0.085359,0.077919,0.063014
703118974325333681!,thoughtful-steel-butterfly,0.080000,-1.711851,-1.541909,-0.248260,-0.178861,0.154127,-0.475652,2.996382,3.125924,3.464549,2.623224,2.010145,0.651354,-0.082834,0.073920,0.064183
703118974325333681!,thoughtful-steel-butterfly,0.090000,-1.680030,-1.508856,-0.211430,-0.151205,0.175140,-0.468322,3.349749,3.462404,3.879068,2.889828,2.176006,0.813769,-0.079348,0.069184,0.064962
703118974325333681!,thoughtful-steel-butterfly,0.100000,-1.644751,-1.472500,-0.170507,-0.120981,0.197688,-0.459260,3.686064,3.783494,4.280402,3.135186,2.315779,0.996822,-0.074845,0.063700,0.065197
703118974325333681!,thoughtful-steel-butterfly,0.110000,-1.606214,-1.433017,-0.125654,-0.088419,0.221494,-0.448264,3.999672,4.084827,4.662032,3.355491,2.426785,1.199112,-0.069345,0.057515,0.064776
703118974325333681!,thoughtful-steel-butterfly,0.120000,-1.564675,-1.390626,-0.077103,-0.053789,0.246259,-0.435151,4.284667,4.361676,5.016804,3.546987,2.506532,1.418488,-0.062958,0.050735,0.063640
703118974325333681!,thoughtful-steel-butterfly,0.130000,-1.520448,-1.345594,-0.025159,-0.017397,0.271660,-0.419763,4.535251,4.609260,5.337373,3.706229,2.552879,1.652157,-0.055873,0.043519,0.061789
703118974325333681!,thoughtful-steel-butterfly,0.140000,-1.473928,-1.298269,0.029771,0.020401,0.297338,-0.401983,4.745955,4.823012,5.616553,3.830256,2.564232,1.896704,-0.048356,0.036074,0.059281
703118974325333681!,thoughtful-steel-butterfly,0.150000,-1.425550,-1.249031,0.087218,0.059225,0.322929,-0.381729,4.911921,4.998809,5.847714,3.916729,2.539526,2.148345,-0.040709,0.028629,0.056229
703118974325333681!,thoughtful-steel-butterfly,0.160000,-1.375776,-1.198274,0.146679,0.098696,0.348073,-0.358950,5.029217,5.133233,6.025222,3.964068,2.478284,2.403184,-0.033233,0.021402,0.052789
703118974325333681!,thoughtful-steel-butterfly,0.170000,-1.325102,-1.146419,0.207601,0.138424,0.372410,-0.333633,5.094822,5.223696,6.144578,3.971433,2.380641,2.657333,-0.026199,0.014590,0.049145
703118974325333681!,thoughtful-steel-butterfly,0.180000,-1.274049,-1.093908,0.269394,0.178013,0.395583,-0.305801,5.106550,5.268477,6.202439,3.938644,2.247267,2.907054,-0.019831,0.008344,0.045489
703118974325333681!,thoughtful-steel-butterfly,0.190000,-1.223159,-1.041195,0.331438,0.217068,0.417243,-0.275514,5.062857,5.266677,6.196502,3.866046,2.079244,3.148843,-0.014291,0.002771,0.042009
703118974325333681!,thoughtful-steel-butterfly,0.200000,-1.172989,-0.988741,0.393094,0.255199,0.437054,-0.242865,4.962596,5.218107,6.125270,3.754334,1.877916,3.379453,-0.009681,-0.002074,0.038877
703118974325333681!,thoughtful-steel-butterfly,0.210000,-1.124105,-0.937007,0.453707,0.292020,0.454692,-0.207979,4.804754,5.123130,5.987772,3.604383,1.644761,3.595833,-0.006052,-0.006178,0.036238
703118974325333681!,thoughtful-steel-butterfly,0.220000,-1.077104,-0.886455,0.512602,0.327150,0.469843,-0.171019,4.588333,4.982533,5.783373,3.417145,1.381339,3.794982,-0.003415,-0.009554,0.034212
703118974325333681!,thoughtful-steel-butterfly,0.230000,-1.032551,-0.837527,0.569128,0.360231,0.482218,-0.132158,4.311856,4.797282,5.511286,3.193366,1.089102,3.973914,-0.001767,-0.012229,0.032885
703118974325333681!,thoughtful-steel-butterfly,0.240000,-0.991068,-0.790667,0.622595,0.390897,0.491534,-0.091621,3.973910,4.568611,5.170923,2.933849,0.769693,4.129305,-0.001086,-0.014232,0.032320
703118974325333681!,thoughtful-steel-butterfly,0.250000,-0.953276,-0.746300,0.672317,0.418795,0.497528,-0.049659,3.572885,4.297922,4.761659,2.639291,0.424935,4.257407,-0.001349,-0.015580,0.032546
703118974325333681!,thoughtful-steel-butterfly,0.260000,-0.919812,-0.704838,0.717605,0.443579,0.499957,-0.006564,3.107458,3.986958,4.283238,2.310528,0.057163,4.353873,-0.002528,-0.016281,0.033564
703118974325333681!,thoughtful-steel-butterfly,0.270000,-0.891323,-0.666674,0.757769,0.464914,0.498605,0.037323,2.577217,3.638121,3.736368,1.948861,-0.330394,4.413742,-0.004561,-0.016339,0.035335
703118974325333681!,thoughtful-steel-butterfly,0.280000,-0.868454,-0.632172,0.792134,0.482479,0.493295,0.081611,1.983518,3.254915,3.123560,1.556498,-0.733172,4.431623,-0.007329,-0.015782,0.037769
703118974325333681!,thoughtful-steel-butterfly,0.290000,-0.851824,-0.601651,0.820061,0.495982,0.483903,0.125850,1.330494,2.842484,2.450132,1.137081,-1.144876,4.402120,-0.010599,-0.014700,0.040709
703118974325333681!,thoughtful-steel-butterfly,0.300000,-0.841994,-0.575373,0.840983,0.505176,0.470379,0.169539,0.626014,2.408102,1.725156,0.696166,-1.557250,4.320534,-0.013989,-0.013278,0.043910
703118974325333681!,thoughtful-steel-butterfly,0.310000,-0.839424,-0.553510,0.854446,0.509883,0.452769,0.212132,-0.117679,1.961446,0.962070,0.241522,-1.960165,4.183725,-0.016927,-0.011840,0.047034
703118974325333681!,thoughtful-steel-butterfly,0.320000,-0.844426,-0.536124,0.860155,0.510012,0.431229,0.253063,-0.883931,1.514500,0.178678,-0.216924,-2.342060,3.990957,-0.018662,-0.010852,0.049658
703118974325333681!,thoughtful-steel-butterfly,0.330000,-0.857124,-0.523145,0.858018,0.505586,0.406040,0.291772,-1.652337,1.081057,-0.603570,-0.667490,-2.690702,3.744473,-0.018323,-0.010897,0.051311
703118974325333681!,thoughtful-steel-butterfly,0.340000,-0.877417,-0.514361,0.848172,0.496748,0.377599,0.327748,-2.400408,0.675633,-1.361329,-1.097691,-2.994612,3.450103,-0.015034,-0.012600,0.051532
