ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
2104982103617572300!,thoughtful-zippy-butterfly,0.000000,0.082488,-1.440334,0.642031,0.479799,0.142032,0.479403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.101438,-0.065861,0.096484,0.173095
2104982103617572300!,thoughtful-zippy-butterfly,0.010000,0.078441,-1.437548,0.641783,0.481474,0.141787,0.479475,-0.808499,0.556543,-0.050043,0.333893,-0.048766,0.014421,-0.045863,-0.016974,0.066668,0.089029
2104982103617572300!,thoughtful-zippy-butterfly,0.020000,0.068703,-1.429970,0.641158,0.486354,0.141203,0.479648,-1.138669,0.958130,-0.076230,0.640752,-0.067904,0.019990,-0.021344,0.004363,0.053036,0.051650
2104982103617572300!,thoughtful-zippy-butterfly,0.030000,0.056707,-1.418748,0.640295,0.494215,0.140501,0.479854,-1.260857,1.283675,-0.098176,0.928975,-0.072089,0.021108,-0.010018,0.013657,0.046371,0.034926
2104982103617572300!,thoughtful-zippy-butterfly,0.040000,0.043938,-1.404479,0.639183,0.504889,0.139800,0.480058,-1.294141,1.565518,-0.126588,1.201534,-0.067827,0.019752,-0.004095,0.017734,0.042661,0.027392
2104982103617572300!,thoughtful-zippy-butterfly,0.050000,0.031027,-1.387535,0.637724,0.518224,0.139169,0.480242,-1.290915,1.816451,-0.167936,1.458952,-0.058066,0.016827,-0.000189,0.019601,0.040144,0.023954
2104982103617572300!,thoughtful-zippy-butterfly,0.060000,0.018224,-1.368207,0.635767,0.534065,0.138656,0.480390,-1.274128,2.040588,-0.226450,1.700476,-0.044219,0.012763,0.003141,0.020581,0.038045,0.022321
2104982103617572300!,thoughtful-zippy-butterfly,0.070000,0.005605,-1.346787,0.633127,0.552217,0.138298,0.480493,-1.253757,2.238164,-0.304948,1.924632,-0.027112,0.007804,0.006473,0.021251,0.036026,0.021434
2104982103617572300!,thoughtful-zippy-butterfly,0.080000,-0.006817,-1.323543,0.629594,0.572501,0.138123,0.480543,-1.233876,2.407482,-0.405265,2.129357,-0.007238,0.002080,0.009994,0.021851,0.033948,0.020801
2104982103617572300!,thoughtful-zippy-butterfly,0.090000,-0.019052,-1.298761,0.624945,0.594720,0.138158,0.480533,-1.215987,2.546073,-0.528382,2.312210,0.015009,-0.004315,0.013712,0.022472,0.031766,0.020175
2104982103617572300!,thoughtful-zippy-butterfly,0.100000,-0.031116,-1.272759,0.618951,0.618647,0.138427,0.480456,-1.200441,2.651285,-0.674487,2.470517,0.039244,-0.011307,0.017558,0.023142,0.029475,0.019423
2104982103617572300!,thoughtful-zippy-butterfly,0.110000,-0.043029,-1.245880,0.611384,0.644026,0.138948,0.480306,-1.187049,2.720598,-0.843009,2.601468,0.065037,-0.018815,0.021426,0.023856,0.027091,0.018456
2104982103617572300!,thoughtful-zippy-butterfly,0.120000,-0.054817,-1.218497,0.602025,0.670566,0.139732,0.480078,-1.175277,2.751885,-1.032594,2.702273,0.091904,-0.026750,0.025195,0.024599,0.024640,0.017220
2104982103617572300!,thoughtful-zippy-butterfly,0.130000,-0.066496,-1.191000,0.590675,0.697949,0.140788,0.479769,-1.164369,2.743569,-1.241157,2.770284,0.119314,-0.035013,0.028746,0.025347,0.022149,0.015673
2104982103617572300!,thoughtful-zippy-butterfly,0.140000,-0.078070,-1.163788,0.577155,0.725837,0.142117,0.479377,-1.153257,2.694658,-1.465900,2.803066,0.146754,-0.043507,0.031962,0.026071,0.019649,0.013793
2104982103617572300!,thoughtful-zippy-butterfly,0.150000,-0.089524,-1.137267,0.561321,0.753870,0.143719,0.478900,-1.140886,2.604985,-1.703453,2.798595,0.173589,-0.052094,0.034760,0.026756,0.017157,0.011547
2104982103617572300!,thoughtful-zippy-butterfly,0.160000,-0.100838,-1.111844,0.543062,0.781669,0.145584,0.478336,-1.125721,2.475111,-1.949773,2.755334,0.199214,-0.060632,0.037060,0.027372,0.014692,0.008938
2104982103617572300!,thoughtful-zippy-butterfly,0.170000,-0.111971,-1.087915,0.522314,0.808841,0.147697,0.477688,-1.106118,2.306489,-2.200326,2.672398,0.222954,-0.068935,0.038815,0.027900,0.012266,0.005973
2104982103617572300!,thoughtful-zippy-butterfly,0.180000,-0.122864,-1.065858,0.499057,0.834987,0.150037,0.476958,-1.080199,2.101448,-2.450151,2.549671,0.244099,-0.076786,0.040007,0.028318,0.009883,0.002678
2104982103617572300!,thoughtful-zippy-butterfly,0.190000,-0.133442,-1.046024,0.473325,0.859713,0.152573,0.476153,-1.045900,1.863203,-2.693964,2.387929,0.261918,-0.083926,0.040645,0.028606,0.007541,-0.000895
2104982103617572300!,thoughtful-zippy-butterfly,0.200000,-0.143603,-1.028728,0.445204,0.882635,0.155269,0.475281,-1.001041,1.595867,-2.926306,2.188958,0.275665,-0.090057,0.040772,0.028742,0.005236,-0.004667
2104982103617572300!,thoughtful-zippy-butterfly,0.210000,-0.153228,-1.014236,0.414838,0.903393,0.158078,0.474354,-0.943423,1.304433,-3.141710,1.955638,0.284601,-0.094843,0.040462,0.028706,0.002961,-0.008522
2104982103617572300!,thoughtful-zippy-butterfly,0.220000,-0.162212,-1.002755,0.382428,0.921658,0.160948,0.473387,-0.870644,0.994645,-3.334770,1.692033,0.288141,-0.097966,0.039791,0.028453,0.000723,-0.012279
2104982103617572300!,thoughtful-zippy-butterfly,0.230000,-0.170414,-0.994430,0.348228,0.937153,0.163821,0.472401,-0.780893,0.673015,-3.500598,1.403273,0.285724,-0.099085,0.038886,0.027959,-0.001483,-0.015760
2104982103617572300!,thoughtful-zippy-butterfly,0.240000,-0.177653,-0.989343,0.312528,0.949658,0.166636,0.471415,-0.672961,0.346683,-3.635048,1.095500,0.276786,-0.097838,0.037913,0.027215,-0.003672,-0.018789
2104982103617572300!,thoughtful-zippy-butterfly,0.250000,-0.183738,-0.987505,0.275657,0.959019,0.169325,0.470456,-0.546117,0.023185,-3.734872,0.775757,0.260829,-0.093877,0.037045,0.026212,-0.005853,-0.021173
