ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
359735234098900023!,rebel-mauve-beetle,0.000000,0.432980,-0.963854,0.384556,-1.962681,0.000000,0.000000,0.000000,0.000000,0.146267,0.205094,-0.471556
359735234098900023!,rebel-mauve-beetle,0.010000,0.426376,-0.964683,0.379839,-1.963599,-1.318512,-0.164938,-0.943074,-0.182429,0.101212,0.120117,-0.322180
359735234098900023!,rebel-mauve-beetle,0.020000,0.408236,-0.966815,0.367329,-1.965978,-2.307293,-0.260423,-1.557998,-0.291100,0.069061,0.061855,-0.216034
359735234098900023!,rebel-mauve-beetle,0.030000,0.381416,-0.969671,0.349808,-1.969171,-3.050271,-0.310157,-1.943070,-0.345171,0.046350,0.023441,-0.141573
359735234098900023!,rebel-mauve-beetle,0.040000,0.348074,-0.972895,0.329222,-1.972717,-3.607524,-0.335032,-2.169953,-0.362138,0.030552,-0.000348,-0.090332
359735234098900023!,rebel-mauve-beetle,0.050000,0.309851,-0.976318,0.306894,-1.976314,-4.022774,-0.350699,-2.291365,-0.355818,0.019850,-0.013360,-0.056208
359735234098900023!,rebel-mauve-beetle,0.060000,0.268010,-0.979901,0.283689,-1.979778,-4.328359,-0.367328,-2.346603,-0.336253,0.012956,-0.018352,-0.034865
359735234098900023!,rebel-mauve-beetle,0.070000,0.223535,-0.983682,0.260121,-1.983012,-4.548658,-0.390218,-2.365477,-0.310291,0.008961,-0.017264,-0.023249
359735234098900023!,rebel-mauve-beetle,0.080000,0.177190,-0.987732,0.236436,-1.985975,-4.702484,-0.420650,-2.371051,-0.282280,0.007222,-0.011453,-0.019202
359735234098900023!,rebel-mauve-beetle,0.090000,0.129574,-0.992119,0.212666,-1.988661,-4.804744,-0.456728,-2.381481,-0.254674,0.007273,-0.001886,-0.021164
359735234098900023!,rebel-mauve-beetle,0.100000,0.081146,-0.996879,0.188675,-1.991081,-4.867587,-0.494159,-2.411183,-0.228484,0.008762,0.010701,-0.027949
359735234098900023!,rebel-mauve-beetle,0.110000,0.032259,-1.001990,0.164195,-1.993249,-4.901160,-0.526977,-2.471526,-0.203594,0.011397,0.025694,-0.038579
359735234098900023!,rebel-mauve-beetle,0.120000,-0.016838,-1.007370,0.138866,-1.995173,-4.914056,-0.548256,-2.571186,-0.178957,0.014917,0.042515,-0.052175
359735234098900023!,rebel-mauve-beetle,0.130000,-0.065981,-1.012861,0.112269,-1.996846,-4.913542,-0.550753,-2.716295,-0.152719,0.019071,0.060574,-0.067880
359735234098900023!,rebel-mauve-beetle,0.140000,-0.115073,-1.018242,0.083944,-1.998238,-4.905643,-0.527448,-2.910451,-0.122265,0.023605,0.079240,-0.084825
359735234098900023!,rebel-mauve-beetle,0.150000,-0.164069,-1.023221,0.053405,-1.999287,-4.895097,-0.472045,-3.154672,-0.084267,0.028262,0.097833,-0.102121
359735234098900023!,rebel-mauve-beetle,0.160000,-0.212963,-1.027451,0.020159,-1.999898,-4.885249,-0.379448,-3.447368,-0.034750,0.032789,0.115649,-0.118882
