ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1220053404519668983!,talented-zippy-butterfly,0.000000,-2.109967,-0.053881,-1.771602,0.887135,-0.946873,0.321607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.772778,-0.055733,-0.231890,-1.098232
1220053404519668983!,talented-zippy-butterfly,0.010000,-2.105175,-0.045769,-1.767407,0.895460,-0.945352,0.326052,0.959510,1.619743,0.842214,1.661836,0.306337,0.888189,-0.590318,-0.042776,-0.175524,-0.835977
1220053404519668983!,talented-zippy-butterfly,0.020000,-2.091931,-0.023565,-1.755695,0.918213,-0.941061,0.338238,1.691533,2.814405,1.505842,2.880701,0.555726,1.546163,-0.447295,-0.031903,-0.132814,-0.634163
1220053404519668983!,talented-zippy-butterfly,0.030000,-2.072135,0.008926,-1.737936,0.951428,-0.934442,0.356114,2.267498,3.671326,2.049477,3.748633,0.770981,2.023049,-0.336829,-0.023648,-0.099793,-0.477951
1220053404519668983!,talented-zippy-butterfly,0.040000,-2.047160,0.048692,-1.715159,0.991971,-0.925778,0.378068,2.724780,4.264205,2.505325,4.341446,0.963136,2.358441,-0.252506,-0.017855,-0.073887,-0.356587
1220053404519668983!,talented-zippy-butterfly,0.050000,-2.018089,0.093387,-1.688151,1.037390,-0.915272,0.402836,3.084087,4.653310,2.891544,4.720606,1.137234,2.583880,-0.188805,-0.014105,-0.053381,-0.262178
1220053404519668983!,talented-zippy-butterfly,0.060000,-1.985876,0.141142,-1.657597,1.085722,-0.903113,0.429404,3.358479,4.887223,3.218959,4.935712,1.295390,2.724434,-0.141199,-0.011920,-0.037101,-0.188880
1220053404519668983!,talented-zippy-butterfly,0.070000,-1.951303,0.190621,-1.624034,1.135552,-0.889448,0.457036,3.557848,5.004696,3.495212,5.026390,1.438761,2.800003,-0.106028,-0.010859,-0.024204,-0.132251
1220053404519668983!,talented-zippy-butterfly,0.080000,-1.915064,0.240837,-1.587931,1.185816,-0.874418,0.485174,3.691116,5.036433,3.726425,5.024210,1.568206,2.826343,-0.080395,-0.010555,-0.014057,-0.088862
1220053404519668983!,talented-zippy-butterfly,0.090000,-1.877774,0.291059,-1.549710,1.235714,-0.858156,0.513389,3.767011,5.006617,3.918028,4.954172,1.684594,2.815883,-0.062022,-0.010722,-0.006164,-0.056014
1220053404519668983!,talented-zippy-butterfly,0.100000,-1.839968,0.340767,-1.509742,1.284669,-0.840788,0.541364,3.794177,4.934153,4.075113,4.835867,1.788920,2.778357,-0.049120,-0.011152,-0.000117,-0.031530
1220053404519668983!,talented-zippy-butterfly,0.110000,-1.802096,0.389608,-1.468350,1.332271,-0.822431,0.568865,3.780993,4.833663,4.202494,4.684432,1.882295,2.721308,-0.040290,-0.011698,0.004428,-0.013624
1220053404519668983!,talented-zippy-butterfly,0.120000,-1.764525,0.437357,-1.425812,1.378247,-0.803188,0.595726,3.735323,4.716307,4.304635,4.511359,1.965876,2.650496,-0.034437,-0.012266,0.007770,-0.000828
1220053404519668983!,talented-zippy-butterfly,0.130000,-1.727549,0.483889,-1.382361,1.422422,-0.783153,0.621829,3.664299,4.590470,4.385559,4.325194,2.040788,2.570239,-0.030713,-0.012796,0.010161,0.008071
1220053404519668983!,talented-zippy-butterfly,0.140000,-1.691396,0.529148,-1.338195,1.464696,-0.762408,0.647096,3.574182,4.462327,4.448774,4.132139,2.108057,2.483712,-0.028463,-0.013257,0.011818,0.014063
1220053404519668983!,talented-zippy-butterfly,0.150000,-1.656233,0.573136,-1.293478,1.505021,-0.741027,0.671476,3.470312,4.336321,4.497240,3.936569,2.168568,2.393188,-0.027191,-0.013635,0.012920,0.017946
1220053404519668983!,talented-zippy-butterfly,0.160000,-1.622179,0.615889,-1.248347,1.543385,-0.719073,0.694935,3.357127,4.215555,4.533364,3.741467,2.223042,2.300256,-0.026523,-0.013927,0.013613,0.020353
