ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1026371078597319996!,talented-antique-butterfly,0.000000,-0.531541,2.177823,0.420453,1.871708,-0.065708,0.997839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099898,-0.120965,0.177964,-0.043044,0.165443,-0.189410
1026371078597319996!,talented-antique-butterfly,0.010000,-0.534982,2.170545,0.419070,1.870905,-0.068229,0.997670,-0.683594,-1.453507,-0.277525,-0.160587,-0.503582,-0.034439,0.081218,-0.104435,0.142703,-0.031908,0.130987,-0.166886
1026371078597319996!,talented-antique-butterfly,0.020000,-0.544345,2.149683,0.415319,1.868535,-0.075300,0.997161,-1.179123,-2.718025,-0.474726,-0.313654,-0.909778,-0.068702,0.067208,-0.090226,0.115135,-0.024153,0.104339,-0.147413
1026371078597319996!,talented-antique-butterfly,0.030000,-0.557812,2.116937,0.409841,1.864653,-0.086085,0.996288,-1.499889,-3.827160,-0.622756,-0.462853,-1.244868,-0.107563,0.057151,-0.077741,0.094972,-0.019534,0.085323,-0.129413
1026371078597319996!,talented-antique-butterfly,0.040000,-0.573762,2.073761,0.402971,1.859300,-0.099987,0.994989,-1.671532,-4.798417,-0.751375,-0.607687,-1.531234,-0.153874,0.050231,-0.066485,0.081189,-0.017561,0.072939,-0.111955
1026371078597319996!,talented-antique-butterfly,0.050000,-0.590844,2.021476,0.394781,1.852524,-0.116613,0.993177,-1.723878,-5.639006,-0.885177,-0.746238,-1.786645,-0.209777,0.045660,-0.056095,0.072481,-0.017649,0.065855,-0.094583
1026371078597319996!,talented-antique-butterfly,0.060000,-0.608008,1.961408,0.385123,1.844402,-0.135717,0.990748,-1.687325,-6.350557,-1.042396,-0.876480,-2.024425,-0.277314,0.042729,-0.046359,0.067502,-0.019189,0.062660,-0.077225
1026371078597319996!,talented-antique-butterfly,0.070000,-0.624504,1.894869,0.373704,1.835027,-0.157164,0.987573,-1.590245,-6.933050,-1.234396,-0.997183,-2.253710,-0.358659,0.040849,-0.037206,0.065021,-0.021608,0.062040,-0.060102
1026371078597319996!,talented-antique-butterfly,0.080000,-0.639856,1.823152,0.360143,1.824497,-0.180899,0.983502,-1.457711,-7.387756,-1.466162,-1.108356,-2.479957,-0.456147,0.039565,-0.028677,0.064000,-0.024400,0.062858,-0.043638
1026371078597319996!,talented-antique-butterfly,0.090000,-0.653819,1.747519,0.344042,1.812902,-0.206905,0.978361,-1.310749,-7.719206,-1.737153,-1.211457,-2.705514,-0.572165,0.038555,-0.020889,0.063624,-0.027159,0.064208,-0.028345
1026371078597319996!,talented-antique-butterfly,0.100000,-0.666335,1.669168,0.325029,1.800307,-0.235176,0.971953,-1.165896,-7.936045,-2.042487,-1.309358,-2.930213,-0.709001,0.037615,-0.013975,0.063307,-0.029583,0.065423,-0.014718
1026371078597319996!,talented-antique-butterfly,0.110000,-0.677492,1.589184,0.302798,1.786746,-0.265694,0.964057,-1.035093,-8.050882,-2.374246,-1.406081,-3.151947,-0.868676,0.036638,-0.008045,0.062669,-0.031484,0.066069,-0.003140
1026371078597319996!,talented-antique-butterfly,0.120000,-0.687415,1.508517,0.277194,1.772204,-0.298373,0.954449,-0.925857,-8.079270,-2.722653,-1.506307,-3.367220,-1.052636,0.035586,-0.003157,0.061515,-0.032777,0.065923,0.006173
1026371078597319996!,talented-antique-butterfly,0.130000,-0.696324,1.427928,0.248114,1.756618,-0.333122,0.942884,-0.841892,-8.038428,-3.077452,-1.614918,-3.571698,-1.261887,0.034458,0.000703,0.059774,-0.033453,0.064909,0.013194
1026371078597319996!,talented-antique-butterfly,0.140000,-0.704486,1.348011,0.215534,1.739882,-0.369820,0.929104,-0.783833,-7.945814,-3.428613,-1.736488,-3.760545,-1.496845,0.033260,0.003606,0.057454,-0.033549,0.063051,0.018057
1026371078597319996!,talented-antique-butterfly,0.150000,-0.712164,1.269200,0.179526,1.721845,-0.408291,0.912852,-0.750014,-7.817810,-3.766847,-1.874793,-3.928701,-1.757190,0.031991,0.005670,0.054607,-0.033128,0.060434,0.021024
