ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
181059737300082575!,talented-steel-butterfly,0.000000,-1.580880,-0.042226,-1.404565,0.942108,-0.404951,0.914338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.201960,0.556799,-0.883991
181059737300082575!,talented-steel-butterfly,0.010000,-1.571853,-0.039229,-1.399900,0.945876,-0.400335,0.916369,1.803523,0.599400,0.933635,0.751242,0.923367,0.403392,0.154823,0.431823,-0.683087
181059737300082575!,talented-steel-butterfly,0.020000,-1.546904,-0.030954,-1.386966,0.956173,-0.387556,0.921846,3.183250,1.054892,1.653419,1.302760,1.632243,0.686215,0.116163,0.333408,-0.525384
181059737300082575!,talented-steel-butterfly,0.030000,-1.509753,-0.018690,-1.367632,0.971159,-0.368495,0.929630,4.239551,1.394215,2.211084,1.685459,2.176894,0.862897,0.085155,0.254693,-0.399618
181059737300082575!,talented-steel-butterfly,0.040000,-1.463282,-0.003491,-1.343341,0.989290,-0.344620,0.938742,5.040142,1.640172,2.641005,1.930018,2.591472,0.951349,0.060775,0.191277,-0.298546
181059737300082575!,talented-steel-butterfly,0.050000,-1.409812,0.013804,-1.315253,1.009323,-0.317111,0.948388,5.633676,1.811776,2.967500,2.065023,2.900643,0.969883,0.041952,0.140223,-0.217315
181059737300082575!,talented-steel-butterfly,0.060000,-1.351252,0.032522,-1.284321,1.030280,-0.286940,0.957948,6.057873,1.924678,3.209085,2.115780,3.123497,0.935601,0.027659,0.099433,-0.152449
181059737300082575!,talented-steel-butterfly,0.070000,-1.289171,0.052132,-1.251336,1.051416,-0.254908,0.966965,6.343729,1.991760,3.380787,2.103943,3.275656,0.863519,0.016965,0.067280,-0.101250
181059737300082575!,talented-steel-butterfly,0.080000,-1.224823,0.072228,-1.216935,1.072197,-0.221658,0.975125,6.517606,2.023635,3.495355,2.047475,3.370382,0.766128,0.009054,0.042388,-0.061461
181059737300082575!,talented-steel-butterfly,0.090000,-1.159209,0.092501,-1.181632,1.092249,-0.187703,0.982226,6.602233,2.028969,3.563798,1.960821,3.419070,0.653381,0.003241,0.023544,-0.031106
181059737300082575!,talented-steel-butterfly,0.100000,-1.093113,0.112724,-1.145835,1.111333,-0.153450,0.988156,6.617120,2.014763,3.595612,1.855242,3.431476,0.532871,-0.001033,0.009658,-0.008432
181059737300082575!,talented-steel-butterfly,0.110000,-1.027142,0.132732,-1.109866,1.129305,-0.119217,0.992868,6.578766,1.986596,3.598877,1.739239,3.415829,0.410150,-0.004208,-0.000242,0.008106
181059737300082575!,talented-steel-butterfly,0.120000,-0.961751,0.152409,-1.073973,1.146093,-0.085247,0.996360,6.500846,1.948848,3.580336,1.619019,3.378933,0.289095,-0.006621,-0.007008,0.019844
181059737300082575!,talented-steel-butterfly,0.130000,-0.897279,0.171678,-1.038345,1.161678,-0.051722,0.998662,6.394434,1.904900,3.545498,1.498952,3.326296,0.172273,-0.008522,-0.011361,0.027907
181059737300082575!,talented-steel-butterfly,0.140000,-0.833965,0.190489,-1.003123,1.176078,-0.018778,0.999824,6.268295,1.857317,3.498764,1.381979,3.262282,0.061272,-0.010092,-0.013903,0.033219
181059737300082575!,talented-steel-butterfly,0.150000,-0.771975,0.208815,-0.968409,1.189332,0.013487,0.999909,6.129212,1.808005,3.443580,1.269973,3.190281,-0.043030,-0.011456,-0.015117,0.036516
181059737300082575!,talented-steel-butterfly,0.160000,-0.711415,0.226646,-0.934276,1.201496,0.045004,0.998987,5.982322,1.758351,3.382597,1.164026,3.112883,-0.140236,-0.012698,-0.015386,0.038375
181059737300082575!,talented-steel-butterfly,0.170000,-0.652347,0.243984,-0.900774,1.212635,0.075729,0.997128,5.831430,1.709331,3.317819,1.064674,3.032035,-0.230273,-0.013869,-0.015005,0.039233
181059737300082575!,talented-steel-butterfly,0.180000,-0.594801,0.260837,-0.867935,1.222813,0.105631,0.994405,5.679282,1.661612,3.250734,0.972076,2.949178,-0.313277,-0.015002,-0.014196,0.039416
181059737300082575!,talented-steel-butterfly,0.190000,-0.538783,0.277221,-0.835778,1.232100,0.134695,0.990887,5.527819,1.615620,3.182436,0.886139,2.865373,-0.389500,-0.016112,-0.013122,0.039162
181059737300082575!,talented-steel-butterfly,0.200000,-0.484280,0.293154,-0.804312,1.240561,0.162913,0.986640,5.378374,1.571605,3.113719,0.806610,2.781396,-0.459261,-0.017205,-0.011904,0.038639
181059737300082575!,talented-steel-butterfly,0.210000,-0.431271,0.308657,-0.773540,1.248258,0.190286,0.981729,5.231831,1.529681,3.045153,0.733138,2.697814,-0.522911,-0.018281,-0.010625,0.037965
181059737300082575!,talented-steel-butterfly,0.220000,-0.379724,0.323749,-0.743460,1.255251,0.216820,0.976212,5.088746,1.489865,2.977145,0.665321,2.615043,-0.580809,-0.019337,-0.009343,0.037221
181059737300082575!,talented-steel-butterfly,0.230000,-0.329606,0.338452,-0.714065,1.261594,0.242522,0.970146,4.949444,1.452107,2.909983,0.602736,2.533391,-0.633309,-0.020368,-0.008097,0.036458
181059737300082575!,talented-steel-butterfly,0.240000,-0.280877,0.352787,-0.685347,1.267338,0.267404,0.963585,4.814087,1.416306,2.843866,0.544957,2.453087,-0.680755,-0.021367,-0.006911,0.035710
181059737300082575!,talented-steel-butterfly,0.250000,-0.233501,0.366771,-0.657294,1.272530,0.291481,0.956577,4.682725,1.382331,2.778933,0.491570,2.374307,-0.723481,-0.022329,-0.005799,0.034996
181059737300082575!,talented-steel-butterfly,0.260000,-0.187436,0.380423,-0.629896,1.277211,0.314767,0.949169,4.555330,1.350032,2.715276,0.442182,2.297182,-0.761801,-0.023252,-0.004769,0.034326
181059737300082575!,talented-steel-butterfly,0.270000,-0.142646,0.393758,-0.603139,1.281421,0.337280,0.941404,4.431830,1.319252,2.652954,0.396424,2.221817,-0.796018,-0.024132,-0.003821,0.033704
181059737300082575!,talented-steel-butterfly,0.280000,-0.099091,0.406790,-0.577011,1.285193,0.359038,0.933323,4.312121,1.289832,2.592004,0.353952,2.148290,-0.826420,-0.024967,-0.002955,0.033132
181059737300082575!,talented-steel-butterfly,0.290000,-0.056734,0.419533,-0.551498,1.288560,0.380058,0.924963,4.196081,1.261617,2.532442,0.314455,2.076661,-0.853279,-0.025757,-0.002165,0.032607
181059737300082575!,talented-steel-butterfly,0.300000,-0.015541,0.431997,-0.526587,1.291550,0.400360,0.916358,4.083582,1.234461,2.474272,0.277647,2.006974,-0.876854,-0.026503,-0.001448,0.032126
181059737300082575!,talented-steel-butterfly,0.310000,0.024532,0.444193,-0.502259,1.294187,0.419968,0.907539,3.974482,1.208245,2.417472,0.243274,1.939241,-0.897393,-0.027208,-0.000797,0.031687
181059737300082575!,talented-steel-butterfly,0.320000,0.063537,0.456131,-0.478490,1.296492,0.438912,0.898530,3.868623,1.182876,2.361988,0.211108,1.873435,-0.915132,-0.027871,-0.000208,0.031287
181059737300082575!,talented-steel-butterfly,0.330000,0.101503,0.467818,-0.455267,1.298485,0.457211,0.889358,3.765875,1.158240,2.307802,0.180939,1.809566,-0.930281,-0.028496,0.000325,0.030924
181059737300082575!,talented-steel-butterfly,0.340000,0.138459,0.479261,-0.432579,1.300185,0.474882,0.880049,3.666115,1.134237,2.254889,0.152581,1.747638,-0.943041,-0.029087,0.000809,0.030591
181059737300082575!,talented-steel-butterfly,0.350000,0.174433,0.490467,-0.410414,1.301610,0.491945,0.870626,3.569227,1.110783,2.203221,0.125872,1.687644,-0.953600,-0.029647,0.001251,0.030286
