ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1838101910691857208!,great-impartial-bumblebee,0.000000,2.236862,1.325188,0.000000,1.325188,0.000000,0.000000,0.000000,0.000000,0.012660,0.103087,-0.056950
1838101910691857208!,great-impartial-bumblebee,0.010000,2.232161,1.321016,0.000000,1.321016,-0.940080,-0.834348,0.000000,-0.834348,0.010574,0.088537,-0.048027
1838101910691857208!,great-impartial-bumblebee,0.020000,2.218660,1.309034,0.000000,1.309034,-1.758561,-1.560774,0.000000,-1.560774,0.008707,0.075514,-0.040039
1838101910691857208!,great-impartial-bumblebee,0.030000,2.197516,1.290267,0.000000,1.290267,-2.468198,-2.190597,0.000000,-2.190597,0.007036,0.063865,-0.032895
1838101910691857208!,great-impartial-bumblebee,0.040000,2.169755,1.265629,0.000000,1.265629,-3.080480,-2.734015,0.000000,-2.734015,0.005544,0.053454,-0.026510
1838101910691857208!,great-impartial-bumblebee,0.050000,2.136300,1.235937,0.000000,1.235937,-3.605753,-3.200210,0.000000,-3.200210,0.004211,0.044158,-0.020808
1838101910691857208!,great-impartial-bumblebee,0.060000,2.097973,1.201921,0.000000,1.201921,-4.053334,-3.597451,0.000000,-3.597451,0.003022,0.035866,-0.015722
1838101910691857208!,great-impartial-bumblebee,0.070000,2.055510,1.164234,0.000000,1.164234,-4.431609,-3.933181,0.000000,-3.933181,0.001962,0.028476,-0.011190
1838101910691857208!,great-impartial-bumblebee,0.080000,2.009568,1.123458,0.000000,1.123458,-4.748124,-4.214097,0.000000,-4.214097,0.001019,0.021899,-0.007156
1838101910691857208!,great-impartial-bumblebee,0.090000,1.960730,1.080113,0.000000,1.080113,-5.009671,-4.446228,0.000000,-4.446228,0.000181,0.016053,-0.003571
1838101910691857208!,great-impartial-bumblebee,0.100000,1.909519,1.034662,0.000000,1.034662,-5.222356,-4.634992,0.000000,-4.634992,-0.000563,0.010864,-0.000388
1838101910691857208!,great-impartial-bumblebee,0.110000,1.856397,0.987515,0.000000,0.987515,-5.391673,-4.785266,0.000000,-4.785266,-0.001222,0.006265,0.002432
1838101910691857208!,great-impartial-bumblebee,0.120000,1.801776,0.939037,0.000000,0.939037,-5.522558,-4.901430,0.000000,-4.901430,-0.001806,0.002198,0.004927
1838101910691857208!,great-impartial-bumblebee,0.130000,1.746021,0.889553,0.000000,0.889553,-5.619448,-4.987423,0.000000,-4.987423,-0.002320,-0.001393,0.007129
