ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
373711271843814681!,thoughtful-antique-butterfly,0.000000,-1.880384,1.613104,-0.223205,0.493392,0.271372,0.419949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.088549,-0.018876,-0.042267,0.072652,-0.050257,0.015635
373711271843814681!,thoughtful-antique-butterfly,0.010000,-1.879531,1.610253,-0.221727,0.491466,0.272980,0.418906,0.169762,-0.569443,0.294472,-0.384649,0.320278,-0.208710,-0.082661,-0.003141,-0.051349,0.063603,-0.056505,0.033081
373711271843814681!,thoughtful-antique-butterfly,0.020000,-1.876500,1.602600,-0.217364,0.485789,0.277711,0.415784,0.435073,-0.960940,0.576457,-0.750899,0.623728,-0.416602,-0.079335,0.003841,-0.054575,0.058983,-0.058405,0.040752
373711271843814681!,thoughtful-antique-butterfly,0.030000,-1.870638,1.591430,-0.210255,0.476473,0.285381,0.410557,0.734313,-1.272454,0.842049,-1.112015,0.906169,-0.629884,-0.077172,0.007167,-0.055261,0.056254,-0.058389,0.044492
373711271843814681!,thoughtful-antique-butterfly,0.040000,-1.861745,1.577336,-0.200588,0.463532,0.295752,0.403151,1.040715,-1.546326,1.087579,-1.476432,1.163367,-0.853449,-0.075511,0.009069,-0.054861,0.054275,-0.057521,0.046819
373711271843814681!,thoughtful-antique-butterfly,0.050000,-1.849817,1.560608,-0.188589,0.446912,0.308545,0.393447,1.342564,-1.800093,1.309378,-1.849594,1.390982,-1.090821,-0.074006,0.010520,-0.054000,0.052509,-0.056257,0.048782
373711271843814681!,thoughtful-antique-butterfly,0.060000,-1.834920,1.541416,-0.174507,0.426504,0.323445,0.381292,1.634504,-2.039812,1.503649,-2.234691,1.584509,-1.344119,-0.072452,0.011936,-0.052935,0.050691,-0.054781,0.050782
373711271843814681!,thoughtful-antique-butterfly,0.070000,-1.817158,1.519898,-0.158634,0.402178,0.340093,0.366520,1.913710,-2.266246,1.666510,-2.633052,1.739374,-1.613959,-0.070715,0.013483,-0.051770,0.048678,-0.053166,0.052931
373711271843814681!,thoughtful-antique-butterfly,0.080000,-1.796669,1.496191,-0.141303,0.373799,0.358080,0.348968,2.178321,-2.477634,1.794127,-3.044265,1.851055,-1.899392,-0.068700,0.015216,-0.050544,0.046394,-0.051442,0.055218
373711271843814681!,thoughtful-antique-butterfly,0.090000,-1.773603,1.470457,-0.122882,0.341244,0.376955,0.328489,2.427032,-2.670889,1.882957,-3.466234,1.915322,-2.197915,-0.066345,0.017128,-0.049269,0.043806,-0.049624,0.057561
373711271843814681!,thoughtful-antique-butterfly,0.100000,-1.748122,1.442897,-0.103776,0.304421,0.396223,0.304971,2.659018,-2.842439,1.930041,-3.895329,1.928512,-2.505556,-0.063618,0.019179,-0.047947,0.040909,-0.047722,0.059855
373711271843814681!,thoughtful-antique-butterfly,0.110000,-1.720395,1.413747,-0.084414,0.263282,0.415359,0.278347,2.874030,-2.988796,1.933294,-4.326539,1.887792,-2.817022,-0.060509,0.021310,-0.046578,0.037725,-0.045750,0.061983
373711271843814681!,thoughtful-antique-butterfly,0.120000,-1.690587,1.383276,-0.065240,0.217837,0.433812,0.248611,3.072568,-3.106948,1.891795,-4.753681,1.791420,-3.125924,-0.057037,0.023454,-0.045160,0.034296,-0.043721,0.063830
373711271843814681!,thoughtful-antique-butterfly,0.130000,-1.658855,1.351781,-0.046701,0.168159,0.451022,0.215822,3.256017,-3.194685,1.806025,-5.169648,1.638961,-3.425075,-0.053235,0.025533,-0.043685,0.030675,-0.041644,0.065293
373711271843814681!,thoughtful-antique-butterfly,0.140000,-1.625335,1.319575,-0.029231,0.114397,0.466431,0.180116,3.426681,-3.250825,1.678022,-5.566701,1.431427,-3.706844,-0.049152,0.027471,-0.042139,0.026925,-0.039522,0.066282
373711271843814681!,thoughtful-antique-butterfly,0.150000,-1.590136,1.286976,-0.013235,0.056779,0.479499,0.141705,3.587688,-3.275353,1.511427,-5.936762,1.171331,-3.963540,-0.044842,0.029191,-0.040499,0.023110,-0.037345,0.066723
373711271843814681!,thoughtful-antique-butterfly,0.160000,-1.553332,1.254298,0.000924,-0.004387,0.489718,0.100876,3.742733,-3.269437,1.311408,-6.271700,0.862633,-4.187787,-0.040363,0.030625,-0.038730,0.019291,-0.035094,0.066560
373711271843814681!,thoughtful-antique-butterfly,0.170000,-1.514956,1.221835,0.012946,-0.068713,0.496626,0.057988,3.895695,-3.235316,1.084458,-6.563587,0.510594,-4.372870,-0.035766,0.031707,-0.036790,0.015521,-0.032736,0.065755
373711271843814681!,thoughtful-antique-butterfly,0.180000,-1.475003,1.189856,0.022597,-0.135735,0.499819,0.013463,4.050136,-3.176059,0.838090,-6.804902,0.121558,-4.513010,-0.031101,0.032384,-0.034630,0.011848,-0.030233,0.064285
373711271843814681!,thoughtful-antique-butterfly,0.190000,-1.433433,1.158593,0.029729,-0.204916,0.498960,-0.032227,4.208752,-3.095199,0.580446,-6.988680,-0.297338,-4.603562,-0.026418,0.032611,-0.032210,0.008314,-0.027550,0.062144
373711271843814681!,thoughtful-antique-butterfly,0.200000,-1.390184,1.128240,0.034272,-0.275657,0.493789,-0.078568,4.372858,-2.996266,0.319869,-7.108608,-0.738456,-4.641105,-0.021768,0.032357,-0.029502,0.004962,-0.024663,0.059341
373711271843814681!,thoughtful-antique-butterfly,0.210000,-1.345188,1.098953,0.036244,-0.347299,0.484118,-0.125018,4.541974,-2.882243,0.064474,-7.159065,-1.193955,-4.623451,-0.017215,0.031605,-0.026503,0.001839,-0.021576,0.055907
373711271843814681!,thoughtful-antique-butterfly,0.220000,-1.298391,1.070859,0.035745,-0.419135,0.469842,-0.171022,4.713593,-2.754991,-0.178239,-7.135123,-1.656040,-4.549562,-0.012839,0.030362,-0.023247,-0.001000,-0.018322,0.051902
373711271843814681!,thoughtful-antique-butterfly,0.230000,-1.249775,1.044064,0.032947,-0.490414,0.450927,-0.216020,4.883204,-2.614674,-0.401701,-7.032504,-2.117143,-4.419398,-0.008745,0.028653,-0.019803,-0.003489,-0.014970,0.047421
373711271843814681!,thoughtful-antique-butterfly,0.240000,-1.199514,1.018684,0.028058,-0.560261,0.427431,-0.259427,5.045429,-2.457623,-0.600543,-6.847159,-2.569422,-4.233367,-0.005100,0.026463,-0.016256,-0.005497,-0.011617,0.042528
