ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
591733868257132539!,thoughtful-antique-butterfly,0.000000,0.710217,-1.364609,-0.651897,0.099851,-0.269043,0.421445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.117988,-0.346156,0.106413,0.209291,0.036493,-0.462958
591733868257132539!,thoughtful-antique-butterfly,0.010000,0.725567,-1.349779,-0.651250,0.100867,-0.268065,0.422067,3.053256,2.975473,0.130826,0.201779,0.195750,0.124326,-0.049047,-0.163613,0.047328,0.095208,0.014060,-0.227227
591733868257132539!,thoughtful-antique-butterfly,0.020000,0.762513,-1.312606,-0.649815,0.103490,-0.265691,0.423566,4.317124,4.469904,0.157498,0.321343,0.279285,0.175188,-0.016458,-0.077984,0.020035,0.041455,0.003995,-0.116567
591733868257132539!,thoughtful-antique-butterfly,0.030000,0.807799,-1.263901,-0.648347,0.107099,-0.262749,0.425398,4.726551,5.274366,0.136908,0.399683,0.309191,0.190973,-0.001587,-0.037464,0.007490,0.016299,-0.000369,-0.063422
591733868257132539!,thoughtful-antique-butterfly,0.040000,0.855165,-1.208840,-0.647177,0.111374,-0.259636,0.427304,4.738958,5.735642,0.098081,0.454539,0.313393,0.190422,0.004859,-0.017947,0.001697,0.004591,-0.002204,-0.036978
591733868257132539!,thoughtful-antique-butterfly,0.050000,0.901725,-1.150071,-0.646420,0.116124,-0.256544,0.429168,4.570218,6.014831,0.055138,0.494351,0.305458,0.182594,0.007310,-0.008243,-0.001049,-0.000777,-0.002973,-0.023031
591733868257132539!,thoughtful-antique-butterfly,0.060000,0.946173,-1.089039,-0.646082,0.121218,-0.253560,0.430938,4.321281,6.189236,0.014774,0.523450,0.292161,0.171905,0.007845,-0.003156,-0.002449,-0.003121,-0.003336,-0.014995
591733868257132539!,thoughtful-antique-butterfly,0.070000,0.987947,-1.026613,-0.646123,0.126563,-0.250720,0.432596,4.039761,6.296853,-0.019907,0.544236,0.277044,0.160566,0.007441,-0.000274,-0.003279,-0.003993,-0.003583,-0.009815
591733868257132539!,thoughtful-antique-butterfly,0.080000,1.026836,-0.963374,-0.646478,0.132080,-0.248033,0.434142,3.748708,6.356987,-0.047557,0.558166,0.262079,0.149730,0.006564,0.001523,-0.003887,-0.004122,-0.003838,-0.006072
591733868257132539!,thoughtful-antique-butterfly,0.090000,1.062811,-0.899745,-0.647071,0.137705,-0.245490,0.435585,3.459771,6.380081,-0.067709,0.566233,0.248443,0.140019,0.005445,0.002756,-0.004425,-0.003858,-0.004145,-0.003113
591733868257132539!,thoughtful-antique-butterfly,0.100000,1.095927,-0.836070,-0.647826,0.143382,-0.243073,0.436939,3.179243,6.372380,-0.080354,0.569205,0.236895,0.131787,0.004202,0.003666,-0.004955,-0.003374,-0.004517,-0.000641
591733868257132539!,thoughtful-antique-butterfly,0.110000,1.126285,-0.772646,-0.648667,0.149062,-0.240759,0.438218,2.910784,6.338205,-0.085739,0.567742,0.227944,0.125234,0.002904,0.004364,-0.005495,-0.002759,-0.004947,0.001479
591733868257132539!,thoughtful-antique-butterfly,0.120000,1.154017,-0.709733,-0.649521,0.154703,-0.238518,0.439442,2.656651,6.281008,-0.084259,0.562441,0.221939,0.120463,0.001592,0.004906,-0.006049,-0.002062,-0.005428,0.003308
591733868257132539!,thoughtful-antique-butterfly,0.130000,1.179282,-0.647544,-0.650320,0.160268,-0.236318,0.440629,2.418220,6.203850,-0.076385,0.553851,0.219104,0.117510,0.000295,0.005321,-0.006610,-0.001317,-0.005945,0.004878
591733868257132539!,thoughtful-antique-butterfly,0.140000,1.202252,-0.586243,-0.651000,0.165727,-0.234125,0.441798,2.196263,6.109538,-0.062612,0.542478,0.219579,0.116363,-0.000968,0.005628,-0.007174,-0.000545,-0.006489,0.006212
591733868257132539!,thoughtful-antique-butterfly,0.150000,1.223103,-0.525965,-0.651506,0.171058,-0.231904,0.442968,1.991132,6.000673,-0.043440,0.528797,0.223431,0.116971,-0.002183,0.005841,-0.007732,0.000238,-0.007049,0.007329
591733868257132539!,thoughtful-antique-butterfly,0.160000,1.242006,-0.466829,-0.651788,0.176242,-0.229624,0.444154,1.802896,5.879665,-0.019364,0.513254,0.230673,0.119256,-0.003342,0.005969,-0.008279,0.001020,-0.007615,0.008244
591733868257132539!,thoughtful-antique-butterfly,0.170000,1.259129,-0.408935,-0.651804,0.181264,-0.227250,0.445374,1.631394,5.748754,0.009141,0.496260,0.241273,0.123108,-0.004438,0.006024,-0.008809,0.001792,-0.008180,0.008974
591733868257132539!,thoughtful-antique-butterfly,0.180000,1.274634,-0.352364,-0.651513,0.186113,-0.224751,0.446640,1.476286,5.609998,0.041627,0.478184,0.255162,0.128398,-0.005467,0.006013,-0.009317,0.002547,-0.008735,0.009535
591733868257132539!,thoughtful-antique-butterfly,0.190000,1.288681,-0.297182,-0.650879,0.190780,-0.222095,0.447966,1.337089,5.465267,0.077680,0.459347,0.272241,0.134973,-0.006427,0.005945,-0.009800,0.003278,-0.009275,0.009943
591733868257132539!,thoughtful-antique-butterfly,0.200000,1.301422,-0.243441,-0.649870,0.195259,-0.219254,0.449364,1.213214,5.316242,0.116917,0.440024,0.292389,0.142663,-0.007317,0.005828,-0.010254,0.003982,-0.009795,0.010216
591733868257132539!,thoughtful-antique-butterfly,0.210000,1.313005,-0.191177,-0.648458,0.199546,-0.216196,0.450843,1.103990,5.164418,0.158990,0.420436,0.315466,0.151278,-0.008138,0.005669,-0.010675,0.004653,-0.010290,0.010369
591733868257132539!,thoughtful-antique-butterfly,0.220000,1.323569,-0.140413,-0.646616,0.203640,-0.212896,0.452411,1.008688,5.011109,0.203583,0.400755,0.341320,0.160618,-0.008889,0.005475,-0.011062,0.005290,-0.010754,0.010417
591733868257132539!,thoughtful-antique-butterfly,0.230000,1.333249,-0.091160,-0.644320,0.207540,-0.209325,0.454074,0.926536,4.857459,0.250410,0.381102,0.369786,0.170469,-0.009573,0.005251,-0.011412,0.005890,-0.011186,0.010373
591733868257132539!,thoughtful-antique-butterfly,0.240000,1.342169,-0.043420,-0.641551,0.211246,-0.205460,0.455836,0.856742,4.704451,0.299209,0.361551,0.400696,0.180606,-0.010190,0.005002,-0.011723,0.006452,-0.011581,0.010249
591733868257132539!,thoughtful-antique-butterfly,0.250000,1.350449,0.002816,-0.638289,0.214759,-0.201276,0.457698,0.798494,4.552926,0.349742,0.342134,0.433871,0.190798,-0.010743,0.004732,-0.011994,0.006975,-0.011935,0.010056
591733868257132539!,thoughtful-antique-butterfly,0.260000,1.358199,0.047562,-0.634519,0.218081,-0.196753,0.459661,0.750980,4.403593,0.401786,0.322839,0.469129,0.200806,-0.011232,0.004445,-0.012221,0.007457,-0.012248,0.009804
591733868257132539!,thoughtful-antique-butterfly,0.270000,1.365521,0.090842,-0.630225,0.221212,-0.191870,0.461721,0.713384,4.257043,0.455132,0.303621,0.506285,0.210389,-0.011661,0.004143,-0.012404,0.007898,-0.012515,0.009500
591733868257132539!,thoughtful-antique-butterfly,0.280000,1.372511,0.132683,-0.625396,0.224151,-0.186609,0.463872,0.684898,4.113762,0.509582,0.284405,0.545148,0.219305,-0.012029,0.003830,-0.012542,0.008297,-0.012736,0.009152
591733868257132539!,thoughtful-antique-butterfly,0.290000,1.379256,0.173117,-0.620021,0.226899,-0.180954,0.466107,0.664720,3.974146,0.564943,0.265088,0.585523,0.227314,-0.012338,0.003507,-0.012632,0.008655,-0.012908,0.008765
591733868257132539!,thoughtful-antique-butterfly,0.300000,1.385836,0.212179,-0.614090,0.229453,-0.174890,0.468416,0.652059,3.838503,0.621026,0.245546,0.627211,0.234178,-0.012590,0.003176,-0.012676,0.008971,-0.013031,0.008345
591733868257132539!,thoughtful-antique-butterfly,0.310000,1.392321,0.249909,-0.607597,0.231810,-0.168404,0.470787,0.646136,3.707073,0.677642,0.225642,0.670010,0.239668,-0.012786,0.002838,-0.012671,0.009245,-0.013103,0.007897
591733868257132539!,thoughtful-antique-butterfly,0.320000,1.398778,0.286346,-0.600536,0.233966,-0.161485,0.473204,0.646185,3.580028,0.734601,0.205225,0.713712,0.243561,-0.012928,0.002496,-0.012619,0.009478,-0.013124,0.007423
591733868257132539!,thoughtful-antique-butterfly,0.330000,1.405264,0.321532,-0.592903,0.235914,-0.154126,0.475653,0.651456,3.457486,0.791713,0.184140,0.758106,0.245649,-0.013017,0.002150,-0.012518,0.009670,-0.013093,0.006928
