ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
637225146695040876!,rebel-mauve-beetle,0.000000,-0.531541,2.177823,0.442274,1.950485,0.000000,0.000000,0.000000,0.000000,-0.479221,-1.893586,1.775955
637225146695040876!,rebel-mauve-beetle,0.010000,-0.550539,2.166890,0.426534,1.953988,-3.786260,-2.196558,-3.157452,0.689237,-0.124610,-0.619046,0.485745
637225146695040876!,rebel-mauve-beetle,0.020000,-0.593439,2.138620,0.390743,1.961459,-4.769778,-3.464488,-4.002609,0.797362,-0.014131,-0.216909,0.082824
637225146695040876!,rebel-mauve-beetle,0.030000,-0.641529,2.099303,0.349964,1.969143,-4.828327,-4.393465,-4.154636,0.738378,0.016668,-0.096339,-0.031102
637225146695040876!,rebel-mauve-beetle,0.040000,-0.688646,2.051464,0.308507,1.976063,-4.579205,-5.160252,-4.140126,0.646365,0.022442,-0.063712,-0.054356
637225146695040876!,rebel-mauve-beetle,0.050000,-0.732697,1.996448,0.267200,1.982071,-4.217216,-5.821236,-4.125515,0.556154,0.020213,-0.058813,-0.048688
637225146695040876!,rebel-mauve-beetle,0.060000,-0.772883,1.935229,0.225764,1.987217,-3.806651,-6.392856,-4.164081,0.473074,0.015217,-0.063024,-0.033109
637225146695040876!,rebel-mauve-beetle,0.070000,-0.808860,1.868683,0.183562,1.991558,-3.372918,-6.877809,-4.273252,0.393866,0.009108,-0.070438,-0.013630
637225146695040876!,rebel-mauve-beetle,0.080000,-0.840483,1.797684,0.139835,1.995106,-2.930343,-7.274442,-4.458238,0.312474,0.002470,-0.079037,0.007635
637225146695040876!,rebel-mauve-beetle,0.090000,-0.867740,1.723136,0.093800,1.997799,-2.490374,-7.580564,-4.719048,0.221567,-0.004416,-0.088019,0.029708
637225146695040876!,rebel-mauve-beetle,0.100000,-0.890703,1.645996,0.044730,1.999500,-2.063814,-7.795231,-5.052374,0.113026,-0.011350,-0.096983,0.051920
637225146695040876!,rebel-mauve-beetle,0.110000,-0.909554,1.567178,-0.008067,1.999984,-1.661147,-7.919759,-5.452876,-0.021994,-0.018133,-0.105621,0.073623
637225146695040876!,rebel-mauve-beetle,0.120000,-0.924581,1.487562,-0.065223,1.998936,-1.292084,-7.958238,-5.912944,-0.192933,-0.024565,-0.113659,0.094172
637225146695040876!,rebel-mauve-beetle,0.130000,-0.936165,1.407969,-0.127287,1.995945,-0.965038,-7.917652,-6.422673,-0.409591,-0.030449,-0.120842,0.112942
637225146695040876!,rebel-mauve-beetle,0.140000,-0.944763,1.329136,-0.194698,1.990501,-0.686636,-7.807677,-6.969878,-0.681749,-0.035611,-0.126924,0.129364
637225146695040876!,rebel-mauve-beetle,0.150000,-0.950891,1.251691,-0.267768,1.981994,-0.461347,-7.640226,-7.540211,-1.018684,-0.039902,-0.131682,0.142962
637225146695040876!,rebel-mauve-beetle,0.160000,-0.955100,1.176133,-0.346654,1.969729,-0.291259,-7.428825,-8.117372,-1.428582,-0.043213,-0.134916,0.153370
637225146695040876!,rebel-mauve-beetle,0.170000,-0.957949,1.102822,-0.431343,1.952932,-0.175991,-7.187893,-8.683430,-1.917905,-0.045473,-0.136461,0.160346
