ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1386229019290234510!,great-piquant-bumblebee,0.000000,-2.160070,-1.836900,0.000000,-1.836900,0.000000,0.000000,0.000000,0.000000,0.046489,-0.004527
1386229019290234510!,great-piquant-bumblebee,0.010000,-2.155060,-1.837624,0.000000,-1.837624,1.001923,-0.144768,0.000000,-0.144768,0.040476,-0.002710
1386229019290234510!,great-piquant-bumblebee,0.020000,-2.140671,-1.839703,0.000000,-1.839703,1.874249,-0.270811,0.000000,-0.270811,0.035093,-0.001085
1386229019290234510!,great-piquant-bumblebee,0.030000,-2.118119,-1.842961,0.000000,-1.842961,2.630569,-0.380092,0.000000,-0.380092,0.030279,0.000370
1386229019290234510!,great-piquant-bumblebee,0.040000,-2.088498,-1.847241,0.000000,-1.847241,3.283125,-0.474380,0.000000,-0.474380,0.025975,0.001670
1386229019290234510!,great-piquant-bumblebee,0.050000,-2.052787,-1.852401,0.000000,-1.852401,3.842938,-0.555268,0.000000,-0.555268,0.022133,0.002830
1386229019290234510!,great-piquant-bumblebee,0.060000,-2.011862,-1.858314,0.000000,-1.858314,4.319932,-0.624189,0.000000,-0.624189,0.018704,0.003866
1386229019290234510!,great-piquant-bumblebee,0.070000,-1.966509,-1.864868,0.000000,-1.864868,4.723041,-0.682434,0.000000,-0.682434,0.015649,0.004789
1386229019290234510!,great-piquant-bumblebee,0.080000,-1.917429,-1.871959,0.000000,-1.871959,5.060303,-0.731165,0.000000,-0.731165,0.012929,0.005610
1386229019290234510!,great-piquant-bumblebee,0.090000,-1.865252,-1.879498,0.000000,-1.879498,5.338953,-0.771428,0.000000,-0.771428,0.010512,0.006340
1386229019290234510!,great-piquant-bumblebee,0.100000,-1.810537,-1.887404,0.000000,-1.887404,5.565502,-0.804162,0.000000,-0.804162,0.008366,0.006989
1386229019290234510!,great-piquant-bumblebee,0.110000,-1.753787,-1.895604,0.000000,-1.895604,5.745802,-0.830213,0.000000,-0.830213,0.006464,0.007563
1386229019290234510!,great-piquant-bumblebee,0.120000,-1.695448,-1.904033,0.000000,-1.904033,5.885120,-0.850344,0.000000,-0.850344,0.004782,0.008071
1386229019290234510!,great-piquant-bumblebee,0.130000,-1.635917,-1.912635,0.000000,-1.912635,5.988189,-0.865236,0.000000,-0.865236,0.003298,0.008520
