ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
762413070026227429!,thoughtful-zippy-butterfly,0.000000,1.410898,-0.725682,0.083029,0.769899,-0.273032,0.418872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147540,0.156906,-0.034878,-0.207527
762413070026227429!,thoughtful-zippy-butterfly,0.010000,1.414728,-0.720505,0.082233,0.770957,-0.272881,0.418970,0.763887,1.035062,-0.158846,0.210678,0.030370,0.019780,0.073305,0.088916,0.001292,-0.095632
762413070026227429!,thoughtful-zippy-butterfly,0.020000,1.423631,-0.707181,0.079697,0.773981,-0.272586,0.419162,1.014350,1.628977,-0.348071,0.392782,0.028724,0.018680,0.041072,0.058027,0.017293,-0.043845
762413070026227429!,thoughtful-zippy-butterfly,0.030000,1.433869,-0.688929,0.075193,0.778723,-0.272384,0.419293,1.031463,2.019713,-0.552219,0.553623,0.012132,0.007881,0.027823,0.043798,0.024161,-0.019037
762413070026227429!,thoughtful-zippy-butterfly,0.040000,1.443744,-0.667265,0.068609,0.784976,-0.272384,0.419293,0.942577,2.312033,-0.764993,0.695126,-0.011516,-0.007481,0.023252,0.037110,0.026859,-0.006405
762413070026227429!,thoughtful-zippy-butterfly,0.050000,1.452490,-0.642935,0.059869,0.792546,-0.272637,0.419129,0.805412,2.552904,-0.983978,0.816939,-0.038440,-0.025005,0.022722,0.033881,0.027609,0.000653
762413070026227429!,thoughtful-zippy-butterfly,0.060000,1.459755,-0.616341,0.048910,0.801234,-0.273165,0.418785,0.646414,2.763580,-1.208224,0.917747,-0.066747,-0.043538,0.024123,0.032277,0.027407,0.005070
762413070026227429!,thoughtful-zippy-butterfly,0.070000,1.465383,-0.587736,0.035683,0.810821,-0.273979,0.418253,0.478118,2.953754,-1.437125,0.995860,-0.095412,-0.062500,0.026476,0.031470,0.026701,0.008138
762413070026227429!,thoughtful-zippy-butterfly,0.080000,1.469308,-0.557300,0.020139,0.821072,-0.275080,0.417530,0.306893,3.127837,-1.669924,1.049485,-0.123836,-0.081586,0.029308,0.031083,0.025693,0.010414
762413070026227429!,thoughtful-zippy-butterfly,0.090000,1.471521,-0.525183,0.002242,0.831733,-0.276463,0.416615,0.136455,3.287946,-1.905490,1.076914,-0.151620,-0.100614,0.032369,0.030935,0.024479,0.012137
762413070026227429!,thoughtful-zippy-butterfly,0.100000,1.472040,-0.491515,-0.018029,0.842536,-0.278122,0.415509,-0.030692,3.435127,-2.142258,1.076612,-0.178494,-0.119475,0.035508,0.030935,0.023109,0.013402
762413070026227429!,thoughtful-zippy-butterfly,0.110000,1.470911,-0.456420,-0.040680,0.853195,-0.280047,0.414215,-0.192616,3.569986,-2.378225,1.047300,-0.204274,-0.138108,0.038623,0.031035,0.021613,0.014243
762413070026227429!,thoughtful-zippy-butterfly,0.120000,1.468195,-0.420014,-0.065693,0.863415,-0.282225,0.412733,-0.347708,3.692982,-2.610988,0.988028,-0.228849,-0.156486,0.041631,0.031201,0.020014,0.014672
762413070026227429!,thoughtful-zippy-butterfly,0.130000,1.463969,-0.382410,-0.093022,0.872891,-0.284646,0.411068,-0.494609,3.804583,-2.837802,0.898243,-0.252166,-0.174614,0.044460,0.031412,0.018335,0.014691
762413070026227429!,thoughtful-zippy-butterfly,0.140000,1.458330,-0.343765,-0.122555,0.881307,-0.287290,0.409224,-0.632259,3.905283,-3.055695,0.777977,-0.274329,-0.192589,0.047049,0.031648,0.016597,0.014305
762413070026227429!,thoughtful-zippy-butterfly,0.150000,1.451372,-0.304185,-0.154190,0.888364,-0.290147,0.407203,-0.759783,3.995783,-3.261496,0.627659,-0.295364,-0.210458,0.049337,0.031889,0.014827,0.013529
762413070026227429!,thoughtful-zippy-butterfly,0.160000,1.443194,-0.263768,-0.187791,0.893767,-0.293207,0.405006,-0.876643,4.076899,-3.451966,0.448230,-0.315324,-0.228281,0.051271,0.032115,0.013050,0.012384
762413070026227429!,thoughtful-zippy-butterfly,0.170000,1.433903,-0.222600,-0.223193,0.897235,-0.296458,0.402632,-0.982670,4.149555,-3.623898,0.241151,-0.334284,-0.246134,0.052806,0.032310,0.011290,0.010894
762413070026227429!,thoughtful-zippy-butterfly,0.180000,1.423604,-0.180756,-0.260201,0.898502,-0.299893,0.400080,-1.078086,4.214756,-3.774212,0.008394,-0.352336,-0.264105,0.053908,0.032458,0.009571,0.009090
762413070026227429!,thoughtful-zippy-butterfly,0.190000,1.412400,-0.138301,-0.298588,0.897324,-0.303503,0.397348,-1.163500,4.273549,-3.900049,-0.247585,-0.369581,-0.282294,0.054550,0.032545,0.007915,0.007004
762413070026227429!,thoughtful-zippy-butterfly,0.200000,1.400386,-0.095290,-0.338099,0.893483,-0.307282,0.394433,-1.239892,4.326973,-3.998848,-0.523892,-0.386120,-0.300806,0.054716,0.032560,0.006342,0.004673
762413070026227429!,thoughtful-zippy-butterfly,0.210000,1.387647,-0.051767,-0.378454,0.886790,-0.311224,0.391331,-1.308565,4.376015,-4.068410,-0.817236,-0.402037,-0.319738,0.054397,0.032491,0.004868,0.002138
762413070026227429!,thoughtful-zippy-butterfly,0.220000,1.374253,-0.007766,-0.419353,0.877094,-0.315322,0.388036,-1.371121,4.421520,-4.106969,-1.124025,-0.417408,-0.339189,0.053594,0.032329,0.003507,-0.000563
762413070026227429!,thoughtful-zippy-butterfly,0.230000,1.360258,0.036684,-0.460481,0.864278,-0.319571,0.384544,-1.429370,4.464148,-4.113222,-1.440429,-0.432292,-0.359252,0.052313,0.032068,0.002269,-0.003392
762413070026227429!,thoughtful-zippy-butterfly,0.240000,1.345695,0.081561,-0.501509,0.848265,-0.323968,0.380847,-1.485250,4.504332,-4.086353,-1.762459,-0.446717,-0.380001,0.050568,0.031702,0.001162,-0.006314
762413070026227429!,thoughtful-zippy-butterfly,0.250000,1.330580,0.126845,-0.542106,0.829017,-0.328508,0.376938,-1.540739,4.542230,-4.026042,-2.086049,-0.460678,-0.401489,0.048374,0.031227,0.000190,-0.009293
762413070026227429!,thoughtful-zippy-butterfly,0.260000,1.314905,0.172516,-0.581937,0.806541,-0.333187,0.372809,-1.597758,4.577703,-3.932461,-2.407137,-0.474134,-0.423743,0.045754,0.030642,-0.000642,-0.012298
762413070026227429!,thoughtful-zippy-butterfly,0.270000,1.298647,0.218547,-0.620672,0.780879,-0.337998,0.368452,-1.658081,4.610299,-3.806258,-2.721739,-0.487009,-0.446756,0.042727,0.029946,-0.001334,-0.015301
762413070026227429!,thoughtful-zippy-butterfly,0.280000,1.281761,0.264909,-0.657989,0.752116,-0.342937,0.363860,-1.723239,4.639266,-3.648530,-3.026024,-0.499188,-0.470484,0.039319,0.029139,-0.001885,-0.018281
762413070026227429!,thoughtful-zippy-butterfly,0.290000,1.264193,0.311559,-0.693579,0.720373,-0.347996,0.359025,-1.794437,4.663575,-3.460780,-3.316378,-0.510529,-0.494846,0.035552,0.028225,-0.002298,-0.021217
762413070026227429!,thoughtful-zippy-butterfly,0.300000,1.245876,0.358443,-0.727150,0.685807,-0.353165,0.353941,-1.872480,4.681969,-3.244875,-3.589459,-0.520860,-0.519718,0.031452,0.027209,-0.002574,-0.024099
762413070026227429!,thoughtful-zippy-butterfly,0.310000,1.226736,0.405491,-0.758433,0.648606,-0.358434,0.348605,-1.957715,4.693028,-3.002993,-3.842241,-0.529993,-0.544937,0.027044,0.026099,-0.002716,-0.026917
762413070026227429!,thoughtful-zippy-butterfly,0.320000,1.206701,0.452620,-0.787177,0.608988,-0.363789,0.343012,-2.049992,4.695253,-2.737560,-4.072052,-0.537730,-0.570300,0.022355,0.024904,-0.002730,-0.029671
762413070026227429!,thoughtful-zippy-butterfly,0.330000,1.185702,0.499728,-0.813159,0.567195,-0.369216,0.337164,-2.148649,4.687162,-2.451197,-4.276593,-0.543870,-0.595571,0.017411,0.023636,-0.002621,-0.032364
762413070026227429!,thoughtful-zippy-butterfly,0.340000,1.163680,0.546699,-0.836185,0.523489,-0.374696,0.331063,-2.252517,4.667384,-2.146659,-4.453949,-0.548227,-0.620481,0.012241,0.022310,-0.002395,-0.035002
762413070026227429!,thoughtful-zippy-butterfly,0.350000,1.140591,0.593402,-0.856086,0.478153,-0.380211,0.324714,-2.359964,4.634770,-1.826782,-4.602588,-0.550632,-0.644741,0.006877,0.020943,-0.002059,-0.037596
762413070026227429!,thoughtful-zippy-butterfly,0.360000,1.116410,0.639696,-0.872722,0.431480,-0.385740,0.318126,-2.468950,4.588482,-1.494429,-4.721354,-0.550947,-0.668045,0.001354,0.019553,-0.001622,-0.040159
762413070026227429!,thoughtful-zippy-butterfly,0.370000,1.091137,0.685432,-0.885982,0.383774,-0.391261,0.311311,-2.577113,4.528077,-1.152446,-4.809443,-0.549074,-0.690085,-0.004293,0.018158,-0.001094,-0.042704
762413070026227429!,thoughtful-zippy-butterfly,0.380000,1.064798,0.730462,-0.895785,0.335346,-0.396750,0.304285,-2.681876,4.453571,-0.803630,-4.866380,-0.544958,-0.710559,-0.010023,0.016780,-0.000484,-0.045243
762413070026227429!,thoughtful-zippy-butterfly,0.390000,1.037449,0.774631,-0.902072,0.286511,-0.402183,0.297067,-2.780493,4.365658,-0.450636,-4.891918,-0.538540,-0.729101,-0.015801,0.015431,0.000202,-0.047775
762413070026227429!,thoughtful-zippy-butterfly,0.400000,1.009171,0.817809,-0.904814,0.237583,-0.407536,0.289680,-2.870336,4.265321,-0.096066,-4.886136,-0.529863,-0.745436,-0.021580,0.014134,0.000951,-0.050309
762413070026227429!,thoughtful-zippy-butterfly,0.410000,0.980069,0.859880,-0.904009,0.188873,-0.412787,0.282148,-2.948932,4.154006,0.257580,-4.849363,-0.519036,-0.759358,-0.027307,0.012909,0.001749,-0.052854
762413070026227429!,thoughtful-zippy-butterfly,0.420000,0.950271,0.900745,-0.899678,0.140689,-0.417915,0.274494,-3.014060,4.033647,0.607917,-4.782117,-0.506217,-0.770710,-0.032930,0.011773,0.002584,-0.055409
762413070026227429!,thoughtful-zippy-butterfly,0.430000,0.919926,0.940335,-0.891865,0.093331,-0.422901,0.266748,-3.063868,3.906683,0.952720,-4.685034,-0.491565,-0.779325,-0.038409,0.010736,0.003447,-0.057957
762413070026227429!,thoughtful-zippy-butterfly,0.440000,0.889196,0.978596,-0.880635,0.047093,-0.427730,0.258935,-3.096909,3.775648,1.289795,-4.558969,-0.475344,-0.785213,-0.043683,0.009814,0.004323,-0.060490
762413070026227429!,thoughtful-zippy-butterfly,0.450000,0.858258,1.015507,-0.866076,0.002259,-0.432386,0.251082,-3.112247,3.643426,1.617064,-4.404861,-0.457819,-0.788406,-0.048704,0.009013,0.005201,-0.062985
762413070026227429!,thoughtful-zippy-butterfly,0.460000,0.827292,1.051076,-0.848297,-0.040895,-0.436859,0.243216,-3.109478,3.513002,1.932517,-4.223754,-0.439274,-0.789016,-0.053423,0.008335,0.006071,-0.065411
762413070026227429!,thoughtful-zippy-butterfly,0.470000,0.796481,1.085340,-0.827426,-0.082105,-0.441141,0.235360,-3.088736,3.387360,2.234193,-4.016790,-0.420005,-0.787225,-0.057795,0.007781,0.006924,-0.067730
762413070026227429!,thoughtful-zippy-butterfly,0.480000,0.766011,1.118354,-0.803608,-0.121120,-0.445226,0.227538,-3.050636,3.269343,2.520122,-3.785236,-0.400332,-0.783334,-0.061767,0.007349,0.007748,-0.069905
762413070026227429!,thoughtful-zippy-butterfly,0.490000,0.736039,1.150227,-0.777013,-0.157700,-0.449113,0.219767,-2.996440,3.161702,2.788417,-3.530406,-0.380512,-0.777610,-0.065316,0.007022,0.008541,-0.071874
762413070026227429!,thoughtful-zippy-butterfly,0.500000,0.706718,1.181077,-0.747826,-0.191621,-0.452802,0.212063,-2.927741,3.066762,3.037145,-3.253775,-0.360823,-0.770438,-0.068401,0.006789,0.009295,-0.073588
762413070026227429!,thoughtful-zippy-butterfly,0.510000,0.678182,1.211046,-0.716254,-0.222672,-0.456296,0.204436,-2.846525,2.986487,3.264354,-2.956960,-0.341518,-0.762258,-0.070988,0.006634,0.010001,-0.074989
762413070026227429!,thoughtful-zippy-butterfly,0.520000,0.650544,1.240290,-0.682522,-0.250661,-0.459601,0.196894,-2.755089,2.922411,3.468075,-2.641747,-0.322822,-0.753548,-0.073049,0.006539,0.010655,-0.076018
762413070026227429!,thoughtful-zippy-butterfly,0.530000,0.623891,1.268978,-0.646877,-0.275414,-0.462724,0.189438,-2.655955,2.875570,3.646332,-2.310126,-0.304925,-0.744814,-0.074560,0.006479,0.011250,-0.076610
762413070026227429!,thoughtful-zippy-butterfly,0.540000,0.598288,1.297288,-0.609584,-0.296778,-0.465674,0.182064,-2.551779,2.846468,3.797161,-1.964318,-0.287980,-0.736581,-0.075503,0.006432,0.011783,-0.076704
762413070026227429!,thoughtful-zippy-butterfly,0.550000,0.573759,1.325402,-0.570930,-0.314625,-0.468463,0.174763,-2.445298,2.835034,3.918661,-1.606816,-0.272095,-0.729367,-0.075873,0.006366,0.012253,-0.076236
762413070026227429!,thoughtful-zippy-butterfly,0.560000,0.550292,1.353507,-0.531219,-0.328852,-0.471102,0.167521,-2.339202,2.840590,4.009046,-1.240409,-0.257339,-0.723689,-0.075676,0.006251,0.012661,-0.075147
762413070026227429!,thoughtful-zippy-butterfly,0.570000,0.527869,1.381766,-0.490774,-0.339387,-0.473601,0.160318,-2.235898,2.861901,4.066659,-0.868190,-0.243746,-0.720059,-0.074908,0.006064,0.013003,-0.073393
762413070026227429!,thoughtful-zippy-butterfly,0.580000,0.506447,1.410325,-0.449930,-0.346189,-0.475973,0.153132,-2.137582,2.897235,4.090075,-0.493564,-0.231306,-0.718958,-0.073577,0.005780,0.013279,-0.070938
