ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1616510132436149970!,talented-steel-butterfly,0.000000,-1.724750,-1.986204,-0.988737,-1.309237,-0.950750,-0.309959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.946372,0.026896,-0.559970
1616510132436149970!,talented-steel-butterfly,0.010000,-1.729938,-1.978308,-0.991114,-1.304409,-0.952300,-0.305163,-1.034108,1.578770,-0.474633,0.965393,-0.307275,0.958893,0.707434,-0.004319,-0.413227
1616510132436149970!,talented-steel-butterfly,0.020000,-1.743480,-1.956551,-0.997101,-1.291030,-0.956462,-0.291856,-1.667547,2.771479,-0.720405,1.709264,-0.519068,1.701075,0.535339,-0.028214,-0.306225
1616510132436149970!,talented-steel-butterfly,0.030000,-1.761868,-1.924205,-1.004689,-1.270997,-0.962327,-0.271894,-2.000915,3.691949,-0.793935,2.292856,-0.646048,2.286586,0.411570,-0.045197,-0.228813
1616510132436149970!,talented-steel-butterfly,0.040000,-1.782486,-1.883666,-1.012388,-1.245741,-0.969097,-0.246679,-2.116927,4.415321,-0.743441,2.757260,-0.701382,2.755437,0.322087,-0.056327,-0.172880
1616510132436149970!,talented-steel-butterfly,0.050000,-1.803491,-1.836635,-1.019152,-1.216303,-0.976121,-0.217229,-2.079701,4.991577,-0.607457,3.130092,-0.697444,3.133968,0.256524,-0.062716,-0.132238
1616510132436149970!,talented-steel-butterfly,0.060000,-1.823599,-1.784407,-1.024279,-1.183501,-0.982859,-0.184359,-1.937694,5.454042,-0.415943,3.429823,-0.645129,3.439324,0.207388,-0.065308,-0.102326
1616510132436149970!,talented-steel-butterfly,0.070000,-1.841946,-1.728007,-1.027332,-1.148002,-0.988876,-0.148742,-1.727152,5.824835,-0.191954,3.668658,-0.553918,3.682589,0.169370,-0.064847,-0.079868
1616510132436149970!,talented-steel-butterfly,0.080000,-1.857971,-1.668271,-1.028063,-1.110371,-0.993825,-0.110958,-1.475301,6.118512,0.046651,3.854521,-0.432177,3.870924,0.138803,-0.061910,-0.062567
1616510132436149970!,talented-steel-butterfly,0.090000,-1.871364,-1.605921,-1.026392,-1.071110,-0.997439,-0.071529,-1.202975,6.344737,0.285777,3.992592,-0.287510,4.009198,0.113209,-0.056969,-0.048846
1616510132436149970!,talented-steel-butterfly,0.100000,-1.881999,-1.541597,-1.022371,-1.030677,-0.999521,-0.030939,-0.926230,6.510145,0.514303,4.086428,-0.126942,4.101084,0.090999,-0.050439,-0.037653
