ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
654114981079387969!,lush-proficient-bumblebee,0.000000,1.533042,-1.212485,0.000000,-1.212485,0.000000,0.000000,0.000000,0.000000,0.055722,0.004143,-0.061629,-0.044004
654114981079387969!,lush-proficient-bumblebee,0.010000,1.529404,-1.208810,0.000000,-1.208810,-0.727498,0.734957,0.000000,0.734957,0.048646,0.003194,-0.054348,-0.038422
654114981079387969!,lush-proficient-bumblebee,0.020000,1.518956,-1.198255,0.000000,-1.198255,-1.360895,1.374848,0.000000,1.374848,0.042312,0.002345,-0.047832,-0.033426
654114981079387969!,lush-proficient-bumblebee,0.030000,1.502581,-1.181712,0.000000,-1.181712,-1.910061,1.929644,0.000000,1.929644,0.036647,0.001585,-0.042002,-0.028957
654114981079387969!,lush-proficient-bumblebee,0.040000,1.481073,-1.159984,0.000000,-1.159984,-2.383883,2.408323,0.000000,2.408323,0.031584,0.000905,-0.036792,-0.024963
654114981079387969!,lush-proficient-bumblebee,0.050000,1.455143,-1.133788,0.000000,-1.133788,-2.790364,2.818972,0.000000,2.818972,0.027062,0.000299,-0.032140,-0.021396
654114981079387969!,lush-proficient-bumblebee,0.060000,1.425427,-1.103768,0.000000,-1.103768,-3.136711,3.168869,0.000000,3.168869,0.023028,-0.000242,-0.027989,-0.018213
654114981079387969!,lush-proficient-bumblebee,0.070000,1.392506,-1.070509,0.000000,-1.070509,-3.429408,3.464568,0.000000,3.464568,0.019433,-0.000724,-0.024290,-0.015378
654114981079387969!,lush-proficient-bumblebee,0.080000,1.356915,-1.034553,0.000000,-1.034553,-3.674298,3.711968,0.000000,3.711968,0.016234,-0.001154,-0.020998,-0.012854
654114981079387969!,lush-proficient-bumblebee,0.090000,1.319111,-0.996361,0.000000,-0.996361,-3.876644,3.916389,0.000000,3.916389,0.013391,-0.001535,-0.018073,-0.010612
654114981079387969!,lush-proficient-bumblebee,0.100000,1.279492,-0.956336,0.000000,-0.956336,-4.041182,4.082613,0.000000,4.082613,0.010868,-0.001873,-0.015477,-0.008621
654114981079387969!,lush-proficient-bumblebee,0.110000,1.238411,-0.914834,0.000000,-0.914834,-4.172169,4.214943,0.000000,4.214943,0.008633,-0.002173,-0.013177,-0.006858
654114981079387969!,lush-proficient-bumblebee,0.120000,1.196178,-0.872167,0.000000,-0.872167,-4.273429,4.317241,0.000000,4.317241,0.006656,-0.002438,-0.011143,-0.005299
654114981079387969!,lush-proficient-bumblebee,0.130000,1.153067,-0.828615,0.000000,-0.828615,-4.348396,4.392977,0.000000,4.392977,0.004910,-0.002672,-0.009347,-0.003922
654114981079387969!,lush-proficient-bumblebee,0.140000,1.109324,-0.784424,0.000000,-0.784424,-4.400151,4.445263,0.000000,4.445263,0.003373,-0.002879,-0.007766,-0.002709
654114981079387969!,lush-proficient-bumblebee,0.150000,1.065166,-0.739813,0.000000,-0.739813,-4.431462,4.476894,0.000000,4.476894,0.002022,-0.003060,-0.006376,-0.001643
654114981079387969!,lush-proficient-bumblebee,0.160000,1.020784,-0.694976,0.000000,-0.694976,-4.444808,4.490377,0.000000,4.490377,0.000839,-0.003219,-0.005158,-0.000710
654114981079387969!,lush-proficient-bumblebee,0.170000,0.976348,-0.650084,0.000000,-0.650084,-4.442414,4.487958,0.000000,4.487958,-0.000195,-0.003357,-0.004094,0.000106
654114981079387969!,lush-proficient-bumblebee,0.180000,0.932007,-0.605289,0.000000,-0.605289,-4.426273,4.471653,0.000000,4.471653,-0.001094,-0.003478,-0.003169,0.000815
654114981079387969!,lush-proficient-bumblebee,0.190000,0.887891,-0.560720,0.000000,-0.560720,-4.398174,4.443265,0.000000,4.443265,-0.001873,-0.003582,-0.002367,0.001430
654114981079387969!,lush-proficient-bumblebee,0.200000,0.844113,-0.516493,0.000000,-0.516493,-4.359713,4.404410,0.000000,4.404410,-0.002545,-0.003672,-0.001677,0.001959
654114981079387969!,lush-proficient-bumblebee,0.210000,0.800773,-0.472709,0.000000,-0.472709,-4.312323,4.356534,0.000000,4.356534,-0.003120,-0.003750,-0.001085,0.002413
654114981079387969!,lush-proficient-bumblebee,0.220000,0.757955,-0.429452,0.000000,-0.429452,-4.257282,4.300929,0.000000,4.300929,-0.003609,-0.003815,-0.000581,0.002799
654114981079387969!,lush-proficient-bumblebee,0.230000,0.715733,-0.386797,0.000000,-0.386797,-4.195734,4.238750,0.000000,4.238750,-0.004022,-0.003871,-0.000157,0.003125
654114981079387969!,lush-proficient-bumblebee,0.240000,0.674169,-0.344807,0.000000,-0.344807,-4.128698,4.171026,0.000000,4.171026,-0.004366,-0.003917,0.000198,0.003396
654114981079387969!,lush-proficient-bumblebee,0.250000,0.633316,-0.303535,0.000000,-0.303535,-4.057083,4.098677,0.000000,4.098677,-0.004650,-0.003955,0.000489,0.003620
654114981079387969!,lush-proficient-bumblebee,0.260000,0.593218,-0.263026,0.000000,-0.263026,-3.981699,4.022521,0.000000,4.022521,-0.004879,-0.003986,0.000725,0.003801
654114981079387969!,lush-proficient-bumblebee,0.270000,0.553911,-0.223316,0.000000,-0.223316,-3.903267,3.943284,0.000000,3.943284,-0.005060,-0.004010,0.000912,0.003943
654114981079387969!,lush-proficient-bumblebee,0.280000,0.515424,-0.184434,0.000000,-0.184434,-3.822426,3.861614,0.000000,3.861614,-0.005199,-0.004028,0.001054,0.004053
654114981079387969!,lush-proficient-bumblebee,0.290000,0.477781,-0.146405,0.000000,-0.146405,-3.739743,3.778084,0.000000,3.778084,-0.005299,-0.004042,0.001158,0.004132
654114981079387969!,lush-proficient-bumblebee,0.300000,0.440999,-0.109247,0.000000,-0.109247,-3.655720,3.693200,0.000000,3.693200,-0.005367,-0.004051,0.001227,0.004185
654114981079387969!,lush-proficient-bumblebee,0.310000,0.405079,-0.072958,0.000000,-0.072958,-3.570802,3.607411,0.000000,3.607411,-0.005405,-0.004056,0.001266,0.004215
654114981079387969!,lush-proficient-bumblebee,0.320000,0.370013,-0.037533,0.000000,-0.037533,-3.485374,3.521107,0.000000,3.521107,-0.005418,-0.004058,0.001280,0.004226
