ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1105958156214620059!,great-mauve-beetle,0.000000,-2.104684,-0.003336,-1.050648,-1.070579,0.000000,0.000000,0.000000,0.000000,0.012871,0.377226,-0.109405
1105958156214620059!,great-mauve-beetle,0.010000,-2.097305,0.003593,-1.050490,-1.070734,1.474622,1.380542,0.028800,-0.028256,-0.042090,0.049041,0.115263
1105958156214620059!,great-mauve-beetle,0.020000,-2.077083,0.018326,-1.048090,-1.073083,2.569650,1.561139,0.448839,-0.438386,-0.050765,-0.020450,0.154070
1105958156214620059!,great-mauve-beetle,0.030000,-2.046674,0.033453,-1.041258,-1.079714,3.515302,1.460844,0.917863,-0.885172,-0.048781,-0.029187,0.149852
1105958156214620059!,great-mauve-beetle,0.040000,-2.007226,0.047265,-1.029850,-1.090600,4.372475,1.299594,1.362076,-1.286205,-0.044721,-0.025382,0.137120
1105958156214620059!,great-mauve-beetle,0.050000,-1.959534,0.059395,-1.014166,-1.105200,5.157322,1.125670,1.769887,-1.624105,-0.040395,-0.019870,0.123278
1105958156214620059!,great-mauve-beetle,0.060000,-1.904302,0.069762,-0.994564,-1.122872,5.872458,0.948928,2.141647,-1.896925,-0.036100,-0.014913,0.109633
1105958156214620059!,great-mauve-beetle,0.070000,-1.842238,0.078347,-0.971394,-1.142976,6.515434,0.771577,2.478795,-2.106682,-0.031841,-0.010869,0.096268
1105958156214620059!,great-mauve-beetle,0.080000,-1.774091,0.085149,-0.944999,-1.164893,7.081896,0.595022,2.782028,-2.256871,-0.027601,-0.007698,0.083123
1105958156214620059!,great-mauve-beetle,0.090000,-1.700661,0.090182,-0.915721,-1.188047,7.567352,0.421209,3.051409,-2.351960,-0.023394,-0.005292,0.070218
1105958156214620059!,great-mauve-beetle,0.100000,-1.622794,0.093483,-0.883903,-1.211906,7.968413,0.252673,3.286830,-2.397249,-0.019267,-0.003545,0.057679
1105958156214620059!,great-mauve-beetle,0.110000,-1.541370,0.095119,-0.849894,-1.235993,8.283652,0.092264,3.488433,-2.398719,-0.015296,-0.002365,0.045706
1105958156214620059!,great-mauve-beetle,0.120000,-1.457279,0.095189,-0.814044,-1.259894,8.514097,-0.057181,3.656912,-2.362807,-0.011565,-0.001668,0.034534
1105958156214620059!,great-mauve-beetle,0.130000,-1.371382,0.093822,-0.776693,-1.283257,8.663289,-0.193166,3.793650,-2.296111,-0.008155,-0.001378,0.024390
1105958156214620059!,great-mauve-beetle,0.140000,-1.284478,0.091166,-0.738154,-1.305806,8.737049,-0.313705,3.900784,-2.205060,-0.005135,-0.001425,0.015464
1105958156214620059!,great-mauve-beetle,0.150000,-1.197297,0.087386,-0.698714,-1.327328,8.743074,-0.417439,3.981110,-2.095683,-0.002552,-0.001755,0.007884
1105958156214620059!,great-mauve-beetle,0.160000,-1.110479,0.082656,-0.658627,-1.347669,8.690318,-0.503670,4.037933,-1.973400,-0.000429,-0.002321,0.001709
1105958156214620059!,great-mauve-beetle,0.170000,-1.024568,0.077154,-0.618109,-1.366726,8.588344,-0.572315,4.074865,-1.842878,0.001234,-0.003085,-0.003069
1105958156214620059!,great-mauve-beetle,0.180000,-0.939964,0.071063,-0.577334,-1.384444,8.446525,-0.623908,4.095575,-1.707917,0.002462,-0.004011,-0.006526
1105958156214620059!,great-mauve-beetle,0.190000,-0.856983,0.064551,-0.536436,-1.400799,8.273825,-0.659275,4.103676,-1.571502,0.003290,-0.005074,-0.008776
1105958156214620059!,great-mauve-beetle,0.200000,-0.775876,0.057774,-0.495514,-1.415792,8.078465,-0.679406,4.102577,-1.435863,0.003767,-0.006257,-0.009962
1105958156214620059!,great-mauve-beetle,0.210000,-0.696818,0.050879,-0.454638,-1.429442,7.867617,-0.685395,4.095345,-1.302536,0.003944,-0.007541,-0.010243
1105958156214620059!,great-mauve-beetle,0.220000,-0.619921,0.043998,-0.413851,-1.441779,7.647318,-0.678331,4.084630,-1.172459,0.003874,-0.008904,-0.009779
1105958156214620059!,great-mauve-beetle,0.230000,-0.545247,0.037257,-0.373171,-1.452840,7.422483,-0.659234,4.072616,-1.046076,0.003610,-0.010322,-0.008731
1105958156214620059!,great-mauve-beetle,0.240000,-0.472815,0.030771,-0.332599,-1.462661,7.196983,-0.629012,4.061005,-0.923444,0.003201,-0.011766,-0.007246
1105958156214620059!,great-mauve-beetle,0.250000,-0.402611,0.024645,-0.292122,-1.471280,6.973769,-0.588455,4.051019,-0.804329,0.002689,-0.013201,-0.005461
1105958156214620059!,great-mauve-beetle,0.260000,-0.334600,0.018980,-0.251720,-1.478728,6.755007,-0.538242,4.043407,-0.688298,0.002115,-0.014587,-0.003501
1105958156214620059!,great-mauve-beetle,0.270000,-0.268728,0.013869,-0.211365,-1.485034,6.542218,-0.478977,4.038472,-0.574796,0.001514,-0.015880,-0.001478
1105958156214620059!,great-mauve-beetle,0.280000,-0.204929,0.009400,-0.171033,-1.490217,6.336405,-0.411227,4.036088,-0.463223,0.000917,-0.017029,0.000506
1105958156214620059!,great-mauve-beetle,0.290000,-0.143132,0.005654,-0.130701,-1.494295,6.138168,-0.335568,4.035735,-0.352992,0.000352,-0.017983,0.002359
1105958156214620059!,great-mauve-beetle,0.300000,-0.083258,0.002707,-0.090356,-1.497276,5.947798,-0.252636,4.036525,-0.243592,-0.000157,-0.018687,0.003998
1105958156214620059!,great-mauve-beetle,0.310000,-0.025231,0.000629,-0.049996,-1.499167,5.765355,-0.163174,4.037249,-0.134638,-0.000588,-0.019088,0.005347
1105958156214620059!,great-mauve-beetle,0.320000,0.031028,-0.000520,-0.009633,-1.499969,5.590734,-0.068069,4.036415,-0.025921,-0.000921,-0.019135,0.006342
1105958156214620059!,great-mauve-beetle,0.330000,0.085593,-0.000690,0.030704,-1.499686,5.423718,0.031608,4.032310,0.082557,-0.001141,-0.018783,0.006928
1105958156214620059!,great-mauve-beetle,0.340000,0.138537,0.000157,0.070967,-1.498320,5.264019,0.134591,4.023061,0.190549,-0.001236,-0.017993,0.007059
1105958156214620059!,great-mauve-beetle,0.350000,0.189931,0.002045,0.111086,-1.495881,5.111312,0.239403,4.006716,0.297544,-0.001197,-0.016742,0.006708
1105958156214620059!,great-mauve-beetle,0.360000,0.239841,0.004982,0.150973,-1.492383,4.965266,0.344365,3.981328,0.402761,-0.001020,-0.015017,0.005858
1105958156214620059!,great-mauve-beetle,0.370000,0.288330,0.008956,0.190519,-1.487852,4.825565,0.447621,3.945045,0.505161,-0.000706,-0.012823,0.004514
1105958156214620059!,great-mauve-beetle,0.380000,0.335459,0.013935,0.229594,-1.482325,4.691927,0.547175,3.896210,0.603475,-0.000260,-0.010183,0.002696
1105958156214620059!,great-mauve-beetle,0.390000,0.381286,0.019866,0.268055,-1.475855,4.564111,0.640943,3.833449,0.696257,0.000306,-0.007141,0.000445
1105958156214620059!,great-mauve-beetle,0.400000,0.425867,0.026673,0.305744,-1.468510,4.441921,0.726824,3.755759,0.781950,0.000976,-0.003761,-0.002177
1105958156214620059!,great-mauve-beetle,0.410000,0.469257,0.034259,0.342497,-1.460375,4.325201,0.802776,3.662575,0.858973,0.001729,-0.000124,-0.005094
1105958156214620059!,great-mauve-beetle,0.420000,0.511549,0.042518,0.378187,-1.451542,4.213758,0.867029,3.553872,0.925931,0.002541,0.003672,-0.008214
1105958156214620059!,great-mauve-beetle,0.430000,0.552835,0.051338,0.412718,-1.442104,4.107420,0.918097,3.430041,0.981650,0.003385,0.007519,-0.011438
1105958156214620059!,great-mauve-beetle,0.440000,0.593145,0.060583,0.445948,-1.432177,4.006084,0.954580,3.291850,1.025008,0.004230,0.011295,-0.014651
1105958156214620059!,great-mauve-beetle,0.450000,0.632510,0.070104,0.477735,-1.421889,3.909593,0.975415,3.140580,1.055190,0.005043,0.014872,-0.017734
