ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1795134536581782928!,lush-impartial-bumblebee,0.000000,-0.931043,-1.496734,0.000000,-1.496734,0.000000,0.000000,0.000000,0.000000,-0.045925,-0.131923,0.160826
1795134536581782928!,lush-impartial-bumblebee,0.010000,-0.930531,-1.490523,0.000000,-1.490523,0.102445,1.242271,0.000000,1.242271,-0.040433,-0.116075,0.141581
1795134536581782928!,lush-impartial-bumblebee,0.020000,-0.929059,-1.472681,0.000000,-1.472681,0.191638,2.323855,0.000000,2.323855,-0.035517,-0.101888,0.124353
1795134536581782928!,lush-impartial-bumblebee,0.030000,-0.926753,-1.444720,0.000000,-1.444720,0.268971,3.261606,0.000000,3.261606,-0.031120,-0.089198,0.108944
1795134536581782928!,lush-impartial-bumblebee,0.040000,-0.923725,-1.407993,0.000000,-1.407993,0.335693,4.070701,0.000000,4.070701,-0.027190,-0.077857,0.095171
1795134536581782928!,lush-impartial-bumblebee,0.050000,-0.920073,-1.363715,0.000000,-1.363715,0.392933,4.764805,0.000000,4.764805,-0.023681,-0.067728,0.082872
1795134536581782928!,lush-impartial-bumblebee,0.060000,-0.915889,-1.312973,0.000000,-1.312973,0.441705,5.356224,0.000000,5.356224,-0.020550,-0.058693,0.071900
1795134536581782928!,lush-impartial-bumblebee,0.070000,-0.911251,-1.256740,0.000000,-1.256740,0.482922,5.856032,0.000000,5.856032,-0.017759,-0.050640,0.062122
1795134536581782928!,lush-impartial-bumblebee,0.080000,-0.906233,-1.195887,0.000000,-1.195887,0.517406,6.274199,0.000000,6.274199,-0.015276,-0.043472,0.053418
1795134536581782928!,lush-impartial-bumblebee,0.090000,-0.900898,-1.131193,0.000000,-1.131193,0.545898,6.619694,0.000000,6.619694,-0.013068,-0.037101,0.045680
1795134536581782928!,lush-impartial-bumblebee,0.100000,-0.895304,-1.063353,0.000000,-1.063353,0.569062,6.900588,0.000000,6.900588,-0.011108,-0.031445,0.038812
1795134536581782928!,lush-impartial-bumblebee,0.110000,-0.889501,-0.992990,0.000000,-0.992990,0.587497,7.124140,0.000000,7.124140,-0.009371,-0.026433,0.032726
1795134536581782928!,lush-impartial-bumblebee,0.120000,-0.883536,-0.920661,0.000000,-0.920661,0.601742,7.296878,0.000000,7.296878,-0.007835,-0.022000,0.027343
1795134536581782928!,lush-impartial-bumblebee,0.130000,-0.877451,-0.846865,0.000000,-0.846865,0.612281,7.424674,0.000000,7.424674,-0.006480,-0.018088,0.022593
1795134536581782928!,lush-impartial-bumblebee,0.140000,-0.871280,-0.772032,0.000000,-0.772032,0.619549,7.512805,0.000000,7.512805,-0.005286,-0.014643,0.018410
1795134536581782928!,lush-impartial-bumblebee,0.150000,-0.865054,-0.696541,0.000000,-0.696541,0.623936,7.566012,0.000000,7.566012,-0.004238,-0.011618,0.014736
1795134536581782928!,lush-impartial-bumblebee,0.160000,-0.858802,-0.620724,0.000000,-0.620724,0.625795,7.588548,0.000000,7.588548,-0.003320,-0.008970,0.011520
1795134536581782928!,lush-impartial-bumblebee,0.170000,-0.852547,-0.544869,0.000000,-0.544869,0.625439,7.584230,0.000000,7.584230,-0.002519,-0.006658,0.008713
1795134536581782928!,lush-impartial-bumblebee,0.180000,-0.846309,-0.469229,0.000000,-0.469229,0.623150,7.556475,0.000000,7.556475,-0.001823,-0.004649,0.006273
1795134536581782928!,lush-impartial-bumblebee,0.190000,-0.840107,-0.394020,0.000000,-0.394020,0.619181,7.508348,0.000000,7.508348,-0.001220,-0.002909,0.004161
1795134536581782928!,lush-impartial-bumblebee,0.200000,-0.833956,-0.319430,0.000000,-0.319430,0.613758,7.442586,0.000000,7.442586,-0.000701,-0.001412,0.002342
1795134536581782928!,lush-impartial-bumblebee,0.210000,-0.827868,-0.245611,0.000000,-0.245611,0.607083,7.361639,0.000000,7.361639,-0.000257,-0.000129,0.000785
1795134536581782928!,lush-impartial-bumblebee,0.220000,-0.821855,-0.172700,0.000000,-0.172700,0.599335,7.267691,0.000000,7.267691,0.000121,0.000961,-0.000539
1795134536581782928!,lush-impartial-bumblebee,0.230000,-0.815927,-0.100811,0.000000,-0.100811,0.590676,7.162690,0.000000,7.162690,0.000439,0.001880,-0.001655
1795134536581782928!,lush-impartial-bumblebee,0.240000,-0.810091,-0.030042,0.000000,-0.030042,0.581249,7.048371,0.000000,7.048371,0.000705,0.002647,-0.002586
1795134536581782928!,lush-impartial-bumblebee,0.250000,-0.804354,0.039525,0.000000,0.039525,0.571180,6.926279,0.000000,6.926279,0.000924,0.003278,-0.003353
1795134536581782928!,lush-impartial-bumblebee,0.260000,-0.798722,0.107823,0.000000,0.107823,0.560584,6.797788,0.000000,6.797788,0.001101,0.003789,-0.003973
1795134536581782928!,lush-impartial-bumblebee,0.270000,-0.793199,0.174797,0.000000,0.174797,0.549561,6.664116,0.000000,6.664116,0.001241,0.004193,-0.004464
1795134536581782928!,lush-impartial-bumblebee,0.280000,-0.787788,0.240404,0.000000,0.240404,0.538199,6.526344,0.000000,6.526344,0.001348,0.004503,-0.004841
1795134536581782928!,lush-impartial-bumblebee,0.290000,-0.782494,0.304610,0.000000,0.304610,0.526579,6.385428,0.000000,6.385428,0.001427,0.004730,-0.005116
1795134536581782928!,lush-impartial-bumblebee,0.300000,-0.777316,0.367390,0.000000,0.367390,0.514768,6.242213,0.000000,6.242213,0.001480,0.004883,-0.005302
1795134536581782928!,lush-impartial-bumblebee,0.310000,-0.772258,0.428726,0.000000,0.428726,0.502830,6.097443,0.000000,6.097443,0.001511,0.004972,-0.005410
1795134536581782928!,lush-impartial-bumblebee,0.320000,-0.767320,0.488608,0.000000,0.488608,0.490817,5.951774,0.000000,5.951774,0.001522,0.005004,-0.005449
1795134536581782928!,lush-impartial-bumblebee,0.330000,-0.762502,0.547035,0.000000,0.547035,0.478778,5.805780,0.000000,5.805780,0.001516,0.004987,-0.005428
1795134536581782928!,lush-impartial-bumblebee,0.340000,-0.757803,0.604017,0.000000,0.604017,0.466753,5.659964,0.000000,5.659964,0.001495,0.004926,-0.005355
1795134536581782928!,lush-impartial-bumblebee,0.350000,-0.753222,0.659559,0.000000,0.659559,0.454778,5.514759,0.000000,5.514759,0.001461,0.004829,-0.005236
1795134536581782928!,lush-impartial-bumblebee,0.360000,-0.748760,0.713672,0.000000,0.713672,0.442885,5.370542,0.000000,5.370542,0.001416,0.004699,-0.005079
1795134536581782928!,lush-impartial-bumblebee,0.370000,-0.744415,0.766367,0.000000,0.766367,0.431101,5.227639,0.000000,5.227639,0.001362,0.004542,-0.004888
1795134536581782928!,lush-impartial-bumblebee,0.380000,-0.740185,0.817661,0.000000,0.817661,0.419448,5.086332,0.000000,5.086332,0.001299,0.004361,-0.004668
1795134536581782928!,lush-impartial-bumblebee,0.390000,-0.736069,0.867571,0.000000,0.867571,0.407946,4.946858,0.000000,4.946858,0.001229,0.004160,-0.004424
1795134536581782928!,lush-impartial-bumblebee,0.400000,-0.732065,0.916118,0.000000,0.916118,0.396612,4.809421,0.000000,4.809421,0.001154,0.003942,-0.004160
1795134536581782928!,lush-impartial-bumblebee,0.410000,-0.728172,0.963322,0.000000,0.963322,0.385461,4.674193,0.000000,4.674193,0.001074,0.003711,-0.003878
1795134536581782928!,lush-impartial-bumblebee,0.420000,-0.724389,1.009206,0.000000,1.009206,0.374503,4.541315,0.000000,4.541315,0.000989,0.003467,-0.003583
1795134536581782928!,lush-impartial-bumblebee,0.430000,-0.720712,1.053794,0.000000,1.053794,0.363748,4.410905,0.000000,4.410905,0.000902,0.003214,-0.003276
1795134536581782928!,lush-impartial-bumblebee,0.440000,-0.717139,1.097111,0.000000,1.097111,0.353205,4.283057,0.000000,4.283057,0.000812,0.002954,-0.002960
1795134536581782928!,lush-impartial-bumblebee,0.450000,-0.713670,1.139182,0.000000,1.139182,0.342880,4.157846,0.000000,4.157846,0.000719,0.002689,-0.002637
1795134536581782928!,lush-impartial-bumblebee,0.460000,-0.710301,1.180033,0.000000,1.180033,0.332776,4.035328,0.000000,4.035328,0.000626,0.002419,-0.002310
1795134536581782928!,lush-impartial-bumblebee,0.470000,-0.707031,1.219689,0.000000,1.219689,0.322898,3.915547,0.000000,3.915547,0.000532,0.002146,-0.001979
1795134536581782928!,lush-impartial-bumblebee,0.480000,-0.703857,1.258178,0.000000,1.258178,0.313248,3.798529,0.000000,3.798529,0.000437,0.001872,-0.001646
